VEH_NO,PER_NO,ST_CASE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
2,1,260346,0,0,0,0,0,0,0,0,0,0
1,1,260347,19,19,19,19,19,19,19,19,19,19
0,1,260348,0,0,0,0,0,0,25,0,0,0
1,1,260348,0,0,0,0,0,0,0,0,0,0
1,1,260349,23,23,23,23,23,23,23,23,23,23
1,1,260350,0,0,0,0,0,0,0,0,0,0
2,1,260350,0,0,0,0,0,0,0,0,0,0
1,1,260351,0,0,9,0,18,0,0,0,0,0
1,1,260352,4,4,4,4,4,4,4,4,4,4
1,1,260353,14,14,14,14,14,14,14,14,14,14
2,1,260353,0,0,0,0,0,0,0,0,0,0
1,1,260354,6,6,6,6,6,6,6,6,6,6
1,1,260356,0,0,0,0,0,0,0,0,0,0
2,1,260356,0,0,0,4,0,0,0,0,0,0
1,1,260357,5,5,5,5,5,5,5,5,5,5
0,1,260358,0,0,0,0,0,0,0,0,0,0
1,1,260358,0,0,0,0,0,0,0,0,0,0
1,1,260359,0,0,0,0,0,0,0,0,18,0
2,1,260359,0,0,0,0,0,0,0,0,0,0
1,1,260360,0,0,0,0,0,0,0,0,0,0
1,1,260361,0,0,0,0,0,0,0,0,0,0
1,1,260362,27,27,27,27,27,27,27,27,27,27
1,1,260363,16,16,16,16,16,16,16,16,16,16
2,1,260363,15,8,14,13,10,11,7,8,17,14
1,1,260364,10,10,10,10,10,10,10,10,10,10
2,1,260364,0,0,0,0,0,0,0,0,0,0
2,1,260365,0,19,0,8,28,0,0,0,0,0
1,1,260366,0,0,0,0,0,0,0,0,0,0
2,1,260366,0,0,0,0,0,0,0,0,0,0
1,1,260367,0,0,0,0,0,0,0,0,0,0
2,1,260367,0,0,0,0,0,0,0,0,0,0
3,1,260367,0,0,0,0,0,0,0,0,0,0
1,1,260368,19,19,19,19,19,19,19,19,19,19
1,1,260369,0,0,0,0,0,0,0,0,0,0
2,1,260369,0,0,0,0,0,0,0,0,0,0
1,1,260370,0,0,0,0,0,0,0,0,0,0
2,1,260370,0,0,0,0,0,0,0,0,0,0
0,1,260371,8,8,8,8,8,8,8,8,8,8
1,1,260371,0,0,0,0,0,0,0,0,0,0
1,1,260372,0,0,0,0,0,0,0,0,0,0
0,1,260373,0,0,0,0,0,0,0,0,0,0
1,1,260373,0,0,0,0,0,0,0,0,0,0
1,1,260374,0,0,0,0,0,0,0,0,0,4
2,1,260374,0,0,0,0,0,0,0,0,0,0
1,1,260375,0,0,0,0,0,0,0,0,0,0
1,1,260376,0,0,0,0,0,0,0,0,0,0
1,1,260377,14,14,14,14,14,14,14,14,14,14
0,1,260378,0,9,0,0,0,19,0,0,0,0
1,1,260378,0,0,0,0,0,0,0,0,0,0
1,1,260379,21,21,21,21,21,21,21,21,21,21
1,1,260380,6,6,6,6,6,6,6,6,6,6
1,1,260381,0,0,0,0,0,0,0,0,0,0
2,1,260381,0,0,0,0,0,0,0,0,0,0
1,1,260382,0,0,0,0,0,0,0,0,0,0
1,1,260383,1,1,1,1,1,1,1,1,1,1
2,1,260383,0,0,0,0,0,0,0,0,0,9
3,1,260383,0,0,0,0,0,0,0,0,0,0
1,1,260384,0,0,0,0,0,0,0,0,0,0
1,1,260385,11,0,17,0,26,9,0,0,0,15
1,1,260386,0,0,0,0,0,0,0,0,0,0
1,1,260387,0,0,0,0,0,0,0,0,0,0
2,1,260387,0,0,0,0,0,0,0,0,0,0
1,1,260388,0,0,0,0,0,0,0,0,0,0
2,1,260388,0,0,0,0,0,0,0,0,0,0
1,1,260389,0,0,0,0,0,0,0,0,0,0
1,1,260390,10,10,10,10,10,10,10,10,10,10
1,1,260391,0,0,0,0,0,0,0,0,0,0
2,1,260391,0,0,0,0,0,0,0,0,0,0
1,1,260392,0,0,0,0,0,0,0,0,0,0
2,1,260392,0,0,0,0,0,0,0,0,0,0
1,1,260393,0,0,0,0,0,0,0,0,18,0
2,1,260393,0,0,0,0,0,0,0,0,0,0
1,1,260394,11,11,11,11,11,11,11,11,11,11
2,1,260394,0,0,0,0,0,0,0,0,0,0
0,1,260395,20,20,20,20,20,20,20,20,20,20
1,1,260395,0,0,0,0,0,0,11,0,0,0
1,1,260396,9,0,0,7,15,0,0,5,10,19
1,1,260397,0,0,0,0,0,0,0,0,0,0
1,1,260398,0,0,0,0,0,0,0,0,0,0
0,1,260399,0,0,0,0,0,0,0,0,0,0
1,1,260399,0,0,0,0,0,0,0,0,0,0
1,1,260400,12,12,12,12,12,12,12,12,12,12
0,1,260401,0,0,0,0,0,0,0,0,0,0
1,1,260401,0,0,0,0,0,0,0,0,0,0
1,1,260402,0,0,0,0,0,0,0,0,0,0
2,1,260402,0,0,0,0,0,0,0,0,0,0
1,1,260403,0,0,0,0,0,0,0,0,0,0
2,1,260403,0,2,0,0,0,0,0,0,0,0
0,1,260404,0,0,0,0,0,0,0,0,0,0
1,1,260404,34,11,11,19,16,34,31,8,18,12
1,1,260405,0,0,0,0,0,0,0,0,0,0
2,1,260405,0,0,0,0,0,0,0,0,0,0
1,1,260406,13,13,13,13,13,13,13,13,13,13
0,1,260407,0,0,0,0,0,0,0,0,0,0
1,1,260407,0,0,0,0,0,0,0,0,0,0
1,1,260408,0,0,0,0,0,0,0,0,0,0
2,1,260408,0,0,0,21,0,0,0,0,0,0
3,1,260408,0,0,0,0,0,0,0,0,0,0
1,1,260409,0,0,0,0,0,0,0,0,0,0
2,1,260409,0,0,0,0,0,0,0,0,0,0
1,1,260410,0,0,0,0,0,0,0,0,0,0
2,1,260410,0,0,9,0,0,0,18,19,16,13
1,1,260411,7,16,0,0,0,0,0,0,0,0
1,1,260412,0,0,0,0,0,14,0,0,0,9
2,1,260412,0,0,0,0,0,0,15,0,0,0
1,1,260413,0,0,0,0,0,0,0,0,0,0
1,1,260414,19,19,19,19,19,19,19,19,19,19
2,1,260414,0,0,0,0,0,0,17,0,0,0
1,1,260415,0,0,0,0,0,0,0,0,0,0
2,1,260415,0,0,0,0,0,0,0,0,0,0
1,1,260416,0,0,0,0,0,0,0,0,0,0
2,1,260416,0,0,0,0,0,0,0,0,0,0
0,1,260417,0,0,0,0,0,0,0,0,0,0
0,2,260417,0,0,14,0,0,9,17,0,0,0
0,3,260417,30,10,0,25,0,0,0,0,0,0
0,4,260417,0,0,0,14,11,0,14,0,9,0
0,5,260417,15,9,27,0,8,0,16,0,0,0
0,6,260417,0,9,0,33,16,11,0,0,10,0
0,7,260417,12,14,16,0,44,21,13,10,19,0
0,8,260417,0,23,0,7,0,21,16,0,11,0
1,1,260417,25,10,13,13,12,12,11,10,14,11
1,1,260418,0,0,0,0,0,0,0,0,0,0
2,1,260418,0,0,0,0,0,0,0,0,0,0
1,1,260419,23,23,23,23,23,23,23,23,23,23
1,1,260420,0,0,0,0,0,0,0,0,0,0
2,1,260420,0,0,0,0,0,0,0,0,0,0
1,1,260421,10,0,0,0,0,0,0,0,0,0
1,1,260422,0,0,0,0,0,0,0,0,0,0
2,1,260422,0,0,0,0,0,0,0,0,0,0
1,1,260423,24,24,24,24,24,24,24,24,24,24
1,1,260424,0,0,0,0,0,0,0,0,0,0
2,1,260424,0,0,0,0,0,0,0,0,0,0
1,1,260425,13,13,13,13,13,13,13,13,13,13
2,1,260425,0,0,0,0,0,0,0,0,0,0
3,1,260425,0,0,0,0,0,3,0,0,0,0
4,1,260425,0,0,0,0,0,0,0,0,0,0
1,1,260426,0,0,0,0,0,0,0,0,19,0
2,1,260426,1,1,1,1,1,1,1,1,1,1
1,1,260427,11,0,0,11,9,12,9,0,0,0
1,1,260429,0,0,0,0,0,0,0,0,0,0
1,1,260430,0,0,0,0,0,0,0,0,0,0
2,1,260430,0,0,0,0,0,0,0,0,0,0
1,1,260431,7,7,7,7,7,7,7,7,7,7
1,1,260432,0,0,0,0,0,0,0,0,0,0
2,1,260432,0,0,0,0,0,0,0,0,0,0
3,1,260432,0,0,0,0,0,0,0,0,0,0
1,1,260433,5,7,0,0,0,0,0,0,11,0
2,1,260433,0,0,0,0,0,0,0,0,0,0
0,1,260434,17,18,0,0,25,0,0,37,17,24
1,1,260434,3,0,0,0,0,0,0,0,0,0
1,1,260435,6,5,7,3,6,20,5,8,9,6
1,1,260436,0,0,0,0,0,0,0,0,0,0
2,1,260436,0,0,0,0,0,0,0,0,0,0
3,1,260436,0,0,0,0,0,0,11,0,0,0
1,1,260437,0,0,0,0,0,0,0,0,0,0
2,1,260437,0,0,0,0,0,0,0,0,0,0
0,1,260438,0,0,11,0,0,0,0,0,0,0
1,1,260438,0,0,0,0,0,0,0,0,0,0
1,1,260439,0,0,0,0,0,0,0,0,0,0
2,1,260439,0,5,0,0,0,0,0,0,0,9
1,1,260440,0,0,0,0,0,0,0,0,0,0
2,1,260440,0,0,0,0,0,0,0,0,0,0
1,1,260441,0,0,0,0,0,0,0,0,0,0
2,1,260441,0,0,0,0,0,0,0,0,0,0
1,1,260442,0,0,0,0,0,0,0,0,0,0
1,1,260443,11,11,11,11,11,11,11,11,11,11
2,1,260443,0,0,0,0,0,0,0,0,0,0
0,1,260444,24,19,25,18,16,28,49,35,45,28
1,1,260444,0,0,0,0,0,0,0,0,0,0
2,1,260444,0,4,0,0,0,7,0,0,0,0
3,1,260444,0,0,0,0,0,0,0,0,0,0
1,1,260445,0,0,0,0,0,0,0,0,0,0
1,1,260446,23,23,23,23,23,23,23,23,23,23
1,1,260447,7,7,7,7,7,7,7,7,7,7
1,1,260448,0,0,0,0,0,0,0,0,0,0
2,1,260448,0,0,0,0,0,0,0,0,0,0
3,1,260448,0,0,0,16,0,13,9,0,0,0
1,1,260449,19,19,19,19,19,19,19,19,19,19
1,1,260450,0,0,0,0,0,0,0,0,0,0
2,1,260450,0,0,0,0,0,0,0,0,0,0
0,1,260451,3,3,3,3,3,3,3,3,3,3
1,1,260451,0,0,22,0,0,0,0,0,0,6
1,1,260452,4,4,4,4,4,4,4,4,4,4
2,1,260452,0,0,5,0,0,0,12,0,0,0
3,1,260452,0,0,15,0,0,0,0,0,2,0
0,1,260453,34,34,34,34,34,34,34,34,34,34
1,1,260453,0,0,0,0,0,0,0,0,6,0
1,1,260454,26,26,26,26,26,26,26,26,26,26
2,1,260454,0,0,0,0,0,5,0,0,0,0
0,1,260455,0,0,0,0,0,0,0,0,0,0
0,2,260455,0,0,0,0,0,0,0,0,0,0
1,1,260455,0,0,0,0,0,0,0,0,0,0
0,1,260456,0,0,0,0,0,0,0,0,0,0
1,1,260456,0,0,0,0,0,0,0,0,0,0
1,1,260457,0,0,0,0,0,0,0,0,0,0
1,1,260459,13,13,13,13,13,13,13,13,13,13
2,1,260459,5,8,0,10,0,16,0,0,20,13
1,1,260460,0,0,0,13,0,0,15,18,0,0
2,1,260460,0,0,0,0,0,0,0,0,0,0
1,1,260461,0,0,0,0,0,11,0,0,0,0
2,1,260461,0,0,0,0,0,0,0,0,0,0
1,1,260462,0,0,19,0,0,0,0,0,0,0
0,1,260463,18,18,18,18,18,18,18,18,18,18
1,1,260463,0,0,0,0,0,0,0,0,0,0
2,1,260463,0,0,0,0,0,0,0,0,0,0
1,1,260464,0,0,0,0,0,0,0,0,0,0
1,1,260465,7,7,7,7,7,7,7,7,7,7
2,1,260465,23,23,23,23,23,23,23,23,23,23
1,1,260466,18,18,18,18,18,18,18,18,18,18
2,1,260466,0,0,0,0,0,0,0,0,0,0
1,1,260467,0,0,0,0,0,0,0,0,0,0
2,1,260467,0,0,0,0,0,0,0,0,0,0
1,1,260469,0,0,0,0,0,0,0,0,0,0
2,1,260469,0,0,0,0,0,0,0,0,0,0
1,1,260470,0,0,0,0,0,0,0,0,0,0
0,1,260471,5,0,0,0,4,12,11,0,0,0
1,1,260471,0,0,0,0,0,0,0,0,0,0
1,1,260472,0,0,0,0,0,0,0,0,0,0
1,1,260473,0,0,0,0,0,0,0,0,0,0
0,1,260474,33,33,33,33,33,33,33,33,33,33
1,1,260474,14,14,14,14,14,14,14,14,14,14
1,1,260475,3,10,6,19,19,28,12,27,21,18
2,1,260475,0,0,0,0,0,0,0,0,0,0
1,1,260476,18,18,18,18,18,18,18,18,18,18
2,1,260476,0,0,0,0,0,0,0,0,7,0
0,1,260477,14,14,14,14,14,14,14,14,14,14
1,1,260477,0,0,0,0,0,0,0,0,0,0
1,1,260478,0,0,0,0,0,0,0,0,0,0
2,1,260478,0,0,0,0,0,0,0,0,0,0
1,1,260479,0,0,0,0,0,0,0,0,0,0
2,1,260479,0,0,0,0,0,0,0,0,0,0
1,1,260480,0,0,0,0,0,0,0,0,0,0
2,1,260480,0,0,0,0,0,0,0,0,0,0
1,1,260481,0,0,0,0,0,0,0,0,0,0
2,1,260481,0,0,0,0,0,0,0,0,0,0
1,1,260482,27,0,0,0,0,0,0,0,0,0
2,1,260482,0,0,0,0,0,0,0,0,0,0
3,1,260482,0,0,0,0,0,0,0,0,0,0
0,1,260483,26,26,26,26,26,26,26,26,26,26
1,1,260483,0,0,0,0,0,0,0,0,0,0
1,1,260484,0,0,0,0,0,0,0,0,0,0
1,1,260485,0,0,0,0,0,0,0,0,0,0
2,1,260485,0,0,0,0,0,0,0,0,0,0
0,1,260486,21,21,21,21,21,21,21,21,21,21
1,1,260486,0,0,0,0,0,0,0,0,0,0
2,1,260486,0,0,0,0,0,0,0,0,0,0
3,1,260486,0,0,0,0,0,0,0,0,0,0
1,1,260487,0,0,0,0,0,0,0,0,0,0
2,1,260487,23,23,23,23,23,23,23,23,23,23
0,1,260488,0,0,0,0,0,0,0,0,0,0
1,1,260488,0,0,0,0,0,0,0,0,0,0
1,1,260489,0,0,0,0,0,0,0,0,0,0
2,1,260489,0,0,0,0,0,0,0,0,0,0
3,1,260489,0,0,0,0,0,0,0,0,0,0
4,1,260489,0,0,0,0,0,0,0,0,0,0
1,1,260490,0,0,0,0,0,0,0,0,0,0
2,1,260490,0,0,0,0,0,0,0,0,0,0
1,1,260491,27,27,27,27,27,27,27,27,27,27
2,1,260491,8,10,14,18,8,6,22,14,5,5
1,1,260492,21,21,21,21,21,21,21,21,21,21
1,1,260493,14,14,14,14,14,14,14,14,14,14
0,1,260494,18,18,18,18,18,18,18,18,18,18
1,1,260494,0,0,0,0,0,0,0,0,0,0
1,1,260495,0,0,0,0,0,0,0,0,0,0
2,1,260495,0,0,0,0,0,0,0,0,0,0
1,1,260496,8,8,8,8,8,8,8,8,8,8
1,1,260497,0,0,0,0,0,0,0,0,0,0
2,1,260497,0,0,0,0,0,0,0,0,0,6
3,1,260497,0,0,0,0,0,0,0,0,0,0
1,1,260498,28,28,28,28,28,28,28,28,28,28
1,1,260499,0,0,0,0,0,0,0,0,0,0
1,1,260500,0,0,0,0,0,0,0,0,0,0
2,1,260500,0,0,0,0,0,0,0,0,0,0
3,1,260500,0,0,0,0,0,0,0,0,0,0
1,1,260501,16,16,16,16,16,16,16,16,16,16
0,1,260502,0,0,0,0,0,0,0,0,0,0
1,1,260502,0,0,0,0,0,0,0,0,0,0
1,1,260503,18,18,18,18,18,18,18,18,18,18
1,1,260504,12,15,16,9,16,0,0,0,0,0
0,1,260505,0,10,0,0,0,0,0,0,0,0
1,1,260505,0,0,0,0,0,0,0,0,0,0
1,1,260506,2,2,2,2,2,2,2,2,2,2
1,1,260507,0,0,0,0,0,0,0,0,0,0
2,1,260507,0,0,0,0,0,0,0,0,0,0
1,1,260508,29,0,16,9,0,0,0,0,26,0
1,1,260509,21,21,21,21,21,21,21,21,21,21
1,1,260510,35,35,35,35,35,35,35,35,35,35
1,1,260511,0,0,0,0,0,0,0,0,0,0
2,1,260511,0,0,0,0,0,0,0,0,0,0
0,1,260512,0,0,0,0,0,0,0,0,0,0
1,1,260512,0,0,0,0,0,0,0,0,0,0
2,1,260512,0,0,0,0,0,0,0,0,0,0
1,1,260513,16,10,0,0,0,0,0,0,0,0
1,1,260514,0,0,0,0,0,0,0,0,0,0
1,1,260515,0,0,0,0,0,0,0,0,0,0
2,1,260515,0,0,0,0,0,0,0,0,0,0
1,1,260516,16,16,16,16,16,16,16,16,16,16
2,1,260516,0,0,0,0,0,0,0,0,0,0
1,1,260517,0,0,0,0,0,0,0,0,0,0
2,1,260517,0,0,0,0,0,0,0,0,0,0
1,1,260518,25,25,25,25,25,25,25,25,25,25
1,1,260519,25,25,25,25,25,25,25,25,25,25
2,1,260519,0,0,0,0,0,0,0,0,0,0
1,1,260520,0,0,0,0,0,0,0,0,0,0
2,1,260520,0,0,0,0,0,0,0,0,0,0
1,1,260521,0,0,0,0,0,0,0,0,0,0
1,1,260522,0,0,0,0,0,0,0,0,0,0
2,1,260522,0,0,0,0,0,0,0,0,0,0
0,1,260523,30,30,30,30,30,30,30,30,30,30
1,1,260523,0,0,0,0,9,0,0,0,0,0
2,1,260523,0,0,23,8,0,0,0,5,0,0
1,1,260524,9,9,9,9,9,9,9,9,9,9
2,1,260524,0,0,0,0,0,0,0,0,0,0
1,1,260525,0,0,7,0,0,0,0,0,0,0
0,1,260526,0,0,0,0,0,0,0,0,0,0
1,1,260526,19,0,0,0,0,0,0,0,0,0
0,1,260527,0,0,0,0,0,0,0,0,0,0
1,1,260527,5,20,0,9,0,0,0,0,0,0
2,1,260527,0,0,0,0,0,0,0,0,0,0
1,1,260528,0,0,0,0,0,0,0,0,0,0
2,1,260528,0,0,0,0,0,0,0,0,0,0
1,1,260529,0,0,0,0,0,0,0,0,0,0
2,1,260529,0,0,0,0,0,0,0,0,0,0
1,1,260530,0,0,0,0,0,0,0,0,0,0
2,1,260530,0,0,0,0,0,0,0,0,6,0
1,1,260531,0,0,2,4,0,0,19,0,0,0
2,1,260531,0,0,0,0,0,0,0,0,0,0
1,1,260532,23,23,23,23,23,23,23,23,23,23
1,1,260533,15,15,15,15,15,15,15,15,15,15
2,1,260533,0,0,0,0,0,0,0,0,0,0
1,1,260534,0,0,0,0,0,0,0,0,0,0
2,1,260534,0,0,0,0,0,0,0,0,0,0
0,1,260535,0,0,0,0,0,0,0,0,0,0
1,1,260535,0,18,5,0,0,0,11,0,0,0
1,1,260536,29,29,29,29,29,29,29,29,29,29
1,1,260537,0,0,0,0,0,0,0,0,0,0
1,1,260538,0,0,0,0,0,0,0,0,0,0
2,1,260538,0,0,0,0,0,0,0,0,0,0
3,1,260538,0,0,0,0,0,0,0,0,0,0
1,1,260539,8,8,8,8,8,8,8,8,8,8
0,1,260540,14,14,14,14,14,14,14,14,14,14
1,1,260540,0,0,0,0,0,0,0,0,0,0
2,1,260540,0,0,0,0,0,0,0,0,0,0
0,1,260541,0,0,0,0,0,0,0,0,0,0
1,1,260541,0,0,0,0,0,0,0,0,0,0
1,1,260542,0,0,0,0,0,0,0,0,0,0
2,1,260542,0,0,0,0,0,0,0,0,0,0
1,1,260543,10,21,0,13,29,21,19,0,29,14
2,1,260543,0,0,0,0,0,0,0,0,0,0
1,1,260544,21,21,21,21,21,21,21,21,21,21
1,1,260545,0,0,0,0,0,0,0,0,0,0
1,1,260546,0,0,0,0,0,0,0,0,0,0
2,1,260546,0,0,0,0,0,0,0,0,0,0
1,1,260547,0,0,0,0,0,0,0,0,0,0
2,1,260547,0,0,0,0,0,0,0,0,0,0
1,1,260548,0,0,0,0,0,0,0,0,0,0
2,1,260548,0,0,0,0,0,0,0,0,0,0
1,1,260549,0,0,0,0,0,0,0,0,0,0
1,1,260550,0,0,0,0,0,12,0,0,0,0
2,1,260550,0,6,0,0,0,0,3,0,0,0
1,1,260551,0,0,0,0,0,0,0,0,0,0
2,1,260551,8,8,8,8,8,8,8,8,8,8
3,1,260551,0,0,0,0,0,0,0,0,0,0
4,1,260551,0,26,0,0,0,0,0,0,0,0
1,1,260552,0,0,0,0,0,0,0,0,0,0
2,1,260552,0,0,0,0,0,0,0,0,0,0
0,1,260553,17,17,17,17,17,17,17,17,17,17
1,1,260553,0,0,0,0,0,0,0,0,0,0
1,1,260554,0,0,0,0,0,0,0,0,0,0
1,1,260555,0,0,0,0,18,0,0,0,4,15
0,1,260556,0,15,0,22,22,19,41,63,0,24
1,1,260556,0,0,0,0,0,0,0,0,0,0
1,1,260557,18,18,18,18,18,18,18,18,18,18
0,1,260558,16,16,16,16,16,16,16,16,16,16
1,1,260558,0,0,0,0,13,0,14,4,0,0
1,1,260559,0,0,0,0,0,0,0,0,0,0
2,1,260559,0,0,0,0,0,0,0,0,0,0
1,1,260560,0,0,0,0,0,0,0,0,0,0
1,1,260561,26,26,26,26,26,26,26,26,26,26
2,1,260561,0,0,0,0,0,0,0,0,0,0
1,1,260562,0,0,0,0,0,0,0,0,0,0
2,1,260562,0,0,0,0,0,0,0,0,0,0
3,1,260562,0,0,0,0,0,0,0,0,0,0
1,1,260563,0,0,0,0,0,0,0,0,0,0
1,1,260564,0,0,0,0,0,0,0,0,0,0
2,1,260564,0,0,0,0,0,0,0,0,0,0
0,1,260565,14,14,14,14,14,14,14,14,14,14
1,1,260565,0,0,0,0,0,0,0,0,0,0
0,1,260566,35,19,27,38,7,8,15,29,0,19
1,1,260566,0,0,0,0,0,0,0,0,0,0
1,1,260567,14,14,14,14,14,14,14,14,14,14
0,1,260568,0,0,0,0,0,0,0,0,0,0
1,1,260568,0,0,0,0,0,0,0,0,0,0
1,1,260569,0,0,0,0,0,0,0,0,0,0
2,1,260569,0,0,0,0,0,0,0,0,0,0
3,1,260569,0,0,0,0,0,0,0,0,0,0
4,1,260569,0,0,0,0,0,0,0,0,0,0
1,1,260570,24,24,24,24,24,24,24,24,24,24
0,1,260571,22,22,22,22,22,22,22,22,22,22
1,1,260571,0,7,0,0,0,0,0,0,0,0
0,1,260572,0,0,0,0,0,0,0,0,0,0
0,2,260572,0,0,0,0,0,0,0,0,0,0
1,1,260572,0,0,0,0,0,0,0,0,0,0
0,1,260573,29,29,29,29,29,29,29,29,29,29
1,1,260573,6,6,6,6,6,6,6,6,6,6
1,1,260574,0,0,0,0,0,0,0,0,0,0
2,1,260574,0,0,0,0,0,0,0,0,0,0
1,1,260575,0,0,0,0,0,0,0,0,0,0
1,1,260576,0,0,0,0,0,0,0,0,0,0
2,1,260576,0,0,0,0,0,0,0,0,0,0
0,1,260577,0,0,0,0,0,0,0,0,0,0
1,1,260577,0,0,0,0,0,0,0,0,0,0
1,1,260578,0,0,0,0,0,0,0,0,0,0
2,1,260578,0,0,0,0,0,0,0,0,0,0
3,1,260578,0,0,0,0,0,0,0,0,0,0
1,1,260579,0,0,0,0,0,0,0,0,0,0
2,1,260579,0,0,0,0,0,0,0,0,0,0
1,1,260580,0,0,0,0,0,0,0,0,0,0
0,1,260581,11,11,11,11,11,11,11,11,11,11
1,1,260581,12,0,0,11,19,15,19,4,0,10
0,1,260582,17,17,17,17,17,17,17,17,17,17
1,1,260582,0,0,0,0,0,0,0,0,0,0
1,1,260583,0,0,0,0,0,0,0,0,0,0
2,1,260583,0,0,0,0,0,0,0,0,0,0
1,1,260584,0,0,0,0,0,0,0,0,0,0
2,1,260584,0,0,0,0,0,0,0,0,0,0
0,1,260585,0,0,0,0,7,0,0,0,0,0
1,1,260585,0,0,0,0,0,0,0,0,0,0
0,1,260586,0,0,17,0,0,0,0,0,8,0
1,1,260586,0,0,0,0,0,0,0,0,0,0
1,1,260587,0,0,0,0,0,0,0,0,0,0
2,1,260587,0,0,0,0,0,0,0,0,0,0
1,1,260588,0,0,0,0,0,0,0,0,0,0
0,1,260589,0,21,0,0,5,0,0,20,0,0
0,2,260589,16,0,20,10,4,0,0,21,21,0
0,3,260589,32,0,0,0,0,0,0,0,0,0
1,1,260589,18,18,18,18,18,18,18,18,18,18
0,1,260590,0,0,0,0,0,0,0,0,0,0
1,1,260590,0,0,0,0,0,14,0,0,0,0
1,1,260591,27,27,27,27,27,27,27,27,27,27
2,1,260591,0,0,0,0,0,0,0,0,0,0
1,1,260594,0,0,0,0,0,0,0,0,0,0
2,1,260594,0,0,0,0,0,0,0,0,0,0
1,1,260595,0,0,0,0,0,0,0,0,0,0
2,1,260595,0,0,0,0,0,0,0,0,0,0
1,1,260596,4,4,4,4,4,4,4,4,4,4
1,1,260597,0,0,0,0,0,0,0,0,0,0
2,1,260597,0,0,0,0,0,0,0,0,0,0
1,1,260598,34,34,34,34,34,34,34,34,34,34
1,1,260599,0,0,0,0,0,0,0,0,0,0
2,1,260599,0,0,0,0,0,0,0,0,0,0
1,1,260600,32,0,16,27,0,29,0,0,14,5
1,1,260601,0,0,0,0,0,0,0,0,0,19
2,1,260601,0,0,0,0,0,0,0,0,0,0
3,1,260601,0,0,0,0,0,0,0,24,0,0
4,1,260601,0,0,0,0,0,0,0,0,0,0
5,1,260601,0,0,0,0,0,0,0,0,0,0
1,1,260602,35,35,35,35,35,35,35,35,35,35
1,1,260603,24,24,24,24,24,24,24,24,24,24
1,1,260604,15,0,0,0,0,0,0,6,0,0
0,1,260605,0,14,0,0,0,14,0,0,0,0
1,1,260605,0,0,0,0,0,0,0,0,0,0
1,1,260606,0,0,0,0,0,0,0,0,0,0
2,1,260606,0,0,0,0,0,0,0,0,0,0
1,1,260607,25,18,36,32,32,8,19,32,27,22
1,1,260608,0,0,0,0,0,0,0,0,0,0
0,1,260609,0,0,0,0,0,0,0,0,0,0
1,1,260609,0,0,0,0,0,0,0,0,0,0
1,1,260610,0,0,0,0,0,0,0,0,0,0
2,1,260610,0,0,0,0,0,0,0,0,0,0
1,1,260611,0,0,0,0,0,0,0,0,9,0
2,1,260611,0,0,0,0,0,0,0,0,0,0
1,1,260612,0,0,0,0,0,0,0,0,0,0
2,1,260612,0,0,0,0,0,0,0,0,0,0
1,1,260613,0,0,0,0,0,0,0,0,0,0
2,1,260613,0,0,0,0,0,0,0,0,0,0
1,1,260614,18,18,18,18,18,18,18,18,18,18
0,1,260615,0,0,0,0,0,0,0,0,0,0
1,1,260615,0,0,0,0,0,0,0,0,0,0
2,1,260615,0,0,0,0,0,0,0,0,0,0
1,1,260616,0,0,0,0,0,0,0,0,0,0
1,1,260617,0,0,0,0,0,0,0,20,0,0
1,1,260618,0,0,0,0,0,0,0,0,0,0
2,1,260618,0,0,0,0,0,0,0,0,0,0
0,1,260619,0,0,0,0,0,0,0,0,0,0
1,1,260619,0,0,0,0,0,0,9,27,7,16
0,1,260620,0,0,0,0,0,0,0,0,0,0
1,1,260620,0,0,0,0,0,0,0,0,3,0
1,1,260621,0,0,0,0,0,0,0,0,0,0
1,1,260622,0,12,0,13,10,13,0,0,0,0
1,1,260623,0,0,0,0,0,0,0,0,0,0
1,1,260624,22,18,21,25,18,20,16,13,18,0
1,1,260625,0,0,0,0,0,0,0,0,0,0
2,1,260625,0,0,0,0,0,0,0,0,0,0
0,1,260626,0,0,0,0,0,0,0,0,0,0
1,1,260626,0,13,0,0,0,0,0,0,3,16
1,1,260627,0,0,0,0,0,0,0,0,0,0
2,1,260627,0,0,0,0,0,0,0,0,0,0
1,1,260628,0,0,0,0,0,0,0,0,0,0
2,1,260628,0,0,0,0,0,0,0,0,0,0
1,1,260629,17,17,17,17,17,17,17,17,17,17
1,1,260630,0,0,0,0,0,0,0,0,0,0
2,1,260630,0,0,0,0,0,0,0,0,0,0
1,1,260631,0,0,0,0,0,0,0,0,0,0
1,1,260632,0,0,0,0,0,0,0,0,0,0
1,1,260633,0,0,0,0,0,0,0,0,0,0
2,1,260633,0,25,0,0,0,0,0,0,0,0
1,1,260634,0,0,0,0,0,0,0,0,0,0
2,1,260634,0,0,0,0,23,0,0,13,0,0
1,1,260635,0,0,0,0,0,0,0,0,0,0
2,1,260635,0,0,0,0,0,0,0,0,0,0
1,1,260636,0,0,0,0,7,0,0,0,0,0
2,1,260636,0,0,0,0,0,0,0,0,0,0
0,1,260637,0,0,0,0,0,0,0,0,0,0
1,1,260637,27,27,27,27,27,27,27,27,27,27
0,1,260638,0,0,0,0,0,0,0,0,0,0
