ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,YEAR
340118,0,0,0,0,0,0,0,0,0,0,2004
340119,18,18,18,18,18,18,18,18,18,18,2004
340120,16,0,0,0,0,0,0,0,17,0,2004
340121,16,16,16,16,16,16,16,16,16,16,2004
340122,11,11,11,11,11,11,11,11,11,11,2004
340123,0,0,0,0,0,0,0,13,0,19,2004
340124,0,0,0,0,0,0,0,0,0,0,2004
340125,23,23,23,23,23,23,23,23,23,23,2004
340126,34,34,34,34,34,34,34,34,34,34,2004
340127,0,0,0,0,0,0,0,0,0,0,2004
340128,10,10,10,10,10,10,10,10,10,10,2004
340129,0,0,0,0,0,0,0,0,0,0,2004
340130,2,2,2,2,2,2,2,2,2,2,2004
340131,0,0,0,0,0,0,0,0,0,0,2004
340132,3,3,3,3,3,3,3,3,3,3,2004
340133,0,0,0,0,19,0,4,5,5,29,2004
340135,4,4,4,4,4,4,4,4,4,4,2004
340137,0,0,0,0,0,0,13,0,0,0,2004
340138,0,0,0,0,0,0,0,0,0,0,2004
340139,0,0,0,0,0,0,0,0,0,0,2004
340140,0,0,0,0,0,0,0,0,0,0,2004
340141,0,0,0,0,0,0,0,0,0,0,2004
340142,16,0,11,0,14,4,23,0,0,0,2004
340143,0,0,8,0,0,0,0,0,19,0,2004
340144,27,27,27,27,27,27,27,27,27,27,2004
340145,0,0,0,0,0,0,0,0,0,0,2004
340146,30,30,30,30,30,30,30,30,30,30,2004
340147,0,0,0,0,0,0,0,0,0,0,2004
340148,2,2,2,2,2,2,2,2,2,2,2004
340152,0,0,0,0,0,0,0,0,0,0,2004
340153,1,1,1,1,1,1,1,1,1,1,2004
340154,0,0,0,0,0,0,0,0,0,0,2004
340155,0,0,0,0,0,0,0,0,0,0,2004
340156,0,0,0,11,0,0,15,0,22,11,2004
340157,0,0,0,3,0,0,0,0,0,0,2004
340158,36,36,36,36,36,36,36,36,36,36,2004
340160,0,0,0,0,0,0,0,0,0,0,2004
340163,0,0,0,0,0,0,0,0,0,0,2004
340164,18,18,18,18,18,18,18,18,18,18,2004
340165,14,14,14,14,14,14,17,14,14,14,2004
340167,0,0,0,0,0,0,0,0,0,0,2004
340168,0,0,0,0,0,0,0,0,0,0,2004
340169,23,0,0,0,4,0,0,0,0,0,2004
340170,0,0,0,0,0,0,0,0,0,0,2004
340171,16,31,0,0,0,0,0,20,0,0,2004
340172,14,14,14,14,14,14,14,14,14,14,2004
340173,0,0,23,0,0,0,18,18,0,7,2004
340174,0,0,0,0,0,0,0,0,0,0,2004
340175,0,0,0,0,0,0,0,0,0,0,2004
340177,0,0,0,0,0,0,0,0,0,0,2004
340178,0,0,0,0,0,0,0,0,0,0,2004
340179,12,12,12,12,12,12,12,12,12,12,2004
340180,27,27,27,27,27,27,27,27,27,27,2004
340181,37,37,37,37,37,37,37,37,37,37,2004
340182,0,0,0,0,0,0,0,0,0,0,2004
340183,0,0,0,0,0,0,0,0,0,0,2004
340184,0,0,0,0,0,0,0,0,0,0,2004
340185,0,0,0,0,0,0,0,0,0,0,2004
340186,18,18,18,18,18,18,18,18,18,18,2004
340187,0,0,0,0,0,0,0,0,0,0,2004
340188,0,12,0,0,0,0,0,0,0,0,2004
340189,52,52,52,52,52,52,52,52,52,52,2004
340190,0,8,8,0,7,31,0,0,0,11,2004
340191,0,0,0,0,0,0,0,0,0,0,2004
340192,0,0,0,0,6,0,0,0,0,0,2004
340193,33,33,33,33,33,33,33,33,33,33,2004
340194,16,16,16,25,16,16,16,16,17,16,2004
340196,22,22,22,22,22,22,22,22,22,22,2004
340197,0,0,0,0,22,0,0,0,0,0,2004
340198,0,0,0,0,0,0,0,0,0,0,2004
340200,0,0,0,6,0,0,0,0,0,0,2004
340201,22,22,22,22,22,22,22,22,22,22,2004
340202,0,0,0,0,0,0,0,0,0,0,2004
340203,0,0,0,0,0,0,0,0,0,0,2004
340204,0,0,0,0,0,0,0,0,0,0,2004
340205,0,0,0,0,0,0,0,0,0,0,2004
340206,11,0,7,0,15,10,8,10,0,0,2004
340207,7,7,7,7,7,7,7,7,7,7,2004
340208,0,14,0,0,10,0,32,0,22,0,2004
340209,0,0,0,0,0,0,0,0,0,0,2004
340210,23,23,23,23,23,23,23,23,23,23,2004
340211,0,0,0,0,0,0,0,0,0,0,2004
340212,0,0,0,0,0,0,0,0,0,0,2004
340213,0,0,0,0,0,0,0,0,0,0,2004
340214,0,25,0,0,8,0,0,0,0,0,2004
340215,0,0,0,0,0,0,0,0,0,0,2004
340216,22,22,22,22,22,22,22,22,22,22,2004
340217,14,6,10,0,0,0,0,0,0,9,2004
340218,0,21,0,11,0,13,14,0,9,0,2004
340219,0,0,0,0,9,0,0,0,0,0,2004
340220,18,18,18,18,18,29,18,18,18,18,2004
340221,0,19,0,0,0,0,0,0,0,4,2004
340222,0,0,0,0,0,0,0,0,0,0,2004
340223,10,0,12,13,0,0,0,0,17,31,2004
340226,0,0,0,0,0,0,0,0,0,25,2004
340227,15,15,15,15,15,15,15,15,15,15,2004
340228,6,6,6,6,6,6,6,6,6,6,2004
340229,18,18,18,18,18,18,18,18,18,18,2004
340230,0,0,0,0,0,0,0,0,0,0,2004
340231,0,0,0,17,0,0,14,0,0,0,2004
340233,13,13,13,13,13,13,13,13,13,13,2004
340234,21,21,21,21,21,21,21,21,21,21,2004
340235,0,0,0,0,0,0,0,0,0,0,2004
340236,0,0,0,0,0,0,0,0,18,20,2004
340237,0,0,0,0,0,0,0,0,0,0,2004
340238,0,0,0,0,0,0,0,0,0,0,2004
340239,5,0,0,0,16,0,0,0,7,0,2004
340240,3,3,3,3,3,3,3,3,3,3,2004
340241,0,0,0,0,0,0,5,0,0,0,2004
340242,0,24,22,8,0,0,12,0,0,0,2004
340243,5,5,5,5,5,5,5,5,5,5,2004
340244,7,7,7,7,7,7,7,7,7,7,2004
340245,0,0,0,0,0,0,0,0,0,0,2004
340246,25,25,25,25,25,25,25,25,25,25,2004
340247,0,0,0,0,0,0,0,0,0,0,2004
340248,0,0,0,0,0,0,0,0,0,0,2004
340249,0,0,0,0,0,0,0,0,0,0,2004
340250,0,0,0,0,0,0,0,0,0,0,2004
340251,0,28,0,0,0,17,16,0,0,0,2004
340253,9,14,0,0,0,0,0,0,0,0,2004
340254,13,13,13,13,13,13,13,13,13,13,2004
340255,33,32,16,18,12,30,0,29,28,29,2004
340256,0,0,0,8,0,0,0,24,0,0,2004
340257,3,3,3,3,3,3,3,3,3,3,2004
340258,37,37,37,37,37,37,37,37,37,37,2004
340259,0,0,0,0,0,0,0,0,0,0,2004
340260,0,0,0,0,0,0,0,0,0,0,2004
340261,0,0,0,13,0,0,0,0,0,0,2004
340262,11,0,0,0,0,0,0,0,0,0,2004
340263,2,2,2,2,2,2,2,2,2,2,2004
340264,13,0,0,16,0,0,0,0,0,0,2004
340265,0,0,0,0,0,0,0,0,0,0,2004
340266,11,32,0,0,0,0,32,12,11,3,2004
340267,19,31,28,0,18,8,0,37,23,15,2004
340268,16,16,16,16,16,16,16,16,16,16,2004
340270,16,16,16,16,16,16,16,16,16,16,2004
340271,12,12,12,12,12,12,12,12,12,12,2004
340272,17,17,17,17,17,17,17,17,17,17,2004
340273,0,0,0,0,0,0,0,0,0,0,2004
340274,0,0,0,0,0,0,0,0,0,0,2004
340275,0,0,0,0,0,0,0,0,0,0,2004
340276,29,29,29,29,29,29,29,29,29,29,2004
340277,0,0,0,0,0,0,0,0,0,0,2004
340278,0,13,0,0,0,20,22,20,0,0,2004
340279,0,0,0,0,0,0,0,0,0,0,2004
340280,14,0,0,0,0,0,0,24,0,0,2004
340281,0,0,0,0,0,0,0,0,0,0,2004
340282,0,0,11,0,3,0,5,10,0,0,2004
340283,1,1,1,1,10,1,15,24,13,5,2004
340285,0,0,0,0,0,0,0,0,17,0,2004
340286,0,0,4,0,0,9,0,0,0,0,2004
340287,0,0,0,0,0,0,13,0,0,0,2004
340288,0,16,0,14,0,0,0,0,0,0,2004
340289,0,0,0,0,0,0,0,0,0,0,2004
340290,17,17,17,17,17,17,17,17,17,17,2004
340291,0,0,0,0,0,0,0,0,0,0,2004
340292,0,0,0,0,0,0,0,0,0,0,2004
340293,0,0,0,0,0,0,0,0,0,0,2004
340294,0,0,0,0,0,0,0,0,0,0,2004
340295,0,0,0,0,0,0,0,0,0,0,2004
340296,0,0,0,0,0,0,0,0,0,0,2004
340297,0,0,0,0,0,0,0,0,0,0,2004
340298,0,0,0,0,0,0,0,0,0,0,2004
340299,8,8,8,8,8,8,8,8,8,8,2004
340300,0,0,0,0,15,10,24,21,0,0,2004
340302,0,0,0,0,0,0,0,0,0,0,2004
340303,16,16,16,16,16,16,16,16,16,16,2004
340304,12,5,5,14,14,5,5,5,5,5,2004
340305,15,15,15,15,15,15,15,15,15,15,2004
340306,20,20,24,20,20,20,20,20,20,21,2004
340307,0,0,0,0,0,0,0,0,0,0,2004
340308,25,25,25,25,25,25,25,25,25,25,2004
340309,0,0,0,0,0,0,0,0,0,0,2004
340310,18,18,18,18,18,18,18,18,18,18,2004
340311,0,0,0,0,0,0,0,0,0,0,2004
340312,0,0,0,0,0,0,0,8,0,0,2004
340314,26,26,26,26,26,26,26,26,26,26,2004
340315,0,21,0,0,13,0,0,14,0,23,2004
340317,0,0,0,0,0,0,0,0,0,0,2004
340318,0,0,0,0,0,0,13,0,0,21,2004
340319,13,13,13,13,13,13,13,13,13,13,2004
340320,7,7,7,7,7,7,7,7,7,7,2004
340321,9,0,9,10,0,6,10,0,0,0,2004
340322,29,29,29,29,29,29,29,29,29,29,2004
340323,0,0,0,0,0,0,0,0,0,0,2004
340324,12,12,12,12,12,12,12,12,12,12,2004
340325,0,0,0,17,0,0,0,0,0,0,2004
340326,19,19,19,19,19,19,19,19,19,19,2004
340327,0,0,0,0,0,0,0,0,0,0,2004
340328,0,0,0,0,0,0,0,0,0,0,2004
340329,0,0,0,0,0,0,0,0,0,0,2004
340330,0,0,0,0,0,0,0,0,0,0,2004
340331,0,0,0,0,0,0,0,0,0,0,2004
340332,0,0,6,0,0,0,0,0,11,0,2004
340333,2,2,2,2,2,2,2,2,2,2,2004
340334,9,9,9,9,9,9,9,9,9,9,2004
340335,0,0,0,0,0,0,0,0,0,0,2004
340336,26,26,26,26,26,26,26,26,26,26,2004
340337,25,25,25,25,25,25,25,25,25,25,2004
340338,0,0,0,0,0,0,7,0,0,14,2004
340339,0,35,0,0,0,0,0,0,21,0,2004
340340,0,0,0,0,0,0,0,0,0,0,2004
340341,25,25,25,25,25,25,25,25,25,25,2004
340343,0,0,0,0,0,0,0,0,0,0,2004
340344,8,30,0,10,15,0,17,0,20,0,2004
340345,0,0,0,0,0,0,0,0,0,0,2004
340346,0,0,0,0,0,0,0,0,0,0,2004
340347,14,0,0,0,42,0,0,11,0,7,2004
340348,0,0,4,15,17,0,0,0,0,0,2004
340349,0,0,0,0,0,0,0,0,0,0,2004
340350,16,16,16,16,16,16,16,16,16,16,2004
340351,0,0,0,0,0,0,0,0,0,0,2004
340352,30,0,0,0,0,0,0,0,25,0,2004
340353,2,2,2,2,2,2,2,2,2,2,2004
340354,0,0,0,0,0,0,0,0,0,0,2004
340355,0,0,0,0,0,0,0,0,0,0,2004
340356,15,15,15,15,15,15,15,15,15,15,2004
340357,5,5,5,5,5,5,5,5,5,5,2004
340358,10,21,10,10,10,10,10,10,10,10,2004
340359,23,23,23,23,23,23,23,23,23,23,2004
340360,0,0,0,0,0,0,0,0,0,0,2004
340362,0,0,0,0,0,0,0,0,0,0,2004
340363,0,0,0,0,0,0,0,0,0,0,2004
340364,0,0,12,9,33,23,0,18,18,0,2004
340365,7,7,7,7,7,7,7,7,7,7,2004
340366,0,0,0,0,0,0,0,0,0,0,2004
340367,0,0,0,0,0,0,0,0,0,0,2004
340368,0,0,0,0,0,0,0,0,0,10,2004
340369,12,12,12,12,12,12,12,12,12,12,2004
340370,0,0,0,0,0,0,0,0,0,0,2004
340371,40,40,40,40,40,40,40,40,40,40,2004
340372,0,0,0,0,0,0,0,0,0,0,2004
340373,14,14,14,14,14,14,14,14,14,14,2004
340374,0,0,0,0,0,0,18,0,0,0,2004
340375,0,0,0,0,0,0,0,0,0,0,2004
340376,0,0,0,0,0,0,0,0,0,0,2004
340377,5,5,5,5,5,5,5,5,5,5,2004
340378,12,12,12,12,12,12,12,12,12,12,2004
340379,0,13,32,0,0,0,0,0,0,0,2004
340380,0,0,0,0,0,0,0,0,0,0,2004
340381,5,5,5,5,5,5,5,5,5,5,2004
340382,0,0,0,0,0,0,0,0,0,0,2004
340383,0,0,0,0,0,0,0,0,0,0,2004
340384,39,39,39,39,39,39,39,39,39,39,2004
340385,30,30,30,30,30,30,30,30,30,30,2004
340386,16,16,16,16,16,16,16,16,16,16,2004
340388,0,0,0,0,0,0,0,0,0,9,2004
340389,5,5,5,5,5,5,5,5,5,5,2004
340390,21,0,23,5,27,0,17,14,26,24,2004
340391,0,0,0,0,0,0,0,0,0,0,2004
340392,14,14,15,14,21,14,14,14,14,14,2004
340393,18,18,18,18,18,18,18,18,18,18,2004
340394,0,0,0,0,0,0,0,0,33,14,2004
340395,23,23,23,23,23,23,23,23,23,23,2004
340396,0,0,0,0,0,0,0,0,0,0,2004
340397,0,0,0,18,0,0,0,0,0,0,2004
340398,0,0,0,0,0,0,0,0,0,0,2004
340399,0,0,0,0,0,0,0,0,0,0,2004
340401,0,6,11,0,6,0,0,0,19,0,2004
340402,0,0,0,11,0,0,0,0,7,0,2004
340403,0,0,0,0,0,0,0,0,0,0,2004
340404,0,0,0,0,0,0,0,0,0,0,2004
340405,4,4,4,4,4,4,4,4,4,4,2004
340406,27,27,27,27,27,27,27,27,27,27,2004
340407,3,3,3,3,3,3,3,3,3,3,2004
340408,0,0,0,0,0,0,0,0,0,0,2004
340409,0,0,0,0,0,0,0,0,0,0,2004
340410,0,26,15,34,22,10,18,19,11,24,2004
340411,0,0,0,0,0,0,0,0,0,0,2004
340412,30,30,30,30,30,30,30,30,30,30,2004
340413,0,0,0,0,0,0,0,0,0,0,2004
340414,0,0,0,0,0,0,0,0,0,0,2004
340416,0,0,0,0,0,16,0,0,0,0,2004
340417,12,12,12,12,12,12,12,12,12,12,2004
340418,0,0,0,0,0,0,0,0,0,0,2004
340419,18,18,18,18,18,18,18,18,18,18,2004
340420,12,12,12,12,12,12,12,12,12,12,2004
340421,0,0,0,0,0,0,0,0,0,0,2004
340422,9,0,0,0,0,0,16,0,0,0,2004
340423,19,19,19,19,19,19,19,19,19,19,2004
340424,22,22,22,22,22,22,22,22,22,22,2004
340425,0,0,0,0,0,0,0,0,0,0,2004
340426,0,0,0,0,0,0,0,0,0,0,2004
340427,0,0,0,0,0,0,0,0,0,0,2004
340428,24,24,24,24,24,24,24,24,24,24,2004
340429,0,0,0,0,0,0,0,0,0,0,2004
340430,0,0,0,0,0,0,0,0,0,0,2004
340431,19,19,19,19,19,19,19,19,19,19,2004
340432,0,0,0,0,0,0,0,0,0,0,2004
340433,0,23,0,32,0,15,0,0,0,0,2004
340434,0,0,0,0,0,0,0,0,0,0,2004
340435,11,9,9,9,9,9,17,29,11,9,2004
340437,0,0,0,4,0,0,0,0,0,0,2004
340438,0,0,0,0,0,0,0,0,0,0,2004
340440,30,0,0,0,0,0,14,3,41,0,2004
340441,0,0,0,0,0,0,0,0,0,0,2004
340442,0,0,0,0,0,0,14,12,0,0,2004
340443,0,0,0,0,0,0,0,0,0,0,2004
340444,5,5,5,5,5,5,5,5,5,5,2004
340445,0,0,0,0,0,0,0,0,0,0,2004
340446,0,0,0,0,0,0,0,0,9,0,2004
340447,0,19,0,14,0,0,0,3,0,0,2004
340448,27,0,9,0,4,10,24,0,0,10,2004
340449,9,0,0,0,0,0,0,0,0,0,2004
340450,0,0,0,0,0,0,0,0,0,0,2004
340451,21,21,21,21,21,21,21,21,21,21,2004
340452,0,0,0,0,0,0,0,0,0,0,2004
340453,19,19,19,19,19,19,19,19,19,19,2004
340454,10,10,10,10,10,10,10,10,10,10,2004
340455,0,3,0,0,0,0,0,0,0,0,2004
340456,0,0,0,0,0,0,0,0,0,0,2004
340457,0,0,13,0,0,0,0,0,0,0,2004
340458,12,0,19,0,0,0,0,0,10,22,2004
340459,0,0,0,0,0,0,0,0,0,0,2004
340460,0,0,0,0,0,0,0,0,0,0,2004
340461,0,20,26,26,0,11,0,10,0,0,2004
340462,0,0,0,0,0,0,0,0,0,0,2004
340463,0,0,0,0,0,0,0,0,0,0,2004
340464,25,26,25,25,25,25,25,25,25,25,2004
340465,0,0,0,0,0,0,0,0,0,0,2004
340466,31,31,31,31,31,31,31,31,31,31,2004
340467,15,15,15,15,15,15,15,15,15,15,2004
340468,0,0,0,0,0,15,11,0,0,31,2004
340469,0,0,0,0,0,0,0,0,0,0,2004
340470,0,0,0,0,0,0,0,0,0,0,2004
340471,0,0,0,0,0,0,0,0,0,0,2004
340472,0,0,0,0,0,0,0,0,0,0,2004
340473,0,0,0,0,0,0,0,0,0,0,2004
340474,0,0,0,0,0,0,0,0,0,0,2004
340475,0,0,0,0,0,0,0,0,0,0,2004
340476,0,9,0,0,0,0,0,0,0,0,2004
340477,0,0,0,0,0,0,0,0,0,0,2004
340478,0,0,0,0,0,0,0,0,0,0,2004
340479,0,0,0,16,0,19,0,18,4,16,2004
340480,14,14,14,14,14,14,14,14,14,14,2004
340481,0,0,0,0,0,0,0,0,0,0,2004
340482,0,0,0,5,0,0,0,0,0,0,2004
340483,0,0,0,0,0,0,0,0,0,0,2004
340484,12,12,12,12,12,12,12,12,12,12,2004
340485,0,0,0,0,0,0,0,0,0,0,2004
340486,0,0,0,0,0,0,0,0,0,0,2004
340487,0,0,0,0,0,23,0,0,0,0,2004
340489,0,6,0,0,0,0,18,0,8,0,2004
340490,0,0,0,0,0,0,0,0,0,0,2004
340491,0,0,0,0,0,0,0,0,0,0,2004
340492,7,7,7,7,7,7,7,7,7,7,2004
340493,0,0,0,0,0,0,0,0,0,0,2004
340494,0,0,0,0,0,0,0,0,0,0,2004
340495,15,15,15,15,15,15,15,15,15,15,2004
340496,1,1,1,1,1,1,1,1,1,1,2004
340497,14,0,0,0,0,9,0,0,0,0,2004
340498,33,33,33,33,33,33,33,33,33,33,2004
340499,3,3,3,3,3,3,3,3,3,3,2004
340501,0,0,0,0,0,0,0,0,0,0,2004
340502,0,0,0,0,0,0,0,0,0,0,2004
340503,26,26,26,26,26,26,26,26,26,26,2004
340504,0,0,15,0,0,0,0,0,0,0,2004
340505,0,0,0,0,0,0,0,0,0,0,2004
340506,0,0,0,0,0,0,0,0,0,0,2004
340507,25,25,25,25,25,25,25,25,25,25,2004
340508,0,0,0,0,0,0,0,0,0,0,2004
340509,0,0,0,0,0,0,0,0,0,0,2004
340510,0,13,0,0,0,0,0,0,0,0,2004
340511,0,0,0,0,0,0,0,0,0,0,2004
340512,0,0,0,0,0,0,0,0,0,0,2004
340513,0,0,0,0,0,0,0,0,0,0,2004
340514,0,0,0,0,0,0,0,0,0,0,2004
340515,0,0,0,0,0,6,0,0,0,0,2004
340516,0,0,0,0,0,0,0,0,0,0,2004
340517,14,0,0,11,0,0,0,0,24,0,2004
340518,2,2,2,2,2,2,2,2,2,2,2004
340519,0,0,0,0,0,0,0,0,0,0,2004
340520,0,0,0,0,0,0,0,0,0,0,2004
340521,0,0,0,0,0,0,0,0,0,0,2004
340522,0,0,0,0,0,0,0,0,0,0,2004
340523,0,24,0,0,0,0,0,0,0,0,2004
340524,15,15,15,15,15,15,15,15,15,15,2004
340525,0,0,0,0,0,0,0,0,0,0,2004
340526,13,13,13,13,13,13,13,13,13,13,2004
340527,19,19,19,19,19,19,19,19,19,19,2004
340529,14,14,14,14,14,14,14,14,14,14,2004
340530,0,0,0,0,0,0,0,0,0,0,2004
340531,0,0,0,0,0,0,0,0,0,0,2004
340532,0,0,0,0,0,0,0,0,0,0,2004
340533,0,0,0,0,0,0,0,0,0,0,2004
340534,0,0,0,0,0,0,0,0,0,0,2004
340535,0,0,0,0,0,0,0,0,0,0,2004
340536,12,12,12,12,12,12,12,12,12,12,2004
340537,11,12,0,0,0,0,0,0,0,0,2004
340540,0,0,0,0,0,0,0,0,0,0,2004
340541,0,0,0,0,0,0,0,0,0,0,2004
340542,0,0,0,0,7,0,0,0,0,0,2004
340545,0,0,0,0,0,0,0,0,0,0,2004
340546,0,0,0,8,0,0,0,0,0,0,2004
340547,0,0,0,0,0,0,0,0,17,0,2004
340548,0,0,0,0,0,0,0,0,0,0,2004
340549,20,20,20,20,20,20,20,20,20,20,2004
340550,19,0,0,0,0,0,0,0,0,0,2004
340551,0,6,19,30,0,20,0,0,0,18,2004
340552,0,0,0,0,0,0,0,0,0,0,2004
340553,0,0,0,0,0,0,0,0,0,0,2004
340554,0,0,0,0,0,0,0,0,0,0,2004
340555,24,24,24,24,24,24,24,24,24,24,2004
340556,0,0,0,0,0,0,0,0,0,0,2004
340557,0,0,0,14,0,0,0,0,0,0,2004
340558,19,19,19,19,19,19,19,19,19,19,2004
340560,0,0,0,0,0,0,23,0,0,0,2004
340561,31,31,31,31,31,31,31,31,31,31,2004
340562,0,0,0,0,0,0,0,0,0,0,2004
340563,0,0,0,0,0,14,9,0,0,0,2004
340564,10,10,12,0,3,0,0,16,4,3,2004
340565,0,0,0,0,0,0,0,3,0,0,2004
340566,0,0,0,0,0,0,0,0,0,0,2004
340567,4,2,0,0,13,16,0,0,0,12,2004
340568,0,0,0,14,0,0,0,0,24,5,2004
340569,13,13,13,13,13,13,13,13,18,15,2004
340570,0,0,0,0,0,0,0,0,0,0,2004
340571,0,0,0,0,13,0,8,0,15,17,2004
340572,0,0,0,0,0,0,0,0,0,0,2004
340573,0,0,0,0,0,0,0,0,0,0,2004
340574,0,0,0,0,0,0,0,0,0,0,2004
340575,17,10,0,5,16,0,0,0,0,14,2004
340576,0,0,0,0,0,0,0,0,0,0,2004
340577,0,0,0,0,0,0,0,0,0,0,2004
340579,3,3,3,3,3,3,3,3,3,3,2004
340580,0,0,0,0,0,0,0,0,0,0,2004
340583,0,0,0,14,20,0,0,0,0,0,2004
340584,8,13,0,0,0,0,30,0,0,0,2004
340585,14,23,0,25,14,10,13,16,16,0,2004
340586,11,11,11,11,11,11,11,11,11,11,2004
340587,26,26,26,26,26,26,26,26,26,26,2004
340588,0,0,0,0,0,0,0,0,0,0,2004
340589,25,25,25,25,25,25,25,25,25,25,2004
340590,0,0,0,0,0,0,0,0,0,0,2004
340591,0,0,0,0,0,0,0,0,0,0,2004
340592,0,0,0,0,0,0,0,0,0,0,2004
340593,0,0,0,0,0,0,0,0,0,0,2004
340594,5,5,5,5,5,5,5,5,5,5,2004
340595,0,0,0,0,0,0,0,0,0,0,2004
340596,0,0,0,0,0,0,0,0,0,0,2004
340597,0,0,0,0,0,0,0,0,0,0,2004
340598,0,0,0,0,0,0,0,0,0,0,2004
340599,0,0,0,0,0,0,0,0,0,0,2004
340600,7,0,30,21,11,17,17,15,37,27,2004
340601,0,0,0,0,0,0,0,0,0,0,2004
340603,0,0,0,0,0,0,0,0,0,0,2004
340604,0,0,0,0,0,0,0,0,0,0,2004
340605,18,18,18,18,18,18,18,18,18,18,2004
340606,18,0,0,0,0,0,0,0,0,0,2004
340607,0,23,0,0,0,0,0,0,0,0,2004
340608,0,0,0,0,0,0,0,0,0,0,2004
340609,0,0,0,0,27,0,0,0,0,0,2004
340610,0,0,0,0,0,0,0,0,0,0,2004
340612,0,13,11,0,0,0,0,0,10,9,2004
340613,0,0,0,0,0,0,0,0,0,0,2004
340614,0,0,0,0,0,16,0,0,0,0,2004
340615,0,0,0,0,0,0,0,0,0,0,2004
340616,0,0,0,0,0,0,0,0,0,0,2004
340617,8,0,0,0,0,0,0,0,0,0,2004
340618,0,9,0,18,0,10,0,5,4,0,2004
340619,0,0,0,0,0,0,0,0,15,17,2004
340620,43,43,43,43,43,43,43,43,43,43,2004
340622,19,19,19,21,19,19,19,19,19,20,2004
340623,0,0,0,0,0,0,0,0,0,12,2004
340624,0,0,0,0,0,0,0,0,0,0,2004
340625,0,0,0,0,0,0,0,0,0,0,2004
340626,0,0,0,0,0,0,0,0,0,0,2004
340627,0,0,0,0,0,0,0,0,0,0,2004
340628,0,0,0,0,0,0,0,0,0,0,2004
340629,0,0,0,0,0,0,10,0,0,0,2004
340630,28,28,28,28,28,28,28,28,28,28,2004
340631,0,0,0,0,0,0,0,0,0,0,2004
340632,0,0,0,0,0,0,0,0,0,0,2004
340633,3,0,14,0,17,22,0,5,16,5,2004
340634,8,8,8,8,8,8,8,8,8,8,2004
340635,13,13,13,13,13,13,13,13,13,13,2004
340636,0,0,0,0,0,0,0,0,0,0,2004
340637,0,0,0,0,0,0,0,0,0,0,2004
340638,0,0,0,0,0,0,0,0,0,0,2004
340639,0,6,0,0,0,16,0,0,0,17,2004
340640,21,21,21,21,21,21,21,21,21,21,2004
340641,6,24,0,5,0,0,0,0,0,5,2004
340642,0,0,0,0,0,0,0,16,0,0,2004
340643,0,0,0,0,0,0,0,0,0,0,2004
340644,0,0,0,0,0,0,0,0,0,0,2004
340645,0,0,0,0,0,0,0,0,0,0,2004
340646,0,0,0,0,0,0,0,0,0,0,2004
340647,0,0,0,0,0,0,0,0,0,10,2004
340648,28,0,0,0,0,0,0,0,0,0,2004
340649,0,0,0,0,0,0,0,0,0,0,2004
340650,0,0,0,0,0,0,0,0,0,0,2004
340651,0,0,0,0,0,0,0,0,0,0,2004
340652,19,19,19,19,19,19,19,19,19,19,2004
340653,0,0,0,0,0,0,0,0,0,7,2004
340654,0,0,0,0,0,0,0,0,0,0,2004
340655,13,21,9,18,10,0,0,15,7,0,2004
340656,0,0,0,0,0,0,0,0,0,0,2004
340657,0,0,0,0,0,0,0,0,0,18,2004
340658,28,28,28,28,28,28,28,28,34,28,2004
340659,17,17,17,17,17,17,17,17,17,17,2004
340660,0,0,0,0,0,0,0,0,0,0,2004
340661,0,0,0,0,0,0,0,0,0,0,2004
340662,0,0,0,0,0,0,0,0,0,0,2004
340663,0,0,0,0,0,0,0,0,0,0,2004
340664,19,19,19,19,19,19,19,19,19,19,2004
340665,0,0,0,0,0,0,12,11,0,0,2004
340666,0,0,0,0,0,0,0,0,0,0,2004
340667,1,1,1,1,1,1,1,1,1,1,2004
340668,9,9,9,9,9,9,9,9,9,9,2004
340670,0,0,0,0,0,0,0,0,0,0,2004
340671,12,13,0,0,15,0,42,0,10,0,2004
340672,0,0,0,0,0,0,0,0,0,0,2004
340673,7,6,5,19,5,5,5,5,5,5,2004
340674,17,0,17,0,0,9,20,0,0,0,2004
340675,0,0,0,0,0,0,26,10,0,0,2004
340676,0,0,0,0,0,0,0,0,0,0,2004
340677,0,0,13,0,0,0,0,0,0,0,2004
340678,13,13,13,13,13,13,13,13,13,13,2004
340679,17,17,17,17,17,17,17,17,17,17,2004
340680,0,13,11,19,0,0,0,0,0,27,2004
340681,27,27,27,27,27,27,27,27,27,27,2004
340682,0,0,0,0,0,0,0,0,0,0,2004
340683,0,0,0,15,0,0,0,0,0,0,2004
340684,0,0,0,0,0,0,0,0,3,0,2004
340685,0,0,0,0,0,0,0,0,0,0,2004
340686,0,0,0,0,0,0,0,0,0,0,2004
340687,0,0,0,0,0,0,0,0,0,0,2004
340688,0,0,0,0,0,0,0,0,0,0,2004
340689,0,0,0,0,0,0,0,34,0,0,2004
340690,0,0,0,0,0,0,0,0,0,0,2004
340691,0,18,0,0,0,0,0,0,0,3,2004
340692,0,0,0,0,0,0,0,0,0,0,2004
340693,0,0,0,0,0,0,21,0,0,0,2004
340694,0,0,0,0,0,0,0,0,0,0,2004
340695,26,26,26,26,26,26,26,26,26,26,2004
340696,24,24,24,24,24,24,24,24,24,24,2004
