A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,ST_CASE,VEH_NO,PER_NO,YEAR,A_PTYPE,A_REST,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC
4,5,10,6,7,7,9,5,2,400321,1,3,2014,2,2,1,1,3,4,1,1,1
3,5,8,5,5,5,7,4,2,400321,2,1,2014,1,2,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,400321,2,2,2014,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400322,1,1,2014,1,2,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,400322,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,400322,3,1,2014,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400322,4,1,2014,1,2,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,400322,5,1,2014,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400323,1,1,2014,1,3,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400323,2,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400323,2,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,400323,3,1,2014,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,400323,3,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400323,3,3,2014,2,2,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,400324,0,1,2014,3,3,3,1,1,2,1,1,3
4,5,10,6,7,7,9,5,2,400324,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,400324,1,2,2014,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400325,1,1,2014,1,3,2,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,400325,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400325,2,2,2014,2,2,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400326,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400326,1,2,2014,2,2,3,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,400326,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,400327,1,1,2014,1,3,2,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,400327,1,2,2014,2,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400327,2,1,2014,1,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400327,2,2,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400327,2,3,2014,2,2,1,2,1,1,2,1,1
1,1,1,1,1,1,1,1,1,400327,2,4,2014,2,1,3,0,0,0,2,6,1
1,1,3,1,1,1,3,1,1,400327,2,5,2014,2,2,1,2,1,1,2,1,1
3,4,7,4,4,4,6,3,2,400328,1,1,2014,1,2,1,1,3,4,1,1,1
3,4,7,4,4,4,6,3,2,400328,1,2,2014,2,2,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400328,2,1,2014,1,3,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400329,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,400329,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,400330,1,1,2014,1,2,1,1,1,2,2,1,1
4,5,11,7,8,8,10,6,2,400330,2,1,2014,1,2,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,400331,1,1,2014,1,2,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,400332,1,1,2014,1,2,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,400332,2,1,2014,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400333,1,1,2014,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,400333,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400334,1,1,2014,1,1,3,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,400335,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,400335,2,1,2014,1,2,1,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,400336,1,1,2014,1,2,3,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,400336,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,400336,3,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,400336,3,2,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,400336,3,3,2014,2,1,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,400336,3,4,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,400336,3,5,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400337,1,1,2014,1,2,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,400337,2,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,400338,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400338,2,1,2014,1,2,3,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,400339,1,1,2014,1,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,400340,1,1,2014,1,2,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400340,2,1,2014,1,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,400340,2,2,2014,2,2,3,1,1,2,1,1,1
1,1,2,1,1,1,1,1,1,400340,2,3,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,400340,2,4,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400341,1,1,2014,1,1,2,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,400342,1,1,2014,1,2,1,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,400342,1,2,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,400342,1,3,2014,2,2,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,400342,1,4,2014,2,2,1,1,1,2,2,1,1
1,1,2,1,1,1,2,1,1,400342,1,5,2014,2,2,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,400342,1,6,2014,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400343,1,1,2014,1,2,1,1,3,4,1,1,1
2,3,6,3,3,3,5,2,2,400344,0,1,2014,3,3,1,1,1,2,1,1,4
3,5,8,5,5,5,7,3,2,400344,0,2,2014,3,3,1,1,1,2,1,1,4
3,5,8,5,5,5,7,3,2,400344,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400345,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400345,1,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400345,1,3,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400345,1,4,2014,2,2,1,1,7,8,2,1,1
2,2,5,2,2,2,4,2,2,400345,1,5,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400345,1,6,2014,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,400345,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,400345,3,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,400345,3,2,2014,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,400345,3,3,2014,2,2,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400345,3,4,2014,2,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,400345,3,5,2014,2,2,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400345,3,6,2014,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,400346,1,1,2014,1,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,400346,1,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400346,2,1,2014,1,2,1,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,400346,2,2,2014,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400346,3,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,400346,3,2,2014,2,3,3,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,400346,3,3,2014,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,400346,3,4,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400347,1,1,2014,1,3,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,400347,1,2,2014,2,3,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,400347,2,1,2014,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,400348,0,1,2014,4,3,1,1,1,2,1,1,3
4,5,10,6,7,7,9,6,2,400348,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400349,1,1,2014,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,400349,2,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,400350,1,1,2014,1,3,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400350,2,1,2014,1,2,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,400351,1,1,2014,1,2,2,0,0,0,2,6,1
2,3,6,3,3,3,5,2,2,400351,1,2,2014,2,2,2,2,7,1,2,1,1
4,5,12,7,9,9,11,6,2,400352,1,1,2014,1,2,1,1,3,4,2,1,1
4,5,12,7,9,9,11,6,2,400352,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400352,2,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400353,1,1,2014,1,1,2,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,400353,2,1,2014,1,2,2,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,400354,1,1,2014,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400354,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,400354,2,1,2014,1,2,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,400354,2,2,2014,2,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,400355,1,1,2014,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400355,1,2,2014,2,2,3,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,400355,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400356,1,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,400356,2,1,2014,1,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,400356,2,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400356,2,3,2014,2,1,3,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,400356,3,1,2014,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400356,4,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400357,1,1,2014,1,2,2,1,1,2,2,1,1
3,4,7,4,4,4,6,2,2,400358,1,1,2014,1,2,2,1,3,4,2,1,1
5,6,13,8,10,10,12,7,3,400358,2,1,2014,1,3,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,400358,3,1,2014,1,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,400359,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,400359,1,2,2014,2,2,1,2,1,1,2,1,1
1,1,3,1,1,1,3,1,1,400359,1,3,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400359,1,4,2014,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400359,1,5,2014,2,2,1,2,1,1,2,1,1
3,4,7,4,4,4,6,2,2,400359,1,6,2014,2,2,3,0,0,0,2,6,1
3,5,8,5,5,5,7,3,2,400360,1,1,2014,1,2,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400360,2,1,2014,1,2,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,400360,2,2,2014,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400361,1,1,2014,1,1,1,1,1,2,2,1,1
3,4,7,4,4,4,6,3,2,400362,1,1,2014,1,2,2,1,3,4,2,1,1
4,5,12,7,9,9,11,6,2,400363,0,1,2014,3,3,1,1,1,2,1,1,3
3,5,9,6,6,6,8,4,2,400363,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,400363,1,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400364,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400364,2,1,2014,1,2,1,1,3,4,1,1,1
3,5,8,5,5,5,7,4,2,400364,3,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400365,1,1,2014,1,2,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400365,1,2,2014,2,2,1,1,1,2,2,1,1
3,4,7,4,4,4,6,3,2,400366,1,1,2014,1,2,2,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,400367,1,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,400367,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400367,2,2,2014,2,1,1,1,1,2,1,1,1
1,1,3,1,1,1,2,1,1,400367,2,3,2014,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,400367,2,4,2014,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,400367,2,5,2014,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,400367,2,6,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400368,0,1,2014,3,3,1,2,7,1,1,1,3
5,6,13,8,10,10,12,7,3,400368,2,1,2014,1,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400369,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,400369,2,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,400370,1,1,2014,1,2,2,1,1,2,2,1,1
3,4,7,4,4,4,6,2,2,400370,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400370,3,1,2014,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400371,1,1,2014,1,2,2,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,400371,1,2,2014,2,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400371,2,1,2014,1,1,1,1,2,3,1,1,1
2,3,6,3,3,3,5,2,2,400371,2,2,2014,2,3,1,1,2,3,1,1,1
4,5,12,7,9,9,11,6,2,400372,1,1,2014,1,3,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,400373,1,1,2014,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,400374,1,1,2014,1,2,1,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,400375,1,1,2014,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,400375,1,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400376,1,1,2014,1,2,2,0,0,0,2,6,1
2,2,5,2,2,2,4,1,2,400376,1,2,2014,2,2,3,0,0,0,2,6,1
3,4,7,4,4,4,6,3,2,400376,1,3,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,400376,1,4,2014,2,2,3,0,0,0,2,6,1
2,2,5,2,2,2,4,1,2,400376,1,5,2014,2,2,3,0,0,0,2,6,1
2,2,5,2,2,2,4,1,2,400376,1,6,2014,2,2,2,1,7,8,2,1,1
3,4,7,4,4,4,6,3,2,400377,1,1,2014,1,2,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,400377,2,1,2014,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,400378,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,400378,1,2,2014,2,2,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400378,2,1,2014,1,2,3,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,400379,1,1,2014,1,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,400380,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,400380,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,400381,1,1,2014,1,2,1,1,1,2,2,1,1
4,5,10,6,7,7,9,5,2,400381,1,2,2014,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,400381,1,3,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,400382,1,1,2014,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,400383,1,1,2014,1,2,2,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,400384,1,1,2014,1,2,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,400385,1,1,2014,1,2,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400385,2,1,2014,1,3,3,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,400386,1,1,2014,1,2,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,400386,2,1,2014,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,400387,1,1,2014,1,1,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400387,1,2,2014,2,2,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,400387,1,3,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400387,1,4,2014,2,2,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,400388,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400388,2,1,2014,1,2,3,1,1,2,2,1,1
3,5,8,5,5,5,7,4,2,400389,1,1,2014,1,2,2,1,3,4,1,1,1
3,5,8,5,5,5,7,3,2,400390,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,400390,2,1,2014,1,1,1,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,400391,1,1,2014,1,1,3,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,400391,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400391,2,2,2014,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400392,1,1,2014,1,1,3,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,400392,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,400393,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,400393,2,1,2014,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,400394,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400394,1,2,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400394,1,3,2014,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,400394,2,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,400394,2,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400395,1,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,400395,1,2,2014,2,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,400395,2,1,2014,1,1,1,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,400395,2,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400395,2,3,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400395,2,4,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400396,1,1,2014,1,1,1,1,6,7,1,1,1
1,1,3,1,1,1,3,1,1,400396,1,2,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400397,1,1,2014,1,2,1,1,3,4,1,1,1
2,2,5,2,2,2,4,1,2,400397,2,1,2014,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400398,1,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400398,1,2,2014,2,2,1,1,2,3,2,1,1
3,4,7,4,4,4,6,2,2,400398,1,3,2014,2,2,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,400399,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,400399,1,2,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,400399,1,3,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,400399,1,4,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,400399,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,400400,1,1,2014,1,2,2,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,400400,1,2,2014,2,2,3,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,400401,1,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400401,1,2,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,400401,2,1,2014,1,2,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,400401,3,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400402,1,1,2014,1,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,400402,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,400403,1,1,2014,1,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,400404,1,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,400404,2,1,2014,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,400404,2,2,2014,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400405,1,1,2014,1,2,3,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,400406,0,1,2014,3,3,2,1,3,4,1,1,3
3,4,7,4,4,4,6,3,2,400406,1,1,2014,1,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,400407,1,1,2014,1,2,1,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,400407,1,2,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400407,1,3,2014,2,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,400408,1,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,400408,2,1,2014,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400408,2,2,2014,2,2,1,1,1,2,2,1,1
2,2,5,2,2,2,4,2,2,400408,2,3,2014,2,2,1,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,400408,2,4,2014,2,2,1,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,400408,2,5,2014,2,2,1,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,400408,2,6,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400408,2,7,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400408,2,8,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400408,2,9,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400408,2,10,2014,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,400408,2,11,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,400408,2,12,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400408,2,13,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400408,2,14,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400408,2,15,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,400408,2,16,2014,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400409,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,400409,1,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,400409,2,1,2014,1,1,1,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,400409,2,2,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,400409,2,3,2014,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,400409,3,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400410,0,1,2014,3,3,3,1,1,2,1,1,3
3,5,8,5,5,5,7,3,2,400410,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,400411,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,400411,1,2,2014,2,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,400411,2,1,2014,1,3,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,400411,2,2,2014,2,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,400411,2,3,2014,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,400412,1,1,2014,1,2,2,1,2,3,2,1,1
3,4,7,4,4,4,6,2,2,400412,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,400413,1,1,2014,1,2,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,400414,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,400415,1,1,2014,1,2,2,1,1,2,2,1,1
4,5,11,7,8,8,10,6,2,400415,2,1,2014,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,400416,1,1,2014,1,1,2,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400416,1,2,2014,2,2,2,1,3,4,2,1,1
2,2,5,2,2,2,4,1,2,400417,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,400418,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,400418,2,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,400419,1,1,2014,1,2,2,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,400419,1,2,2014,2,2,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,400420,1,1,2014,1,2,1,1,3,4,1,1,1
3,5,9,6,6,6,8,4,2,400420,1,2,2014,2,2,1,1,3,4,1,1,1
3,4,7,4,4,4,6,3,2,400420,2,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,400420,2,2,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,400420,2,3,2014,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,400420,2,4,2014,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,400421,0,1,2014,3,3,3,1,1,2,1,1,3
