ST_CASE,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,TYP_INT,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS
480225,1,491,0,31,1,2016,1,14,13,8,FM 112,,30.47895556,-97.1787,1,1,0,1,0,0,0,1
480226,0,439,2450,22,1,2016,6,16,12,6,INTERMODAL PKWY,,32.98979722,-97.3443,1,1,0,1,23,0,0,1
480227,0,99,0,23,1,2016,7,14,39,4,CR-CALHOUN RD,,31.51343056,-98.0618,1,1,0,1,0,0,0,1
480228,3,453,330,24,1,2016,1,6,51,1,I-35,,30.30705833,-97.712,1,1,0,1,0,0,0,1
480229,1,201,3280,25,1,2016,2,5,50,7,I-69/US-59 SOUTHWEST FWY,WESTPARK DR,29.72396111,-95.4917,2,10,0,10,0,0,0,1
480230,2,29,6090,26,1,2016,3,16,36,6,BABCOCK RD,HOLLYHOCK RD,29.53391667,-98.6063,2,2,0,2,0,0,0,1
480231,2,183,7445,26,1,2016,3,23,22,2,US-80,,32.51226944,-94.8303,1,1,0,1,0,0,0,1
480232,7,113,4530,27,1,2016,4,11,26,1,I-20,,32.70368889,-96.571,1,1,0,1,0,0,0,1
480233,2,201,5230,27,1,2016,4,3,20,6,VISTA RD,,29.65785278,-95.1625,1,1,0,1,0,0,0,1
480234,3,167,3220,29,1,2016,6,6,47,8,FM 2004,,29.31729167,-95.0739,1,1,0,1,0,0,0,1
480235,4,201,3280,29,1,2016,6,17,15,6,BROADLEAF ST,,30.07298056,-95.1771,1,1,0,1,0,0,0,1
480236,1,219,0,30,1,2016,7,12,27,3,SR-114,,33.593025,-102.281,1,1,0,1,0,0,0,1
480237,1,257,9997,30,1,2016,7,1,4,1,I-20,,32.69738611,-96.4808,1,1,0,1,0,0,0,1
480238,1,257,0,31,1,2016,1,15,5,8,FM 740,,32.69006389,-96.5118,1,1,0,1,0,0,0,1
480239,1,321,0,31,1,2016,1,6,55,3,SR-71,,28.96971944,-96.2085,1,10,0,10,0,0,0,1
480240,3,363,0,31,1,2016,1,14,0,2,US-281,PARK RD,32.86901667,-98.0942,2,1,0,1,0,0,0,1
480241,4,435,0,31,1,2016,1,16,12,8,RM864,,30.58658056,-100.553,1,1,0,1,0,0,0,1
480242,2,439,6485,31,1,2016,1,15,18,3,SR-114 NORTHWEST PKWY,,32.96197222,-97.1529,1,1,0,1,0,0,0,1
480243,5,471,0,31,1,2016,1,21,49,1,I-45,,30.61599722,-95.5068,1,1,0,1,0,0,0,1
480244,1,29,6090,1,2,2016,2,17,53,1,I-35RAMP,,29.32296944,-98.6011,1,1,0,1,0,0,0,1
480245,2,203,0,1,2,2016,2,19,34,2,US-59,FM2625,32.43272778,-94.3465,2,1,0,1,0,0,0,1
480246,4,339,0,1,2,2016,2,11,30,3,SR-249,CR-HARDIN STORE RD,30.13461944,-95.654,2,1,0,1,0,0,0,1
480248,1,29,6090,2,2,2016,3,18,45,6,DONOP RD,,29.29652222,-98.3849,1,1,0,1,0,0,0,1
480249,1,201,3280,2,2,2016,3,18,30,6,TIDWELL RD,,29.84975556,-95.2792,1,1,0,1,0,0,0,1
480250,1,201,3280,2,2,2016,3,23,16,6,HOUSTON ROSSLYN RD,TALL WILLOW RD,29.86771944,-95.4881,1,10,0,10,0,0,0,1
480251,1,439,2450,2,2,2016,3,22,15,2,US-287 MLK JR FWY,,32.702725,-97.2658,1,1,0,1,0,0,0,1
480252,2,453,0,2,2,2016,3,5,41,8,FM812,,30.13988333,-97.6636,1,1,0,1,0,0,0,1
480254,1,113,1730,3,2,2016,4,12,44,6,HAMPTON RD,,32.64994167,-96.8571,1,1,0,1,0,0,0,1
480255,2,167,6860,3,2,2016,4,19,38,3,SR-146,,29.49213611,-94.9912,1,1,0,1,0,0,0,1
480256,1,215,5330,3,2,2016,4,21,38,1,I-2/US-287,,26.20683611,-98.1834,1,1,0,1,28,0,0,1
480257,1,251,1370,3,2,2016,4,18,40,6,GRANDBURY ST,GRAHAM ST,32.35493889,-97.3985,3,1,0,1,0,0,0,1
480258,1,113,3420,4,2,2016,5,19,34,7,I-635 LBJ FWY,,32.92249722,-96.988,1,1,0,1,0,0,0,1
480259,1,157,0,4,2,2016,5,20,2,8,FM1464,CR-BELFORD BLVD,29.66271944,-95.6866,2,1,0,1,0,0,0,1
480260,1,187,6290,4,2,2016,5,13,51,1,I-10 JUAN SEGUIN HWY,,29.58708333,-97.9889,1,1,0,1,0,0,0,1
480261,2,201,3280,4,2,2016,5,6,9,6,HILLCROFT,,29.65733611,-95.4919,1,1,0,1,0,0,0,1
480262,3,375,150,4,2,2016,5,2,12,6,GEORGIA ST,,35.19961111,-101.866,1,1,0,1,0,0,0,1
480263,3,455,0,4,2,2016,5,17,58,8,FM356,CR-CAMP BRANCH RD,30.87083611,-95.2055,3,1,0,1,0,0,0,1
480264,1,29,6090,5,2,2016,6,1,43,2,US-90,,29.40413056,-98.5492,1,1,0,1,0,0,0,1
480265,4,61,0,5,2,2016,6,8,15,8,FM2520 SAM HOUSTON BLVD,,26.08049722,-97.678,1,1,0,1,0,0,0,1
480266,1,99,0,5,2,2016,6,18,40,8,FM116,,31.22791667,-97.9118,1,1,0,1,0,0,0,1
480267,3,121,1840,5,2,2016,6,11,30,2,US-77/377 LOCUST ST,FM426 PAULINE ST,33.21999444,-97.1323,3,1,0,1,0,0,0,1
480268,1,201,0,5,2,2016,6,21,31,4,CR-BEAMER RD,,29.58498889,-95.2134,1,1,0,1,0,0,0,1
480269,1,303,0,5,2,2016,6,23,50,2,US-87,SL493,33.45567778,-101.844,1,1,0,1,0,0,0,1
480270,3,347,0,5,2,2016,6,19,50,3,SR-21,,31.57322222,-94.565,1,1,0,1,0,0,0,1
480271,2,61,3030,6,2,2016,7,17,47,7,I-69E/US-77,,26.17753056,-97.7051,1,1,0,1,0,0,0,1
480272,2,91,4870,6,2,2016,7,23,26,7,I-35,,29.69640278,-98.0997,1,1,0,1,0,0,0,1
480273,10,121,1840,6,2,2016,7,18,30,2,US-377/UNIVERSITY DRIVE,MAYHILL RD,33.23399167,-97.0825,2,1,0,1,0,0,0,2
480274,1,201,0,6,2,2016,7,2,20,7,US-90,,29.82958056,-95.1825,1,1,0,1,0,0,0,1
480275,1,201,480,6,2,2016,7,5,59,1,I-10,,29.79983889,-95.0251,1,2,0,2,0,0,0,1
480276,1,251,1370,6,2,2016,7,15,32,6,NOLAN RIVER RD/FM 1111,,32.28944444,-97.4115,1,10,0,10,0,0,0,1
480277,1,257,2430,6,2,2016,7,3,4,8,FM 548,,32.72631389,-96.4681,1,1,0,1,0,0,0,1
480278,2,321,0,6,2,2016,7,3,55,3,SR-71,,28.9607,-96.2084,1,10,0,10,0,0,0,1
480279,1,339,0,6,2,2016,7,15,44,8,FM 1486,,30.42403889,-95.7917,1,1,0,1,0,0,0,1
480280,3,485,0,6,2,2016,7,15,30,3,SR-240,,34.05415,-98.5253,1,1,0,1,0,0,0,1
480281,2,113,1730,7,2,2016,1,4,27,1,I-35E/RL THORNTON FWY,,32.68606389,-96.8229,1,1,0,1,0,0,0,1
480282,1,113,2010,7,2,2016,1,4,1,2,US-67/SG ALEXANDER FWY,,32.63523611,-96.8975,1,1,0,1,0,0,0,1
480283,1,113,2800,7,2,2016,1,21,5,3,SR-180/MAIN ST,,32.74917222,-96.9755,1,1,0,1,0,0,0,1
480284,1,157,0,7,2,2016,1,7,2,8,FM 1236,,29.36886111,-95.8708,1,10,0,10,0,0,0,1
480285,1,223,0,7,2,2016,1,1,58,8,FM 3236,FM 71,33.28248056,-95.51700000000001,2,1,0,1,0,0,0,1
480286,1,315,0,7,2,2016,1,22,32,8,FM 450,,32.78373056,-94.6779,1,1,0,1,0,0,0,1
480287,2,423,0,7,2,2016,1,3,56,8,FM 850,,32.31213056,-95.0878,1,5,0,5,0,0,0,1
480288,1,423,7070,7,2,2016,1,23,50,2,US-69/GLENWOOD BLVD,,32.33196389,-95.3066,1,1,0,1,0,0,0,1
480289,2,5,4160,8,2,2016,2,18,33,8,SL 36/OLD MILL RD,SS 336/RAGUET ST,31.35313056,-94.7465,3,1,0,1,0,0,0,1
480290,3,55,0,8,2,2016,2,15,40,3,SR-21,,30.01103056,-97.7256,1,1,0,1,0,0,0,1
480291,2,113,2590,8,2,2016,2,20,48,1,I-635/LBJ FWY,,32.84466944,-96.6352,1,1,0,1,0,0,0,1
480294,4,409,0,8,2,2016,2,7,10,4,CR-798,CR-2349,28.085,-97.5566,2,1,0,1,0,0,0,1
480295,2,439,4965,8,2,2016,2,2,23,6,BEDFORD EULESS RD,,32.83428333,-97.2135,1,1,0,1,0,0,0,1
480296,1,105,0,9,2,2016,3,0,24,4,CR-301,,30.81753889,-101.42299999999999,1,1,0,1,0,0,0,1
480297,7,107,0,9,2,2016,3,9,23,2,US-82,,33.67416944,-101.369,1,1,0,1,0,0,0,3
480298,1,277,5220,9,2,2016,3,10,26,2,US-82 BUSINESS BONHAM ST,,33.66076944,-95.5944,1,1,0,1,0,0,0,1
480299,1,313,0,9,2,2016,3,12,6,8,FM 39,,30.958000000000002,-96.11,1,1,0,1,0,0,0,1
480300,2,331,0,9,2,2016,3,9,5,8,FM 485,,30.90991111,-96.9501,1,1,0,1,0,0,0,1
480301,3,375,150,9,2,2016,3,19,20,6,ADAMS ST,,35.2145,-101.848,1,10,0,10,0,0,0,1
480302,1,439,4965,9,2,2016,3,21,8,7,I-820,IRON HORSE BLVD,32.84071389,-97.2514,1,1,0,1,0,0,0,1
480303,5,27,3690,10,2,2016,4,12,19,7,US- CENTRAL TEXAS EXPY,ROSEWOOD DR,31.0761,-97.6883,2,1,0,1,0,0,0,1
480304,2,27,6810,10,2,2016,4,20,26,3,SR-317,,31.15047778,-97.4311,1,1,0,1,0,0,0,1
480305,2,113,6260,10,2,2016,4,13,3,6,NETHERLAND DR,,32.64420833,-96.5559,1,1,0,1,0,0,0,1
480306,5,141,2190,10,2,2016,4,10,15,1,I-10,,31.91549444,-106.583,1,1,0,1,28,0,0,2
480307,4,339,3280,10,2,2016,4,13,55,7,I-69/US-59,KINGWOOD DR,30.05256111,-95.2515,2,1,0,1,0,0,0,1
480308,1,453,330,10,2,2016,4,0,1,6,HEFLIN LN,,30.2851,-97.6811,1,1,0,1,0,0,0,1
480309,2,485,0,10,2,2016,4,17,56,2,US-287,,33.96168889,-98.6389,1,1,0,1,0,0,0,1
480310,1,29,6090,11,2,2016,5,13,10,6,JUDSON RD,,29.58006667,-98.3739,1,1,0,1,0,0,0,1
480311,1,113,1730,11,2,2016,5,10,57,2,US-175 CF HAWN FWY,,32.68975833,-96.6294,1,1,0,1,0,0,0,1
480312,1,113,1730,11,2,2016,5,21,16,6,JUPITER RD,,32.86840833,-96.68299999999999,1,1,0,1,0,0,0,1
480313,1,201,0,11,2,2016,5,4,37,4,CR-LOUETTA RD,,30.05039167,-95.4701,1,1,0,1,0,0,0,1
480314,2,201,0,12,2,2016,6,23,7,8,FM 1960,,30.025825,-95.3961,1,10,0,10,0,0,0,1
480315,1,201,3280,12,2,2016,6,21,2,6,AIRPORT BLVD,,29.64435556,-95.3317,1,1,0,1,0,0,0,1
480316,5,251,0,12,2,2016,6,12,33,4,CR-1121,,32.33386667,-97.4635,1,1,0,1,0,0,0,1
480318,2,303,4140,12,2,2016,6,12,29,6,34TH ST,,33.56327778,-101.948,1,1,0,1,0,0,0,1
480319,1,363,0,12,2,2016,6,5,45,2,US-180,,32.71323611,-98.4438,1,1,0,1,0,0,0,1
480320,2,29,6090,13,2,2016,7,3,40,2,US-281,,29.49218333,-98.4835,1,1,0,1,0,0,0,1
480321,2,323,2030,13,2,2016,7,1,32,2,US-277 VETERANS BLVD,,28.72012222,-100.477,1,1,0,1,0,0,0,1
480322,2,459,0,13,2,2016,7,5,35,2,US-271,,32.79630833,-94.9516,1,1,0,1,0,0,0,1
480323,1,29,6090,14,2,2016,1,1,50,6,SOUTHCROSS BLVD,,29.37660556,-98.4474,1,1,0,1,0,0,0,1
480324,1,29,6090,14,2,2016,1,5,45,6,GILLETTE,,29.33026389,-98.5075,1,1,0,1,0,0,0,1
480325,1,325,0,14,2,2016,1,7,0,4,CR-4514,,29.31233611,-98.9661,1,5,0,5,0,0,0,1
480326,2,453,330,14,2,2016,1,2,22,6,BURLESON RD,MCKINNEY FALLS PKWY,30.191925,-97.6983,2,1,0,1,0,0,0,1
480327,2,453,330,14,2,2016,1,2,35,6,COOPER LN,,30.19829167,-97.7912,1,1,0,1,0,0,0,1
480328,2,477,880,16,2,2016,3,5,42,6,CHAPPEL HILL ST,,30.16449444,-96.3892,1,1,0,1,0,0,0,1
480329,2,85,5390,17,2,2016,4,18,14,6,SPRING CREEK PKWY,,33.05647778,-96.7974,1,1,0,1,28,0,0,1
480330,2,201,0,17,2,2016,4,20,53,8,FM 525 ALDINE BENDER RD,,29.93059722,-95.3015,1,1,0,1,0,0,0,1
480331,1,141,2190,8,1,2016,6,19,24,3,SR-20 MESA ST,UNIVERSITY AVE,31.77358056,-106.5,2,1,0,1,0,0,0,1
480332,1,135,5030,12,1,2016,3,17,32,6,DIXIE BLVD,,31.84960278,-102.35700000000001,1,1,0,1,0,0,0,1
480333,3,221,2780,13,1,2016,4,18,50,8,FM 167 FALL CREEK HWY,BRANNON CT,32.45301389,-97.6873,1,1,0,1,0,0,0,1
480334,3,85,5390,20,1,2016,4,15,31,7,SR-190 PGB HWY,CUSTER RD,33.004225,-96.7325,2,10,0,10,0,0,0,1
480335,3,259,0,28,1,2016,5,15,34,3,SR-46,,29.79716944,-98.6687,1,1,0,1,0,0,0,1
480336,3,123,1670,31,1,2016,1,14,28,2,US-183,,29.12238056,-97.2786,1,1,0,1,0,0,0,1
480337,4,453,0,31,1,2016,1,23,18,8,FM 812,,30.11471389,-97.6283,1,1,0,1,0,0,0,1
480338,2,273,0,12,2,2016,6,22,20,4,CR-2160,,27.42095278,-97.9029,1,1,0,1,0,0,0,1
480339,6,113,2800,4,2,2016,5,16,20,3,SR-190 PGB TURNPIKE RAMP,,32.68042222,-97.0242,1,1,0,1,0,0,0,3
480340,1,283,0,4,2,2016,5,21,23,7,I-35,,28.4174,-99.2509,1,1,0,1,0,0,0,1
480341,2,27,0,5,2,2016,6,3,14,1,I-35,,30.86902778,-97.5838,1,1,0,1,0,0,0,1
480342,1,39,130,6,2,2016,7,6,30,6,WILLIS ST,LEE ST,29.42456944,-95.2488,2,1,0,1,0,0,0,1
480343,5,339,1510,6,2,2016,7,11,50,8,FM2854,,30.3147,-95.5121,1,1,0,1,0,0,0,1
480344,2,51,0,7,2,2016,1,5,50,8,FM50,,30.5953,-96.5106,1,1,0,1,0,0,0,1
480345,5,21,0,9,2,2016,3,16,52,8,FM535,,29.94023333,-97.2345,1,1,0,1,0,0,0,2
480346,3,113,2590,9,2,2016,3,19,27,6,BUCKINGHAM RD,OLD MILL RUN,32.93062778,-96.6514,2,1,0,1,0,0,0,2
480347,3,85,92,10,2,2016,4,5,32,2,US-75 CENTRAL EXPY,,33.15451667,-96.647,1,1,0,1,26,0,0,1
480348,2,365,0,10,2,2016,4,17,30,2,US-79,FM31,32.30364722,-94.1667,2,1,0,1,0,0,0,1
480349,2,41,1440,12,2,2016,6,7,41,8,FM2818 HARVEY MITCHELL PKWY,FM60RAMP,30.60306389,-96.3631,2,5,0,5,0,0,0,1
480350,2,369,2325,12,2,2016,6,12,10,2,US-60,COUNTRY CLUB,34.39575,-103.03399999999999,3,1,0,1,0,0,0,1
480351,3,21,0,13,2,2016,7,15,52,2,US-290,,30.29679444,-97.2764,1,1,0,1,0,0,0,3
480352,2,29,6090,13,2,2016,7,16,10,6,WOODSTONE,,29.55278333,-98.5779,1,1,0,1,0,0,0,1
480353,3,29,6090,13,2,2016,7,17,35,2,US-90,,29.40383889,-98.5486,1,1,0,1,0,0,0,1
480354,2,201,3280,13,2,2016,7,5,24,1,I-10/US-90 EAST FWY,,29.77693611,-95.2717,1,1,0,1,0,0,0,1
480355,4,215,7330,13,2,2016,7,3,18,1,I-2/US-83,,26.16040833,-97.95700000000001,1,1,0,1,0,0,0,1
480356,3,273,0,13,2,2016,7,13,23,8,PR22,,27.5659,-97.2426,1,1,0,1,0,0,0,2
480357,1,453,0,14,2,2016,1,0,29,4,CR-SHIVELY LN,,30.11576667,-97.6979,1,1,0,1,0,0,0,1
480358,2,29,6090,15,2,2016,2,13,31,8,SL13 WW WHITE BLVD,,29.43770833,-98.4054,1,1,0,1,0,0,0,1
480359,2,29,6090,15,2,2016,2,13,50,8,SL353 NEW LAREDO HWY,,29.34247778,-98.5788,1,1,0,1,0,0,0,1
480360,2,201,3280,15,2,2016,2,22,56,6,SUNNYSIDE ST,,29.85685556,-95.3915,1,1,0,1,20,0,0,1
480362,1,215,4197,15,2,2016,2,20,59,8,FM2220,,26.27810556,-98.2495,1,10,0,10,0,0,0,1
480363,2,405,0,15,2,2016,2,14,20,8,FM3153,,31.51435833,-94.0236,1,1,0,1,23,0,0,1
480364,3,439,364,15,2,2016,2,17,47,8,FM730,,32.94790556,-97.5435,1,1,0,1,0,0,0,1
480365,2,85,0,16,2,2016,3,13,26,4,CR-210,,33.35030833,-96.6317,1,1,0,1,0,0,0,1
480366,2,187,0,16,2,2016,3,5,30,8,FM467,,29.43528333,-98.0506,1,1,0,1,0,0,0,1
480367,3,201,3280,16,2,2016,3,10,32,6,YALE,15TH,29.79802222,-95.3991,2,1,0,1,0,0,0,1
480368,4,491,2620,17,2,2016,4,11,7,3,SR-195,SHELL RD,30.72581944,-97.6722,2,1,0,1,0,0,0,1
480369,1,67,0,18,2,2016,5,15,30,4,CR-1242,,33.09004167,-94.4252,1,1,0,1,0,0,0,1
480370,1,375,150,18,2,2016,5,3,26,6,10TH AVE,,35.20501389,-101.848,1,1,0,1,0,0,0,1
480371,2,439,2450,18,2,2016,5,19,10,2,US-287 BUSINESS MAINT ST,,32.84367222,-97.3604,1,1,0,1,0,0,0,1
480372,3,453,330,18,2,2016,5,13,14,7,US-183/RESEARCH BLVD,PECAN PARK BLVD,30.46552778,-97.7952,2,1,0,1,0,0,0,1
480373,2,29,6090,19,2,2016,6,12,24,6,HEIMER RD,PERENNIAL,29.56602222,-98.4774,3,1,0,1,0,0,0,1
480374,3,85,5390,19,2,2016,6,20,25,6,FM 2478/CUSTER RD,WESTRIDGE DR,33.01114167,-96.7338,2,1,0,1,0,0,0,2
480375,4,113,1730,19,2,2016,6,20,55,6,LEDBETTER DR,DUNCANVILLE RD,32.69121944,-96.9085,2,1,0,1,0,0,0,1
480376,2,113,5730,19,2,2016,6,1,27,2,US-75/CENTRAL EXPY,,32.94132778,-96.7439,1,1,0,1,14,0,0,1
480377,1,139,0,19,2,2016,6,18,44,2,US-77,,32.23446111,-96.8697,1,1,0,1,0,0,0,1
480378,1,157,0,19,2,2016,6,23,7,3,SR-99/GRAND PARKWAY,,29.66312778,-95.7434,1,10,0,10,0,0,0,1
480379,1,331,1100,19,2,2016,6,19,15,6,FANNIN AVE,,30.87421389,-96.9695,1,1,0,1,0,0,0,1
480380,2,453,330,19,2,2016,6,21,15,6,RIVERSIDE DR,,30.23791389,-97.7256,1,1,0,1,0,0,0,1
480381,1,201,0,20,2,2016,7,0,13,4,CR-BEAR BAYOU DR,,29.80135,-95.1068,1,10,0,10,0,0,0,1
480382,6,323,0,20,2,2016,7,9,30,2,US-277,SL 480,28.70576111,-100.432,2,1,0,1,0,0,0,1
480383,2,29,6090,21,2,2016,1,19,0,6,OLD US-90 W ENRIQUE M BARRERA,,29.42803611,-98.5697,1,10,0,10,0,0,0,1
480384,3,245,5430,21,2,2016,1,3,34,7,US-69 MEMORIAL BLVD RAMP,,29.93844444,-93.9841,1,10,0,10,0,0,0,1
480385,2,121,1840,22,2,2016,2,14,5,1,I-35,,33.31331667,-97.1792,1,1,0,1,0,0,0,1
480386,3,403,0,21,2,2016,1,4,20,3,SR-103,,31.40975278,-94.029,1,1,0,1,0,0,0,1
480387,2,493,0,22,2,2016,2,5,15,3,SR-123,,29.31539444,-97.9627,1,10,0,10,0,0,0,1
480388,1,29,6090,23,2,2016,3,20,4,6,SAN PEDRO AVE,,29.50821944,-98.4993,1,1,0,1,0,0,0,1
480389,1,361,5100,25,2,2016,5,1,19,7,I-10 LUTCHER DR,,30.11383333,-93.8123,1,1,0,1,0,0,0,1
480390,1,215,4197,28,2,2016,1,1,16,8,FM 1926 23RD ST,,26.26341944,-98.2356,1,10,0,10,0,0,0,1
480391,1,309,545,8,1,2016,6,20,39,8,SL-340,,31.59995,-97.0908,1,5,0,5,0,0,0,1
480392,1,5,4160,20,1,2016,4,21,58,8,BU-59 G TIMBERLAND DR,BU 69 J / FM 58 CHESTNUT DR,31.33483056,-94.7189,2,10,0,10,0,0,0,1
480393,2,479,3899,23,1,2016,7,2,55,6,MARKET ST,,27.50381944,-99.47200000000001,1,1,0,1,14,0,0,1
480394,2,167,3920,24,1,2016,1,21,58,7,I-45 GULF FWY,,29.48530556,-95.104,1,1,0,1,14,0,0,1
480395,2,375,150,28,1,2016,5,16,39,2,US-60 AMARILLO BLVD,FRITCH HWY,35.22199444,-101.78299999999999,1,1,0,1,0,0,0,1
480396,5,479,3899,31,1,2016,1,22,24,8,FM 1472 MINES RD,,27.64317778,-99.553,1,1,0,1,20,0,0,1
480397,1,29,6090,1,2,2016,2,21,30,1,I-410 LOOP,,29.44685556,-98.4002,1,1,0,1,0,0,0,1
480398,1,253,0,4,2,2016,5,19,30,4,CR-150,,32.87515278,-100.117,1,1,0,1,0,0,0,1
480399,3,31,0,7,2,2016,1,4,32,8,RM 473,,29.97371389,-98.4212,1,1,0,1,0,0,0,1
480400,2,27,3027,11,2,2016,5,15,29,2,US-190 CENTRAL TEXAS EXPY,INDIAN TRAIL DR,31.07586389,-97.6537,2,1,0,1,0,0,0,1
480401,2,53,0,12,2,2016,6,18,17,2,US-281,,30.67143056,-98.2553,1,1,0,1,0,0,0,1
480402,5,467,0,12,2,2016,6,16,55,3,SR-64,FM314,32.40621944,-95.5948,2,1,0,1,0,0,0,1
480403,3,123,0,13,2,2016,7,16,55,4,CR-ZORN RD,,28.96200556,-97.462,1,1,0,1,0,0,0,1
480404,1,201,3280,13,2,2016,7,2,26,7,SL-8/SAM HOUSTON PKWY,SOUTH DR,29.66713889,-95.5606,3,1,0,1,0,0,0,1
480405,1,289,3939,13,2,2016,7,13,43,1,I-45,,31.15193056,-95.9843,1,1,0,1,0,0,0,1
480406,2,423,0,13,2,2016,7,0,5,3,SR-31,,32.36916944,-95.0731,1,1,0,1,0,0,0,1
480407,2,201,3280,14,2,2016,1,21,40,2,US-59/EASTEX FWY,,29.83414167,-95.3343,1,1,0,1,0,0,0,1
480408,1,453,330,14,2,2016,1,19,5,6,MONTOPOLIS DR,,30.23696944,-97.6956,1,1,0,1,0,0,0,1
480409,3,201,5230,15,2,2016,2,5,38,6,BAY AREA BLVD,,29.591475,-95.1015,1,2,0,2,0,0,0,2
480410,1,201,3280,16,2,2016,3,23,1,1,I-10/KATY FWY,,29.77976389,-95.4508,1,1,0,1,0,0,0,1
480411,1,113,2590,17,2,2016,4,19,54,6,BROADWAY BLVD,,32.841275,-96.5955,1,1,0,1,0,0,0,1
480412,4,451,6080,17,2,2016,4,19,18,8,RM 853/ARDEN RD,OXFORD RD,31.44700556,-100.485,3,1,0,1,0,0,0,1
480413,1,59,0,18,2,2016,5,15,26,3,SR-36,,32.22396944,-99.3825,1,1,0,1,0,0,0,1
480414,2,199,4172,18,2,2016,5,22,4,2,US-96/MAIN,CHANCE CUT-OFF,30.26598889,-94.1998,2,1,0,1,20,0,0,1
480415,2,201,3280,18,2,2016,5,1,47,3,SR-288,,29.71186389,-95.37799999999999,1,1,0,1,0,0,0,1
480416,1,29,6090,19,2,2016,6,22,56,6,HILDEBRAND RD,,29.46644444,-98.4821,1,1,0,1,0,0,0,1
480418,2,199,0,19,2,2016,6,12,5,2,US-69,CR-TROTTY HORSE,30.35706667,-94.1277,2,1,0,1,0,0,0,1
480419,2,251,1370,19,2,2016,6,22,27,2,US-67,PR-21,32.313025,-97.4778,3,1,0,1,0,0,0,1
480420,1,29,6090,20,2,2016,7,5,20,6,SAN PEDRO AVE,,29.50219722,-98.4992,1,2,0,2,0,0,0,1
480421,3,61,6110,20,2,2016,7,2,12,7,I-69E/US-83,,26.15068889,-97.66799999999999,1,1,0,1,0,0,0,2
480422,2,113,3420,20,2,2016,7,0,56,6,SHADY GROVE RD,WILLOW WOOD CT,32.80046389,-96.9791,1,1,0,1,14,0,0,1
480423,4,455,0,20,2,2016,7,12,40,3,SR-19,,30.91081944,-95.3754,1,10,0,10,0,0,0,1
480424,2,29,6090,21,2,2016,1,17,52,1,I-10 RAMP,,29.43261944,-98.4998,1,10,0,10,0,0,0,1
480425,3,41,970,21,2,2016,1,18,38,2,US-190 EARL RUDDER FWY,BS-6 TEXAS AVE,30.71953056,-96.4119,1,2,0,2,14,15,0,1
480426,1,201,0,21,2,2016,1,5,15,4,CR-LOUETTA RD,,30.02416389,-95.51799999999999,1,1,0,1,0,0,0,1
480427,2,201,3280,21,2,2016,1,23,6,2,US-59 SOUTHWEST FWY,,29.72876944,-95.4404,1,1,0,1,23,0,0,1
480428,1,201,3280,21,2,2016,1,6,30,6,FANNIN,CAMBRIDGE ST,29.71554722,-95.3961,2,10,0,10,0,0,0,1
480429,2,201,3280,21,2,2016,1,6,42,6,LITTLE YORK RD,AIRLINE DR,29.86999722,-95.3849,2,10,0,10,0,0,0,1
480430,2,267,0,21,2,2016,1,19,26,1,I-10,,30.40332222,-99.6472,1,2,0,2,19,0,0,1
480431,3,229,0,21,1,2016,5,13,55,1,I-10,,31.12241944,-105.178,1,1,0,1,20,0,0,1
480432,4,229,0,23,1,2016,7,1,30,1,I-10,,31.21293889,-105.471,1,1,0,1,0,0,0,1
480433,1,113,4530,1,2,2016,2,6,5,1,I-30,,32.82064722,-96.6336,1,1,0,1,0,0,0,1
480434,4,215,4197,2,2,2016,3,13,49,8,BU-83,16TH ST,26.20461667,-98.2366,2,1,0,1,0,0,0,1
480435,2,291,0,6,2,2016,7,14,32,4,CR-2098,,30.21593056,-94.7512,1,1,0,1,0,0,0,1
480436,3,85,1260,7,2,2016,1,2,31,4,CR-53,,33.29364722,-96.7922,1,1,0,1,20,0,0,1
480437,1,113,2800,7,2,2016,1,5,58,3,SR-161/PRESIDENT GEORGE BUSH,,32.74421944,-97.0214,1,1,0,1,0,0,0,1
480438,2,39,130,8,2,2016,2,10,53,6,CR-185,CR-172/PARKER SCHOOL RD,29.37746111,-95.28,2,1,0,1,0,0,0,1
480439,3,93,0,11,2,2016,5,10,54,2,US-87,,31.91631944,-98.5472,1,10,0,10,14,0,0,1
480440,3,113,1730,11,2,2016,5,11,15,7,I-20/LYNDON B JOHNSON FWY,SR-342/LANCASTER RD,32.64679444,-96.7808,2,1,0,1,0,0,0,2
480441,2,211,0,11,2,2016,5,8,35,2,US-60,,35.76293333,-100.484,1,1,0,1,0,0,0,1
480442,2,201,3280,12,2,2016,6,23,57,1,I-610,,29.80431111,-95.2848,1,1,0,1,0,0,0,1
480443,2,215,4197,12,2,2016,6,9,42,8,FM1016 MILITARY HWY,,26.15033611,-98.2498,1,1,0,1,0,0,0,1
480444,2,305,0,12,2,2016,6,7,9,8,FM400,,33.37550556,-101.669,1,1,0,1,0,0,0,1
480445,2,245,0,13,2,2016,7,5,52,1,I-10,,29.87943056,-94.333,1,1,0,1,0,0,0,1
480446,3,453,0,13,2,2016,7,10,31,2,US-183,CR-MCKENZIE,30.14417778,-97.6967,3,1,0,1,0,0,0,1
