COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,latitude,longitud
201,6,29,20,45,4,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481433,0,2003,CEDAR BAYOU,29.778594444,-94.98098056
201,6,29,1,41,1,12,3,1,5,3,55,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481434,0,2003,SR-249,29.913886111,-95.48444722
201,6,29,1,35,3,12,3,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481435,480,2003,SR-146,29.715438889,-94.97778056
239,6,29,16,20,2,13,3,2,1,4,30,1,1,2,1,3,3,0,1,0,0,0,0,1,1,481436,2120,2003,SR-111,28.97855,-96.64647222
245,6,29,10,45,4,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481437,0,2003,I-10,29.861766666999998,-94.35349167
349,6,29,17,0,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,1,0,0,0,1,1,481438,0,2003,FM1126,32.197866667,-96.52089444
463,6,29,20,21,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481439,0,2003,FM1050,29.606858333,-99.711475
497,6,29,0,10,1,5,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481440,0,2003,FM2123,33.192491667,-97.74471389
113,6,30,13,7,6,13,8,1,2,3,45,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481441,1730,2003,LP12,32.854275,-96.73666667
121,6,30,22,23,2,11,1,1,3,2,55,1,1,2,1,0,0,0,1,1,0,0,0,1,2,481442,1840,2003,I-35E,33.195305556,-97.13560556
231,6,30,18,11,2,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481443,0,2003,US-69,33.028388889,-96.00081667
265,6,30,14,39,3,14,3,2,1,4,50,1,1,2,1,20,3,0,1,0,0,0,0,1,2,481444,3670,2003,SR-173,30.024761111,-99.13556944
449,6,30,4,15,4,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481445,0,2003,I-30,33.267825,-94.81931111
85,7,1,19,27,1,16,5,1,2,3,60,1,1,1,1,0,0,0,1,0,0,0,0,1,3,481446,5390,2003,DALLASNORTHTOLLWAY,,
157,7,1,14,35,4,4,8,8,5,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481447,0,2003,FM359,29.615819444,-95.743425
305,7,1,19,15,1,6,4,1,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,1,3,481448,0,2003,10,33.316427778000005,-101.5847306
355,7,1,15,30,1,4,8,1,1,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,3,481449,0,2003,FM666,27.838580556,-97.79451944
437,7,1,0,35,1,1,1,1,3,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,3,481450,0,2003,I-27,34.581363889,-101.7967667
505,7,1,9,3,6,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481451,2283,2003,US-83,,
17,7,2,16,33,3,4,8,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,1,4,481452,0,2003,FM1731,34.244652778,-102.9153056
187,7,2,0,7,2,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481453,0,2003,ZIPP,29.662875,-98.08626944
203,7,2,19,45,1,5,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,4,481454,0,2003,FM968,32.456141667,-94.62403611
215,7,2,0,30,1,2,2,15,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481455,2110,2003,US-281,26.321866667,-98.14749167
347,7,2,17,25,3,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,3,4,481456,0,2003,FM2864,31.773230555999998,-94.64142778
439,7,2,9,20,3,12,3,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481457,364,2003,SR-199,32.868752778,-97.52431667
453,7,2,23,20,1,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481458,0,2003,HUNTERSBEND,30.241869444000002,-97.58539167
497,7,2,9,15,3,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481459,0,2003,US-380,33.232836111,-97.68378056
113,7,3,17,35,3,16,5,1,2,3,55,1,1,1,1,0,0,0,1,0,0,0,0,1,5,481460,1730,2003,DALLASNORTHTOLLWAY,32.928719444,-96.82133333
113,7,3,17,2,5,16,5,2,2,2,35,1,1,1,1,20,3,0,1,0,0,0,0,2,5,481461,2590,2003,CRISTRD,32.947519444,-96.61381667
257,7,3,5,11,1,2,2,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481462,2430,2003,US-80,32.768180556,-96.48708889
303,7,3,23,19,4,12,8,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481463,4140,2003,LOOP289,33.547427778,-101.7883028
307,7,3,15,40,5,3,3,1,1,2,70,1,1,2,1,0,0,0,1,0,17,0,0,1,5,481464,0,2003,SR-71,30.97345,-99.13216389
331,7,3,4,23,2,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481465,0,2003,US-77,30.947577778000003,-96.98340833
349,7,3,12,31,3,2,3,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481466,0,2003,SR-31,32.143872222,-96.15344444
39,7,4,22,25,2,3,8,1,2,2,55,1,1,2,1,0,0,2,1,0,0,0,0,1,6,481467,0,2003,BS288,29.109011110999997,-95.41976944
85,7,4,21,20,2,5,8,2,1,2,55,2,1,2,1,40,3,0,1,0,0,0,0,1,6,481468,200,2003,FM455,33.341913889000004,-96.52269722
113,7,4,13,21,3,16,5,2,2,2,35,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481469,3420,2003,HACKBERRY,32.925436110999996,-96.97238333
113,7,5,0,13,3,12,7,1,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481470,6685,2003,US-80,32.778508333000005,-96.52103611
123,7,4,2,35,1,6,4,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481471,0,2003,VFW,29.010663889,-97.50619167
241,7,4,12,10,6,2,2,1,2,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481472,1015,2003,US-96,30.443322222,-93.96855278
309,7,4,5,10,1,1,1,15,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481473,4095,2003,I-35,31.393291667,-97.20935833
339,7,4,20,50,3,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,3,6,481474,0,2003,FM1097,30.437022222,-95.64208611
347,7,4,21,36,2,4,8,1,1,2,55,1,3,2,1,0,0,0,1,0,0,0,0,1,6,481475,0,2003,FM1638,31.662805556,-94.69936667
439,7,4,1,46,5,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,4,6,481476,2450,2003,DREWST,32.690027778,-97.33846389
439,7,4,22,19,7,16,5,2,1,2,35,1,1,1,1,3,3,0,1,0,0,0,0,1,6,481477,2450,2003,WESTRIDGEAVE,32.708808333,-97.41616944
473,7,4,3,25,5,2,2,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,3,6,481478,0,2003,US-290,30.074413889000002,-95.95498889
481,7,4,21,20,11,3,3,3,1,2,65,1,1,2,1,0,0,0,1,0,14,0,0,3,6,481479,0,2003,SR-71,29.158252778,-96.2604
29,7,5,20,45,3,11,1,1,3,3,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481480,6090,2003,I-410,29.520375,-98.49242778
113,7,5,1,30,5,16,5,2,1,6,35,1,1,2,1,3,3,1,1,0,0,0,0,1,7,481481,1730,2003,CROSSTOWNEXPWY,32.7832,-96.74828611
303,7,5,3,0,2,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481482,0,2003,I-27,33.810022222,-101.8372083
453,7,5,22,43,3,15,8,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481483,330,2003,FM973,30.205269444000002,-97.63886944
467,7,5,2,19,2,4,3,1,1,2,65,1,1,2,1,0,0,2,1,0,0,0,0,1,7,481484,0,2003,SR-110,32.600738889,-95.66953611
113,7,6,14,16,3,16,5,10,1,5,35,1,1,1,1,3,3,0,1,0,0,0,0,1,1,481485,3420,2003,GATEWAY,32.889972222,-96.98159167
423,7,6,3,45,3,1,1,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481486,0,2003,I-20,32.448155555999996,-95.18083056
439,7,6,21,3,6,12,3,1,2,2,55,1,1,1,1,0,0,0,1,0,0,0,0,3,1,481487,2850,2003,SR-360,32.899941667,-97.09162222
489,7,6,18,20,4,4,3,3,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481488,0,2003,SR-186,26.480966666999997,-97.67230278
29,7,7,13,8,2,11,1,1,2,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,2,481489,6090,2003,I-10,29.637963889,-98.61559722
423,7,7,21,17,3,6,4,8,1,2,55,1,3,2,1,0,0,0,1,0,0,0,0,1,2,481490,0,2003,437,32.472694444,-95.48176111
457,7,7,11,40,2,4,8,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481491,3208,2003,FM1013,30.668880555999998,-94.38516389
499,7,7,13,45,2,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,2,481492,0,2003,FM852,32.923969444,-95.22736944
79,7,8,7,50,1,4,8,1,1,2,70,2,1,2,1,40,3,0,1,1,0,0,0,1,3,481493,0,2003,FM1169,33.691797222,-102.81895279999999
341,7,8,0,50,2,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,2,3,481494,0,2003,NORTHHUNT,35.899544444,-102.07036670000001
201,7,8,20,45,1,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481495,0,2003,CHESWICK,29.891955556,-95.405
113,7,8,17,1,2,13,3,13,6,2,40,1,1,1,1,20,3,0,1,0,0,0,0,1,3,481496,1730,2003,SR-356,32.807955555999996,-96.90096667
113,7,9,2,15,4,16,5,1,1,2,30,1,1,2,1,0,0,3,1,0,0,0,0,1,4,481497,1730,2003,WORTH,32.799294444000004,-96.76668889
185,7,9,3,0,1,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481498,0,2003,SR-30,30.595580555999998,-96.030925
69,7,10,13,50,2,6,4,2,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,1,5,481499,0,2003,623,34.423483333,-102.26916109999999
139,7,10,1,20,1,6,4,1,1,2,35,2,1,2,1,0,0,0,1,0,20,0,0,1,5,481500,0,2003,VVJONES,32.427372221999995,-97.06360278
201,7,10,9,10,2,6,4,3,1,2,99,1,1,1,1,3,3,0,1,0,0,0,0,2,5,481501,0,2003,BLACKROCK,29.807919444,-95.16650278
201,7,10,14,30,2,16,5,2,1,2,30,1,1,1,2,20,3,0,1,0,0,0,0,1,5,481502,3280,2003,DYER,29.870758333,-95.44226111
329,7,10,14,10,4,3,3,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481503,0,2003,SR-191,31.979902778000003,-102.2344833
29,7,11,10,10,4,13,3,3,2,2,55,1,1,2,1,3,3,0,1,0,0,0,0,1,6,481504,6067,2003,SR-16,29.539594444000002,-98.65193611
113,7,11,22,55,8,13,8,1,2,3,60,1,1,1,1,0,0,1,1,0,0,0,0,2,6,481505,1730,2003,LP12,32.7313,-96.91955833
201,7,11,16,36,6,13,3,2,1,4,50,1,1,2,2,20,3,0,2,0,0,0,0,1,6,481506,7286,2003,SR-3,29.531986111,-95.11276944
237,7,11,18,5,4,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481507,0,2003,FM4,33.133216667,-98.20773056
259,7,11,18,27,2,5,8,1,1,2,60,2,1,2,1,40,3,0,1,0,0,0,0,1,6,481508,0,2003,FM474,29.962933333000002,-98.64332778
309,7,11,6,5,1,6,4,1,1,2,50,2,1,2,1,28,3,0,1,0,0,0,0,1,6,481509,0,2003,SPEEGLEVILLERD,31.536075,-97.28528889
111,7,12,14,45,3,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481510,0,2003,US-87,36.207158333,-102.7483778
113,7,12,21,26,10,12,2,1,2,3,60,1,1,1,1,0,0,0,1,0,0,0,0,2,7,481511,1730,2003,US-175,32.7248,-96.70060556
113,7,12,19,43,3,13,8,5,6,1,60,2,1,1,1,0,0,0,1,0,0,0,0,1,7,481512,1730,2003,LOOP12,32.738994444,-96.91974722
201,7,12,2,15,3,11,7,1,4,2,50,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481513,0,2003,I-10,29.7757,-95.13301389
267,7,12,11,39,2,1,1,1,2,2,75,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481514,0,2003,I-10,30.488888889000002,-99.74260278
297,7,12,5,23,4,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,7,481515,0,2003,I-37,28.369319444000002,-98.04835278
331,7,12,22,45,1,5,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481516,0,2003,FM979,30.924513889,-96.88129722
423,7,12,14,58,3,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481517,0,2003,FM14,32.513775,-95.26939722
423,7,12,18,0,5,2,2,3,2,2,60,1,1,2,1,3,3,0,1,0,0,0,0,1,7,481518,1010,2003,US-69,32.140083333,-95.31113333
469,7,12,1,32,4,16,5,2,5,4,35,1,1,2,1,3,3,0,1,0,0,0,0,1,7,481519,7190,2003,SAMHOUSTON,28.836425,-96.98988611
53,7,13,11,30,3,3,2,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481520,0,2003,US-281,30.986291667,-98.20184722
113,7,14,2,40,2,11,1,15,3,4,60,2,1,1,1,0,0,0,1,0,0,0,0,1,2,481521,1730,2003,I-30,32.781338889000004,-96.77080833
113,7,14,14,35,2,16,5,2,1,2,35,1,1,1,1,20,3,0,1,0,0,0,0,1,2,481522,1730,2003,MAPLE AVE,32.822927778,-96.83834167
213,7,14,9,35,6,2,3,1,5,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481523,0,2003,SR-31,32.310075,-95.58571944
349,7,14,18,27,5,2,3,1,2,2,99,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481524,0,2003,SR-31,32.106713889,-96.37758611
27,7,15,19,50,1,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,3,481525,0,2003,FM2904,31.077375,-97.16371111
113,7,15,16,25,5,16,5,2,3,2,40,1,1,2,1,50,3,0,1,1,0,0,0,2,3,481526,1730,2003,ELAM,32.719616667,-96.64549444
361,7,15,0,33,4,11,1,1,3,3,55,1,1,2,1,0,0,0,1,1,0,0,0,1,3,481527,5100,2003,I-10,30.117161110999998,-93.79012222
423,7,15,21,20,1,4,8,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481528,0,2003,FM849,32.504130556,-95.41861389
473,7,15,15,15,2,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481529,0,2003,FM2855,29.857758333000003,-95.89041667
381,7,16,17,5,1,6,4,1,1,2,55,1,1,4,1,0,0,0,1,0,0,0,0,1,4,481530,0,2003,MCAFEE,35.057963889,-101.84176109999999
483,7,16,20,38,8,1,1,1,3,2,70,1,1,1,1,0,0,0,1,0,0,0,0,3,4,481531,0,2003,I-40,35.226888889,-100.11022220000001
113,7,17,23,11,5,12,7,10,4,4,55,1,1,1,1,3,3,0,1,0,0,0,0,1,5,481532,3420,2003,SR-114,32.895852778000005,-96.97096111
121,7,17,15,40,3,1,1,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,5,481533,6150,2003,I-35,33.363530556,-97.18149167
215,7,17,15,4,2,16,5,1,9,9,30,9,9,2,2,0,0,0,2,0,0,0,0,1,5,481534,4197,2003,HARVEY,26.231194444,-98.24507778
277,7,17,1,4,3,16,5,1,1,4,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481535,5220,2003,CHURCH,33.629872221999996,-95.56046389
373,7,17,11,37,7,3,2,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,2,5,481536,0,2003,US-190,30.780602778000002,-95.04288056
439,7,17,18,4,4,16,5,2,2,2,40,1,1,2,1,3,3,0,1,0,0,0,0,1,5,481537,260,2003,ARKANSAS,32.70595,-97.06814722
439,7,17,13,2,1,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,5,481538,502,2003,CENTRALPARK,32.832913889000004,-97.12586667
29,7,18,21,51,3,16,5,8,1,4,40,1,1,2,1,0,0,0,1,0,0,0,0,2,6,481539,6090,2003,RITTIMAN,29.4846,-98.41341944
41,7,18,7,49,5,14,8,15,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481540,970,2003,FM974,30.709786111,-96.37413889
113,7,18,0,8,2,11,1,15,3,6,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481541,1730,2003,I-35,32.777236111,-96.81213611
201,7,18,19,22,2,12,3,1,3,3,60,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481542,5230,2003,SR-225,29.712111111,-95.20124722
257,7,18,16,5,2,2,2,2,2,2,65,1,1,9,1,20,3,0,1,0,0,0,0,1,6,481543,0,2003,US-175,32.494113889,-96.25628611
303,7,18,3,33,1,16,5,3,1,4,20,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481544,4140,2003,INDIANAAVE,33.580641666999995,-101.88786390000001
339,7,18,13,52,5,2,3,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,2,6,481545,0,2003,SR-105,30.330088889000002,-95.28426944
339,7,18,21,15,1,5,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481546,0,2003,FM1097,30.469383333000003,-95.75064722
453,7,18,22,22,5,16,5,1,1,4,99,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481547,330,2003,BURLESONRD,30.177322221999997,-97.68115278
459,7,18,16,57,2,3,2,2,2,2,70,1,1,2,1,3,3,0,1,0,0,0,0,1,6,481548,0,2003,US-259,32.843747222,-94.72832778
29,7,19,2,23,5,11,1,15,3,2,65,1,1,2,1,0,0,3,1,0,0,0,0,1,7,481549,6090,2003,I-37,29.352388889,-98.42861389
113,7,19,21,18,4,16,5,2,2,2,35,1,1,1,1,20,3,0,1,0,0,0,0,1,7,481550,2800,2003,MATTHEW,32.651502778,-97.02788889
201,7,19,1,15,1,1,1,15,3,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481551,0,2003,I-10,29.817680556,-94.92677778
259,7,19,23,55,2,3,2,1,1,3,65,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481552,0,2003,US-87,30.064844444000002,-98.92037778
285,7,19,23,0,3,4,3,1,1,2,65,1,1,2,1,0,0,2,1,0,0,0,0,1,7,481553,0,2003,SR-95,29.529977778000003,-97.1412
355,7,19,2,20,4,14,8,1,5,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481554,1550,2003,SP407,27.797238889000003,-97.43087778
439,7,19,2,15,2,16,5,15,2,2,40,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481555,2450,2003,NORTHSIDE,32.781041667,-97.32916944
457,7,19,10,40,6,2,2,1,1,3,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481556,1458,2003,US-69,30.910975,-94.42243056
57,7,20,20,11,9,13,2,2,2,2,40,1,1,2,1,3,3,0,1,1,0,0,0,2,1,481557,5460,2003,US-87,28.610261111,-96.64756111
77,7,20,16,15,8,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,1,481558,0,2003,US-82,33.877477778,-98.39463889
113,7,20,2,58,2,16,5,3,3,3,35,1,1,2,1,3,3,0,1,0,0,0,0,1,1,481559,1730,2003,HATCHER,32.756066667,-96.75300278
167,7,20,2,17,6,11,1,15,2,3,65,1,1,1,1,0,0,0,1,0,0,0,0,5,1,481560,3920,2003,I-45,29.495819444000002,-95.10958889
185,7,20,16,0,1,16,5,6,1,2,30,1,1,2,1,70,3,0,1,0,0,0,0,1,1,481561,4830,2003,HILLST,30.389786111,-96.09312222
193,7,20,16,2,2,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481562,0,2003,FM1241,31.634444444,-98.11638889
249,7,20,2,50,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481563,0,2003,US-281,27.346605556,-98.12518889
355,7,20,1,13,4,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481564,1550,2003,TIGERLANE,27.723047221999998,-97.41049444
423,7,20,2,15,1,6,4,1,1,2,20,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481565,0,2003,BRIARWOOD,32.320286111,-95.34796944
481,7,20,3,41,2,14,8,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481566,2130,2003,FM653,29.187605555999998,-96.26113056
247,7,21,7,12,3,4,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481567,0,2003,SR-16,27.145480556,-98.77316111
341,7,21,14,28,3,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,2,481568,0,2003,US-87,35.774366666999995,-101.95675
467,7,21,22,30,2,3,2,1,2,2,70,1,1,2,1,0,0,2,1,1,0,0,0,1,2,481569,0,2003,US-80,32.699736111,-95.96421944
491,7,21,16,48,4,11,1,1,2,3,65,1,1,2,1,0,0,0,1,0,0,0,0,2,2,481570,2620,2003,I-35,30.626311111,-97.69126111
21,7,22,6,32,4,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481571,0,2003,SR-21,30.052855556,-97.62828333
439,7,22,3,40,1,11,1,15,3,3,60,2,1,2,1,0,0,0,1,0,0,0,0,1,3,481572,2450,2003,I-20,32.695261111,-97.47075556
471,7,22,23,35,5,11,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481573,3340,2003,I-45,30.721525,-95.57233889
117,7,23,1,0,1,6,4,1,1,2,55,1,1,5,1,0,0,0,1,0,0,0,0,1,4,481574,0,2003,CR 1,34.749019444,-102.3910639
177,7,23,20,0,5,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,4,481575,0,2003,I-10,29.667013889,-97.32851944
451,7,23,8,18,2,12,2,10,2,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,4,481576,6080,2003,US-67,31.488161111,-100.3809667
113,7,24,19,52,8,11,7,10,4,1,40,1,1,1,1,3,3,1,1,0,0,0,0,1,5,481577,1730,2003,I-35,32.687580556,-96.82465278
203,7,24,12,55,4,3,2,2,2,2,65,1,1,2,1,20,3,0,1,0,0,0,0,1,5,481578,0,2003,US-80,32.504883333,-94.658125
237,7,24,18,15,2,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481579,0,2003,US-281,33.316347222,-98.34125556
489,7,24,9,25,3,2,2,2,2,2,65,1,1,2,1,20,3,0,1,0,0,0,0,1,5,481580,0,2003,US-77,26.5094,-97.77199722
497,7,24,14,30,1,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481581,0,2003,FM2123,33.060513889,-97.744375
503,7,24,21,43,2,16,5,1,1,2,20,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481582,2770,2003,CALAVERAS,33.094805556,-98.58064722
375,7,25,3,7,2,14,8,3,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481583,150,2003,BU287B,35.200713889,-101.8160528
29,7,26,0,50,1,11,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481584,6090,2003,I-410,29.370605555999997,-98.39524444
29,7,26,23,56,2,16,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481585,6090,2003,LOCKHILL,29.541663889000002,-98.61008333
141,7,26,0,20,5,12,8,1,2,2,60,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481586,2190,2003,LOOP375,31.681211111,-106.34034720000001
469,7,26,13,31,5,6,4,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,2,7,481587,0,2003,GROUSERD,28.773277778,-97.07826389
113,7,27,22,10,1,16,5,1,2,3,45,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481588,1730,2003,SCYENERD,32.763369444,-96.68148333
131,7,27,2,0,2,5,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,2,1,481589,0,2003,FM716,27.364088889,-98.23691944
121,7,27,3,49,3,11,1,1,3,3,60,1,1,2,1,0,0,0,1,1,15,19,0,2,1,481590,1190,2003,I-35,32.992397222,-96.94579444
201,7,27,7,5,1,6,4,3,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481591,0,2003,THOMPSONRD,29.827202778,-95.03625278
309,7,27,0,5,1,6,4,3,1,2,40,1,1,2,1,20,3,0,1,0,0,0,0,1,1,481592,0,2003,SHELBYLANE,31.597047221999997,-97.05803056
373,7,27,13,50,2,4,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,1,481593,0,2003,FM3459,30.853377778000002,-95.10752778
381,7,27,14,22,3,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,3,1,481594,0,2003,FM2590,35.051813889,-101.9365306
347,7,28,17,16,7,14,3,1,1,2,55,1,1,2,1,50,3,0,1,1,0,0,0,1,2,481595,0,2003,SR-21,31.641069444,-94.75499722
419,7,29,7,34,2,5,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481597,0,2003,FM1970,31.974511110999998,-94.42121944
245,7,31,11,45,6,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481598,0,2003,I-10,29.892086110999998,-94.31741667
309,7,31,9,22,4,3,2,1,2,2,60,1,1,2,2,0,0,0,2,0,0,0,0,1,5,481599,4220,2003,US-84,31.477091667,-97.31055556
451,7,31,14,51,2,12,8,1,5,6,40,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481600,6080,2003,FM584,31.421344444000002,-100.4679778
113,1,8,2,50,3,13,3,3,2,3,40,1,1,1,1,3,3,0,1,0,0,0,0,1,4,481601,1730,2003,SR-289,32.961947222,-96.80443333
199,5,17,6,45,7,4,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481602,0,2003,FM1293,30.418208333000003,-94.57604444
181,7,30,21,30,6,14,3,1,9,9,45,1,1,2,1,0,0,2,1,0,0,0,0,1,4,481603,1830,2003,SR-91,33.736697222,-96.55531667
157,4,12,4,0,2,6,4,1,1,2,45,1,1,4,1,0,0,2,5,0,0,0,0,1,7,481604,2545,2003,KATYFULSHEAR,29.7116,-95.88200833
353,4,18,15,16,1,14,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481605,0,2003,SR-70,32.511908333,-100.3786694
209,4,19,14,14,4,16,5,1,2,4,30,2,1,2,2,0,0,0,2,0,0,0,0,1,7,481606,6170,2003,SESSOMS,29.891227778,-97.93867222
201,4,17,21,40,2,16,5,3,9,9,35,1,1,1,1,3,3,2,1,0,0,0,0,1,5,481607,3280,2003,BELLFORT,29.661055555999997,-95.59777222
