COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER1,WEATHER2,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,TWAY_ID2,WEATHER,latitude,longitud
201,9,12,0,30,1,13,7,1,3,3,45,1,1,1,1,0,0,0,1,0,0,0,0,0,1,4,482020,3280,2007,LP8,99999999999999999999,1,29.65949167,-95.55615833
209,9,12,6,17,3,1,1,1,3,3,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482021,0,2007,I-35,99999999999999999999,1,30.06083056,-97.83293333
285,9,12,11,38,3,3,2,8,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482022,0,2007,US-77,99999999999999999999,1,29.36594167,-96.96459167
395,9,12,14,40,4,2,2,1,1,4,70,2,1,2,1,0,0,0,1,0,0,0,0,0,2,4,482023,0,2007,US-190,99999999999999999999,1,30.80701944,-96.51991389
201,9,13,20,0,3,13,3,2,2,3,55,1,1,1,1,3,3,0,1,0,0,0,0,0,1,5,482024,480,2007,SR-146,ALEXANDER,1,29.75516667,-94.94300278
3,9,9,15,14,6,4,3,2,1,2,75,1,1,2,1,20,3,0,1,0,0,0,0,0,2,1,482025,0,2007,SR-115,FM1788,1,32.38498333,-102.41990279999999
71,9,14,6,5,3,2,3,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,0,1,6,482026,9997,2007,SR-99,CEDARCROSSING,1,29.72109167,-94.93266111
293,9,14,11,0,2,4,3,2,1,2,60,1,1,2,1,20,3,0,1,0,0,14,0,0,1,6,482027,0,2007,SR-171,242,1,31.70114444,-96.5165
459,9,14,17,50,2,3,2,1,1,4,70,2,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482028,0,2007,US-271,99999999999999999999,1,32.68471389,-94.93954444
477,9,14,22,8,1,5,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482029,0,2007,FM1371,99999999999999999999,1,30.10885556,-96.23348611
5,9,15,13,10,2,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482030,0,2007,FM2251,99999999999999999999,1,31.42190833,-94.74085556
113,9,15,3,0,2,16,5,1,1,2,40,1,1,2,1,0,0,2,1,0,0,0,0,0,1,7,482031,1730,2007,CHALKHILL,99999999999999999999,1,32.75658889,-96.90217222
113,9,15,0,16,3,12,8,13,6,2,45,2,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482032,3420,2007,SP482,99999999999999999999,1,32.84228333,-96.90069722
135,9,15,21,40,4,13,8,2,1,6,50,1,1,2,1,3,3,1,1,0,0,0,0,0,1,7,482033,5030,2007,FM2020,CONOVER,1,31.86253333,-102.40745
141,9,15,12,53,3,16,5,1,2,2,45,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,482034,2190,2007,ALABAMA,99999999999999999999,1,31.82523611,-106.457625
201,9,15,0,57,5,12,2,1,9,9,60,1,1,1,1,0,0,4,1,0,0,0,0,0,1,7,482035,3280,2007,US-290,99999999999999999999,1,29.79874167,-95.45020833
305,9,15,99,99,1,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482036,0,2007,FM1054,99999999999999999999,1,32.98698333,-101.66690559999999
331,9,15,16,35,5,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,3,7,482037,0,2007,US-190,99999999999999999999,1,30.79090556,-96.91705833
351,9,15,16,9,1,4,3,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482038,0,2007,SR-87,99999999999999999999,1,30.40679444,-93.800275
51,9,16,12,15,2,3,8,1,1,2,70,2,1,2,2,0,0,0,1,0,0,0,0,0,1,1,482039,0,2007,FM60,99999999999999999999,1,30.39318611,-96.55093333
85,9,16,1,43,1,6,4,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,482040,0,2007,1010,99999999999999999999,1,33.06985,-96.50112778
201,9,16,2,40,2,6,5,1,2,2,40,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,482041,0,2007,KUYKENDAHL,99999999999999999999,1,30.03618333,-95.48548056
303,9,16,20,30,3,16,5,3,1,4,40,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482042,4140,2007,FRANKFORD,16,1,33.58058611,-101.9397528
127,9,17,22,5,6,2,2,8,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482043,0,2007,US-83,99999999999999999999,1,28.51005278,-99.84816389
329,9,17,22,0,1,3,3,3,1,2,65,1,1,2,1,20,3,0,1,0,0,0,0,0,1,2,482044,0,2007,SR-349,FM349,1,31.70008333,-102.0052833
453,9,17,2,53,4,2,2,1,1,4,65,1,2,2,1,0,0,0,1,0,0,0,0,0,2,2,482045,9997,2007,US-183,99999999999999999999,1,30.05515278,-97.69186389
1,9,18,23,15,2,6,4,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482046,0,2007,422,99999999999999999999,1,31.76753611,-95.72156389
161,9,18,6,40,3,3,2,2,1,2,65,1,2,2,1,0,0,0,1,0,0,0,0,0,1,3,482047,0,2007,US-84,925,1,31.671975,-96.37310833
267,9,18,0,7,4,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482048,0,2007,US-83,99999999999999999999,1,30.39094722,-99.714875
361,9,18,13,40,5,11,1,1,3,2,60,1,1,2,1,0,0,0,1,0,1,0,0,0,2,3,482049,5100,2007,I-10,99999999999999999999,1,30.12425,-93.846325
387,9,18,15,39,3,2,2,1,1,2,70,1,2,2,1,0,0,0,1,0,0,0,0,0,1,3,482050,0,2007,US-82,99999999999999999999,1,33.57072778,-94.82439722
395,9,18,13,40,2,13,5,2,2,4,35,1,1,2,1,2,3,0,1,0,0,0,0,0,1,3,482051,3070,2007,HACKBERRY,BROWN,1,30.87243611,-96.59864722
91,9,19,14,25,2,14,8,1,1,2,55,2,3,2,1,0,0,0,1,0,0,0,0,0,1,4,482052,9997,2007,FM2673,99999999999999999999,1,29.85680556,-98.28745
199,9,19,9,5,1,13,2,1,5,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482053,4172,2007,US-69,99999999999999999999,1,30.23451667,-94.20421944
309,9,19,1,39,1,16,5,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482054,7210,2007,HILLCREST,99999999999999999999,1,31.55542778,-97.19652222
439,9,19,2,15,1,11,1,13,6,1,40,2,2,2,1,0,0,0,1,0,0,0,0,0,1,4,482055,2450,2007,I-820RAMP,99999999999999999999,1,32.84059444,-97.32397222
9,9,20,12,30,3,3,3,1,1,2,70,2,2,1,1,0,0,0,1,0,0,0,0,0,2,5,482056,0,2007,SR-79,99999999999999999999,1,33.71084444,-98.60586944
29,9,20,14,20,4,11,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,2,5,482057,6090,2007,I-410,99999999999999999999,1,29.37108333,-98.395325
113,9,20,19,17,3,11,1,1,3,2,60,1,2,2,1,0,0,0,1,0,0,0,0,0,2,5,482058,387,2007,I-635,99999999999999999999,1,32.71764722,-96.61712222
151,9,20,10,6,1,4,3,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,0,1,5,482059,0,2007,SR-70,99999999999999999999,1,32.79656389,-100.3933833
291,9,20,14,8,4,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,482060,0,2007,US-90,99999999999999999999,1,30.03773889,-94.64406111
339,9,20,1,12,1,13,3,3,1,6,60,1,1,1,1,3,3,0,1,0,0,20,0,0,1,5,482061,1510,2007,SR-105,WESTFORK,1,30.33323333,-95.51140556
373,9,20,3,6,1,14,3,1,1,4,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,5,482062,0,2007,SR-146,99999999999999999999,1,30.67953056,-94.91177778
401,9,20,7,50,3,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,5,482063,0,2007,FM225,99999999999999999999,1,31.93446944,-94.82513889
439,9,20,10,0,3,11,1,1,2,3,60,1,1,1,1,0,0,0,1,0,1,0,0,0,1,5,482064,2450,2007,I-35,99999999999999999999,1,32.65797222,-97.32141389
439,9,20,1,10,2,12,2,1,2,3,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,5,482065,4300,2007,US-287,99999999999999999999,1,32.560225,-97.11411944
29,9,21,18,45,4,16,5,2,1,4,35,1,1,2,1,3,3,0,1,0,0,0,0,0,1,6,482066,6090,2007,TEZEL,TIMBERPATH,1,29.49026667,-98.66546111
189,9,21,1,47,3,13,8,1,5,4,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482067,5380,2007,FM194,99999999999999999999,1,34.20382778,-101.7272806
201,9,21,22,27,3,12,8,2,3,2,60,1,1,1,1,3,3,0,1,0,0,0,0,0,1,6,482068,0,2007,LP8,WILSON,1,29.9351,-95.249425
331,9,21,12,9,1,4,8,1,1,2,70,2,3,2,1,0,0,0,1,0,0,0,0,0,1,6,482069,0,2007,FM-485,99999999999999999999,1,30.90843333,-96.90726389
361,9,21,21,31,2,11,7,1,4,2,70,1,1,1,1,0,0,0,1,0,0,0,0,0,1,6,482070,7200,2007,I-10,99999999999999999999,1,30.12950278,-93.95063056
381,9,21,22,30,3,4,8,1,3,2,65,1,1,1,2,0,0,0,1,0,0,0,0,0,1,6,482071,0,2007,FM1541,99999999999999999999,1,35.1213,-101.8484
29,9,22,3,59,1,11,7,2,4,3,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,482072,6090,2007,1-35,SPLASHTOWN,1,29.447175,-98.42808333
37,9,22,0,43,2,6,4,2,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482073,0,2007,1701,4253,1,33.51635,-94.66153333
39,9,22,5,35,2,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482074,0,2007,FM521,99999999999999999999,1,29.00834167,-95.61139444
113,9,22,20,46,4,16,5,2,2,4,35,1,1,2,1,20,3,0,1,0,0,0,0,0,1,7,482075,1730,2007,ILLINOIS,FORDHAM,1,32.71501389,-96.76485
167,9,22,2,28,2,14,8,2,1,2,50,2,2,2,1,0,0,0,1,0,0,0,0,0,1,7,482076,0,2007,FM517,AVEJ,1,29.490775,-94.96518056
181,9,22,8,57,4,2,2,1,2,4,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482077,7450,2007,US-82,99999999999999999999,1,33.67442778,-96.88449444
327,9,22,12,4,1,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482078,0,2007,US-83,99999999999999999999,1,30.98125,-99.79496389
329,9,22,21,25,4,1,7,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482079,0,2007,I-20,99999999999999999999,1,32.07033056,-101.9284056
463,9,22,0,47,3,2,2,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,2,7,482080,0,2007,US-90,99999999999999999999,1,29.21092778,-99.92126944
35,9,23,10,55,1,5,8,1,1,2,60,2,2,2,1,0,0,0,1,0,0,0,0,0,1,1,482081,0,2007,FM1238,99999999999999999999,1,31.96771667,-97.89177222
85,9,23,10,5,1,5,8,3,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482082,0,2007,FM2933,340,1,33.25808056,-96.56300556
113,9,23,9,26,2,11,1,3,2,3,45,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,482083,1730,2007,I-35,RACEWAY,1,32.847175,-96.87657778
201,9,23,8,46,1,6,4,1,1,2,35,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,482084,0,2007,HARGRAVE,99999999999999999999,1,30.10288611,-95.12391111
333,9,23,0,26,2,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482085,0,2007,FM2005,99999999999999999999,1,31.49233056,-98.50345833
479,9,23,2,17,4,16,5,1,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482086,3899,2007,JACAMAN,99999999999999999999,1,27.56429167,-99.46102778
491,9,23,16,0,3,2,2,3,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482087,0,2007,US-79,101,1,30.55378056,-97.48391111
5,9,24,6,35,2,2,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,2,482088,0,2007,SR-103,99999999999999999999,1,31.37286667,-94.47743333
41,9,24,4,16,1,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482089,0,2007,US-190,99999999999999999999,1,30.822675,-96.22488333
209,9,24,4,30,1,14,8,6,1,2,45,1,2,2,1,70,3,0,1,0,0,0,0,0,1,2,482090,6170,2007,FM3407,99999999999999999999,1,29.85989722,-97.95648611
321,9,24,18,35,1,6,4,1,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,0,1,2,482091,0,2007,423,99999999999999999999,1,,
365,9,24,20,0,3,4,3,1,1,2,65,1,2,1,1,0,0,0,1,0,0,0,0,0,1,2,482092,0,2007,SR-315,99999999999999999999,1,32.09934444,-94.47300833
365,9,24,20,0,3,4,3,1,1,2,65,1,2,1,1,0,0,0,1,0,0,19,0,0,1,2,482093,0,2007,SR-315,99999999999999999999,1,32.10528889,-94.45879444
369,9,24,9,18,2,3,3,2,1,4,99,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482094,790,2007,SR-86,FM2290,1,34.51359444,-102.8834417
41,9,25,6,20,2,3,3,2,1,4,65,1,1,2,1,20,3,0,5,0,0,0,0,0,1,3,482095,970,2007,SR-30,PATE,5,30.643625,-96.25591944
201,9,25,23,24,2,6,4,1,5,6,45,1,1,2,1,0,0,2,1,0,0,0,0,0,1,3,482096,0,2007,JONES,99999999999999999999,1,29.95681667,-95.58501389
439,9,25,19,14,7,12,3,1,3,6,60,1,1,1,1,0,0,0,1,0,0,0,0,0,1,3,482097,260,2007,SR-360,99999999999999999999,1,32.70784167,-97.06257222
481,9,25,20,8,3,2,3,1,2,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,3,482098,7410,2007,SR-59,99999999999999999999,1,29.31809444,-96.12423611
71,9,26,6,0,2,1,1,1,3,6,65,1,1,1,2,0,0,2,5,0,1,0,0,0,1,4,482099,0,2007,I-10,99999999999999999999,5,29.82192222,-94.89398889
199,9,26,5,58,1,3,8,1,1,2,65,2,1,2,1,0,0,0,5,0,0,0,0,0,1,4,482100,0,2007,FM418,99999999999999999999,5,30.39594444,-94.24493333
265,9,26,6,53,2,4,3,1,1,2,65,1,2,2,1,0,0,0,1,0,0,0,0,0,1,4,482101,0,2007,SR-27,99999999999999999999,1,29.94086667,-98.963675
367,9,26,9,5,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482102,0,2007,FM730,99999999999999999999,1,32.84884167,-97.61518056
461,9,26,14,12,3,3,2,4,1,2,75,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482103,0,2007,US-385,99999999999999999999,1,31.15715556,-102.24767779999999
21,9,27,6,15,2,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,1,0,0,0,1,5,482104,0,2007,SR-95,99999999999999999999,1,30.15075,-97.31823889
39,9,27,3,57,1,14,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,482105,130,2007,FM-1462,99999999999999999999,1,29.39767778,-95.26684444
451,9,27,7,24,2,16,5,1,1,2,30,1,1,2,1,0,0,2,1,0,0,0,0,0,1,5,482106,6080,2007,BENTWOOD,99999999999999999999,1,31.40209444,-100.4752278
113,9,28,20,28,2,12,2,13,6,2,40,2,1,1,1,0,0,0,1,0,0,0,0,0,1,6,482107,1730,2007,US-75,99999999999999999999,1,32.91341389,-96.76919444
351,9,28,18,35,3,4,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482108,0,2007,FM1416,99999999999999999999,1,,
349,9,28,21,40,2,16,5,1,1,2,55,1,1,8,1,0,0,0,1,0,0,0,0,0,1,6,482109,0,2007,1250,99999999999999999999,1,32.16314444,-96.59598889
381,9,28,20,27,1,16,5,1,2,3,35,2,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482110,150,2007,45TH,99999999999999999999,1,35.16381389,-101.8839917
385,9,28,12,40,2,5,8,1,1,2,50,2,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482111,0,2007,FM1120,99999999999999999999,1,29.6862,-99.76191667
393,9,28,1,10,2,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482112,0,2007,SR-70,99999999999999999999,1,35.64056944,-100.9544417
331,9,29,0,40,2,4,8,1,1,2,65,2,2,2,1,0,0,0,1,0,0,0,0,0,1,7,482113,0,2007,FM487,99999999999999999999,1,30.75929167,-97.21740833
351,9,29,15,55,2,4,3,1,1,2,70,2,2,2,1,0,0,0,1,0,0,0,0,0,2,7,482114,0,2007,SR-87,99999999999999999999,1,31.12320278,-93.72814167
211,9,30,19,45,1,2,2,1,2,2,70,2,3,2,1,0,0,0,1,0,0,0,0,0,1,1,482115,0,2007,US-60,99999999999999999999,1,35.87113056,-100.3968583
361,9,30,8,38,2,11,1,1,2,2,50,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482116,5100,2007,I-10,99999999999999999999,1,30.12051944,-93.74258889
439,9,30,6,6,4,13,3,1,3,5,60,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,482117,2450,2007,SR-183,99999999999999999999,1,32.83766389,-97.07408889
29,10,1,5,5,2,16,5,3,5,4,35,1,1,2,1,3,3,2,1,0,0,0,0,0,1,2,482118,6090,2007,PLEASANTON,GERALD,1,29.36571111,-98.50398056
85,10,1,23,40,1,16,5,1,2,3,45,2,2,1,1,0,0,0,1,0,0,0,0,0,1,2,482119,5390,2007,LEGACY,99999999999999999999,1,33.08048889,-96.83676667
291,10,1,21,2,2,15,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482120,0,2007,FM787,99999999999999999999,1,30.41280556,-94.88159167
181,10,3,11,45,1,13,3,13,6,1,99,2,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482121,1830,2007,SR-91,99999999999999999999,1,33.72065556,-96.55760556
53,10,4,14,51,4,3,2,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,482122,0,2007,US-281,99999999999999999999,1,30.53840556,-98.27938889
29,10,5,23,58,2,12,2,1,2,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482123,6090,2007,US-90,99999999999999999999,1,29.39073611,-98.66754167
375,10,5,21,10,3,16,5,2,2,2,40,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482124,150,2007,24TH,WILSON,1,35.18808611,-101.8208028
485,10,6,2,1,2,12,2,1,2,4,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482125,7490,2007,US-82,99999999999999999999,1,33.86636111,-98.61523889
41,8,6,15,31,3,12,3,10,1,5,40,1,1,2,1,3,3,0,1,0,0,0,0,0,1,2,482127,1440,2007,SR-30,SR-6,1,30.6297,-96.30245278
231,8,9,15,10,3,13,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,5,482128,0,2007,US-69,99999999999999999999,1,33.09114722,-96.05818056
245,8,17,12,51,1,12,2,15,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482129,490,2007,US-69,99999999999999999999,1,30.09617778,-94.13641111
439,8,17,8,36,2,11,8,2,1,2,60,1,1,1,1,20,3,0,1,0,0,0,0,0,1,6,482130,0,2007,RM2871,I-20,1,32.69351944,-97.49900556
485,9,8,3,55,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482131,0,2007,FM369,99999999999999999999,1,34.06220833,-98.60119444
29,9,15,2,10,1,16,5,1,2,3,35,1,1,2,1,0,0,0,1,0,0,20,0,0,1,7,482133,6090,2007,GENERALMCMULLEN,99999999999999999999,1,29.388975,-98.56100556
55,9,15,0,30,2,4,8,1,1,2,55,1,2,2,1,0,0,4,1,0,0,0,0,0,1,7,482134,0,2007,FM713,99999999999999999999,1,29.84961111,-97.45384167
59,9,15,2,59,1,3,3,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482135,0,2007,SR-279,99999999999999999999,1,32.09551111,-99.15588333
147,9,16,0,49,1,6,4,1,1,2,60,2,1,2,1,0,0,0,1,0,0,20,0,0,1,1,482136,0,2007,2605,99999999999999999999,1,33.670625,-96.14260278
161,9,19,0,55,2,6,4,1,1,2,99,1,2,4,5,0,0,0,1,0,0,0,0,0,1,4,482137,0,2007,CR196,99999999999999999999,1,,
253,9,19,14,35,3,2,2,2,2,2,70,1,1,2,1,20,3,0,1,0,0,0,0,0,1,4,482138,3062,2007,US-83/US-277,FM605,1,32.59109167,-99.81096111
27,9,20,8,55,2,13,8,2,1,2,50,1,3,2,1,0,0,0,1,0,0,0,0,0,1,5,482139,6810,2007,LP363,LUCIUSMCCELVEY,1,31.14058889,-97.34940278
397,9,20,13,18,2,11,7,3,1,2,50,1,1,2,1,21,3,0,1,0,0,0,0,0,1,5,482140,5910,2007,I-30,RAMP,1,32.91974722,-96.41666944
119,9,21,11,0,3,3,3,1,1,2,70,1,3,2,1,0,0,0,1,0,0,0,0,0,2,6,482141,0,2007,SR-24,99999999999999999999,1,33.42206944,-95.63491944
303,9,21,12,50,2,12,2,2,2,2,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482142,4140,2007,US-82,REDBUD,1,33.59411944,-101.815325
453,9,22,2,49,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482143,330,2007,RITCHIE,99999999999999999999,1,30.30595,-97.63925556
453,9,23,14,40,4,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482144,0,2007,FM1431,99999999999999999999,1,30.52030556,-98.06201944
87,9,24,14,20,3,3,2,8,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482145,0,2007,US-83,99999999999999999999,1,34.83543611,-100.2049472
367,9,24,18,8,3,2,2,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482146,0,2007,US-377,99999999999999999999,1,32.56466944,-97.60536389
453,9,24,2,39,2,11,7,1,4,2,99,1,1,1,1,0,0,2,1,0,0,0,0,0,1,2,482147,330,2007,I-35,99999999999999999999,1,30.19338333,-97.76755278
29,9,26,15,9,2,12,7,5,4,1,45,1,1,2,1,0,0,0,1,0,0,0,0,0,2,4,482148,7077,2007,LP1604,99999999999999999999,1,29.54419444,-98.31205
139,9,26,9,1,1,4,8,1,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482149,7270,2007,FM875,99999999999999999999,1,32.41540278,-96.89243056
439,9,27,23,49,2,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,0,1,5,482150,2450,2007,OLDBURLESON,GARDENACRES,1,32.59919722,-97.31747778
459,9,28,16,30,2,4,8,1,1,2,55,1,2,2,1,0,0,0,1,0,0,0,0,0,1,6,482151,0,2007,FM49,99999999999999999999,1,32.72020833,-95.01218333
439,9,29,14,48,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482152,3594,2007,JOHNSON,99999999999999999999,1,32.94177222,-97.21446944
203,9,30,23,57,1,14,8,1,1,4,65,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482153,4360,2007,LP390,99999999999999999999,1,32.571625,-94.31940833
407,9,30,13,10,9,2,2,2,2,4,60,1,1,2,1,20,3,0,1,0,0,0,0,0,1,1,482154,6344,2007,US-59,LP424,1,30.513075,-94.98719167
5,10,1,9,30,2,4,8,1,1,2,55,1,2,2,1,40,3,0,1,0,1,0,0,0,1,2,482155,0,2007,FM1818,99999999999999999999,1,31.16957778,-94.71127778
141,10,1,20,45,2,4,3,1,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482156,6986,2007,SR-20,99999999999999999999,1,31.50686667,-106.16260559999999
377,10,2,7,22,3,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,3,482157,0,2007,US-90,99999999999999999999,1,30.4393,-104.3108917
121,10,3,12,6,2,4,8,1,1,2,55,2,2,2,1,0,0,0,1,0,0,0,0,0,1,4,482158,9997,2007,FM423,99999999999999999999,1,33.189675,-96.88702222
201,10,4,15,10,2,12,7,2,4,3,50,1,1,1,1,3,3,0,1,0,0,0,0,0,1,5,482160,0,2007,US-59,ALDINEBENDER,1,29.93050556,-95.29928056
251,10,4,13,15,2,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,482161,0,2007,I-35,99999999999999999999,1,32.35243333,-97.19640833
27,10,5,15,24,1,16,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482162,3690,2007,MALIBU,99999999999999999999,1,,
309,10,5,20,40,1,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482163,0,2007,FM2837,99999999999999999999,1,31.38966389,-97.16963056
181,10,6,19,18,3,2,2,1,3,2,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,482164,9997,2007,US-75,99999999999999999999,1,33.42616667,-96.59125556
485,10,8,13,59,2,13,2,2,2,3,30,1,1,1,1,3,3,0,1,0,0,0,0,0,1,2,482166,7490,2007,US-281/287,9TH,1,33.90681944,-98.49858889
439,10,9,23,47,1,16,5,2,2,2,40,2,1,1,1,0,0,0,1,0,0,0,0,0,1,3,482167,260,2007,SUBLETT,POLOCLUB,1,32.64891667,-97.14485833
29,10,13,20,50,2,16,5,1,1,2,30,2,3,2,1,0,0,0,1,0,0,0,0,0,2,7,482168,6090,2007,PARKDALE,99999999999999999999,1,29.52685278,-98.55871667
373,10,14,1,0,1,13,2,1,2,2,99,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482169,4020,2007,US-190,99999999999999999999,1,30.71110278,-94.92246667
373,10,14,19,14,1,13,2,1,2,2,50,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482170,4020,2007,US-190,99999999999999999999,1,30.71110556,-94.92246944
201,1,27,18,36,4,16,5,2,2,2,35,1,1,1,1,20,3,0,1,0,0,0,0,0,1,7,482171,3280,2007,PINEMONT,ARBORVITAE,1,29.84038056,-95.482325
201,6,6,21,24,2,6,4,1,1,2,45,1,1,2,1,0,0,2,1,0,0,0,0,0,1,4,482172,0,2007,BOUDREAUX,99999999999999999999,1,30.06606389,-95.566
201,5,5,7,50,3,13,7,2,2,2,50,1,1,1,1,3,3,0,1,0,0,0,0,0,1,7,482173,3280,2007,LP8,BLACKHAWK,1,29.60021389,-95.247525
201,6,7,21,40,1,11,1,13,6,1,35,2,2,1,1,0,0,0,1,0,0,0,0,0,1,5,482174,3280,2007,I-610,SR-288,1,29.68223056,-95.38195278
201,6,18,22,32,1,16,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482175,3280,2007,CONCRETE,99999999999999999999,1,29.71998333,-95.267875
453,9,2,23,43,2,16,5,1,3,3,35,1,1,2,1,0,0,2,1,0,0,0,0,0,1,1,482176,330,2007,RIVERSIDE,99999999999999999999,1,30.241175,-97.72785
61,9,4,11,0,2,5,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482177,0,2007,FM803,99999999999999999999,1,26.21281389,-97.50721111
