ST_CASE,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,TYP_INT,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS
482270,1,85,200,12,10,2012,6,13,59,4,8,FM 2862 4TH ST,,33.34911944,-96.5503,1,1,0,1,0,0,0,1
482271,3,135,5030,12,10,2012,6,0,31,16,5,N DIXIE BLVD,E 31ST ST,31.87443611,-102.37,2,1,0,1,0,0,0,1
482272,4,201,0,12,10,2012,6,19,14,6,4,CR-AIRLINE DR,,29.91028056,-95.4033,1,1,0,1,0,0,0,2
482273,2,233,0,13,10,2012,7,2,10,3,3,SR-136,,35.62455,-101.545,1,10,0,10,0,0,0,1
482274,1,245,0,12,10,2012,6,21,20,3,2,US-90,,30.04474167,-94.3561,1,1,0,1,0,0,0,1
482275,1,293,0,12,10,2012,6,12,45,3,3,SR-7,,31.31005,-96.6505,1,10,0,10,0,0,0,1
482276,2,303,4140,12,10,2012,6,22,6,16,5,E 82ND ST,ASH AVE,33.51982778,-101.836,2,10,0,10,0,0,0,1
482277,1,303,4140,12,10,2012,6,23,48,14,8,FM2528 N FRANKFORD AVE,,33.60378333,-101.94,1,1,0,1,0,0,0,1
482278,8,329,4560,13,10,2012,7,15,4,16,5,N LAMESA RD,,32.04461667,-102.07700000000001,1,1,0,1,0,0,0,1
482279,2,375,0,13,10,2012,7,21,29,13,2,US-287,,35.19168333,-101.679,1,1,0,1,0,0,0,1
482280,2,391,0,13,10,2012,7,5,54,4,8,FM2441,,28.25318333,-97.3406,1,10,0,10,0,0,0,1
482281,3,453,330,13,10,2012,7,18,14,13,8,FM2304 MANCHACA RD,,30.19466944,-97.8107,1,2,0,2,0,0,0,1
482282,3,453,330,13,10,2012,7,0,58,16,5,CAMERON RD,,30.33136111,-97.6871,1,10,0,10,0,0,0,1
482283,1,113,1730,14,10,2012,1,19,49,16,5,E SANER AVE,,32.71314167,-96.822,1,1,0,1,0,0,0,1
482284,6,201,3280,14,10,2012,1,2,48,12,2,US-59,,29.72681667,-95.4654,1,1,0,1,0,0,0,1
482285,1,201,3280,14,10,2012,1,4,34,16,5,M L KING BLVD,,29.63295278,-95.3396,1,1,0,1,0,0,0,1
482286,2,201,0,14,10,2012,1,20,5,12,7,SL8 N SAM HOUSTON PKWY,,29.93740556,-95.515,1,1,0,1,0,0,0,2
482287,3,339,0,14,10,2012,1,22,40,6,4,CR-LONGSTREET RD,,30.44331944,-95.5621,1,10,0,10,0,0,0,1
482288,1,361,5100,14,10,2012,1,2,31,16,5,ELMIRA,,30.17202222,-93.7328,1,1,0,1,0,0,0,1
482289,2,439,2450,14,10,2012,1,3,17,11,1,I-30,,32.75265278,-97.2734,1,10,0,10,0,0,0,1
482290,4,29,6090,15,10,2012,2,15,20,12,3,SR-151,,29.47954722,-98.7029,1,1,0,1,0,0,0,1
482291,8,61,940,15,10,2012,2,22,48,13,8,FM 802/RUBEN M TORRES BLVD,,25.95055833,-97.5186,1,1,0,1,0,0,0,2
482292,3,201,3280,15,10,2012,2,0,21,12,7,US-59,,29.73016667,-95.4183,1,1,0,1,0,0,0,2
482293,1,201,7286,15,10,2012,2,2,36,11,1,I-45/GULF FREEWAY,,29.53715,-95.1388,1,1,0,1,0,0,0,1
482294,7,121,4960,28,7,2012,7,21,25,11,7,I-35W,SR-114,33.026575,-97.2726,2,1,0,1,0,0,0,1
482295,1,385,0,17,9,2012,2,12,35,4,8,RR 337,,29.74153056,-99.6093,1,1,0,1,0,0,0,1
482296,2,201,0,23,9,2012,1,17,57,12,8,SL 8,,29.87359722,-95.5575,1,1,0,1,0,0,0,1
482297,1,265,3670,4,10,2012,5,1,21,16,5,GUADALUPE ST,,30.05562778,-99.1656,1,1,0,1,20,0,0,1
482298,1,469,0,4,10,2012,5,11,45,4,8,FM 444,,28.9189,-96.815,1,1,0,1,0,0,0,1
482299,1,221,0,6,10,2012,7,14,5,4,8,FM 4,,32.47661667,-97.8863,1,10,0,10,0,0,0,1
482300,1,141,2190,12,5,2012,7,4,4,19,8,SP 601/LIBERTY EXPY,,31.82489167,-106.37100000000001,1,1,0,1,23,0,0,1
482301,10,397,5910,18,8,2012,7,22,36,4,3,SR-276,ROCHELLE,32.904725,-96.40100000000001,2,10,0,10,0,0,0,1
482302,5,171,0,11,9,2012,3,16,49,3,2,US-87,OLD COMFORT RD,30.19452778,-98.8704,4,1,0,1,0,0,0,2
482303,5,441,30,11,9,2012,3,11,23,11,8,BI20R,SL322 RAMP,32.44605,-99.6825,2,1,0,1,0,0,0,1
482304,1,423,0,17,9,2012,2,7,39,3,3,SR-31,,32.34933611,-95.2488,1,1,0,1,0,0,0,1
482305,3,181,0,23,9,2012,1,1,35,6,4,CR-DAVY LN,,33.73701944,-96.6138,1,1,0,1,0,0,0,1
482306,1,85,0,27,9,2012,5,13,20,4,8,FM982,,33.08591111,-96.5022,1,1,0,1,0,0,0,1
482307,4,181,0,2,10,2012,3,6,59,3,2,US-377,,33.43979167,-96.927,1,1,0,1,0,0,0,1
482308,1,231,0,4,10,2012,5,20,20,5,8,FM499,,33.13782778,-96.0526,1,10,0,10,0,0,0,1
482309,1,181,0,10,10,2012,4,1,0,6,4,CR-DRIPPING SPGS RD,,33.68333611,-96.5179,1,1,0,1,0,0,0,1
482310,2,423,0,10,10,2012,4,17,20,6,4,CR-217 OLD PROVIDENCE RD,,32.29876389,-95.0051,1,1,0,1,0,0,0,1
482311,3,55,0,11,10,2012,5,18,29,3,3,SR-80,,29.74218056,-97.7607,1,1,0,1,0,0,0,1
482312,1,401,0,12,10,2012,6,2,20,4,3,SR-323,,32.18023056,-94.8357,1,1,0,1,0,0,0,1
482313,1,467,0,12,10,2012,6,19,35,4,8,FM47,,32.77856944,-95.9828,1,1,0,1,0,0,0,1
482314,3,51,0,13,10,2012,7,1,36,3,8,FM60,,30.50517222,-96.4716,1,1,0,1,0,0,0,1
482315,3,85,0,13,10,2012,7,19,19,13,2,US-380,,33.195025,-96.5647,1,10,0,10,0,0,0,1
482316,1,315,0,13,10,2012,7,19,52,4,8,FM726,,32.7286,-94.5368,1,1,0,1,0,0,0,1
482317,1,213,0,15,10,2012,2,10,36,2,3,SR-31,,32.30746667,-95.57600000000001,1,1,0,1,0,0,0,1
482318,1,499,0,15,10,2012,2,8,16,4,8,FM2869,,32.92721944,-95.272,1,1,0,1,0,0,0,1
482319,2,143,0,29,8,2012,4,9,55,6,4,CR-188,,32.22323889,-98.0649,1,1,0,1,0,0,0,1
482320,2,463,0,31,8,2012,6,21,41,2,2,US-83,,29.18201944,-99.8012,1,1,0,1,0,0,0,1
482321,3,453,330,1,7,2012,1,1,46,16,5,EAST AVE,,30.25136111,-97.7361,1,2,0,2,0,0,0,1
482322,2,221,2780,3,10,2012,4,19,46,13,2,US-377,,32.45707778,-97.7269,1,1,0,1,0,0,0,1
482323,11,215,1970,7,10,2012,1,7,57,15,8,FM 493,,26.12305278,-98.0518,1,10,0,10,20,0,0,4
482324,1,251,0,9,10,2012,3,20,15,6,4,CR-401,,32.34302778,-97.2144,1,1,0,1,0,0,0,1
482325,1,257,3590,10,10,2012,4,18,40,3,3,SR-34,,32.55441389,-96.3446,1,1,0,1,0,0,0,1
482326,4,1,0,16,10,2012,3,13,12,2,2,US-79,,31.87870278,-95.4615,1,1,0,1,0,0,0,1
482327,5,27,6810,16,10,2012,3,21,54,14,3,SR-36 AIRPORT RD,RESEARCH PKWY/OLD HOWARD RD,31.12916667,-97.3996,2,1,0,1,0,0,0,1
482328,1,113,1730,16,10,2012,3,19,48,12,7,US-75 CENTRAL EXPY,LEMMON AVE,32.80346111,-96.7934,2,10,0,10,0,0,0,1
482329,5,183,0,16,10,2012,3,1,13,11,1,I-20,,32.45223611,-94.7027,1,1,0,1,14,0,0,2
482330,2,187,6290,16,10,2012,3,8,9,14,3,SR-46,,29.55983611,-97.9901,1,10,0,10,0,0,0,1
482331,1,189,0,16,10,2012,3,6,19,11,1,I-27,,34.23172778,-101.711,1,1,0,1,0,0,0,1
482332,5,339,0,16,10,2012,3,9,28,4,8,FM2978,,30.17134167,-95.5991,1,1,0,1,0,0,0,2
482333,2,375,0,16,10,2012,3,11,57,1,1,I-40,,35.19039722,-102.02600000000001,1,1,0,1,0,0,0,1
482334,1,13,3540,17,10,2012,4,2,55,3,3,SR-97,,28.92474167,-98.5358,1,1,0,1,0,0,0,1
482335,1,39,0,17,10,2012,4,6,0,13,3,SR-6,,29.45688056,-95.3255,1,1,0,1,0,0,0,1
482336,6,203,4080,17,10,2012,4,20,18,13,2,US-80,SL281 RAMP,32.50377778,-94.67200000000001,1,1,0,1,0,0,0,1
482337,2,309,0,17,10,2012,4,22,20,1,1,I-35,,31.74274167,-97.1038,1,1,0,1,0,0,0,1
482338,3,453,330,17,10,2012,4,23,51,13,8,SL275 N LAMAR BLVD,THURMOND ST,30.353325,-97.7056,3,1,0,1,0,0,0,1
482339,1,39,5765,18,10,2012,5,2,14,13,8,FM2004,,29.09703611,-95.3937,1,1,0,1,0,0,0,1
482340,7,123,0,19,10,2012,6,9,50,2,2,US-183,,29.28839444,-97.2941,1,1,0,1,0,0,0,1
482341,3,373,0,18,10,2012,5,6,40,2,2,US-59,,30.64822778,-94.945,1,1,0,1,0,0,0,1
482342,1,439,2450,18,10,2012,5,7,52,11,1,I-30 WEST FWY,,32.73561111,-97.4342,1,1,0,1,0,0,0,1
482343,1,445,0,18,10,2012,5,21,40,2,2,US-62,,33.352875,-102.197,1,1,0,1,0,0,0,1
482344,1,59,1400,19,10,2012,6,5,5,1,1,I-20,,32.40836111,-99.46,1,1,0,1,0,0,0,1
482345,3,167,6213,19,10,2012,6,19,16,13,3,SR-6,,29.39105833,-95.1425,1,1,0,1,0,0,0,2
482346,1,201,0,19,10,2012,6,13,30,16,5,HARDY TOLL RD,,29.90879444,-95.3746,1,1,0,1,0,0,0,1
482347,6,201,480,19,10,2012,6,22,10,16,5,GARTH RD,ROLLINGBROOK RD,29.76128889,-94.9774,2,1,0,1,20,0,0,1
482348,1,113,31,20,10,2012,7,14,44,16,5,BELTLINE RD,MARSH LN,32.95324444,-96.8558,2,1,0,1,0,0,0,1
482349,2,113,1730,20,10,2012,7,2,5,11,1,I-30 R L THORNTON FWY,,32.79779167,-96.6842,1,1,0,1,0,0,0,1
482350,1,113,1730,20,10,2012,7,4,9,11,1,I-20 LYNDON B JOHNSON FWY,,32.67088611,-96.9697,1,1,0,1,0,0,0,1
482351,8,157,0,20,10,2012,7,5,55,13,3,SR-99,SANDHILL,29.59893889,-95.6826,2,1,0,1,0,0,0,1
482352,6,171,0,20,10,2012,7,12,20,2,2,US-290,,30.22087778,-98.7615,1,1,0,1,0,0,0,1
482353,12,245,0,20,10,2012,7,14,51,11,1,I-10E,,30.09456389,-94.0986,1,1,0,1,19,0,0,1
482354,5,355,1550,20,10,2012,7,23,29,16,5,CHAPARRAL ST,,27.80443889,-97.3936,1,1,0,1,0,0,0,1
482355,1,383,0,20,10,2012,7,21,15,4,8,RM 2600,RM 33,31.55138056,-101.479,3,1,0,1,0,0,0,1
482356,1,391,0,20,10,2012,7,22,12,4,3,SR-202,,28.33902778,-97.3024,1,1,0,1,0,0,0,1
482357,1,463,0,20,10,2012,7,16,23,3,2,US-83,,29.58800278,-99.7468,1,1,0,1,0,0,0,1
482358,1,5,0,21,10,2012,1,3,46,2,2,US-59,,31.152225,-94.8005,1,1,0,1,0,0,0,1
482359,2,13,0,21,10,2012,1,5,5,3,3,SR-16,,28.66343611,-98.5414,1,1,0,1,0,0,0,1
482360,5,27,3690,21,10,2012,1,14,12,13,3,SR-195/FT HOOD ST,,31.11753333,-97.7443,1,1,0,1,14,0,0,1
482361,3,113,1730,21,10,2012,1,0,22,12,2,US-75,,32.90030833,-96.7692,1,10,0,10,19,0,0,1
482362,2,135,5030,21,10,2012,1,2,14,12,3,SR-191,,31.89279167,-102.337,1,1,0,1,0,0,0,1
482363,4,143,0,21,10,2012,1,17,30,2,2,US-67,CR-379,32.15509444,-98.2906,3,1,0,1,0,0,0,1
482364,4,177,0,21,10,2012,1,4,19,6,4,CR-197A,,29.27057222,-97.4045,1,1,0,1,0,0,0,1
482365,2,201,3280,21,10,2012,1,4,7,12,8,UA-90,MAIN,29.64892222,-95.46,1,10,0,10,0,0,0,1
482366,1,231,0,21,10,2012,1,20,25,6,4,CR-2458,,32.85551667,-96.2951,1,1,0,1,0,0,0,1
482367,3,289,0,21,10,2012,1,5,45,3,3,SR-7,,31.33621667,-95.6813,1,1,0,1,0,0,0,2
482368,1,29,6090,22,10,2012,2,22,16,13,8,SL 345,,29.49744167,-98.5562,1,10,0,10,0,0,0,1
482369,1,113,1730,22,10,2012,2,20,5,16,5,PAIRIE CREEK RD,,32.76699722,-96.6656,1,1,0,1,0,0,0,1
482370,2,167,3850,22,10,2012,2,17,14,16,5,FANNIN ST,HOUSTON DR,29.36508611,-94.9868,2,10,0,10,0,0,0,1
482371,1,241,0,22,10,2012,2,5,36,3,3,SR-62,,30.36645,-93.9337,1,10,0,10,0,0,0,1
482372,1,453,330,22,10,2012,2,0,56,12,2,US-290,,30.32138889,-97.6945,1,10,0,10,0,0,0,1
482373,2,215,3795,23,10,2012,3,6,4,13,2,US-83,SANTO RAMIREZ ST,26.24644444,-98.4667,3,1,0,1,0,0,0,1
482374,4,469,0,23,10,2012,3,7,30,3,3,SR-185,MATCHETT RD,28.71464167,-96.9444,2,1,0,1,0,0,0,1
482375,2,29,6090,24,10,2012,4,0,48,13,8,SL 13 SW MILITARY DR,SOMERSET RD,29.35731944,-98.5491,2,1,0,1,0,0,0,1
482376,1,319,0,24,10,2012,4,12,8,4,3,SR-29,,30.82823056,-99.3914,1,1,0,1,0,0,0,1
482377,3,355,1550,24,10,2012,4,21,52,13,3,SR-357 RODD FIELD RD,CORSAIR DR,27.68524444,-97.3466,3,10,0,10,0,0,0,1
482378,5,481,0,24,10,2012,4,9,25,4,8,FM 102,,29.41338056,-96.2475,1,1,0,1,0,0,0,1
482379,4,157,6660,25,10,2012,5,20,51,12,2,US-59,W GRAND PKWY,29.56474444,-95.6751,1,1,0,1,0,0,0,1
482380,4,309,0,25,10,2012,5,0,34,1,1,I-35,,31.68580278,-97.0997,1,1,0,1,3,0,0,1
482381,1,439,260,25,10,2012,5,23,55,11,1,I-20 RAMP,,32.67916111,-97.0652,1,10,0,10,0,0,0,1
482382,1,497,1780,25,10,2012,5,5,25,13,2,US-81/287,,33.23985833,-97.6006,1,1,0,1,0,0,0,1
482383,2,29,6090,26,10,2012,6,3,40,12,3,SR-151/STOTZER FWY,,29.42253889,-98.5928,1,1,0,1,0,0,0,1
482384,5,113,1730,26,10,2012,6,16,30,16,5,ILLINOIS AVE,,32.71970278,-96.7917,1,1,0,1,0,0,0,1
482385,3,201,0,26,10,2012,6,18,50,4,8,FM 1942,STABLES LN,29.85675278,-95.001,3,10,0,10,4,0,0,2
482386,3,201,530,26,10,2012,6,7,34,16,5,CHIMNEY ROCK RD,PINE ST,29.694725,-95.4761,4,1,0,1,0,0,0,1
482387,3,201,3280,26,10,2012,6,17,22,16,5,MONTGOMERY RD,WILBURFORCE,29.85785,-95.4217,3,10,0,10,0,0,0,1
482388,1,201,3280,26,10,2012,6,23,45,16,5,WILLOW TERRACE DR,,30.05602778,-95.1604,1,10,0,10,0,0,0,1
482389,4,339,0,26,10,2012,6,22,39,6,4,CR-NICHOLS SAWMILL RD,,30.12833611,-95.7529,1,10,0,10,0,0,0,2
482390,2,355,9997,26,10,2012,6,18,29,3,8,FM 665,,27.68739167,-97.6262,1,2,0,2,0,0,0,1
482391,1,439,4300,26,10,2012,6,6,37,16,5,CARDINAL RD,,32.573125,-97.1493,1,1,0,1,0,0,0,1
482392,2,113,1730,27,10,2012,7,6,44,11,1,I-635 LYNDON B JOHNSON FWY,,32.89611111,-96.7129,1,1,0,1,23,0,0,1
482393,4,127,0,27,10,2012,7,5,13,2,2,US-277,,28.62619722,-100.087,1,1,0,1,0,0,0,4
482394,1,215,2110,27,10,2012,7,0,6,12,7,US 281 W. 24TH AVE,,26.31054722,-98.1469,1,1,0,1,0,0,0,1
482395,2,245,490,27,10,2012,7,19,23,11,1,I-10,,30.05907222,-94.1362,1,1,0,1,0,0,0,1
482396,2,339,1510,27,10,2012,7,8,25,11,7,I-45 RAMP,,30.31704722,-95.4726,1,1,0,1,15,0,0,1
482397,2,157,3580,28,10,2012,1,0,11,11,7,I-10,,29.77845556,-95.8164,1,1,0,1,0,0,0,1
482398,3,201,0,28,10,2012,1,2,2,12,3,SR-249,ANTOINE DR,29.91121389,-95.48,2,1,0,1,0,0,0,2
482399,1,201,0,28,10,2012,1,0,45,6,4,CR-OLD GREENHOUSE RD,CR-GUMMERT RD,29.85641389,-95.6898,3,1,0,1,0,0,0,1
482400,2,255,0,28,10,2012,1,23,46,2,2,US-181,,28.93454167,-97.9019,1,1,0,1,0,0,0,1
482401,1,375,150,28,10,2012,1,0,9,12,2,US-87 RAMP,,35.26328056,-101.833,1,1,0,1,0,0,0,1
482402,2,439,2450,28,10,2012,1,2,40,11,1,I-35,,32.73308056,-97.3206,1,1,0,1,19,0,0,1
482403,1,439,2450,28,10,2012,1,3,10,16,5,PARK VISTA BLVD,,32.88331111,-97.2731,1,1,0,1,0,0,0,1
482404,1,453,330,28,10,2012,1,2,7,16,5,S 1ST ST,,30.20552778,-97.78299999999999,1,1,0,1,0,0,0,1
482405,6,113,1730,29,10,2012,2,21,24,16,5,MILITARY PKWY,JIM MILLER RD,32.77270556,-96.7001,2,1,0,1,0,0,0,2
482406,3,113,2800,29,10,2012,2,18,23,11,1,I-30 RAMP,BELTLINE RD,32.75905833,-96.9948,2,1,0,1,0,0,0,1
482407,1,201,3280,29,10,2012,2,9,41,16,5,ALMEDA GENOA RD,,29.61671944,-95.35700000000001,1,1,0,1,0,0,0,1
482408,4,453,330,29,10,2012,2,17,22,11,7,I-35,FM1327,30.11248889,-97.8062,2,1,0,1,0,0,0,1
482409,1,113,1730,30,10,2012,3,5,36,16,5,GOODLATIMER,CANTON ST,32.78166944,-96.7859,2,1,0,1,0,0,0,1
482410,1,113,2010,30,10,2012,3,11,43,11,1,I-20,,32.66538889,-96.9079,1,1,0,1,0,0,0,1
482411,1,201,0,30,10,2012,3,20,5,6,4,CR-GLEN CHASE DR,,29.88235833,-95.6418,1,1,0,1,0,0,0,1
482412,2,113,1730,31,10,2012,4,21,8,16,5,ARAPAHO RD,,32.96209444,-96.7701,1,1,0,1,0,0,0,1
482413,1,187,1325,31,10,2012,4,3,25,16,5,CR-383,,29.56168333,-98.2271,1,1,0,1,0,0,0,1
482414,2,147,0,19,9,2012,4,18,35,6,4,CR-4900,,33.41860833,-96.3507,1,1,0,1,0,0,0,1
482415,4,491,0,25,9,2012,3,17,17,2,2,US-183,RM-1869,30.68882222,-97.87899999999999,3,1,0,1,0,0,0,1
482416,4,441,0,11,10,2012,5,6,41,4,8,FM 707,CR-314,32.37030833,-99.8444,2,5,0,5,0,0,0,1
482417,3,251,0,15,10,2012,2,19,41,6,4,CR-RENFRO ST,LONGBRANCH RD,32.50575,-97.2564,3,1,0,1,0,0,0,1
482418,3,449,4750,12,10,2012,6,22,3,13,2,US-271 RAMP,,33.15113611,-94.9686,1,1,0,1,0,0,0,1
482419,5,297,0,16,10,2012,3,20,31,3,3,SR-72,,28.45366944,-98.2782,1,2,0,2,0,0,0,1
482420,2,65,0,23,10,2012,3,15,47,6,4,CR-O,,35.3082,-101.36399999999999,1,1,0,1,0,0,0,1
482421,2,395,0,23,10,2012,3,14,22,2,2,US-190,,30.81194167,-96.5242,1,1,0,1,0,0,0,1
482422,5,427,0,23,10,2012,3,20,25,2,2,US-83,,26.38982778,-98.9131,1,1,0,1,0,0,0,1
482423,1,251,3593,25,10,2012,5,23,50,2,2,US-67,,32.40048611,-97.2852,1,1,0,1,0,0,0,1
482424,2,281,0,25,10,2012,5,11,16,13,2,US-190,,31.09163611,-97.9583,1,1,0,1,0,0,0,1
482425,10,201,3280,26,10,2012,6,23,40,11,7,I-10 EAST FWY,UVALDE RD,29.77105556,-95.1864,2,1,0,1,0,0,0,1
482426,1,361,5100,27,10,2012,7,7,1,3,3,SR-62,,30.05453611,-93.8202,1,1,0,1,0,0,0,1
482427,4,463,0,27,10,2012,7,23,23,2,2,US-90,,29.21127778,-99.9218,1,1,0,1,0,0,0,3
482428,4,149,0,28,10,2012,1,15,20,3,2,US-77,,29.88105556,-96.8774,1,1,0,1,1,0,0,1
482429,1,289,0,28,10,2012,1,2,53,3,3,SR-7,,31.24320556,-96.0646,1,1,0,1,0,0,0,1
482430,4,421,0,28,10,2012,1,14,30,2,2,US-287,,36.15875278,-102.02600000000001,1,1,0,1,0,0,0,1
482431,4,185,0,31,10,2012,4,11,25,2,3,SR-6,,30.36973333,-96.0662,1,10,0,10,0,0,0,1
482432,1,167,6860,31,8,2012,6,17,19,16,5,ROYAL OAK,,29.3851,-94.9678,1,1,0,1,0,0,0,1
482433,1,41,1440,12,10,2012,6,5,20,16,5,ROCK PRAIRIE RD,LONG MIRE DR,30.58373889,-96.2873,2,10,0,10,0,0,0,1
482434,2,439,590,22,10,2012,2,21,47,16,5,SPROLES DR,,32.67281389,-97.4685,1,1,0,1,0,0,0,1
482435,1,331,0,28,10,2012,1,0,50,4,8,FM-487,,30.73882222,-97.0787,1,1,0,1,0,0,0,1
482436,1,167,2570,26,1,2012,5,15,36,16,5,53RD ST,SEAWALL BLVD,29.27067778,-94.8194,3,1,0,1,0,0,0,1
482437,2,439,2450,8,2,2012,4,16,50,11,1,I-35,,32.67680278,-97.3205,1,1,0,1,0,0,0,1
482438,1,85,4230,15,3,2012,5,19,55,16,5,GREENWOOD RD,,33.20375278,-96.6306,1,1,0,1,0,0,0,1
482439,2,439,0,18,4,2012,4,7,45,13,8,FM-1187,,32.56943611,-97.4641,1,1,0,1,0,0,0,1
482440,2,141,9997,19,4,2012,5,23,45,11,7,I-10,,31.62431111,-106.213,1,1,0,1,0,0,0,1
482441,2,41,1440,15,6,2012,6,13,32,13,8,FM 2818 HARVEY MITCHELL PKWY,HOLLEMAN ST,30.58670278,-96.338,2,1,0,1,0,0,0,1
482442,1,439,2450,18,7,2012,4,8,5,11,7,I-30 WEST FWY,,32.73648611,-97.43799999999999,1,1,0,1,0,0,0,1
482443,2,37,6850,11,8,2012,7,0,9,11,1,I-30,,33.45321389,-94.0945,1,1,0,1,0,0,0,1
482444,1,491,5990,11,8,2012,7,5,17,13,8,RM 620,,30.51268056,-97.7019,1,1,0,1,0,0,0,1
482445,1,215,4197,21,8,2012,3,21,28,16,5,NOLANA AVE,1ST ST,26.23806389,-98.2123,2,1,0,1,0,0,0,1
482446,3,491,5990,28,8,2012,3,16,16,13,7,SR-45 LOUIS HENNA BLVD,AW GRIMES BLVD,30.48508611,-97.6498,2,1,0,1,0,0,0,1
482448,2,491,5990,10,9,2012,2,6,53,11,7,I-35 MORRELL,BI 35L HESTERS CROSSING RD,30.48930833,-97.6761,2,1,0,1,0,0,0,1
482449,2,233,780,14,9,2012,6,16,54,13,3,SR-136 WILSON ST,OPAL ST,35.66063333,-101.40700000000001,2,1,0,1,0,0,0,1
482450,2,215,0,2,10,2012,3,18,50,6,4,CR-VICTORIA RD,,26.12731944,-98.0347,1,1,0,1,0,0,0,1
482452,1,201,3280,13,10,2012,7,1,43,1,2,US-290 NORTHWEST FWY,,29.81176389,-95.4606,1,1,0,1,15,0,0,2
482453,2,231,2860,17,10,2012,4,11,55,11,1,I-30,,33.11133611,-96.1017,1,6,0,6,0,0,0,1
482454,4,315,0,21,10,2012,1,9,44,4,8,FM729,,32.80103889,-94.5869,1,1,0,1,0,0,0,1
482455,2,63,0,23,10,2012,3,4,30,2,2,US-271,,32.91048611,-94.95299999999999,1,1,0,1,0,0,0,1
482456,1,39,0,26,10,2012,6,23,33,12,3,SR-288,,28.99755556,-95.3852,1,10,0,10,0,0,0,1
482457,1,13,0,28,10,2012,1,3,55,4,8,FM476,,29.13205556,-98.6823,1,1,0,1,0,0,0,1
482458,3,453,330,28,10,2012,1,18,59,16,5,MONTOPOLIS DR,HOGAN AVE,30.23456111,-97.6974,2,1,0,1,0,0,0,1
482459,5,423,0,30,10,2012,3,20,41,1,1,I-20,,32.47891111,-95.4872,1,1,0,1,0,0,0,1
482460,1,223,0,31,10,2012,4,0,50,2,3,SR-19,,33.26301667,-95.5843,1,1,0,1,0,0,0,1
482461,2,283,0,31,10,2012,4,14,27,4,8,FM624,,28.341125,-99.1386,1,1,0,1,0,0,0,2
482462,2,141,2190,7,10,2012,1,2,26,11,1,I-10,,31.77924167,-106.51700000000001,1,1,0,1,0,0,0,1
482463,2,39,0,21,10,2012,1,19,15,4,8,FM1462,CR-606A NORRIS RD,29.35173056,-95.4074,3,1,0,1,0,0,0,1
482464,1,479,0,21,10,2012,1,0,39,2,2,US-59,,27.58044167,-99.3235,1,1,0,1,0,0,0,1
482466,3,81,0,28,10,2012,1,3,40,3,3,SR-158,,31.90446389,-100.641,1,1,0,1,0,0,0,1
482467,1,497,0,28,10,2012,1,2,28,4,8,FM730,,32.99930278,-97.5443,1,1,0,1,0,0,0,1
482468,1,231,0,29,10,2012,2,17,28,4,8,FM36,,33.02269722,-96.2063,1,1,0,1,0,0,0,1
482469,1,21,0,30,10,2012,3,5,39,2,2,US-290,,30.318025,-97.3137,1,1,0,1,0,0,0,1
482470,5,471,0,30,10,2012,3,16,3,3,3,SR-30,,30.69268611,-95.661,1,1,0,1,0,0,0,1
482471,1,21,0,31,10,2012,4,21,13,4,8,FM 1441,CR-SUZANNE DR,30.16128333,-97.3072,3,1,0,1,0,0,0,1
482472,5,149,0,26,10,2012,6,15,2,3,3,SR-71,,29.93819722,-96.9967,1,10,0,10,0,0,0,2
482473,6,13,0,1,11,2012,5,6,58,3,3,SR-16,,28.77991944,-98.5403,1,5,0,5,0,0,0,2
482474,2,39,0,1,11,2012,5,13,24,4,8,FM 521,CR-36,29.27558056,-95.456,3,1,0,1,0,0,0,1
482475,3,67,5580,1,11,2012,5,17,53,2,2,US-59,,33.17620833,-94.1523,1,1,0,1,0,0,0,1
482476,4,201,0,1,11,2012,5,22,21,12,3,SR-249,BUNNY RUN DR,29.89808056,-95.4186,3,1,0,1,0,0,0,1
482477,1,209,6170,1,11,2012,5,3,10,13,3,SR-123,,29.85505278,-97.9398,1,1,0,1,0,0,0,1
482478,2,423,0,1,11,2012,5,15,40,3,3,SR-31/FRONT ST,,32.34927778,-95.2504,1,10,0,10,0,0,0,1
482479,2,451,0,1,11,2012,5,6,21,2,2,US-277,,31.35568056,-100.434,1,1,0,1,0,0,0,1
482480,1,453,330,1,11,2012,5,2,17,12,2,US-183/RESEARCH BLVD,,30.36666944,-97.7184,1,1,0,1,0,0,0,1
482481,3,29,6090,2,11,2012,6,20,26,16,5,MONTGOMERY RD,,29.51208611,-98.366,1,1,0,1,0,0,0,1
482482,3,85,5730,2,11,2012,6,12,12,16,5,CHAINHURST DR,,32.98623056,-96.6477,1,1,0,1,0,0,0,1
482483,2,167,3920,2,11,2012,6,4,19,11,1,I-45,,29.47120556,-95.095,1,5,0,5,0,0,0,1
482484,2,199,6380,2,11,2012,6,19,0,14,3,SR-92 5TH ST,ROOSEVELT DR,30.35283889,-94.1765,2,1,0,1,0,0,0,1
482485,3,439,2450,2,11,2012,6,20,17,13,3,SR-180,,32.74098056,-97.2495,1,1,0,1,0,0,0,1
482486,6,157,0,2,11,2012,6,20,5,2,3,SR-36,,29.32704444,-95.7507,1,1,0,1,0,0,0,2
