ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
390965,1,1,1998,0,0,0,12,0,10,0,0,10,12
390966,1,1,1998,0,0,0,0,0,0,5,0,0,0
390967,1,1,1998,0,0,0,0,0,0,0,0,0,0
390967,2,1,1998,0,0,0,0,0,0,0,5,0,0
390967,3,1,1998,0,0,0,0,0,0,0,0,0,0
390968,1,1,1998,0,0,0,0,0,0,0,0,0,0
390969,1,1,1998,0,0,0,0,0,0,0,0,0,0
390969,2,1,1998,0,0,0,0,0,0,0,0,0,0
390970,1,1,1998,0,0,0,0,0,0,0,0,0,0
390971,1,1,1998,0,0,0,0,0,0,0,0,0,0
390971,2,1,1998,0,0,11,0,0,8,0,0,16,8
390972,0,1,1998,21,21,21,21,21,21,21,21,21,21
390972,0,2,1998,17,24,24,23,37,17,0,19,13,30
390972,1,1,1998,0,0,0,0,0,6,0,0,0,0
390972,2,1,1998,17,0,4,0,0,0,10,0,16,0
390973,1,1,1998,0,0,0,0,0,0,0,0,0,0
390973,2,1,1998,0,0,0,0,0,0,0,0,0,0
390973,3,1,1998,0,0,0,0,0,0,0,0,0,0
390974,1,1,1998,0,0,0,0,0,0,0,0,0,0
390975,1,1,1998,6,6,6,6,6,6,6,6,6,6
390975,2,1,1998,0,0,0,0,0,0,0,0,0,0
390976,1,1,1998,0,0,0,0,0,0,0,0,0,0
390976,2,1,1998,0,0,0,15,0,0,0,0,0,0
390977,1,1,1998,18,18,18,18,18,18,18,18,18,18
390978,1,1,1998,0,0,0,0,0,0,0,0,0,0
390978,2,1,1998,0,0,0,0,0,0,0,0,20,0
390979,1,1,1998,9,9,9,9,9,9,9,9,9,9
390980,1,1,1998,0,0,0,0,0,0,0,0,0,4
390981,1,1,1998,0,0,0,0,0,0,0,0,0,0
390981,2,1,1998,0,0,0,0,0,0,0,0,0,0
390982,1,1,1998,0,0,0,0,0,15,0,0,0,0
390983,1,1,1998,0,0,0,0,0,0,0,0,0,0
390983,2,1,1998,0,0,0,0,0,0,0,0,0,0
390983,3,1,1998,0,0,0,0,0,0,0,0,0,0
390984,1,1,1998,6,6,6,6,6,6,6,6,6,6
390985,1,1,1998,0,0,0,0,0,0,0,0,0,0
390986,1,1,1998,18,18,18,18,18,18,18,18,18,18
390987,1,1,1998,23,23,23,23,23,23,23,23,23,23
390988,1,1,1998,0,0,0,0,0,0,0,0,0,0
390989,1,1,1998,0,0,0,0,0,0,0,0,0,0
390989,2,1,1998,0,0,0,0,0,0,0,0,0,0
390990,1,1,1998,24,24,24,24,24,24,24,24,24,24
390991,1,1,1998,0,0,0,0,0,0,0,0,0,0
390992,0,1,1998,27,27,27,27,27,27,27,27,27,27
390992,1,1,1998,9,5,6,8,28,9,24,21,23,11
390993,1,1,1998,0,0,0,0,0,0,0,0,0,14
390993,2,1,1998,0,0,0,0,0,0,0,0,0,0
390994,1,1,1998,0,0,0,0,0,0,0,0,0,0
390994,2,1,1998,0,0,0,0,0,0,0,0,0,0
390995,1,1,1998,0,0,0,0,0,0,0,0,0,0
390995,2,1,1998,0,0,14,0,0,0,0,0,0,0
390996,1,1,1998,13,0,0,0,0,0,0,0,0,3
390996,2,1,1998,0,0,0,0,0,0,0,0,0,0
390997,1,1,1998,0,0,0,0,0,0,0,0,0,0
390998,1,1,1998,0,0,0,0,18,0,0,0,0,2
390999,0,1,1998,0,0,0,0,0,0,0,0,0,0
390999,1,1,1998,0,0,0,0,0,0,0,0,0,0
391000,1,1,1998,13,13,13,13,13,13,13,13,13,13
391001,1,1,1998,15,15,15,15,15,15,15,15,15,15
391002,1,1,1998,11,32,27,5,18,5,9,18,25,15
391003,1,1,1998,0,0,0,0,0,0,0,0,0,0
391004,1,1,1998,0,0,0,0,0,0,0,0,0,0
391005,0,1,1998,0,0,0,0,0,0,0,0,0,0
391005,1,1,1998,0,0,0,0,0,0,0,0,0,0
391006,1,1,1998,20,4,9,0,2,0,7,19,19,25
391007,0,1,1998,0,0,9,0,25,0,0,0,0,0
391007,1,1,1998,0,0,0,0,0,0,0,0,7,0
391008,1,1,1998,32,32,32,32,32,32,32,32,32,32
391009,1,1,1998,0,0,0,0,0,0,0,0,0,0
391010,1,1,1998,0,0,0,0,0,0,0,9,0,0
391011,1,1,1998,0,0,0,0,0,0,0,0,0,0
391012,1,1,1998,28,31,0,0,0,0,0,0,0,0
391013,1,1,1998,0,0,0,32,0,0,0,0,0,0
391014,1,1,1998,0,0,0,0,0,0,0,0,0,0
391015,1,1,1998,28,28,28,28,28,28,28,28,28,28
391016,1,1,1998,0,0,0,0,0,0,0,0,0,0
391016,2,1,1998,0,0,0,0,0,0,0,0,0,0
391017,0,1,1998,0,0,0,0,0,0,0,0,0,0
391017,1,1,1998,0,0,0,0,0,0,0,0,0,0
391018,0,1,1998,29,29,29,29,29,29,29,29,29,29
391018,1,1,1998,0,0,0,11,0,0,0,0,0,0
391019,1,1,1998,21,21,21,21,21,21,21,21,21,21
391020,1,1,1998,0,0,0,0,0,0,0,0,0,0
391021,1,1,1998,11,16,0,0,0,0,0,0,0,0
391021,2,1,1998,0,0,0,0,0,0,0,0,0,0
391022,1,1,1998,0,0,0,0,0,0,0,0,0,0
391022,2,1,1998,0,0,0,0,0,0,0,0,0,0
391023,1,1,1998,2,2,2,2,2,2,2,2,2,2
391023,2,1,1998,0,0,0,0,0,0,0,0,0,0
391024,1,1,1998,0,0,0,0,0,0,0,0,0,0
391024,2,1,1998,0,0,0,0,0,0,0,0,0,0
391025,1,1,1998,0,0,15,0,0,13,0,22,12,0
391026,1,1,1998,0,0,0,0,23,0,11,0,0,0
391026,2,1,1998,14,14,14,14,14,14,14,14,14,14
391027,1,1,1998,25,9,13,18,16,34,24,19,8,17
391028,1,1,1998,0,0,0,0,0,0,0,0,0,0
391028,2,1,1998,0,0,0,0,0,0,0,0,0,0
391029,1,1,1998,0,0,0,0,0,0,0,0,0,0
391029,2,1,1998,0,0,0,0,0,0,0,0,0,0
391030,1,1,1998,0,0,0,0,0,0,0,0,0,0
391031,1,1,1998,0,0,0,0,0,0,0,0,0,0
391031,2,1,1998,0,0,0,0,0,0,0,0,0,0
391032,1,1,1998,0,0,0,0,0,0,0,0,0,0
391032,2,1,1998,0,0,0,0,0,0,0,0,0,0
391033,1,1,1998,0,0,0,0,0,0,0,0,0,0
391033,2,1,1998,0,0,0,0,0,0,0,0,0,0
391034,1,1,1998,16,16,16,16,16,16,16,16,16,16
391034,2,1,1998,0,9,0,0,0,0,0,0,0,5
391035,1,1,1998,10,10,10,10,10,10,10,10,10,10
391036,1,1,1998,19,19,19,19,19,19,19,19,19,19
391037,1,1,1998,0,0,0,0,0,0,0,11,0,0
391038,1,1,1998,0,0,0,0,0,0,0,0,0,0
391038,2,1,1998,0,0,0,0,0,0,0,0,0,0
391039,1,1,1998,0,0,0,0,0,0,0,0,31,0
391039,2,1,1998,0,0,0,0,0,0,0,0,0,0
391040,1,1,1998,0,0,0,7,0,0,0,0,0,0
391040,2,1,1998,16,16,16,16,16,16,16,16,16,16
391041,0,1,1998,0,0,0,0,0,0,0,0,0,0
391041,1,1,1998,0,0,0,0,0,0,0,0,0,0
391042,1,1,1998,15,15,15,15,15,15,15,15,15,15
391043,1,1,1998,0,0,0,0,0,0,0,5,0,0
391043,2,1,1998,0,0,0,0,0,0,0,0,0,0
391044,1,1,1998,13,13,13,13,13,13,13,13,13,13
391045,1,1,1998,20,20,20,20,20,20,20,20,20,20
391046,1,1,1998,14,14,14,14,14,14,14,14,14,14
391047,1,1,1998,0,0,0,0,6,0,0,0,0,0
391048,1,1,1998,16,16,16,16,16,16,16,16,16,16
391049,1,1,1998,14,14,14,14,14,14,14,14,14,14
391050,0,1,1998,0,24,0,13,0,0,0,0,0,10
391050,1,1,1998,0,0,0,0,0,0,0,0,0,0
391051,0,1,1998,8,8,8,8,8,8,8,8,8,8
391051,1,1,1998,0,0,0,0,0,0,0,0,0,0
391052,1,1,1998,0,0,0,0,0,0,0,0,0,0
391053,1,1,1998,0,0,0,0,0,0,0,0,0,0
391053,2,1,1998,0,11,20,0,0,0,0,0,0,0
391054,1,1,1998,0,0,0,0,0,0,0,0,0,0
391054,2,1,1998,0,0,0,0,0,0,0,0,0,0
391055,1,1,1998,0,0,0,0,0,0,0,0,0,0
391055,2,1,1998,0,0,0,0,0,0,0,0,0,0
391056,1,1,1998,6,6,6,6,6,6,6,6,6,6
391057,1,1,1998,0,0,0,0,0,0,0,0,0,0
391057,2,1,1998,0,0,0,0,13,0,0,0,0,0
391058,1,1,1998,2,2,2,2,2,2,2,2,2,2
391059,1,1,1998,6,6,6,6,6,6,6,6,6,6
391060,1,1,1998,11,3,0,0,0,12,0,0,0,0
391061,1,1,1998,0,0,0,0,0,0,0,0,0,0
391061,2,1,1998,0,0,0,0,0,0,0,0,0,0
391062,1,1,1998,17,17,17,17,17,17,17,17,17,17
391062,2,1,1998,0,0,0,16,8,10,0,0,0,0
391063,1,1,1998,0,19,0,0,15,17,0,0,13,0
391064,1,1,1998,0,0,0,0,0,0,0,0,0,0
391065,1,1,1998,0,0,0,0,0,0,0,0,0,0
391065,2,1,1998,0,0,0,0,0,0,0,0,0,0
391066,1,1,1998,0,0,0,0,0,0,0,0,0,0
391067,1,1,1998,0,0,0,0,0,0,0,0,0,0
391067,2,1,1998,0,0,0,0,0,0,0,0,0,0
391068,0,1,1998,18,0,20,5,13,8,14,23,0,17
391068,1,1,1998,0,0,0,0,0,0,0,0,0,0
391069,1,1,1998,11,11,11,11,11,11,11,11,11,11
391069,2,1,1998,20,13,29,8,9,10,13,42,23,23
391070,0,1,1998,0,0,0,0,0,0,6,0,0,0
391070,1,1,1998,4,0,0,0,0,0,0,0,0,0
391071,1,1,1998,13,13,13,13,13,13,13,13,13,13
391072,1,1,1998,0,0,0,0,0,0,0,0,0,0
391072,2,1,1998,0,0,0,0,0,0,0,0,0,0
391072,3,1,1998,9,0,0,0,0,0,22,0,0,0
391073,1,1,1998,0,0,0,0,0,0,0,0,0,0
391073,2,1,1998,0,0,0,0,0,0,0,0,0,0
391074,1,1,1998,19,19,19,19,19,19,19,19,19,19
391074,2,1,1998,0,0,0,4,0,5,12,9,17,0
391075,0,1,1998,0,0,0,0,0,0,0,0,0,0
391075,1,1,1998,0,0,0,0,0,0,0,0,0,0
391076,1,1,1998,0,0,0,0,0,0,0,0,0,0
391076,2,1,1998,0,0,0,0,0,0,0,0,0,0
391077,0,1,1998,0,0,0,0,0,0,0,0,0,20
391077,1,1,1998,0,0,0,0,0,0,0,0,0,0
391078,1,1,1998,0,0,0,0,0,0,0,0,0,0
391078,2,1,1998,0,0,0,0,0,0,0,0,0,0
391079,1,1,1998,18,18,18,18,18,18,18,18,18,18
391080,1,1,1998,20,20,20,20,20,20,20,20,20,20
391081,0,1,1998,0,0,0,0,0,0,0,0,0,0
391081,1,1,1998,0,0,0,0,0,0,0,0,0,0
391081,2,1,1998,0,0,0,0,0,0,0,0,0,0
391082,0,1,1998,12,12,12,12,12,12,12,12,12,12
391082,1,1,1998,0,0,0,0,0,0,0,0,0,0
391083,1,1,1998,0,0,0,0,0,0,0,0,0,0
391083,2,1,1998,0,0,0,0,0,0,0,0,0,0
391084,1,1,1998,14,14,14,14,14,14,14,14,14,14
391085,1,1,1998,0,0,0,0,0,0,0,0,0,0
391085,2,1,1998,0,0,0,0,0,0,0,0,0,0
391086,0,1,1998,0,0,0,0,0,0,0,0,0,0
391086,1,1,1998,0,0,0,0,0,0,0,0,0,0
391086,2,1,1998,0,0,0,0,0,0,0,0,0,0
391087,0,1,1998,44,44,44,44,44,44,44,44,44,44
391087,1,1,1998,0,0,0,0,0,0,0,0,0,0
391087,2,1,1998,0,0,0,0,0,0,0,0,0,0
391088,1,1,1998,0,0,0,0,3,0,0,0,0,0
391088,2,1,1998,0,0,0,0,11,0,0,0,12,0
391089,1,1,1998,0,0,0,0,0,0,0,0,0,0
391089,2,1,1998,0,0,0,0,0,0,0,0,0,0
391090,1,1,1998,31,31,31,31,31,31,31,31,31,31
391091,1,1,1998,15,15,15,15,15,15,15,15,15,15
391092,1,1,1998,0,0,0,0,0,0,0,0,0,0
391092,2,1,1998,0,0,0,0,0,0,0,0,0,0
391093,1,1,1998,0,0,0,0,0,0,0,0,0,0
391093,2,1,1998,0,0,0,0,0,0,0,0,0,0
391094,0,1,1998,0,0,0,0,0,0,0,0,0,0
391094,0,2,1998,0,0,0,0,0,0,0,0,0,0
391094,1,1,1998,9,0,0,0,0,0,0,0,0,0
391095,1,1,1998,17,0,0,19,17,17,0,2,0,11
391096,0,1,1998,0,0,35,0,0,0,0,0,0,36
391096,1,1,1998,0,0,0,0,0,0,0,0,0,0
391097,1,1,1998,0,0,0,0,0,0,0,0,10,0
391097,2,1,1998,0,0,0,0,0,0,0,0,0,15
391097,3,1,1998,0,0,0,0,0,0,0,0,12,0
391098,1,1,1998,0,0,11,0,0,0,0,0,0,0
391098,2,1,1998,0,0,5,0,0,0,0,0,0,0
391099,1,1,1998,0,17,0,16,0,15,8,0,0,0
391099,2,1,1998,0,0,0,10,0,0,0,4,3,0
391100,1,1,1998,0,0,0,0,0,0,8,15,12,0
391101,1,1,1998,0,0,0,0,0,0,0,0,0,0
391101,2,1,1998,0,0,0,0,0,0,0,0,0,0
391102,1,1,1998,18,18,18,18,18,18,18,18,18,18
391103,1,1,1998,6,0,0,0,0,0,0,0,0,6
391103,2,1,1998,10,0,6,0,7,16,14,0,0,0
391103,3,1,1998,0,0,0,0,0,0,0,0,0,0
391103,4,1,1998,0,25,0,0,0,0,0,0,0,0
391104,1,1,1998,16,16,16,16,16,16,16,16,16,16
391105,1,1,1998,0,0,0,0,0,0,0,0,0,0
391105,2,1,1998,0,0,0,0,0,0,0,0,0,0
391105,3,1,1998,0,0,0,0,0,0,0,0,0,0
391106,1,1,1998,0,0,0,0,0,0,0,13,0,0
391106,2,1,1998,0,14,0,0,0,0,0,0,0,0
391106,3,1,1998,0,0,0,0,4,0,0,0,0,0
391106,4,1,1998,0,0,0,0,0,0,0,0,0,0
391106,5,1,1998,0,0,0,0,0,0,0,0,0,0
391107,1,1,1998,0,0,0,0,0,0,0,0,0,0
391107,2,1,1998,0,0,0,0,0,0,0,0,0,0
391107,3,1,1998,0,0,0,4,0,0,0,0,0,0
391108,1,1,1998,13,13,13,13,13,13,13,13,13,13
391109,1,1,1998,0,0,0,0,0,0,0,0,0,0
391110,1,1,1998,0,0,0,0,0,0,0,0,20,0
391111,1,1,1998,17,17,17,17,17,17,17,17,17,17
391112,1,1,1998,0,0,0,0,0,0,0,0,0,0
391112,2,1,1998,0,0,0,0,0,0,0,0,0,0
391113,1,1,1998,0,0,0,0,0,0,0,6,0,0
391113,2,1,1998,0,0,0,0,0,0,0,0,0,0
391114,1,1,1998,0,0,0,0,0,0,0,0,0,0
391114,2,1,1998,0,0,0,0,0,0,0,0,0,0
391115,0,1,1998,29,29,29,29,29,29,29,29,29,29
391115,1,1,1998,0,0,0,0,0,0,0,0,0,0
391116,0,1,1998,0,0,0,0,0,0,0,0,0,0
391116,1,1,1998,0,0,0,0,0,0,0,0,0,0
391117,1,1,1998,15,15,15,15,15,15,15,15,15,15
391118,1,1,1998,0,0,0,0,0,0,0,0,0,0
391119,1,1,1998,0,0,0,0,0,0,0,10,0,0
391119,2,1,1998,0,0,0,0,0,0,0,0,0,0
391120,1,1,1998,0,0,0,0,0,0,0,0,0,0
391120,2,1,1998,0,0,0,0,0,0,0,0,0,13
391121,0,1,1998,0,0,0,0,0,0,0,0,0,0
391121,1,1,1998,0,0,0,0,0,0,0,0,0,0
391122,1,1,1998,0,0,0,0,0,0,0,0,0,0
391123,1,1,1998,0,0,0,27,0,0,0,0,0,0
391123,2,1,1998,0,0,0,0,0,0,0,0,0,0
391123,3,1,1998,0,0,0,0,0,0,0,0,0,0
391124,1,1,1998,0,0,0,0,0,0,0,0,0,0
391124,2,1,1998,0,0,17,0,0,0,0,11,0,0
391125,1,1,1998,24,24,24,24,24,24,24,24,24,24
391126,1,1,1998,0,0,0,0,0,0,0,0,0,0
391127,1,1,1998,0,0,0,0,0,0,0,0,0,0
391127,2,1,1998,0,17,0,7,0,0,0,0,0,0
391128,1,1,1998,0,0,0,0,0,0,0,0,0,0
391128,2,1,1998,0,0,0,0,0,0,0,0,0,0
391129,1,1,1998,0,0,0,0,0,0,0,0,0,0
391129,2,1,1998,0,0,0,0,0,0,0,0,0,0
391130,1,1,1998,0,0,0,0,0,0,0,0,0,0
391130,2,1,1998,0,0,0,0,0,0,0,0,0,0
391131,1,1,1998,0,0,0,0,0,0,0,0,0,11
391132,1,1,1998,23,23,23,23,23,23,23,23,23,23
391132,2,1,1998,0,0,0,0,0,0,0,0,0,0
391132,3,1,1998,0,0,0,0,0,0,0,0,0,0
391133,1,1,1998,0,0,0,0,0,0,0,0,0,0
391133,2,1,1998,0,0,0,0,0,0,0,0,0,0
391134,1,2,1998,22,14,16,20,8,8,0,0,0,12
391135,1,1,1998,19,19,19,19,19,19,19,19,19,19
391136,1,1,1998,0,0,0,0,0,0,0,0,0,0
391136,2,1,1998,0,0,0,0,0,0,16,0,0,0
391136,3,1,1998,0,0,0,0,0,0,0,0,0,0
391137,1,1,1998,0,0,0,0,0,0,0,0,0,0
391137,2,1,1998,0,0,0,0,0,0,0,0,0,0
391138,0,1,1998,0,0,0,0,0,0,0,0,0,0
391138,1,1,1998,0,0,0,0,0,0,0,0,0,0
391139,1,1,1998,0,0,0,0,0,0,0,0,0,0
391140,1,1,1998,0,0,0,0,0,0,0,0,0,0
391141,0,1,1998,16,16,16,16,16,16,16,16,16,16
391141,1,1,1998,0,0,0,0,0,0,0,0,0,0
391142,0,1,1998,0,0,0,0,0,0,0,5,0,0
391142,1,1,1998,0,0,0,0,0,0,0,0,0,0
391143,0,1,1998,21,21,21,21,21,21,21,21,21,21
391143,1,1,1998,0,0,0,0,0,0,0,0,0,0
391144,0,1,1998,7,0,0,16,0,0,0,0,0,0
391144,1,1,1998,11,11,11,11,11,11,11,11,11,11
391145,1,1,1998,0,0,0,0,0,0,0,0,0,0
391145,2,1,1998,0,0,0,0,0,0,0,0,0,0
391146,1,1,1998,0,0,0,0,0,0,17,0,0,0
391146,2,1,1998,0,0,0,0,0,0,0,0,0,0
391147,1,1,1998,19,19,19,19,19,19,19,19,19,19
391148,1,1,1998,0,0,0,0,0,11,0,0,0,0
391148,2,1,1998,0,0,0,0,0,0,0,0,0,0
391149,1,1,1998,0,0,0,0,0,0,0,0,0,0
391149,2,1,1998,0,0,0,0,0,0,0,0,0,0
391149,3,1,1998,0,0,0,0,0,0,0,0,0,0
391150,1,1,1998,0,0,0,0,0,0,0,0,0,0
391150,2,1,1998,0,0,0,0,0,0,0,0,0,0
391151,1,1,1998,0,0,0,0,0,0,0,0,0,0
391152,1,1,1998,0,0,0,0,0,8,16,0,10,0
391153,1,1,1998,0,0,0,0,0,0,0,0,0,0
391153,2,1,1998,0,0,0,0,0,0,0,0,0,0
391154,1,1,1998,0,0,0,0,0,0,0,0,0,0
391154,2,1,1998,0,0,0,0,0,0,0,0,0,0
391155,1,1,1998,17,17,17,17,17,17,17,17,17,17
391156,1,1,1998,0,0,0,0,0,0,0,0,0,0
391156,2,1,1998,0,0,0,0,0,0,0,0,0,0
391157,1,1,1998,0,0,0,0,0,0,0,0,0,0
391157,2,1,1998,0,0,0,0,0,0,0,0,0,0
391158,1,1,1998,13,13,13,13,13,13,13,13,13,13
391159,1,1,1998,0,0,0,0,0,0,0,0,0,0
391160,1,1,1998,16,16,16,16,16,16,16,16,16,16
391161,0,1,1998,0,7,16,0,0,0,0,0,0,0
391161,0,2,1998,0,0,0,0,0,0,0,0,0,0
391161,1,1,1998,0,0,8,11,12,0,0,0,0,0
391162,0,1,1998,10,0,11,0,0,0,7,18,6,0
391162,1,1,1998,0,0,0,0,0,0,0,0,0,0
391163,1,1,1998,0,0,0,0,0,0,0,0,0,0
391163,2,1,1998,0,0,0,0,0,0,0,0,0,0
391164,1,1,1998,16,0,0,0,18,0,0,0,0,0
391164,2,1,1998,0,0,0,0,0,0,0,0,0,0
391165,1,1,1998,21,14,0,0,0,0,0,0,0,0
391166,1,1,1998,0,0,0,0,0,0,0,0,0,0
391166,2,1,1998,0,0,0,0,0,0,0,0,0,0
391167,1,1,1998,0,0,0,0,0,0,0,0,0,0
391168,1,1,1998,0,0,0,0,0,0,0,0,0,0
391168,2,1,1998,0,0,0,0,0,0,0,0,0,0
391169,1,1,1998,21,21,21,21,21,21,21,21,21,21
391170,1,1,1998,0,0,0,0,0,0,0,0,0,0
391171,1,1,1998,0,0,0,0,0,0,0,0,0,0
391172,1,1,1998,22,0,23,0,27,0,22,13,11,21
391173,1,1,1998,15,15,15,15,15,15,15,15,15,15
391174,0,1,1998,0,0,0,0,0,0,0,0,0,0
391174,1,1,1998,0,0,0,0,0,0,0,0,0,0
391175,1,1,1998,0,0,0,0,0,0,0,0,0,0
391175,2,1,1998,0,0,0,0,0,0,0,0,0,0
391176,1,1,1998,0,0,0,0,0,0,0,0,0,0
391177,1,1,1998,3,0,18,0,0,0,0,14,0,0
391178,1,1,1998,0,0,0,0,0,0,0,0,0,0
391178,2,1,1998,0,0,0,0,0,0,0,0,0,0
391179,1,1,1998,0,0,0,0,0,0,0,0,0,0
391179,2,1,1998,0,0,0,0,0,0,0,0,0,0
391180,1,1,1998,0,0,0,0,0,0,0,0,0,0
391180,2,1,1998,0,0,0,0,0,0,0,0,0,0
391181,1,1,1998,0,0,0,0,0,0,0,0,0,0
391182,1,1,1998,20,20,20,20,20,20,20,20,20,20
391183,1,1,1998,0,0,0,0,0,0,0,0,0,0
391183,2,1,1998,15,15,15,15,15,15,15,15,15,15
391184,1,1,1998,0,0,0,0,0,0,0,0,0,0
391184,2,1,1998,0,0,0,0,0,0,0,0,0,0
391185,1,1,1998,0,0,0,0,0,0,0,0,0,5
391186,1,1,1998,0,0,0,0,0,0,0,0,0,10
391186,2,1,1998,0,0,0,0,0,0,0,0,0,0
391187,1,1,1998,0,0,0,0,0,0,0,0,0,0
391187,2,1,1998,0,0,0,0,0,0,0,0,0,0
391188,1,1,1998,18,18,18,18,18,18,18,18,18,18
391189,1,1,1998,0,0,0,0,11,0,29,15,0,0
391190,1,1,1998,3,0,0,0,0,0,0,9,0,18
391191,1,1,1998,0,0,0,0,0,9,0,0,0,0
391191,2,1,1998,0,0,0,0,0,0,0,0,0,0
391192,1,1,1998,0,0,0,0,0,0,0,0,0,0
391193,1,1,1998,16,16,16,16,16,16,16,16,16,16
391193,2,1,1998,0,0,0,0,0,0,0,0,0,0
391194,0,1,1998,0,10,0,19,0,0,0,13,9,0
391194,1,1,1998,0,0,0,0,0,0,0,0,0,0
391195,1,1,1998,34,34,34,34,34,34,34,34,34,34
391196,1,1,1998,0,0,0,0,0,0,0,0,0,0
391196,2,1,1998,0,16,0,0,0,0,0,0,0,0
391197,1,1,1998,0,0,0,0,0,0,0,0,0,0
391198,0,1,1998,5,15,0,0,0,0,0,0,0,0
391198,0,2,1998,0,0,0,0,0,0,0,0,0,0
391198,1,1,1998,0,18,15,0,17,0,0,0,8,0
391199,1,1,1998,0,0,0,0,0,25,16,0,0,0
391200,1,1,1998,16,16,16,16,16,16,16,16,16,16
391201,1,1,1998,0,0,0,0,0,0,0,0,0,0
391201,2,1,1998,19,19,19,19,19,19,19,19,19,19
391202,1,1,1998,24,10,25,0,0,0,0,10,0,0
391202,2,1,1998,0,0,0,0,0,0,0,0,0,0
391203,1,1,1998,0,0,0,0,0,0,0,0,0,0
391204,1,1,1998,20,20,20,20,20,20,20,20,20,20
391204,2,1,1998,0,0,0,0,0,0,0,0,0,0
391205,1,1,1998,0,0,0,0,0,0,0,0,0,0
391205,2,1,1998,0,0,0,0,0,0,0,0,0,0
391206,1,1,1998,9,9,9,9,9,9,9,9,9,9
391207,0,1,1998,22,30,13,37,27,6,17,0,37,6
391207,1,1,1998,0,0,0,0,0,0,0,0,0,0
391208,0,1,1998,0,0,0,0,0,0,0,0,0,0
391208,1,1,1998,0,0,0,0,0,0,0,0,0,0
391208,2,1,1998,0,0,0,0,0,0,0,0,0,0
391209,1,1,1998,0,0,0,0,0,0,0,0,0,0
391209,2,1,1998,0,0,0,0,0,0,0,10,0,0
391210,1,1,1998,9,9,9,9,9,9,9,9,9,9
391210,2,1,1998,0,0,0,0,0,0,0,0,0,0
391210,3,1,1998,0,0,0,0,0,0,0,0,0,0
391211,0,1,1998,0,0,0,0,0,0,0,0,0,0
391211,1,1,1998,0,0,0,0,0,0,0,0,0,0
391212,1,1,1998,4,4,4,4,4,4,4,4,4,4
391212,2,1,1998,0,0,0,0,0,0,0,0,0,0
391213,0,1,1998,25,6,0,0,0,0,0,0,8,23
391213,1,1,1998,0,0,0,0,0,0,0,0,0,0
391214,1,1,1998,6,0,28,0,13,10,39,16,8,12
391215,1,1,1998,0,0,0,0,0,0,0,0,0,0
391215,2,1,1998,0,0,0,0,0,0,0,0,0,0
391216,1,1,1998,10,10,10,10,10,10,10,10,10,10
391217,0,1,1998,0,0,0,0,0,0,0,0,0,0
391217,1,1,1998,0,0,0,0,0,0,0,0,0,0
391218,1,1,1998,0,0,0,0,0,0,4,0,0,0
391218,2,1,1998,0,0,0,0,0,0,0,8,0,0
391219,1,1,1998,0,0,0,0,0,0,0,0,0,0
391219,2,1,1998,0,0,0,0,0,0,0,0,0,0
391220,1,1,1998,0,0,0,0,0,0,0,0,0,0
391220,2,1,1998,0,0,0,0,0,0,0,4,0,0
391221,1,1,1998,0,0,0,0,0,0,0,0,0,0
391221,2,1,1998,1,1,1,1,1,1,1,1,1,1
391221,3,1,1998,0,0,0,0,9,0,0,0,0,0
391222,1,1,1998,31,22,11,23,5,33,11,17,25,20
391223,1,1,1998,31,33,15,22,24,25,12,17,0,12
391224,1,1,1998,33,33,33,33,33,33,33,33,33,33
391225,1,1,1998,0,4,0,0,0,0,0,0,0,0
391226,2,1,1998,24,24,24,24,24,24,24,24,24,24
391227,1,1,1998,0,0,0,0,0,0,0,0,0,0
391227,2,1,1998,0,0,0,0,0,0,0,0,0,0
391228,1,1,1998,0,0,0,0,0,0,0,0,0,0
391228,2,1,1998,5,5,5,5,5,5,5,5,5,5
391229,1,1,1998,0,0,0,0,13,0,5,0,0,0
391230,1,1,1998,0,0,0,0,0,0,0,0,0,0
391230,2,1,1998,0,0,0,0,0,0,0,0,0,0
391231,0,1,1998,5,0,20,0,0,0,0,0,0,0
391231,1,1,1998,0,0,14,0,0,0,0,0,0,0
391232,1,1,1998,0,0,0,0,0,0,0,0,0,11
391232,2,1,1998,0,0,0,0,0,0,0,0,0,0
391232,3,1,1998,0,0,0,0,0,0,0,0,0,0
391232,4,1,1998,0,0,0,0,14,0,0,0,0,0
391233,0,1,1998,0,0,0,0,0,0,0,0,0,0
391233,1,1,1998,0,0,0,0,0,0,0,0,0,0
391234,0,1,1998,0,0,0,0,0,0,0,0,0,0
391234,1,1,1998,4,0,0,26,0,0,0,0,0,0
391235,1,1,1998,0,0,0,0,0,0,0,0,0,0
391235,2,1,1998,0,0,0,0,0,0,0,0,0,0
391237,1,1,1998,0,0,0,0,0,0,21,0,0,20
391238,1,1,1998,0,0,0,0,0,0,0,0,0,0
391238,2,1,1998,0,0,0,0,0,0,0,0,0,0
391239,1,1,1998,21,21,21,21,21,21,21,21,21,21
391240,1,1,1998,0,0,0,0,0,0,0,0,0,0
391240,2,1,1998,0,0,0,0,0,0,0,0,0,0
391241,1,1,1998,21,21,21,21,21,21,21,21,21,21
391242,1,1,1998,0,0,0,0,0,0,0,0,0,0
391242,2,1,1998,0,8,0,0,0,0,0,0,0,0
