YEAR,STATE,COUNTY,FATALS,ST_CASE,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_RD,A_TOD,A_DOW,A_HR,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_DIST,A_DROWSY
1998,47,157,1,471126,1,4,2,2,1,1,4,1,4,3,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1998,47,157,1,471127,1,4,2,2,1,2,3,2,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1998,47,11,1,471128,1,4,1,2,1,1,5,1,2,3,1,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,47,113,1,471129,1,4,2,2,2,2,5,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,47,41,1,471130,1,4,1,2,1,1,4,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,47,47,1,471131,1,4,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,47,157,1,471132,1,4,2,2,1,2,3,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,47,37,1,471133,1,4,2,2,6,2,3,2,1,3,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,127,1,480001,1,6,1,2,4,2,3,2,1,3,2,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1998,48,139,1,480002,1,6,1,1,1,2,1,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2
1998,48,141,1,480003,1,6,2,2,1,2,3,2,1,3,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1998,48,215,2,480004,1,6,1,2,1,1,5,1,4,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1998,48,339,1,480005,1,6,1,2,1,2,3,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,373,1,480006,1,6,2,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,29,1,480007,1,6,2,2,4,2,3,2,1,3,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1
1998,48,231,1,480008,1,6,1,1,1,2,1,2,3,3,1,1,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1998,48,453,1,480009,1,6,2,2,1,2,2,3,2,3,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1998,48,91,1,480010,1,6,2,1,6,2,1,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,113,1,480011,1,6,2,2,1,1,3,1,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,113,2,480012,1,6,2,2,1,2,2,2,3,3,2,2,2,3,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1998,48,123,1,480013,1,6,1,2,1,2,4,2,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1998,48,201,1,480014,1,6,2,2,3,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,201,1,480015,1,6,2,2,1,2,6,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,309,1,480016,1,6,2,2,4,2,2,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1998,48,63,1,480017,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,179,1,480018,1,6,1,2,1,1,6,1,4,3,1,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,181,1,480019,1,6,1,2,1,2,5,2,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,189,1,480020,1,6,1,2,1,2,4,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1
1998,48,201,1,480021,1,6,2,2,1,2,2,2,1,3,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,277,1,480022,1,6,2,2,1,2,3,3,2,3,1,2,2,2,1,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1998,48,355,1,480023,1,6,2,2,3,2,6,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2
1998,48,361,1,480024,1,6,1,1,4,2,1,2,1,3,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2
1998,48,373,2,480025,1,6,1,2,1,2,3,2,3,3,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,387,1,480026,1,6,1,2,1,2,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2
1998,48,389,1,480027,1,6,1,2,1,1,4,1,4,3,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2
1998,48,471,1,480028,1,6,1,1,1,2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,471,1,480029,1,6,1,1,4,2,1,2,1,3,1,2,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1
1998,48,29,1,480030,1,6,2,2,1,2,6,2,1,3,2,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,113,1,480031,1,6,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,113,1,480032,1,6,2,2,1,2,6,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,141,1,480033,1,6,2,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,48,141,1,480034,1,6,2,2,1,2,6,2,3,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,173,1,480035,1,6,1,2,4,2,4,2,1,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1
1998,48,201,2,480036,1,6,2,1,3,2,1,3,1,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,303,1,480037,1,6,2,2,1,2,6,2,1,3,1,1,2,1,2,2,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,439,1,480038,1,6,2,2,4,2,2,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,453,1,480039,1,6,1,2,1,2,6,2,3,3,1,1,2,3,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,5,1,480040,1,6,2,2,1,2,5,2,1,3,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,37,1,480041,1,6,2,2,1,2,3,2,1,3,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2
1998,48,303,1,480042,1,6,1,2,1,1,5,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1998,48,303,1,480043,1,6,2,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2
1998,48,449,1,480044,1,6,1,2,4,2,3,2,1,3,2,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,23,1,480045,1,6,1,2,1,2,3,2,3,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,29,1,480046,1,6,2,1,1,2,1,2,2,3,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,48,201,1,480047,1,6,2,2,1,2,6,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,321,1,480048,1,6,2,2,1,2,3,2,1,3,2,1,1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,389,1,480049,1,6,1,2,4,2,4,2,1,3,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,1,2,2,2,2
1998,48,453,1,480050,1,6,2,2,1,2,2,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,29,1,480051,1,6,2,1,1,2,1,2,1,3,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,48,309,1,480052,1,6,1,1,1,2,1,2,3,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1998,48,29,1,480053,1,6,2,2,4,2,6,2,1,3,2,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,139,1,480054,1,6,1,2,1,1,3,1,2,3,1,1,2,3,1,2,1,2,2,2,2,3,2,2,2,2,2,1,1,1,2
1998,48,201,1,480055,1,6,2,2,1,1,6,1,4,3,1,1,2,2,2,1,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2
1998,48,423,2,480056,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,1,1,2,2,1,2,2
1998,48,455,1,480057,1,6,1,2,1,2,4,2,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,27,5,480058,1,6,1,2,1,2,4,2,3,3,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1998,48,183,1,480059,1,6,2,2,1,1,3,1,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2
1998,48,201,1,480060,1,6,2,2,1,1,6,1,1,3,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2
1998,48,201,1,480061,1,6,2,2,1,1,3,1,4,3,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2
1998,48,215,1,480062,1,6,1,2,1,1,4,1,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,297,1,480063,1,6,1,1,4,2,1,2,1,3,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1
1998,48,321,1,480064,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1
1998,48,391,1,480065,1,6,1,2,4,2,3,2,1,3,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,1
1998,48,481,2,480066,1,6,1,2,1,1,4,1,4,3,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,507,1,480067,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1998,48,27,1,480068,1,6,1,1,1,2,1,2,2,3,2,2,2,3,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,29,1,480069,1,6,2,2,1,2,6,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,51,1,480070,1,6,1,2,4,2,6,2,1,3,3,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2
1998,48,105,1,480071,1,6,1,2,1,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1
1998,48,135,1,480072,1,6,2,2,1,2,6,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,27,1,480073,1,6,1,1,1,2,1,2,2,3,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,29,1,480074,1,6,2,2,1,1,3,1,2,3,1,1,2,2,2,2,1,2,2,1,1,3,1,1,1,1,2,1,1,2,2
1998,48,113,1,480075,1,6,2,1,1,2,1,3,1,3,1,1,2,3,1,2,1,2,2,1,2,3,2,2,2,2,1,2,2,2,2
1998,48,115,1,480076,1,6,1,2,4,2,4,3,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,48,355,1,480077,1,6,2,2,4,2,4,2,1,3,2,1,2,1,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1998,48,463,1,480078,1,6,1,2,1,2,5,2,3,3,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1
1998,48,489,1,480079,1,6,1,2,1,1,4,1,4,3,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1998,48,491,1,480080,1,6,1,2,4,2,6,2,1,3,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2
1998,48,105,1,480081,1,6,1,1,3,2,1,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1
1998,48,371,2,480082,1,6,1,1,6,2,1,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1
1998,48,403,1,480083,1,6,1,2,4,2,6,2,1,3,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1998,48,437,1,480084,1,6,1,1,3,2,1,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,48,29,2,480085,1,6,2,2,1,1,6,1,4,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,367,1,480086,1,6,1,1,1,2,1,2,2,3,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1
1998,48,39,1,480087,1,6,1,2,1,2,3,2,4,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,113,1,480088,1,6,2,1,1,2,1,3,1,3,2,2,2,1,1,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1998,48,201,1,480089,1,6,2,2,1,2,6,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,339,1,480090,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1998,48,27,1,480091,1,6,2,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,121,1,480092,1,6,2,1,1,2,1,2,1,3,1,2,2,3,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,141,1,480093,1,6,2,2,1,2,3,2,1,3,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,195,1,480094,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2
1998,48,201,1,480095,1,6,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,317,1,480096,1,6,1,2,3,2,5,2,1,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2
1998,48,439,1,480097,1,6,2,1,4,2,1,2,1,3,1,2,2,1,2,2,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2
1998,48,471,1,480098,1,6,1,1,1,2,1,2,1,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1998,48,493,1,480099,1,6,2,2,1,2,3,3,4,3,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,27,1,480100,1,6,2,2,1,2,4,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1998,48,29,1,480101,1,6,2,2,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1998,48,57,1,480102,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,48,67,1,480103,1,6,1,2,4,2,4,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1
1998,48,113,1,480104,1,6,2,2,3,2,6,2,1,3,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,321,1,480105,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1998,48,419,1,480106,1,6,1,2,1,2,4,2,5,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,113,1,480107,1,6,2,2,3,2,6,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1998,48,139,1,480108,1,6,1,1,1,2,1,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1998,48,201,2,480109,1,6,2,1,1,2,1,2,4,3,1,1,2,3,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,201,1,480110,1,6,2,2,4,2,6,2,1,3,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1998,48,469,1,480111,1,6,2,2,3,2,3,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2
1998,48,197,1,480112,1,6,1,2,1,2,5,2,5,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,201,1,480113,1,6,1,2,4,2,6,2,1,3,3,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,299,1,480114,1,6,1,2,4,2,4,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1998,48,67,1,480115,1,6,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,139,1,480116,1,6,1,1,1,2,1,2,2,3,1,1,2,3,2,2,1,2,2,2,2,3,1,2,1,2,2,2,2,2,2
1998,48,201,1,480117,1,6,1,2,1,2,6,2,3,3,2,1,2,3,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,215,1,480118,1,6,1,2,1,2,6,2,3,3,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2
1998,48,439,1,480119,1,6,1,2,1,2,3,2,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1998,48,113,1,480120,1,6,2,1,1,2,1,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,113,1,480121,1,6,2,1,1,2,1,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,135,1,480122,1,6,2,2,1,2,6,2,1,3,2,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,139,1,480123,1,6,1,1,3,2,1,2,1,3,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1
1998,48,187,1,480124,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2
1998,48,303,1,480125,1,6,2,2,3,2,6,2,1,3,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,329,1,480126,1,6,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2
1998,48,355,1,480127,1,6,2,2,4,2,6,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1998,48,435,1,480128,1,6,1,2,1,2,5,2,3,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1
1998,48,453,2,480129,1,6,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1998,48,73,1,480130,1,6,1,2,1,2,3,2,3,3,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2
1998,48,201,1,480131,1,6,2,2,4,2,6,2,1,3,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2
1998,48,201,1,480132,1,6,2,2,1,1,6,1,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,271,1,480133,1,6,1,2,1,2,3,2,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2
1998,48,289,1,480134,1,6,1,2,4,2,5,2,1,3,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1998,48,303,1,480135,1,6,1,2,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2
1998,48,321,1,480136,1,6,1,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1998,48,453,1,480137,1,6,2,2,1,2,2,2,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,453,1,480138,1,6,2,2,4,2,3,2,1,3,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1
1998,48,467,1,480139,1,6,1,1,1,2,1,2,3,3,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,55,1,480140,1,6,1,2,1,2,3,2,4,3,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1998,48,113,1,480141,1,6,2,1,4,2,1,3,1,3,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,113,1,480142,1,6,2,2,1,1,6,1,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2
1998,48,177,1,480143,1,6,1,2,4,2,3,2,1,3,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1
1998,48,201,1,480144,1,6,2,2,1,1,6,1,2,3,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,215,1,480145,1,6,1,2,4,1,6,1,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1998,48,215,1,480146,1,6,1,2,4,1,5,1,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,225,1,480147,1,6,1,2,1,2,4,2,3,3,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,225,1,480148,1,6,1,2,4,2,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,48,291,1,480149,1,6,1,2,1,2,5,2,2,3,2,2,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,453,1,480150,1,6,2,1,1,2,1,2,1,3,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,48,61,1,480151,1,6,2,2,1,2,2,2,1,3,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,93,1,480152,1,6,1,2,2,2,5,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,201,1,480153,1,6,2,2,1,1,6,1,1,3,1,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2
1998,48,201,2,480154,1,6,2,2,1,2,6,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,361,1,480155,1,6,2,1,1,2,1,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,157,1,480156,1,6,1,2,1,1,4,1,4,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1998,48,213,1,480157,1,6,1,2,4,2,3,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,1
1998,48,453,1,480158,1,6,2,2,1,1,6,1,4,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,463,1,480159,1,6,1,2,4,2,3,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1998,48,113,1,480160,1,6,2,2,1,1,3,1,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1998,48,407,1,480161,1,6,1,2,1,2,4,2,1,3,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1998,48,113,1,480162,1,6,2,1,1,2,1,2,2,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1998,48,135,1,480163,1,6,1,2,1,1,3,1,3,3,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1998,48,359,1,480164,1,6,1,1,4,2,1,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1998,48,363,1,480165,1,6,1,2,4,2,4,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1998,48,409,1,480166,1,6,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2
1998,48,439,1,480167,1,6,2,1,1,2,1,2,2,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1
1998,48,485,1,480168,1,6,2,2,4,2,6,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1998,48,493,1,480169,1,6,2,2,1,2,3,2,3,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1
1998,48,257,2,480170,1,6,1,2,1,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1998,48,329,1,480171,1,6,1,2,3,2,4,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2
1998,48,439,1,480172,1,6,2,1,1,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2
1998,48,439,1,480173,1,6,2,2,1,1,6,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2
1998,48,201,1,480174,1,6,2,2,4,2,2,2,1,3,3,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1998,48,205,1,480175,1,6,1,2,1,2,3,2,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1
1998,48,229,1,480176,1,6,1,1,1,2,1,2,1,3,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1
1998,48,439,1,480177,1,6,2,1,1,2,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,2,1,1,1,2
1998,48,439,1,480178,1,6,2,1,4,2,1,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
