VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_CARG,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,ST_CASE,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_ID,FLDCD_TR,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
1G4HP53L6NH4,1,G,4,H,P,5,3,L,6,N,H,4,42,2,0,18,2,4,42,6,0,0,99,0,0,0,0,0,0,0,3,3,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420322,18002,1992,LCF,***,4D,00000000000,*,1108,0,,3417,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,37,0,0,1
3FAFP37323R1,3,F,A,F,P,3,7,3,2,3,R,1,42,2,0,12,37,5,42,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,420359,12037,2003,FX5,***,5D,00000000000,*,1030,0,,2600,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,34,0,0,1
1FMDU34X2PUA,1,F,M,D,U,3,4,X,2,P,U,A,42,2,0,12,401,14,45,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420417,12401,1993,EPR,***,UT,00000000000,*,1120,0,,3997,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,1,0,1
1FMZU73E32ZA,1,F,M,Z,U,7,3,E,3,2,Z,A,42,3,0,12,401,14,42,6,0,0,99,0,0,0,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420429,12401,2002,EPR,***,UT,00000000000,*,1137,0,,4378,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,12,2,0,2
1P3ES46C9YD7,1,P,3,E,S,4,6,C,9,Y,D,7,42,4,0,9,20,4,42,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420429,9020,2000,NLX,***,4D,00000000000,*,1050,0,,2515,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,12,2,0,2
1B4HS28N51F5,1,B,4,H,S,2,8,N,5,1,F,5,42,3,0,7,402,14,42,6,0,0,99,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420441,7402,2001,DUR,***,UT,00000000000,*,1159,0,,4512,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,12,5,0,2
1G3NL52E2YC4,1,G,3,N,L,5,2,E,2,Y,C,4,42,4,0,21,21,4,42,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420441,21021,2000,A/G,***,4D,00000000000,*,1070,0,,3022,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,12,5,0,2
5N1ED28Y2YC5,5,N,1,E,D,2,8,Y,2,Y,C,5,42,2,0,35,402,14,42,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420453,35402,2000,XTR,***,UT,00000000000,*,1043,0,,3811,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,2,0,1
3GKGK26G95G1,3,G,K,G,K,2,6,G,9,5,G,1,42,2,0,23,421,15,42,6,0,0,99,0,0,0,0,0,0,0,7,7,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420457,23421,2005,KX2,YUK,4W,00000000000,G,1300,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,7,0,1
1GTDT19W6181,1,G,T,D,T,1,9,W,6,1,8,1,42,3,0,23,471,30,42,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420457,23471,2001,SON,SON,PC,00000000000,G,1229,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,7,0,1
19UUA66234A0,1,9,U,U,A,6,6,2,3,4,A,0,42,2,0,54,35,4,42,6,0,0,99,0,0,0,0,0,0,0,5,5,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,420466,54035,2004,ATL,***,4D,00000000000,*,1081,0,,3575,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,33,0,0,1
1FMFU18L92LA,1,F,M,F,U,1,8,L,9,2,L,A,42,3,0,12,422,15,42,6,0,0,99,0,0,0,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420466,12422,2002,EPT,***,UT,00000000000,*,1191,0,,5656,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,33,0,0,1
2FUP2XYB9LV9,2,F,U,P,2,X,Y,B,9,L,V,9,42,2,1,82,884,66,6,6,0,0,99,0,1,6,5,1,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,3,2,420471,82884,1990,FLD,CON,DS,571254385,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,1,0,1
1GBCG15D6B71,1,G,B,C,G,1,5,D,6,B,7,1,42,2,0,20,461,22,42,6,0,0,99,0,0,0,0,0,0,0,3,3,0,6,2,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,3,420536,20461,1981,SV1,S/V,IC,00000000000,G,1100,1250,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,19,0,0,1
JF1GG68572H8,J,F,1,G,G,6,8,5,7,2,H,8,42,3,0,48,38,6,42,6,0,0,99,0,0,0,0,0,0,0,13,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,420536,48038,2002,ISP,***,SW,00000000000,*,994,0,,3050,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,19,0,0,1
1J4GZ78Y6WC1,1,J,4,G,Z,7,8,Y,6,W,C,1,42,2,0,2,404,14,42,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,420542,2404,1998,LMT,GCK,4W,00000000000,G,1059,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,1,0,1
4S3BK4357T73,4,S,3,B,K,4,3,5,7,T,7,3,42,2,0,48,34,6,42,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,420551,48034,1996,ULW,***,SW,00000000000,*,1035,0,,2915,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,33,0,0,1
JHMEJ6575VS0,J,H,M,E,J,6,5,7,5,V,S,0,42,2,0,37,31,4,42,6,0,0,99,0,0,0,0,0,0,0,3,3,0,4,2,9,0,0,0,99,8,16,0,99,99,99,99,99,99,17,0,0,3,420610,37031,1997,UCL,***,4D,00000000000,*,1032,0,,2375,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,53,0,0,1
1B4GH44RXRX3,1,B,4,G,H,4,4,R,X,R,X,3,42,3,0,7,442,20,42,6,0,0,99,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,16,0,99,99,99,99,99,99,17,0,0,3,420610,7442,1994,CAR,***,SV,00000000000,*,1193,0,,3580,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,53,0,0,1
1B3EL36R02N1,1,B,3,E,L,3,6,R,0,2,N,1,42,2,0,7,43,4,42,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,420643,7043,2002,SSE,***,4D,00000000000,*,1080,0,,3114,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,30,0,0,1
WBAAM5333XKG,W,B,A,A,M,5,3,3,3,X,K,G,42,2,0,34,34,4,24,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,420666,34034,1999,28I,***,4D,00000000000,*,1073,0,,3197,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,1,0,1
JTJHF10U0303,J,T,J,H,F,1,0,U,0,3,0,3,42,2,0,59,401,14,42,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420699,59401,2003,RX3,***,UT,00000000000,*,1031,0,,3924,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,8,0,1
1B3BZ18C5HD5,1,B,3,B,Z,1,8,C,5,H,D,5,42,2,0,7,8,3,42,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420720,7008,1987,OMN,***,4H,00000000000,*,991,0,,2211,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,2,0,1
4DRBWAFP56A3,4,D,R,B,W,A,F,P,5,6,A,3,42,3,0,98,981,50,42,6,0,0,99,0,0,21,2,21,0,0,12,12,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,1,9,2,420720,98981,2006,999,999,99,88888888888,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,2,0,1
KM8SC13D04U5,K,M,8,S,C,1,3,D,0,4,U,5,42,2,1,55,401,14,48,6,0,0,99,0,0,0,0,0,0,0,7,7,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420729,55401,2004,SAN,***,UT,00000000000,*,1031,0,,3720,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,12,3,0,4
1G6KD54Y0XU7,1,G,6,K,D,5,4,Y,0,X,U,7,42,2,0,19,3,4,42,6,0,0,99,0,0,0,0,0,0,0,13,13,0,4,2,9,0,0,0,99,8,16,0,99,99,99,99,99,99,17,0,0,2,420777,19003,1999,DFW,***,4D,00000000000,*,1138,0,,4012,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,30,0,0,1
1P3BA56K6KF5,1,P,3,B,A,5,6,K,6,K,F,5,42,3,0,9,19,4,42,6,0,0,99,0,0,0,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420793,9019,1989,ALE,***,4D,00000000000,*,1033,0,,2834,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,12,3,0,2
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,42,2,0,76,709,80,92,6,0,0,99,0,0,0,0,0,0,0,13,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420807,76709,9999,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,8,0,0,1
4V1JDBRE6PR8,4,V,1,J,D,B,R,E,6,P,R,8,42,2,0,89,881,66,42,6,0,0,99,0,1,6,5,3,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,420846,89881,1993,WGM,WCN,DS,57278643,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,4,0,1
1M2K130C5FM0,1,M,2,K,1,3,0,C,5,F,M,0,42,3,0,86,882,63,42,6,0,0,99,0,0,2,3,1,0,0,12,12,0,6,2,9,1,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,420846,86882,1985,MR6,600,TL,57278643,D,1330,2370,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,4,0,1
KMHDN55D32U0,K,M,H,D,N,5,5,D,3,2,U,0,42,2,0,55,35,5,36,6,0,0,99,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,420858,55035,2002,EST,***,4H,00000000000,*,1027,0,,2635,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,24,0,0,1
1FUJA6CG37LY,1,F,U,J,A,6,C,G,3,7,L,Y,42,2,0,82,881,66,39,6,0,0,99,0,1,6,5,1,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,420879,82881,2007,COL,CON,DS,5700189169,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,1,0,1
1G3NF12E62C1,1,G,3,N,F,1,2,E,6,2,C,1,42,4,0,21,21,2,42,6,0,0,99,0,0,0,0,0,0,0,10,10,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420883,21021,2002,AGS,***,CP,00000000000,*,1070,0,,3085,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,12,7,0,4
1G2JB1247T75,1,G,2,J,B,1,2,4,7,T,7,5,42,2,0,22,16,2,42,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420936,22016,1996,SFS,***,CP,00000000000,*,1041,0,,2611,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,1,0,1
416070H89235,4,1,6,0,7,0,H,8,9,2,3,5,42,3,0,84,881,63,42,6,0,0,99,0,1,2,3,98,0,0,7,7,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,13,0,3,2,420936,84881,1969,170,LDS,CB,5799999999,D,1270,2360,,,6,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,1,0,1
2C1MR5294V67,2,C,1,M,R,5,2,9,4,V,6,7,42,2,0,20,34,4,42,6,0,0,99,0,0,0,0,0,0,0,1,1,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,420940,20034,1997,LSI,***,4D,00000000000,*,931,0,,1938,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,8,0,0,1
2G1WF52E1391,2,G,1,W,F,5,2,E,1,3,9,1,42,2,0,20,2,4,42,6,0,0,99,0,0,0,0,0,0,0,7,7,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421007,20002,2003,IMP,***,4D,00000000000,*,1105,0,,3389,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,8,0,0,1
1FUJA6CK070X,1,F,U,J,A,6,C,K,0,7,0,X,42,3,0,82,884,66,27,6,0,0,99,0,1,6,5,1,0,0,5,5,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,421017,82884,2007,COL,CON,DS,5700183949,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,12,1,0,3
1D4HS38N53F5,1,D,4,H,S,3,8,N,5,3,F,5,42,2,0,7,402,14,42,6,0,0,99,0,0,0,0,0,0,0,99,99,0,2,2,9,0,0,0,99,8,16,0,99,99,99,99,99,99,17,0,0,3,421026,7402,2003,DUR,***,UT,00000000000,*,1160,0,,4497,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,30,0,0,1
1FUJAPCK65DU,1,F,U,J,A,P,C,K,6,5,D,U,42,1,0,82,884,66,10,6,0,0,99,0,1,6,5,1,0,0,5,5,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,421038,82884,2005,FL3,CON,DS,5700476327,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,3,0,1
3N1CB51D43L8,3,N,1,C,B,5,1,D,4,3,L,8,42,2,2,35,43,4,39,6,0,0,99,0,0,0,0,0,0,0,9,9,0,6,3,9,1,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,2,421038,35043,2003,XGX,***,4D,00000000000,*,998,0,,2411,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,3,0,1
1FUJA6AV72LK,1,F,U,J,A,6,A,V,7,2,L,K,42,4,0,82,884,66,4,6,0,0,99,0,1,6,5,1,0,0,2,2,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,421038,82884,2002,COL,CON,DS,5701365506,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,3,0,1
2P4GH2536RR6,2,P,4,G,H,2,5,3,6,R,R,6,42,2,0,9,442,20,42,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421049,9442,1994,VOF,***,SV,00000000000,*,1123,0,,3203,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,12,1,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,42,2,0,99,999,99,99,6,0,0,99,0,0,0,0,0,0,0,13,13,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421050,99999,9999,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,33,0,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,42,3,0,99,999,99,99,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,16,0,99,99,99,99,99,99,17,0,0,2,421050,99999,9999,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,33,0,0,1
1C4GJ25B81B2,1,C,4,G,J,2,5,B,8,1,B,2,42,2,0,6,442,20,42,6,0,0,99,0,0,0,0,0,0,0,3,3,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421076,6442,2001,VOV,***,SV,00000000000,*,1133,0,,3815,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,42,0,0,1
2G4WD5821711,2,G,4,W,D,5,8,2,1,7,1,1,42,2,0,18,22,4,42,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,3,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,3,421105,18022,2007,LAL,***,4D,00000000000,*,1105,0,,3502,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,33,0,0,1
JTDBT1235202,J,T,D,B,T,1,2,3,5,2,0,2,42,3,1,49,45,4,44,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,3,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,3,421105,49045,2002,ECH,***,4D,00000000000,*,934,0,,2055,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,33,0,0,1
1FMZU73K83UC,1,F,M,Z,U,7,3,K,8,3,U,C,42,2,0,12,401,14,42,6,0,0,99,0,0,0,0,0,0,0,13,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421108,12401,2003,EPR,***,UT,00000000000,*,1137,0,,4094,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,23,0,0,1
2GDEG25H4D45,2,G,D,E,G,2,5,H,4,D,4,5,42,3,0,23,461,21,42,6,0,0,99,0,0,0,0,0,0,0,13,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421108,23461,1983,RV2,R/V,IC,00000000000,G,1250,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,23,0,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,42,4,0,49,472,30,42,6,0,0,99,0,0,0,0,0,0,0,13,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421108,49472,2006,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,23,0,0,1
1FASP11J4SW2,1,F,A,S,P,1,1,J,4,S,W,2,42,5,0,12,13,3,42,6,0,0,99,0,0,0,0,0,0,0,13,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421108,12013,1995,EST,***,2H,00000000000,*,984,0,,2355,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,23,0,0,1
YV1VS29542F8,Y,V,1,V,S,2,9,5,4,2,F,8,42,6,0,51,46,4,42,6,0,0,99,0,0,0,0,0,0,0,13,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421108,51046,2002,S4T,***,4D,00000000000,*,1009,0,,3068,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,23,0,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,42,7,0,24,1,4,42,6,0,0,99,0,0,0,0,0,0,0,13,13,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421108,24001,2002,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,23,0,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,42,5,0,7,482,31,92,6,0,0,99,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421113,7482,2004,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,12,1,0,4
2HSCEAPR13C0,2,H,S,C,E,A,P,R,1,3,C,0,42,2,0,84,881,66,17,6,0,0,99,0,1,6,5,1,0,0,6,6,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,421118,84881,2003,92I,920,DS,571347999,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,1,0,1
1B7GG22Y8WS7,1,B,7,G,G,2,2,Y,8,W,S,7,42,2,0,7,472,30,42,6,0,0,99,0,0,0,0,0,0,0,99,99,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421129,7472,1998,DAK,DAK,PC,00000000000,G,1309,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,33,0,0,1
2T1BR30E56C6,2,T,1,B,R,3,0,E,5,6,C,6,42,3,0,49,32,4,42,6,0,0,99,0,0,0,0,0,0,0,2,2,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421129,49032,2006,UCS,***,4D,00000000000,*,1024,0,,2530,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,33,0,0,1
1G8ZK52702Z2,1,G,8,Z,K,5,2,7,0,2,Z,2,42,2,0,24,1,4,42,6,0,0,99,0,0,0,0,0,0,0,8,8,0,2,2,9,0,0,0,99,8,18,0,99,99,99,99,99,99,17,0,0,2,421213,24001,2002,SL2,***,4D,00000000000,*,1024,0,,2431,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,24,0,0,2
1HGCM82695A0,1,H,G,C,M,8,2,6,9,5,A,0,42,3,0,37,32,2,42,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421218,37032,2005,UEX,***,CP,00000000000,*,9999,9999,,9999,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,12,5,0,2
