st_case,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,YEAR
483237,0,0,14,0,0,0,0,15,0,35,2001
483238,32,28,9,0,18,28,8,0,29,12,2001
483239,0,0,0,0,0,0,0,18,0,0,2001
483240,0,0,0,0,0,0,0,0,0,0,2001
483241,15,0,0,0,0,0,0,15,23,0,2001
483242,0,9,24,21,17,0,8,6,16,15,2001
483243,0,0,0,0,0,0,0,0,0,12,2001
483244,0,0,0,0,0,0,0,0,0,0,2001
483245,17,17,17,17,17,17,17,17,17,17,2001
483246,18,12,26,0,10,7,0,5,17,13,2001
483247,0,0,0,0,0,23,0,4,0,0,2001
483248,0,0,0,0,0,0,0,0,0,14,2001
483249,17,9,9,9,16,17,36,9,22,22,2001
483250,0,0,0,0,0,0,0,2,17,0,2001
483251,0,0,4,11,0,19,10,15,23,11,2001
483252,44,13,12,0,0,0,24,0,32,14,2001
483253,0,0,0,0,0,0,20,0,16,0,2001
483254,0,0,0,0,0,0,0,0,0,0,2001
483255,15,13,21,0,4,7,0,0,12,29,2001
483256,0,8,0,0,0,0,0,0,0,0,2001
483257,23,0,18,0,9,0,15,0,0,0,2001
483258,0,0,0,0,0,0,0,0,0,0,2001
483259,5,24,8,0,0,9,0,0,3,0,2001
483260,0,0,0,0,0,0,0,0,0,0,2001
483261,14,14,14,14,14,14,14,14,14,14,2001
483262,12,0,0,0,0,0,0,0,0,0,2001
483263,17,27,18,6,21,22,22,54,21,16,2001
483264,28,0,0,0,0,0,0,5,0,0,2001
483265,0,37,0,0,7,44,0,0,16,0,2001
483266,0,0,0,0,0,14,0,0,0,0,2001
483267,20,20,20,20,20,20,20,20,20,20,2001
483268,0,17,0,18,0,0,25,15,11,17,2001
483269,0,0,0,0,0,0,0,0,0,0,2001
483270,20,0,0,0,0,0,0,18,0,0,2001
483271,23,0,30,0,34,15,0,39,0,11,2001
483272,16,23,22,32,23,0,28,31,19,13,2001
483273,43,22,26,16,41,12,20,32,0,0,2001
483274,0,0,0,20,0,0,0,0,0,0,2001
483275,0,0,0,6,0,0,6,5,19,0,2001
483276,0,20,23,0,0,31,37,32,0,16,2001
483277,0,0,0,0,0,0,0,11,11,19,2001
483278,0,0,0,0,0,0,6,0,0,0,2001
483279,19,0,0,0,10,14,9,8,18,0,2001
483280,0,0,0,17,0,0,0,0,0,0,2001
483281,0,0,0,0,0,0,0,0,0,0,2001
483282,0,0,0,0,13,0,0,8,10,28,2001
483283,33,0,14,7,11,11,0,25,18,0,2001
483284,29,0,0,0,0,15,24,0,0,21,2001
483285,0,6,0,0,9,11,0,0,21,24,2001
483286,0,22,0,33,0,9,0,0,0,9,2001
483287,0,0,0,11,11,0,24,0,0,10,2001
483288,0,0,2,0,0,26,0,0,0,0,2001
483289,0,0,0,0,0,0,0,0,18,0,2001
483290,0,7,0,23,24,0,0,11,0,0,2001
483291,0,0,0,0,0,14,0,0,0,9,2001
483292,0,0,0,0,0,0,0,0,0,0,2001
483293,0,0,0,0,0,0,0,4,0,0,2001
483294,28,2,26,31,25,0,0,11,25,25,2001
483295,8,0,0,8,0,0,0,0,0,0,2001
483296,11,0,13,18,11,9,0,0,23,0,2001
483297,16,0,0,31,0,18,19,0,8,0,2001
483298,18,18,18,18,18,18,18,18,18,18,2001
483299,0,25,0,23,9,0,0,0,0,0,2001
483300,11,29,19,0,0,11,8,13,3,25,2001
483301,0,0,0,0,0,0,0,0,0,20,2001
483302,0,0,0,0,0,0,0,0,0,9,2001
483303,0,11,5,22,28,0,13,0,13,4,2001
483304,5,10,0,0,10,2,0,19,9,19,2001
483305,0,0,0,5,0,0,0,0,0,0,2001
483306,12,12,12,12,12,12,12,12,12,12,2001
483307,0,0,0,0,0,0,0,0,0,0,2001
483308,14,14,0,28,0,9,0,31,0,24,2001
483309,0,0,0,18,0,13,0,0,9,7,2001
483310,0,14,0,0,37,0,0,13,16,8,2001
483311,0,24,15,34,0,14,4,12,0,16,2001
483312,0,0,17,25,0,21,10,9,27,19,2001
483313,0,24,0,0,0,13,15,20,11,10,2001
483314,15,18,28,7,9,0,17,25,0,11,2001
483315,15,22,22,38,21,14,22,5,16,22,2001
483316,21,14,26,18,29,36,39,14,60,13,2001
483317,0,0,9,5,0,0,0,0,0,0,2001
483318,0,0,8,21,19,8,0,30,0,0,2001
483319,13,0,18,19,11,0,0,0,0,0,2001
483320,0,14,0,0,0,0,0,0,0,0,2001
483321,19,0,0,0,0,0,0,22,10,0,2001
483322,0,27,15,8,8,11,0,0,20,9,2001
483323,0,0,0,0,0,0,0,0,0,0,2001
483324,18,25,7,0,0,17,0,22,30,0,2001
483325,18,22,41,30,6,22,34,10,17,21,2001
483326,0,0,0,0,0,0,0,0,0,0,2001
490001,0,0,0,0,0,0,0,0,0,0,2001
490002,0,0,0,0,0,0,0,0,0,0,2001
490003,0,0,0,0,0,0,0,0,0,0,2001
490004,0,0,0,0,0,0,0,0,0,0,2001
490005,0,0,0,0,0,0,0,0,0,0,2001
490006,0,0,0,0,0,0,0,0,0,0,2001
490007,0,0,0,0,0,0,0,0,0,0,2001
490008,0,0,0,0,0,0,0,0,0,0,2001
490009,13,13,13,13,13,13,13,13,13,13,2001
490010,22,22,22,22,22,22,22,22,22,22,2001
490011,0,0,0,0,0,6,0,0,0,0,2001
490012,0,0,0,0,0,0,0,0,0,0,2001
490013,0,0,0,0,0,0,0,0,0,0,2001
490014,10,10,10,10,10,10,10,10,10,10,2001
490015,0,0,0,0,0,0,0,0,0,0,2001
490016,0,0,0,0,18,0,0,12,0,0,2001
490017,0,0,0,0,0,0,0,0,0,0,2001
490018,11,11,11,11,11,11,11,11,11,11,2001
490019,0,0,0,8,0,0,0,0,0,0,2001
490020,0,0,0,0,0,0,0,0,0,0,2001
490021,0,0,0,0,18,0,0,0,0,0,2001
490022,14,14,14,14,14,14,14,14,14,14,2001
490023,9,9,9,9,9,9,9,9,9,9,2001
490024,0,0,0,0,0,0,0,0,0,0,2001
490025,0,0,0,0,0,0,0,0,0,0,2001
490026,19,19,19,19,19,19,19,19,19,19,2001
490027,0,0,0,0,0,0,0,0,15,0,2001
490028,0,0,0,0,0,0,0,0,0,0,2001
490029,0,0,0,0,0,0,0,0,0,0,2001
490030,0,0,0,0,0,0,0,0,0,0,2001
490031,0,0,0,0,0,0,0,0,10,0,2001
490032,0,0,0,0,0,0,0,0,0,0,2001
490033,0,0,0,0,0,0,0,0,0,0,2001
490034,10,10,10,10,10,10,10,10,10,10,2001
490035,0,0,0,0,0,0,0,0,0,0,2001
490036,0,0,0,0,0,0,0,0,0,0,2001
490037,7,7,7,7,7,7,7,7,7,7,2001
490039,0,0,0,0,0,0,0,0,0,0,2001
490040,33,33,33,33,33,33,33,33,33,33,2001
490041,0,0,0,0,0,0,0,0,0,0,2001
490042,16,16,16,16,16,16,16,16,16,16,2001
490043,0,0,0,0,0,0,0,0,0,0,2001
490044,18,18,18,18,18,18,18,18,18,18,2001
490045,0,11,0,0,11,0,0,0,0,5,2001
490046,0,0,0,0,0,0,0,0,0,0,2001
490047,0,0,0,0,0,0,0,0,0,0,2001
490048,0,0,0,0,0,0,0,0,0,0,2001
490049,0,0,0,0,0,0,0,0,0,0,2001
490050,0,0,0,0,0,0,0,0,0,0,2001
490051,0,0,0,0,0,0,0,0,0,0,2001
490052,0,0,0,0,0,0,0,0,0,0,2001
490054,0,0,0,0,0,0,0,0,0,0,2001
490055,0,0,0,0,0,0,0,0,0,0,2001
490056,0,0,0,0,0,0,0,0,0,0,2001
490057,16,16,16,16,16,16,16,16,16,16,2001
490058,0,0,0,0,0,0,17,17,6,0,2001
490059,3,3,3,3,3,9,3,3,3,3,2001
490060,0,0,0,0,0,0,0,0,0,0,2001
490061,0,0,0,0,0,0,0,0,0,0,2001
490062,0,0,0,0,0,0,0,0,0,0,2001
490063,16,16,16,16,16,16,16,16,16,16,2001
490064,0,0,0,0,0,0,0,0,0,0,2001
490065,0,0,0,0,0,0,0,0,0,0,2001
490066,7,7,7,7,7,7,7,7,7,7,2001
490067,0,0,0,0,0,0,0,0,0,0,2001
490068,24,24,24,24,24,24,24,24,24,24,2001
490069,11,11,11,11,11,11,11,11,11,11,2001
490070,0,0,0,0,0,0,0,0,0,0,2001
490071,0,0,0,0,0,0,0,0,0,0,2001
490072,0,0,0,0,0,0,0,0,13,0,2001
490073,0,0,0,0,0,0,0,0,0,0,2001
490074,0,0,0,0,0,0,0,0,0,0,2001
490075,0,0,0,0,0,0,0,0,0,0,2001
490076,0,0,0,0,0,0,0,7,0,0,2001
490077,0,0,0,0,0,0,0,0,0,0,2001
490078,25,25,25,25,25,25,25,25,25,25,2001
490079,0,0,0,0,0,0,0,0,0,0,2001
490080,0,0,0,0,0,0,0,0,0,0,2001
490081,0,0,0,0,0,7,19,0,0,0,2001
490082,0,0,0,0,17,0,0,0,0,16,2001
490083,0,0,0,0,0,0,0,0,0,0,2001
490084,19,19,19,19,19,19,19,19,19,19,2001
490085,0,0,0,0,0,0,0,0,0,0,2001
490086,9,9,9,9,9,9,9,9,9,9,2001
490087,11,0,9,32,0,0,0,38,0,0,2001
490088,16,16,16,16,16,16,16,16,16,16,2001
490089,0,0,0,0,0,29,0,0,0,0,2001
490090,0,0,0,0,0,0,0,0,0,8,2001
490091,0,0,0,0,0,0,0,0,0,0,2001
490092,0,12,0,0,0,0,0,0,0,0,2001
490093,0,0,0,0,0,15,0,0,0,0,2001
490094,0,0,0,0,0,0,12,0,0,0,2001
490095,0,0,0,0,0,0,0,0,0,0,2001
490096,13,23,13,13,13,13,13,13,13,13,2001
490097,0,0,0,0,0,0,0,0,0,11,2001
490098,0,0,0,0,0,0,0,0,0,10,2001
490099,0,0,0,0,0,0,19,0,0,0,2001
490100,0,0,0,0,0,0,14,0,7,0,2001
490101,0,0,0,0,0,0,0,0,0,0,2001
490102,0,0,25,0,0,0,0,0,0,0,2001
490103,0,0,0,0,0,0,0,0,0,0,2001
490104,0,18,0,0,0,21,0,31,0,0,2001
490105,15,15,15,15,15,15,15,15,15,15,2001
490106,4,4,4,4,4,4,4,4,4,4,2001
490107,0,0,0,0,0,0,0,0,0,0,2001
490108,0,0,0,0,0,0,0,0,0,0,2001
490109,0,0,0,0,0,0,0,0,0,0,2001
490110,2,2,2,2,2,2,2,2,2,2,2001
490111,0,19,0,29,0,0,5,0,0,18,2001
490112,0,0,0,0,0,0,0,0,0,0,2001
490113,0,0,22,0,0,0,0,0,0,0,2001
490114,0,0,0,0,0,0,0,0,0,6,2001
490115,0,0,0,0,0,0,0,0,0,0,2001
490116,0,0,0,0,0,0,0,0,0,0,2001
490117,0,0,0,0,0,0,0,0,0,0,2001
490118,3,3,3,3,3,3,3,3,3,3,2001
490119,0,38,0,0,0,9,0,0,0,0,2001
490120,0,0,0,0,0,0,0,0,0,0,2001
490121,0,0,0,0,0,0,0,0,16,0,2001
490122,0,0,0,0,0,0,0,0,0,0,2001
490123,3,3,3,3,3,3,3,3,19,4,2001
490124,0,0,0,0,0,0,0,0,0,0,2001
490125,17,17,17,17,17,17,17,17,17,17,2001
490126,0,0,0,10,0,0,0,0,0,0,2001
490127,0,0,0,0,0,0,0,0,0,0,2001
490128,0,0,0,0,0,0,0,0,0,0,2001
490129,0,0,0,0,0,0,0,0,0,0,2001
490130,19,19,19,19,19,19,19,19,19,19,2001
490131,0,0,0,0,0,0,0,0,0,0,2001
490132,0,0,0,0,0,0,0,0,0,0,2001
490133,0,0,0,0,0,0,0,21,0,0,2001
490134,24,0,0,0,0,0,0,0,0,0,2001
490135,0,0,0,0,0,0,0,0,0,0,2001
490136,0,0,0,0,0,0,0,0,0,0,2001
490137,21,21,21,21,21,21,21,21,21,21,2001
490138,33,33,33,33,33,33,33,33,33,33,2001
490139,0,0,0,0,0,0,0,0,0,0,2001
490140,0,0,0,0,0,0,0,0,10,0,2001
490141,0,0,0,0,0,8,0,0,0,0,2001
490142,0,0,0,0,0,0,0,0,0,0,2001
490143,13,13,13,13,13,13,13,13,13,13,2001
490144,30,0,0,0,0,0,0,0,0,0,2001
490145,0,0,36,0,18,0,19,0,0,0,2001
490146,0,0,0,0,0,0,0,0,0,0,2001
490147,15,15,15,15,15,15,15,15,15,15,2001
490148,9,9,9,9,9,9,9,9,9,9,2001
490149,0,0,0,0,0,0,0,0,0,0,2001
490150,0,0,0,0,0,0,0,0,0,0,2001
490151,0,0,0,0,0,11,0,0,0,0,2001
490152,0,0,0,0,0,0,0,0,0,0,2001
490153,0,0,0,0,0,0,0,0,0,0,2001
490154,0,0,0,0,0,0,0,0,0,0,2001
490155,34,0,37,16,23,30,27,0,14,12,2001
490156,0,0,0,0,0,0,0,0,0,0,2001
490157,0,0,0,0,15,0,0,0,0,12,2001
490158,0,0,0,0,0,0,0,0,0,0,2001
490159,0,0,0,0,0,0,0,0,0,0,2001
490160,0,0,0,0,0,0,0,0,0,0,2001
490161,9,0,0,0,16,0,0,0,9,0,2001
490162,0,0,0,0,0,0,0,0,0,0,2001
490163,0,0,0,0,0,0,0,0,0,0,2001
490164,0,0,0,0,0,0,0,0,0,0,2001
490165,0,0,0,0,0,0,0,0,0,0,2001
490166,28,28,28,28,28,28,28,28,28,28,2001
490167,0,0,0,0,0,0,0,0,0,0,2001
490168,0,0,0,0,0,0,0,0,0,0,2001
490169,0,0,0,0,0,0,0,0,0,0,2001
490170,24,18,18,18,18,18,18,18,18,18,2001
490171,0,0,0,0,0,0,0,0,0,20,2001
490172,0,0,0,0,0,0,0,0,0,0,2001
490173,0,19,0,0,17,0,0,0,0,0,2001
490174,0,0,0,0,0,0,0,0,0,0,2001
490175,0,0,0,0,0,0,0,0,0,0,2001
490176,0,0,0,0,0,0,0,0,0,0,2001
490177,0,0,0,0,0,0,0,0,0,0,2001
490178,0,0,0,0,0,0,0,0,0,0,2001
490179,0,0,0,0,0,0,0,0,0,0,2001
490180,0,0,0,0,0,0,0,0,0,0,2001
490181,12,12,12,12,12,12,12,12,12,12,2001
490182,0,0,0,0,0,0,0,7,0,0,2001
490183,17,17,17,17,17,17,17,17,17,17,2001
490184,0,0,0,0,26,0,22,0,0,0,2001
490185,0,0,0,0,0,0,0,0,0,0,2001
490187,17,17,17,17,17,17,17,17,17,17,2001
490188,0,0,0,0,0,0,0,0,0,0,2001
490189,0,0,0,0,0,0,0,0,0,0,2001
490190,0,0,0,0,0,0,0,0,0,0,2001
490191,0,0,0,0,0,0,0,0,0,0,2001
490192,0,0,0,0,0,0,0,0,0,0,2001
490193,0,0,0,0,0,4,0,0,0,0,2001
490194,0,0,0,0,0,0,0,0,0,0,2001
490195,0,0,0,0,0,0,0,0,0,0,2001
490196,0,0,0,0,0,0,0,0,0,0,2001
490197,0,0,0,0,0,0,0,0,0,0,2001
490198,0,0,0,0,0,0,0,0,0,0,2001
490199,2,8,2,2,14,23,2,2,2,29,2001
490200,5,4,24,0,13,0,0,0,0,0,2001
490201,0,0,0,0,0,0,0,0,0,0,2001
490202,0,0,0,0,0,0,0,0,0,0,2001
490203,0,0,0,0,0,0,0,0,0,0,2001
490204,0,0,0,25,0,4,0,0,31,0,2001
490205,0,0,0,0,0,0,0,0,0,0,2001
490206,0,0,0,0,0,0,0,0,0,0,2001
490207,0,0,0,0,0,0,0,0,0,0,2001
490208,16,16,16,16,16,16,16,16,16,16,2001
490209,0,0,0,0,0,32,0,0,0,0,2001
490210,0,0,0,0,13,0,0,0,0,0,2001
490211,0,0,0,0,0,0,0,0,0,0,2001
490212,0,0,0,0,0,0,0,0,0,0,2001
490213,0,0,0,0,0,0,0,0,0,0,2001
490214,0,0,0,0,0,7,0,0,0,0,2001
490215,15,14,0,0,0,0,0,0,0,0,2001
490216,0,0,0,0,0,0,0,0,0,0,2001
490217,0,0,0,0,0,0,0,0,0,0,2001
490218,0,0,0,0,0,0,0,0,0,0,2001
490219,10,10,10,10,10,10,10,10,10,10,2001
490220,0,0,0,0,0,0,0,0,0,0,2001
490221,0,0,0,0,0,10,0,0,19,0,2001
490222,0,0,0,0,10,0,0,0,13,0,2001
490223,1,1,1,1,1,1,1,1,1,1,2001
490224,0,0,0,0,0,0,0,0,0,0,2001
490225,0,0,0,0,0,0,0,0,0,0,2001
490226,0,0,0,0,0,0,0,0,0,0,2001
490227,6,6,6,6,6,6,6,6,6,6,2001
490228,0,0,14,0,0,0,0,0,0,0,2001
490229,0,0,20,0,0,0,0,0,0,0,2001
490230,0,0,0,0,0,0,0,0,0,0,2001
490231,0,0,0,0,0,0,0,0,0,0,2001
490232,15,8,13,13,20,8,13,17,16,0,2001
490233,0,0,0,0,0,0,0,0,0,0,2001
490234,0,0,0,0,0,0,0,0,0,0,2001
490235,0,0,0,0,12,30,0,0,19,17,2001
490236,0,0,0,0,0,0,0,18,0,0,2001
490237,14,14,14,14,14,14,14,14,14,14,2001
490238,0,15,0,0,0,0,0,0,0,0,2001
490239,0,0,0,0,0,0,0,0,0,0,2001
490240,13,0,0,0,0,0,0,34,0,0,2001
490241,0,0,0,0,0,0,0,0,0,0,2001
490242,0,11,0,0,0,0,0,12,0,0,2001
490243,0,0,0,0,0,0,0,0,0,0,2001
490244,0,0,0,0,0,0,0,0,0,0,2001
490245,0,0,0,0,0,0,0,15,0,0,2001
490246,0,0,0,0,26,0,0,0,0,0,2001
490247,0,0,0,0,0,0,0,0,0,0,2001
490248,0,0,0,0,14,0,0,0,0,0,2001
490249,16,16,16,16,16,16,16,16,16,16,2001
490250,0,0,0,0,0,0,0,0,0,0,2001
490251,0,0,0,0,0,0,0,0,0,0,2001
490252,0,0,0,0,0,0,0,0,0,0,2001
490253,22,22,22,22,22,22,22,22,22,22,2001
490254,22,22,22,22,22,22,22,22,22,22,2001
490255,0,0,0,0,0,0,0,0,8,0,2001
490256,12,12,12,12,12,12,12,12,12,12,2001
490257,0,0,6,0,0,0,0,0,0,0,2001
490258,0,0,0,0,0,0,0,0,0,0,2001
490259,0,0,9,18,0,0,0,0,0,25,2001
490261,0,0,0,0,0,0,0,0,0,0,2001
490262,0,0,0,0,0,0,0,0,0,0,2001
500001,0,0,0,0,0,0,0,17,0,0,2001
500002,0,0,0,0,0,0,0,0,0,0,2001
500003,14,14,14,14,14,14,14,14,14,14,2001
500004,0,0,0,0,0,0,0,0,0,0,2001
500005,17,17,17,17,17,17,17,17,17,17,2001
500006,0,0,0,0,0,0,0,0,0,0,2001
500007,0,0,0,0,0,0,0,0,0,0,2001
500008,0,0,0,0,0,0,0,0,0,0,2001
500009,0,0,0,0,0,0,0,0,0,0,2001
500010,0,0,0,0,0,0,0,0,0,0,2001
500011,15,15,15,15,15,15,15,15,15,15,2001
500012,0,0,0,0,0,0,0,0,0,0,2001
500013,20,20,20,20,20,20,20,20,20,20,2001
500014,0,0,18,0,0,0,0,0,0,0,2001
500015,0,0,0,0,0,0,0,0,0,0,2001
500016,28,28,28,28,28,28,28,28,28,28,2001
500017,0,0,0,0,0,0,0,0,0,0,2001
500018,15,15,15,15,15,15,15,15,15,15,2001
500019,25,25,25,25,25,25,25,25,25,25,2001
500020,0,0,0,0,0,0,0,0,0,0,2001
500021,0,0,0,0,0,0,0,0,0,0,2001
500022,0,0,0,0,0,0,0,0,0,0,2001
500023,0,0,0,0,0,0,0,0,0,0,2001
500024,0,0,0,0,0,0,0,0,0,0,2001
500025,28,28,28,28,28,28,28,28,28,28,2001
500026,25,25,25,25,25,25,25,25,25,25,2001
500027,27,8,8,19,10,11,17,23,25,11,2001
500028,0,0,0,0,0,0,0,0,0,8,2001
500029,0,0,0,0,0,0,0,0,0,0,2001
500030,0,0,0,0,0,0,0,0,0,0,2001
500031,0,0,0,0,0,0,0,0,0,0,2001
500032,0,0,0,0,0,0,0,0,0,0,2001
500033,21,21,21,21,21,21,21,21,21,21,2001
500034,25,25,25,25,25,25,25,25,25,25,2001
500035,0,0,0,0,0,0,0,0,0,0,2001
500036,0,0,0,0,0,0,0,0,0,0,2001
500037,0,0,0,0,0,0,0,0,0,0,2001
500038,0,0,0,0,0,0,0,0,0,0,2001
500039,6,6,6,6,6,6,6,6,6,6,2001
500040,18,18,18,18,18,18,18,18,18,18,2001
500041,14,14,14,14,14,14,14,14,14,14,2001
500042,0,0,0,0,0,0,0,0,0,0,2001
500043,24,24,24,24,24,24,24,24,24,24,2001
500044,0,0,0,0,4,0,0,0,0,0,2001
500045,0,0,0,0,0,0,0,0,0,0,2001
500046,17,0,0,10,0,0,0,0,0,0,2001
500047,0,0,0,0,0,0,0,0,0,0,2001
500048,0,0,0,0,10,0,0,0,0,0,2001
500049,0,0,0,0,0,15,0,0,0,0,2001
500050,0,0,0,0,0,0,0,0,0,0,2001
500051,0,11,0,0,0,0,0,0,0,8,2001
500052,0,0,0,0,0,0,0,0,0,0,2001
500053,0,0,0,0,0,0,0,0,0,0,2001
500054,0,0,0,0,0,0,0,0,0,0,2001
500055,0,0,0,0,0,0,0,0,0,0,2001
500056,12,12,12,12,12,12,12,12,12,12,2001
500057,31,31,31,31,31,31,31,31,31,31,2001
500058,20,20,20,20,20,20,20,20,20,20,2001
500059,0,0,16,0,0,19,0,0,0,0,2001
500060,4,4,4,4,4,4,4,4,4,4,2001
500061,24,24,24,24,24,24,24,24,24,24,2001
500062,11,11,11,11,11,11,11,11,11,11,2001
500063,0,0,0,0,20,0,24,0,0,20,2001
500064,33,33,33,33,33,33,33,33,33,33,2001
500065,11,11,11,11,11,11,11,11,11,11,2001
500066,0,0,0,0,0,0,0,0,0,0,2001
500067,31,31,31,31,31,31,31,31,31,31,2001
500068,0,0,0,0,0,0,0,0,0,0,2001
500069,19,19,19,19,19,19,19,19,19,19,2001
500070,16,16,16,16,16,16,16,16,16,16,2001
500071,0,0,0,0,0,0,0,0,0,0,2001
500072,0,0,0,0,0,0,0,0,0,0,2001
500073,0,0,0,0,0,0,0,0,0,0,2001
500074,12,12,12,12,12,12,12,12,12,12,2001
500075,0,0,0,0,0,0,0,0,0,0,2001
500076,0,0,0,0,0,0,0,0,0,0,2001
500077,0,0,0,0,0,0,0,0,0,0,2001
500078,0,0,0,0,0,0,0,0,0,0,2001
500079,0,0,0,0,0,0,0,0,0,0,2001
500080,19,0,13,17,0,0,14,0,0,0,2001
500081,0,0,0,0,0,0,0,0,0,0,2001
500082,29,29,29,29,29,29,29,29,29,29,2001
500083,0,0,0,0,0,0,0,0,0,0,2001
500084,0,0,0,0,0,0,0,0,0,0,2001
510001,0,0,0,0,0,0,0,0,0,0,2001
510002,0,0,0,0,0,0,0,0,0,0,2001
510003,0,0,0,0,0,0,0,0,0,0,2001
510004,0,0,0,0,0,0,0,0,0,0,2001
510005,23,0,0,0,0,0,30,0,0,0,2001
510006,0,0,17,0,0,0,0,0,0,0,2001
510007,5,5,5,5,5,5,5,5,5,5,2001
510008,15,15,15,15,15,15,15,15,15,15,2001
510009,28,28,28,28,28,28,28,28,28,28,2001
510010,0,0,0,0,0,0,0,0,0,0,2001
510011,24,24,24,24,24,24,24,24,24,24,2001
510012,29,29,29,29,29,29,29,29,29,29,2001
510013,0,18,0,0,0,0,0,16,0,0,2001
510014,0,25,0,24,19,14,0,15,0,0,2001
510015,24,24,24,24,24,24,24,24,24,24,2001
510016,0,0,0,0,0,0,0,0,0,0,2001
510017,0,0,0,0,0,0,0,0,0,0,2001
510018,19,19,19,19,19,19,19,19,19,19,2001
510019,0,0,0,0,0,0,0,0,0,0,2001
510020,0,0,0,0,0,0,0,0,0,0,2001
510021,19,19,19,19,19,19,19,19,19,19,2001
510022,0,0,0,0,0,0,0,0,0,0,2001
510023,0,0,0,0,0,0,0,0,0,0,2001
510024,35,11,15,14,26,25,29,10,8,16,2001
510025,20,20,20,20,20,20,20,20,20,20,2001
510026,0,0,0,0,0,0,0,0,0,0,2001
510027,0,0,0,0,0,0,0,0,0,0,2001
510028,0,0,0,0,0,0,0,0,0,0,2001
510029,0,0,0,0,0,0,0,0,0,0,2001
510030,0,0,0,0,0,0,0,0,0,0,2001
510031,0,0,0,0,0,0,0,0,0,0,2001
510032,0,0,0,0,0,0,0,0,0,0,2001
510033,0,0,0,0,0,0,0,0,0,0,2001
510034,31,31,31,31,31,31,31,31,31,31,2001
510035,25,25,25,25,25,25,25,25,25,25,2001
510036,0,0,0,0,0,0,0,0,0,0,2001
510037,0,0,0,0,0,0,0,0,0,0,2001
510038,14,15,24,6,13,24,12,16,19,24,2001
510039,18,18,18,18,18,18,18,18,18,18,2001
510040,14,14,14,14,14,14,14,14,14,14,2001
510041,0,0,0,0,0,0,0,0,0,0,2001
510042,0,0,0,0,0,0,0,0,0,0,2001
510043,0,0,0,0,0,0,0,0,0,0,2001
510044,0,0,0,0,0,0,0,0,0,0,2001
510045,26,26,26,26,26,26,26,26,26,26,2001
510046,0,0,0,0,0,0,0,0,0,0,2001
510047,26,26,26,26,26,26,26,26,26,26,2001
510048,0,0,0,9,8,13,0,16,0,16,2001
510049,16,16,16,16,16,16,16,16,16,16,2001
510050,0,0,0,0,0,0,0,0,0,0,2001
510051,1,1,1,1,1,1,1,1,1,1,2001
510052,35,35,35,35,35,35,35,35,35,35,2001
510053,10,13,14,8,13,5,1,5,15,11,2001
510054,6,6,6,6,6,6,6,6,6,6,2001
510055,0,8,0,0,0,0,0,0,0,0,2001
510056,0,0,0,0,0,0,0,0,0,0,2001
510057,0,0,0,0,0,0,0,0,11,0,2001
510058,0,0,0,0,0,0,10,0,0,0,2001
510059,0,0,0,0,0,0,0,0,0,0,2001
510060,10,10,10,10,10,10,10,10,10,10,2001
510061,42,42,42,42,42,42,42,42,42,42,2001
510062,0,0,0,0,0,0,0,0,0,0,2001
510063,0,0,0,0,0,0,0,0,0,0,2001
510064,0,0,0,0,0,0,0,0,0,0,2001
510065,0,17,25,12,15,0,0,9,0,0,2001
510066,0,0,0,0,0,0,0,0,0,8,2001
510067,29,21,19,0,13,13,18,15,18,26,2001
510068,22,22,22,22,22,22,22,22,22,22,2001
510069,76,76,76,76,76,76,76,76,76,76,2001
510070,24,24,24,24,24,24,24,24,24,24,2001
510071,14,10,11,26,22,11,13,24,15,8,2001
510072,0,0,0,0,0,0,0,0,0,0,2001
510073,6,21,26,25,11,0,0,12,36,0,2001
510074,31,29,29,29,29,29,29,29,29,29,2001
510075,0,0,0,0,0,0,0,0,0,0,2001
510076,0,0,0,0,0,0,9,0,0,0,2001
510077,21,21,21,21,21,21,21,21,21,21,2001
510078,28,28,28,28,28,28,28,28,28,28,2001
510079,0,0,0,0,0,0,0,0,0,0,2001
510080,12,12,12,12,12,12,12,12,12,12,2001
510081,0,0,0,0,0,0,0,0,0,0,2001
510082,7,7,7,7,7,7,7,7,7,7,2001
510083,0,0,0,0,0,0,0,0,0,0,2001
510084,0,0,0,0,0,0,0,0,0,0,2001
510085,0,0,0,0,0,0,0,0,0,0,2001
510086,0,0,0,0,0,0,0,0,0,0,2001
510087,21,21,21,21,21,21,21,21,21,21,2001
510088,0,0,0,0,0,0,0,0,0,0,2001
510089,8,20,17,14,7,4,20,8,5,0,2001
510090,7,14,13,13,19,13,19,7,10,14,2001
510091,0,0,0,0,0,0,0,0,0,0,2001
510092,0,0,0,0,0,0,0,0,0,0,2001
510093,15,48,30,21,17,0,0,15,22,33,2001
510094,0,0,0,0,0,0,0,0,0,0,2001
510095,8,0,0,0,7,21,0,0,0,18,2001
510096,28,28,28,28,28,28,28,28,28,28,2001
510097,0,0,0,0,0,0,0,0,0,0,2001
510098,0,0,0,0,0,0,0,0,27,0,2001
510099,0,0,0,0,0,0,0,0,0,0,2001
510100,0,0,0,0,0,0,0,0,0,0,2001
510101,18,13,0,0,0,0,21,17,0,19,2001
510102,0,0,0,3,0,0,14,0,0,0,2001
510103,0,0,0,0,0,0,0,0,0,0,2001
510104,23,23,23,23,23,23,23,23,23,23,2001
