ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
490006,1,1,1999,0,0,0,0,0,0,0,0,0,0
490006,2,1,1999,0,7,0,0,0,0,0,0,0,0
490007,1,1,1999,0,0,0,0,0,0,0,0,0,0
490007,2,1,1999,0,0,0,0,0,0,0,0,0,0
490008,1,1,1999,25,25,25,25,25,25,25,25,25,25
490009,1,1,1999,0,0,0,0,0,0,0,0,0,0
490010,1,1,1999,0,0,0,0,0,0,0,0,0,0
490011,1,1,1999,0,19,0,0,11,0,0,0,0,0
490012,1,1,1999,10,10,10,10,10,10,10,10,10,10
490013,1,1,1999,0,0,0,0,0,0,0,0,0,0
490013,2,1,1999,0,0,0,0,0,0,0,0,0,0
490013,3,1,1999,0,0,0,0,0,0,0,0,6,0
490013,4,1,1999,0,0,0,0,0,0,0,0,0,0
490014,1,1,1999,0,0,0,0,0,0,0,0,0,0
490015,1,1,1999,0,0,0,0,0,0,0,0,0,0
490015,2,1,1999,0,0,0,0,0,0,0,0,0,0
490016,1,1,1999,0,0,0,0,0,2,14,0,0,0
490017,1,1,1999,0,0,0,0,0,0,0,0,0,0
490017,2,1,1999,0,0,0,0,0,0,0,0,0,0
490018,0,1,1999,0,0,0,0,0,0,0,0,0,0
490018,1,1,1999,0,0,0,0,0,0,0,0,0,0
490019,1,1,1999,0,0,0,0,0,0,0,0,0,0
490019,2,1,1999,0,0,0,13,0,0,12,0,0,0
490020,1,1,1999,14,0,0,0,0,0,0,0,12,0
490021,1,1,1999,6,0,0,0,0,0,0,0,0,18
490022,0,1,1999,3,3,3,3,3,3,3,3,3,3
490022,1,1,1999,0,0,0,0,0,0,0,0,0,0
490023,0,1,1999,0,0,0,0,0,0,0,0,0,0
490023,1,1,1999,0,0,0,0,0,0,0,0,0,0
490024,1,1,1999,0,0,0,0,0,0,0,0,0,0
490024,2,1,1999,0,0,0,0,0,0,0,0,0,0
490025,1,1,1999,0,7,0,0,0,0,0,0,12,12
490026,1,1,1999,0,0,0,0,0,0,0,0,0,0
490026,2,1,1999,0,0,0,0,0,0,0,0,0,0
490027,0,1,1999,0,0,0,0,0,0,0,0,0,0
490027,1,1,1999,0,0,0,0,0,0,0,0,0,0
490028,1,1,1999,0,0,0,0,0,0,0,0,0,0
490028,2,1,1999,0,0,0,0,0,0,0,0,0,0
490029,0,1,1999,10,10,10,10,10,10,10,10,10,10
490029,1,1,1999,0,0,0,0,0,0,0,0,0,0
490030,0,1,1999,0,0,0,0,0,0,0,0,0,0
490030,1,1,1999,0,0,0,0,0,0,0,0,0,0
490031,1,1,1999,0,0,0,0,0,0,0,0,0,0
490032,1,1,1999,0,0,0,0,0,0,0,0,0,4
490032,2,1,1999,0,0,0,0,0,0,0,0,0,0
490033,1,1,1999,9,12,0,8,10,0,11,0,0,0
490034,1,1,1999,30,30,30,30,30,30,30,30,30,30
490035,1,1,1999,0,0,0,0,0,0,0,0,0,0
490035,2,1,1999,0,0,0,0,0,0,0,0,0,0
490036,1,1,1999,0,0,0,0,0,0,0,0,0,0
490036,2,1,1999,0,0,0,0,0,0,0,0,0,0
490037,1,1,1999,25,25,25,25,25,25,25,25,25,25
490038,1,1,1999,13,13,13,13,13,13,13,13,13,13
490039,1,1,1999,0,0,0,0,0,0,0,0,0,0
490040,1,1,1999,0,0,0,0,0,0,0,0,0,0
490041,1,1,1999,0,0,0,0,0,0,0,0,2,0
490041,2,1,1999,0,0,0,0,0,3,0,0,0,0
490043,1,1,1999,0,0,0,0,0,0,0,0,0,0
490044,1,1,1999,0,0,0,0,0,0,0,0,0,0
490045,0,1,1999,0,0,0,0,0,0,0,0,0,0
490045,1,1,1999,0,0,0,0,0,0,0,0,0,0
490046,1,1,1999,0,0,0,0,0,0,0,0,0,0
490046,2,1,1999,0,0,0,0,0,0,14,0,0,0
490047,0,1,1999,11,0,0,0,0,0,0,22,0,0
490047,1,1,1999,0,0,0,0,0,0,0,0,0,0
490048,1,1,1999,1,1,1,1,1,1,1,1,1,1
490049,1,1,1999,0,0,0,5,0,0,0,24,0,0
490050,1,1,1999,0,0,0,0,0,0,0,0,0,3
490051,1,1,1999,25,25,25,25,25,25,25,25,25,25
490052,1,1,1999,0,0,0,0,0,0,0,0,0,0
490052,2,1,1999,0,0,0,0,0,0,0,0,0,0
490053,1,1,1999,0,0,0,0,0,0,0,0,0,0
490053,2,1,1999,0,0,0,0,0,0,0,0,0,0
490054,0,1,1999,0,0,0,0,0,0,0,0,0,0
490054,1,1,1999,0,0,0,0,0,0,0,0,0,0
490055,1,1,1999,26,26,26,26,26,26,26,26,26,26
490055,2,1,1999,0,0,0,0,25,0,0,18,19,0
490055,3,1,1999,0,0,0,0,0,0,0,0,0,24
490055,4,1,1999,0,0,0,0,0,0,0,0,0,0
490055,5,1,1999,0,0,0,0,0,0,0,0,0,0
490056,1,1,1999,12,12,12,12,12,12,12,12,12,12
490057,1,1,1999,14,14,14,14,14,14,14,14,14,14
490057,2,1,1999,0,0,0,0,0,0,0,0,0,0
490058,1,1,1999,0,0,0,0,0,0,0,0,0,0
490059,1,1,1999,0,0,0,0,0,0,0,0,0,0
490060,0,1,1999,15,15,15,15,15,15,15,15,15,15
490060,1,1,1999,0,0,0,0,0,0,0,0,0,0
490061,1,1,1999,0,0,0,0,0,0,0,0,0,0
490061,2,1,1999,0,0,0,0,0,0,0,0,0,0
490062,1,1,1999,0,0,0,0,0,0,0,0,0,0
490062,2,1,1999,0,8,0,0,0,0,0,0,0,17
490063,1,1,1999,0,0,0,0,0,0,0,0,0,0
490064,1,1,1999,0,0,0,0,0,0,0,0,0,0
490064,2,1,1999,0,0,0,0,0,0,0,0,0,0
490065,1,1,1999,0,0,0,0,0,0,0,0,0,0
490065,2,1,1999,0,0,0,0,0,0,0,0,0,0
490066,0,1,1999,0,0,0,0,0,0,0,0,0,0
490066,1,1,1999,0,0,0,0,0,0,0,0,0,0
490067,1,1,1999,0,0,0,0,0,0,0,0,0,0
490068,1,1,1999,19,19,19,19,19,19,19,19,19,19
490068,2,1,1999,0,0,0,0,0,0,0,0,0,0
490069,1,1,1999,0,0,0,0,0,0,0,0,0,0
490070,1,1,1999,10,10,10,10,10,10,10,10,10,10
490070,2,1,1999,0,0,0,0,0,0,0,0,0,0
490071,1,1,1999,0,0,0,0,0,0,0,0,0,0
490072,0,1,1999,0,0,0,0,0,0,0,0,0,0
490072,1,1,1999,0,0,0,0,0,0,0,0,0,0
490073,1,1,1999,0,0,0,0,0,0,0,0,0,0
490073,2,1,1999,0,0,0,0,0,0,0,0,0,0
490074,1,1,1999,0,11,10,23,18,0,0,2,0,0
490075,0,1,1999,0,0,0,0,0,0,0,0,0,0
490075,1,1,1999,0,0,0,0,0,0,0,0,0,0
490076,1,1,1999,0,0,0,0,0,0,0,0,0,0
490076,2,1,1999,0,0,0,0,0,0,0,0,0,0
490077,1,1,1999,0,0,0,0,0,0,0,0,0,0
490078,1,1,1999,0,0,0,0,0,0,0,6,0,0
490079,1,1,1999,0,0,0,0,0,0,0,0,0,0
490080,1,1,1999,20,20,20,20,20,20,20,20,20,20
490081,1,1,1999,0,0,0,7,0,0,6,0,0,0
490082,1,1,1999,0,0,0,0,0,0,0,0,0,0
490083,1,1,1999,0,0,0,0,0,0,0,0,0,0
490084,0,1,1999,0,0,0,0,0,0,16,35,0,0
490084,1,1,1999,0,0,0,0,0,0,0,0,0,0
490085,1,1,1999,0,0,28,0,31,20,0,0,0,0
490086,1,1,1999,0,0,0,0,0,0,7,0,0,0
490087,1,1,1999,0,0,13,0,0,0,0,14,0,0
490088,0,1,1999,0,0,0,0,0,0,0,0,0,0
490088,1,1,1999,0,0,0,0,0,0,0,0,0,0
490089,1,1,1999,0,0,0,0,0,0,0,0,0,0
490090,1,1,1999,0,0,0,0,0,0,0,0,0,0
490091,1,1,1999,0,0,0,0,0,0,0,0,0,0
490092,0,1,1999,0,0,0,0,0,0,0,0,0,0
490092,1,1,1999,0,0,0,0,0,0,0,0,0,0
490093,0,1,1999,0,0,0,0,0,0,0,0,0,0
490093,1,1,1999,6,6,6,6,6,6,6,6,6,6
490094,1,1,1999,0,0,0,0,0,0,0,0,0,0
490095,1,1,1999,19,9,10,16,15,14,7,18,13,25
490096,1,1,1999,0,0,0,0,0,0,0,0,0,0
490097,1,1,1999,0,0,0,0,0,0,0,0,0,0
490098,0,1,1999,0,0,0,0,0,0,0,0,0,0
490098,1,1,1999,0,0,0,0,0,0,0,0,0,0
490099,1,1,1999,0,0,0,0,0,0,0,0,0,0
490100,1,1,1999,0,0,0,13,16,0,0,0,0,0
490101,1,1,1999,16,0,0,0,0,0,0,0,0,18
490102,1,1,1999,0,0,0,0,0,0,0,18,6,0
490103,0,1,1999,0,46,0,0,0,17,0,0,0,0
490103,1,1,1999,0,0,0,0,0,0,0,0,0,0
490104,0,1,1999,0,0,0,0,0,0,0,0,0,0
490104,1,1,1999,0,0,0,0,0,0,0,0,0,0
490105,1,1,1999,13,13,13,13,13,13,13,13,13,13
490106,1,1,1999,0,0,0,0,0,0,0,0,0,0
490107,1,1,1999,0,0,0,0,0,0,0,0,0,0
490108,1,1,1999,0,0,0,0,0,0,0,0,0,0
490108,2,1,1999,0,0,0,0,0,0,13,0,0,0
490109,1,1,1999,0,0,0,0,0,0,0,0,0,0
490110,1,1,1999,5,9,11,18,4,0,20,13,20,29
490111,1,1,1999,0,0,25,0,0,0,0,0,0,0
490112,1,1,1999,0,0,0,0,0,0,0,0,0,0
490113,1,1,1999,0,0,0,22,0,0,0,0,0,0
490113,2,1,1999,0,0,9,0,0,0,0,0,0,0
490114,1,1,1999,0,0,0,0,0,0,0,0,0,0
490114,2,1,1999,0,0,0,0,0,0,0,0,0,0
490115,1,1,1999,0,0,0,0,0,0,0,0,0,0
490115,2,1,1999,0,0,0,0,0,0,0,0,0,0
490116,1,1,1999,0,0,0,0,0,0,0,0,0,0
490116,2,1,1999,0,0,0,0,0,0,0,0,0,0
490117,1,1,1999,0,0,0,0,0,0,0,0,0,0
490117,2,1,1999,0,0,0,0,0,0,0,0,0,0
490118,1,1,1999,25,25,25,25,25,25,25,25,25,25
490118,2,1,1999,20,0,0,0,0,0,0,0,0,0
490119,1,1,1999,0,0,0,0,0,0,0,0,0,0
490119,2,1,1999,0,0,0,0,0,0,0,0,0,0
490120,1,1,1999,0,0,0,0,0,0,0,0,10,0
490120,2,1,1999,0,0,0,0,0,0,0,0,0,0
490121,1,1,1999,0,0,0,0,0,0,0,0,0,0
490121,2,1,1999,0,0,12,0,0,0,0,0,0,0
490122,1,1,1999,31,31,31,31,31,31,31,31,31,31
490123,1,1,1999,0,0,0,0,0,0,0,0,0,0
490124,1,1,1999,0,0,0,0,0,0,0,0,0,0
490124,2,1,1999,0,0,0,0,0,0,0,0,0,0
490125,1,1,1999,0,0,0,0,0,0,0,0,0,0
490125,2,1,1999,0,0,0,0,0,0,0,0,0,0
490126,1,1,1999,0,0,0,0,0,0,0,10,0,0
490127,1,1,1999,0,0,0,0,0,0,0,0,0,0
490128,1,1,1999,0,0,0,0,0,0,0,0,0,0
490129,1,1,1999,0,0,0,0,0,0,0,0,0,0
490130,1,1,1999,0,0,0,0,0,0,0,0,0,0
490131,1,1,1999,0,0,0,0,0,0,0,0,0,0
490132,1,1,1999,0,0,0,0,0,0,0,0,0,0
490132,2,1,1999,0,0,0,0,0,0,0,0,0,0
490133,0,1,1999,0,0,0,0,0,0,0,0,0,0
490133,1,1,1999,0,0,0,0,0,0,0,0,0,0
490134,1,1,1999,0,0,0,0,0,0,0,0,0,0
490135,1,1,1999,0,0,0,0,0,0,0,0,0,0
490136,1,1,1999,5,5,5,5,5,5,5,5,5,5
490137,1,1,1999,0,0,0,0,0,0,0,0,0,0
490138,1,1,1999,0,0,0,0,0,0,0,0,0,0
490139,0,1,1999,0,0,0,0,0,0,0,0,0,0
490139,1,1,1999,0,0,0,0,0,0,0,0,15,0
490140,0,1,1999,0,0,0,0,0,0,0,0,0,0
490140,1,1,1999,0,0,0,0,0,0,0,0,0,0
490141,0,1,1999,0,0,0,0,0,0,0,0,0,0
490141,1,1,1999,0,0,0,0,0,0,0,0,0,0
490142,1,1,1999,0,0,0,0,0,0,0,0,0,0
490143,1,1,1999,24,24,24,24,24,24,24,24,24,24
490144,1,1,1999,0,0,0,0,0,0,0,0,0,0
490145,1,1,1999,0,0,0,0,0,0,0,0,0,0
490146,1,1,1999,0,0,0,0,0,0,0,0,0,0
490146,2,1,1999,0,0,0,0,0,0,0,0,0,0
490147,1,1,1999,0,0,0,9,0,15,0,0,0,0
490148,1,1,1999,0,0,0,0,0,0,0,0,5,0
490149,1,1,1999,13,13,13,13,13,13,13,13,13,13
490150,1,1,1999,15,15,15,15,15,15,15,15,15,15
490151,1,1,1999,0,0,0,0,0,0,0,0,0,0
490151,2,1,1999,0,0,0,0,0,0,0,7,0,3
490152,1,1,1999,0,0,0,0,0,0,0,0,0,0
490152,2,1,1999,0,0,0,0,0,0,0,0,0,8
490153,1,1,1999,15,15,15,15,15,15,15,15,15,15
490154,0,1,1999,0,0,29,0,0,0,0,0,0,9
490154,0,2,1999,0,0,0,0,0,0,0,0,0,0
490154,0,3,1999,0,0,0,0,0,0,0,0,0,0
490154,1,1,1999,0,0,0,0,0,0,0,0,0,0
490155,1,1,1999,0,0,0,0,0,0,0,0,0,0
490156,1,1,1999,0,0,0,0,0,0,0,0,0,0
490156,2,1,1999,0,0,0,0,0,0,0,0,0,0
490157,1,1,1999,10,10,10,10,10,10,10,10,10,10
490157,2,1,1999,0,0,0,0,0,0,0,0,0,0
490158,1,1,1999,0,0,0,0,0,0,0,0,0,0
490158,2,1,1999,9,9,9,9,9,9,9,9,9,9
490159,1,1,1999,0,0,0,0,0,0,0,0,0,0
490160,1,1,1999,0,0,0,0,0,0,0,0,0,0
490160,2,1,1999,0,0,0,0,15,0,0,0,0,9
490161,1,1,1999,0,0,0,0,0,0,0,0,0,0
490161,2,1,1999,0,0,0,0,0,0,0,0,0,0
490162,1,1,1999,0,0,13,0,0,0,0,0,0,0
490163,1,1,1999,0,0,0,0,22,12,0,0,12,0
490164,1,1,1999,10,10,10,10,10,10,10,10,10,10
490165,1,1,1999,14,14,14,14,14,14,14,14,14,14
490166,1,1,1999,0,0,0,0,0,0,0,0,0,0
490167,1,1,1999,17,17,17,17,17,17,17,17,17,17
490167,2,1,1999,0,0,0,0,0,0,0,0,0,0
490169,0,1,1999,0,0,0,0,0,0,0,0,0,0
490169,1,1,1999,0,0,0,0,0,0,0,0,0,0
490170,1,1,1999,0,0,0,0,0,0,0,0,0,0
490170,2,1,1999,0,0,0,0,0,0,0,0,0,0
490170,3,1,1999,0,0,0,0,0,0,0,0,0,0
490171,0,1,1999,0,0,0,0,0,0,0,0,0,0
490171,0,2,1999,0,0,0,0,0,0,0,0,25,0
490171,1,1,1999,0,0,0,0,0,0,0,0,0,0
490172,1,1,1999,4,4,4,4,4,4,4,4,4,4
490172,2,1,1999,0,0,0,0,0,0,0,0,0,0
490173,1,1,1999,0,0,0,0,0,0,0,0,0,0
490173,2,1,1999,11,11,11,11,11,11,11,11,11,11
490174,1,1,1999,10,10,10,10,10,10,10,10,10,10
490175,1,1,1999,0,0,0,0,0,0,0,0,0,0
490175,2,1,1999,0,0,0,0,0,0,0,0,0,0
490175,3,1,1999,0,0,0,0,0,0,0,0,0,0
490176,0,1,1999,0,0,0,0,0,0,0,0,0,0
490176,1,1,1999,0,0,0,0,0,0,0,0,0,0
490177,1,1,1999,0,0,0,0,0,0,0,0,0,0
490178,1,1,1999,0,0,0,0,0,0,0,0,0,0
490179,1,1,1999,8,8,8,8,8,8,8,8,8,8
490180,1,1,1999,0,0,0,0,0,0,0,0,0,0
490180,2,1,1999,0,0,0,0,0,0,0,0,0,0
490181,1,1,1999,0,0,0,0,0,0,0,0,0,0
490181,2,1,1999,0,0,0,0,0,0,0,0,0,0
490182,1,1,1999,0,0,0,0,0,0,5,0,0,0
490182,2,1,1999,0,0,28,14,0,15,24,0,0,0
490183,0,1,1999,20,20,20,20,20,20,20,20,20,20
490183,1,1,1999,11,11,11,11,11,11,11,11,11,11
490184,1,1,1999,0,0,0,0,0,0,0,0,0,0
490184,2,1,1999,0,0,0,0,0,0,0,0,0,0
490185,1,1,1999,0,0,0,0,0,0,0,0,0,0
490186,1,1,1999,15,0,0,0,8,0,0,0,0,0
490186,2,1,1999,0,0,0,0,18,13,0,0,15,0
490187,1,1,1999,0,0,0,0,0,0,0,0,0,0
490189,1,1,1999,0,0,0,0,0,0,0,0,0,0
490190,1,1,1999,8,8,8,8,8,8,8,8,8,8
490191,1,1,1999,3,3,3,3,3,3,3,3,3,3
490192,1,1,1999,0,0,0,0,0,0,0,0,0,0
490193,0,1,1999,0,0,0,0,0,0,0,0,0,0
490193,1,1,1999,17,17,17,17,17,17,17,17,17,17
490194,1,1,1999,15,15,15,15,15,15,15,15,15,15
490194,2,1,1999,0,0,0,6,0,0,0,26,0,0
490195,1,1,1999,0,0,0,0,0,0,0,0,0,0
490195,2,1,1999,0,0,0,0,0,0,0,0,0,0
490196,1,1,1999,0,0,0,0,0,0,23,12,0,15
490197,1,1,1999,0,0,0,11,0,0,0,0,0,0
490198,0,1,1999,0,0,0,0,0,24,0,0,8,0
490198,1,1,1999,0,0,29,10,0,0,16,0,7,0
490199,1,1,1999,6,6,6,6,6,6,6,6,6,6
490200,0,1,1999,0,0,0,0,0,0,0,0,0,0
490200,1,1,1999,0,0,0,0,0,0,0,0,0,0
490201,1,1,1999,14,0,0,0,0,14,0,11,0,0
490202,1,1,1999,0,10,0,0,0,0,0,0,3,0
490203,1,1,1999,0,0,0,0,0,0,0,0,0,0
490203,2,1,1999,0,0,0,0,0,0,0,0,0,0
490204,0,1,1999,0,0,0,0,0,0,0,0,0,0
490204,1,1,1999,0,0,0,0,3,0,0,0,0,0
490205,1,1,1999,0,0,0,0,0,0,0,0,0,0
490205,2,1,1999,0,0,0,15,0,0,0,0,0,0
490206,1,1,1999,0,0,0,0,0,0,0,0,0,0
490207,1,1,1999,0,0,0,0,0,0,0,0,0,0
490207,2,1,1999,0,0,0,0,0,0,0,0,0,0
490208,1,1,1999,0,0,0,0,0,0,0,0,0,0
490208,2,1,1999,0,0,0,0,0,0,0,0,0,0
490209,1,1,1999,0,0,0,0,0,0,0,0,0,0
490210,1,1,1999,0,0,0,0,0,0,0,0,0,0
490211,0,1,1999,0,0,0,0,0,0,0,0,0,0
490211,1,1,1999,0,0,0,0,0,0,0,0,0,0
490212,0,1,1999,0,0,13,0,0,0,0,0,0,0
490212,1,1,1999,0,0,0,0,0,0,0,0,0,0
490213,1,1,1999,15,0,0,0,0,0,0,0,0,0
490214,0,1,1999,0,0,0,0,0,0,0,16,0,0
490214,1,1,1999,0,0,0,0,0,0,0,0,0,0
490215,1,1,1999,6,33,0,20,23,29,26,17,14,0
490216,1,1,1999,0,0,0,0,0,0,0,18,0,0
490217,1,1,1999,0,0,0,0,4,0,0,0,0,0
490218,1,1,1999,0,0,0,0,19,0,0,0,0,0
490219,0,1,1999,12,0,0,6,27,0,0,0,10,0
490219,1,1,1999,0,0,0,0,0,0,0,0,15,0
490220,1,1,1999,0,0,0,18,0,0,0,0,0,0
490221,1,1,1999,0,0,0,0,0,0,0,0,0,0
490222,1,1,1999,0,0,14,0,0,0,0,0,0,0
490223,1,1,1999,0,0,0,0,0,0,0,0,0,0
490225,1,1,1999,0,0,0,0,0,0,0,0,0,0
490226,1,1,1999,27,27,27,27,27,27,27,27,27,27
490227,0,1,1999,0,0,0,0,0,0,0,0,0,0
490227,1,1,1999,0,0,0,0,0,0,0,0,0,0
490228,1,1,1999,0,0,0,0,0,0,0,0,0,0
490229,1,1,1999,0,0,0,0,0,0,0,0,8,0
490230,1,1,1999,0,0,0,0,0,0,0,0,0,0
490230,2,1,1999,0,0,0,0,0,0,0,0,0,0
490231,1,1,1999,0,0,0,0,0,0,0,0,0,0
490232,1,1,1999,0,0,0,0,0,0,0,0,0,0
490233,0,1,1999,9,0,0,0,13,0,0,0,0,0
490233,1,1,1999,0,0,0,0,0,0,0,0,0,0
490234,1,1,1999,25,25,25,25,25,25,25,25,25,25
490235,0,1,1999,0,0,0,0,0,0,0,0,0,0
490235,1,1,1999,0,0,0,0,0,0,0,0,0,0
490236,1,1,1999,0,0,0,0,0,0,0,0,0,0
490237,1,1,1999,19,22,17,0,0,0,0,0,0,0
490238,1,1,1999,16,16,16,16,16,16,16,16,16,16
490239,1,1,1999,0,0,0,0,0,0,0,0,0,0
490240,1,1,1999,0,8,0,0,0,0,0,0,0,0
490241,1,1,1999,0,0,0,0,0,0,0,0,0,0
490242,1,2,1999,21,20,10,18,10,0,0,0,5,35
490249,1,1,1999,0,0,0,0,0,0,0,0,0,0
490249,2,1,1999,0,0,0,0,0,0,0,0,0,0
490250,1,1,1999,0,0,0,0,0,0,0,0,0,0
490250,2,1,1999,0,0,4,0,0,0,0,0,0,0
490251,1,1,1999,0,0,4,0,0,0,0,0,0,0
490252,1,1,1999,0,0,0,0,0,0,0,0,0,0
490252,2,1,1999,0,0,0,0,0,0,0,0,0,0
490253,1,1,1999,0,0,0,0,0,0,0,0,0,0
490254,1,1,1999,0,0,0,0,0,0,0,0,0,0
490254,2,1,1999,0,0,0,0,0,0,0,0,0,0
490255,1,1,1999,0,0,0,0,0,0,0,0,0,0
490255,2,1,1999,0,0,0,0,0,0,0,0,0,0
490256,1,1,1999,0,0,0,0,0,0,0,0,0,0
490256,2,1,1999,0,0,0,0,0,0,0,0,0,0
490258,1,1,1999,0,0,0,0,0,0,0,0,0,0
490258,2,1,1999,0,0,0,0,0,0,0,0,0,0
490259,1,1,1999,16,16,16,16,16,16,16,16,16,16
490259,2,1,1999,0,0,0,0,0,0,0,0,0,0
490261,1,1,1999,15,15,15,15,15,15,15,15,15,15
490262,1,1,1999,15,0,6,26,0,10,0,0,0,0
490263,1,1,1999,11,11,11,11,11,11,11,11,11,11
490264,0,1,1999,32,32,32,32,32,32,32,32,32,32
490264,1,1,1999,0,0,0,0,0,0,0,0,0,0
490265,1,1,1999,9,27,0,0,0,0,0,0,0,0
490266,1,1,1999,0,0,0,0,0,0,0,0,0,0
490267,1,1,1999,24,30,28,16,12,43,19,10,28,21
490268,1,1,1999,0,0,0,0,0,0,0,0,0,0
490269,0,1,1999,40,40,40,40,40,40,40,40,40,40
490269,1,1,1999,0,0,0,0,0,0,0,0,0,0
490270,1,1,1999,0,0,0,0,0,0,0,0,0,0
490270,2,1,1999,0,0,0,0,0,0,0,0,0,0
490271,1,1,1999,0,0,0,0,0,0,0,0,0,0
490271,2,1,1999,0,0,0,0,0,0,0,0,0,0
490271,3,1,1999,4,0,11,0,0,0,0,0,0,0
490272,1,1,1999,0,0,0,0,0,0,8,0,0,0
490273,1,1,1999,0,0,0,0,0,0,0,0,0,0
490274,1,1,1999,0,0,0,0,0,0,0,0,0,0
490275,1,1,1999,0,0,0,0,0,0,0,0,0,0
490276,1,1,1999,0,0,0,0,0,0,0,0,0,0
490277,1,1,1999,0,0,0,0,0,0,0,0,0,0
490277,2,1,1999,0,0,0,0,0,0,0,0,0,0
490278,1,1,1999,0,0,0,0,0,0,0,0,0,0
490279,1,1,1999,18,18,18,18,18,18,18,18,18,18
490280,1,1,1999,0,0,0,0,0,0,0,0,0,0
490281,1,1,1999,0,0,0,0,0,0,0,0,0,0
490281,2,1,1999,0,0,0,0,0,0,0,0,0,0
490282,1,1,1999,21,21,21,21,21,21,21,21,21,21
490282,2,1,1999,0,0,0,0,0,0,0,0,0,0
490283,1,1,1999,0,0,0,0,0,0,0,0,0,0
490284,1,1,1999,0,0,0,0,0,0,0,19,0,0
490284,2,1,1999,0,0,0,0,0,0,0,0,0,0
490285,1,1,1999,0,0,0,0,0,0,0,0,0,0
490285,2,1,1999,0,0,0,0,0,0,0,0,0,0
490286,1,1,1999,0,0,22,0,3,10,0,0,0,15
490286,2,1,1999,0,20,8,0,12,9,0,0,7,0
490287,1,1,1999,13,14,0,0,22,0,0,0,19,0
490288,1,1,1999,0,0,0,0,22,15,0,18,8,0
490289,1,1,1999,0,0,0,0,0,0,0,0,0,0
490289,2,1,1999,0,0,0,0,0,0,0,0,0,0
490290,1,1,1999,15,0,0,0,0,0,0,0,0,0
490291,1,1,1999,0,0,0,0,0,0,0,0,0,0
490291,2,1,1999,1,1,1,1,1,1,1,1,1,1
490292,1,1,1999,12,12,12,12,12,12,12,12,12,12
490292,2,1,1999,0,0,0,0,0,0,0,0,0,0
490293,1,1,1999,3,0,0,0,0,0,0,0,0,0
490293,2,1,1999,0,0,0,0,6,0,0,0,0,0
490294,1,1,1999,0,0,0,0,0,0,0,0,0,0
490295,1,1,1999,0,0,0,0,0,0,0,0,0,0
490295,2,1,1999,26,26,26,26,26,26,26,26,26,26
490295,3,1,1999,0,0,0,0,0,0,0,0,0,0
490296,1,1,1999,0,0,0,0,0,0,0,0,0,0
490296,2,1,1999,0,0,0,0,0,0,0,0,0,0
490297,1,1,1999,0,0,0,0,0,0,0,0,0,0
490297,2,1,1999,0,0,0,0,0,0,0,0,0,0
490298,1,1,1999,0,0,0,0,0,0,0,0,0,0
490299,1,1,1999,0,0,0,0,0,0,0,0,0,0
490299,2,1,1999,0,0,0,0,0,0,0,0,0,0
490300,1,1,1999,0,0,0,0,0,0,0,0,0,0
490300,2,1,1999,0,0,0,0,0,0,0,0,0,0
490301,1,1,1999,0,0,0,0,0,0,0,0,0,0
490301,2,1,1999,0,0,0,0,0,0,0,0,0,0
490302,1,1,1999,6,6,6,6,6,6,6,6,6,6
490302,2,1,1999,0,0,0,0,0,0,0,0,0,0
490303,1,1,1999,3,3,3,3,3,3,3,3,3,3
490303,2,1,1999,0,0,0,2,0,0,0,0,0,0
490304,1,1,1999,0,0,0,0,0,0,0,0,0,0
490304,2,1,1999,0,0,0,0,0,0,0,0,0,0
490305,1,1,1999,22,22,22,22,22,22,22,22,22,22
490306,1,1,1999,0,0,0,0,0,0,0,0,0,0
490307,1,1,1999,21,21,21,21,21,21,21,21,21,21
490307,2,1,1999,0,0,26,0,0,0,0,0,0,0
490308,1,1,1999,0,0,0,0,0,0,0,0,0,0
490308,2,1,1999,0,0,0,0,0,0,0,0,0,0
490309,1,1,1999,0,0,0,0,0,0,0,0,0,0
490310,1,1,1999,0,0,0,0,0,0,0,0,0,0
490310,2,1,1999,0,0,0,0,0,0,0,0,0,0
490311,1,1,1999,0,0,0,0,0,0,0,0,0,0
490312,1,1,1999,0,0,0,0,0,0,0,0,0,0
490313,1,1,1999,0,0,0,0,0,0,0,0,0,0
490313,2,1,1999,0,0,0,0,0,0,0,0,0,0
490314,1,1,1999,25,25,25,25,25,25,25,25,25,25
490315,1,1,1999,0,0,0,0,0,0,0,0,0,0
490315,2,1,1999,0,0,0,0,0,0,0,0,0,0
490316,1,1,1999,2,2,2,2,2,2,2,2,2,2
490316,2,1,1999,0,0,0,0,0,0,0,0,0,0
490317,1,1,1999,11,0,0,0,0,0,0,0,14,0
490318,1,1,1999,0,0,0,0,0,0,0,0,0,0
490318,2,1,1999,0,0,0,0,0,0,0,0,0,0
490319,1,1,1999,0,0,0,0,0,0,0,0,0,0
490319,2,1,1999,0,0,0,0,0,0,0,0,0,0
490320,1,1,1999,0,0,0,0,0,0,0,0,0,0
490321,1,1,1999,0,0,0,0,0,0,0,0,0,0
490322,0,1,1999,0,0,0,0,10,0,0,0,0,0
490322,1,1,1999,0,0,0,0,0,0,0,0,0,0
490323,1,1,1999,0,0,0,0,0,0,0,0,0,0
490323,2,1,1999,0,0,0,10,0,0,0,0,0,0
490324,1,1,1999,28,28,28,28,28,28,28,28,28,28
