ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
410322,1,1,2000,26,26,26,26,26,26,26,26,26,26
410323,1,1,2000,0,0,0,0,0,0,0,0,0,0
410323,2,1,2000,0,0,0,0,0,0,0,0,0,0
410324,1,1,2000,11,11,11,11,11,11,11,11,11,11
410325,1,1,2000,24,24,24,24,24,24,24,24,24,24
410326,1,1,2000,0,0,0,0,0,0,0,0,15,0
410327,1,1,2000,0,0,0,0,0,0,0,0,0,0
410328,0,1,2000,21,21,21,21,21,21,21,21,21,21
410328,1,1,2000,18,18,18,18,18,18,18,18,18,18
410329,1,1,2000,0,0,0,0,0,0,0,0,0,0
410329,2,1,2000,10,10,10,10,10,10,10,10,10,10
410330,1,1,2000,0,0,0,0,0,0,0,0,0,0
410330,2,1,2000,0,0,0,0,0,0,0,0,0,0
410331,1,1,2000,0,0,0,0,0,0,0,0,0,0
410331,2,1,2000,0,0,0,9,0,0,0,0,0,0
410331,3,1,2000,0,0,0,0,0,0,0,0,0,0
410332,1,1,2000,0,0,0,0,0,0,0,0,0,0
410332,2,1,2000,0,0,9,0,0,0,0,0,0,0
410333,1,1,2000,4,0,0,0,0,0,0,0,0,0
410334,0,1,2000,0,0,0,0,0,0,0,0,0,0
410334,1,1,2000,0,0,0,0,0,0,0,0,0,0
410335,1,1,2000,0,0,0,0,0,0,0,0,0,0
410335,2,1,2000,0,0,0,0,0,0,0,0,0,0
410336,1,1,2000,12,9,16,9,12,8,0,28,0,33
410337,1,1,2000,0,0,0,0,0,0,0,0,0,0
410338,1,1,2000,2,2,2,2,2,2,2,2,2,2
410339,1,1,2000,0,0,0,0,0,0,0,0,0,0
410339,2,1,2000,0,0,0,0,0,0,0,0,0,0
410340,1,1,2000,0,0,0,0,0,0,0,0,0,0
410340,2,1,2000,0,0,0,0,0,0,0,0,0,0
410341,1,1,2000,15,0,0,0,0,0,0,0,0,0
410341,2,1,2000,0,0,0,0,0,0,0,0,0,0
410342,1,1,2000,4,4,4,4,4,4,4,4,4,4
410343,1,1,2000,0,0,0,0,0,0,0,0,0,0
410343,2,1,2000,0,0,0,0,0,0,0,0,6,0
410344,1,1,2000,0,0,0,0,0,0,0,0,0,0
410344,2,1,2000,0,0,0,0,0,0,0,0,0,0
410345,1,1,2000,0,0,0,0,0,0,0,0,0,0
410345,2,1,2000,0,0,0,0,0,0,0,0,0,0
410346,1,1,2000,19,19,19,19,19,19,19,19,19,19
410346,2,1,2000,6,6,6,6,6,6,6,6,6,6
410347,0,1,2000,23,23,23,23,23,23,23,23,23,23
410347,1,1,2000,0,0,0,0,0,0,0,0,0,0
410348,1,1,2000,0,0,0,0,0,0,0,0,0,0
410349,1,1,2000,0,0,0,0,0,0,0,0,0,0
410349,2,1,2000,0,0,0,0,0,0,0,0,0,4
410350,1,1,2000,0,0,0,0,0,0,0,0,0,0
410350,2,1,2000,0,0,0,0,0,0,0,0,0,0
410351,0,1,2000,0,0,0,0,0,0,0,0,0,0
410351,1,1,2000,0,0,0,0,0,0,0,0,0,0
410352,0,1,2000,37,37,37,37,37,37,37,37,37,37
410352,1,1,2000,0,0,0,0,0,0,0,0,0,0
410353,1,1,2000,0,0,0,0,0,0,0,0,0,0
410353,2,1,2000,0,0,0,0,0,0,0,0,0,0
410353,3,1,2000,0,0,0,0,0,0,0,0,0,0
410354,1,1,2000,0,0,0,0,0,0,0,0,0,0
410354,2,1,2000,0,0,0,0,0,0,0,0,0,0
410354,3,1,2000,0,0,0,0,0,0,0,0,0,0
410355,1,1,2000,0,0,0,0,0,0,0,0,0,0
410355,2,1,2000,0,0,0,0,0,0,0,0,0,0
410356,1,1,2000,23,23,23,23,23,23,23,23,23,23
410357,1,1,2000,25,25,25,25,25,25,25,25,25,25
410358,1,1,2000,0,0,0,0,0,0,14,13,0,0
410358,2,1,2000,0,0,0,0,0,0,0,0,0,0
410359,1,1,2000,0,0,0,0,0,0,0,0,0,0
410360,1,1,2000,0,0,0,0,0,0,0,0,0,0
410360,2,1,2000,0,0,0,0,0,0,0,0,0,0
410361,1,1,2000,16,16,16,16,16,16,16,16,16,16
410361,2,1,2000,0,0,0,0,0,0,0,0,0,0
410362,1,1,2000,6,6,6,6,6,6,6,6,6,6
410362,2,1,2000,0,0,0,0,0,0,0,0,0,0
410363,1,1,2000,7,7,7,7,7,7,7,7,7,7
410364,1,1,2000,28,28,28,28,28,28,28,28,28,28
410365,1,1,2000,0,0,0,0,0,0,0,0,0,0
410365,2,1,2000,0,0,0,0,0,0,0,0,0,0
410366,1,1,2000,0,0,0,0,0,0,0,0,0,0
410366,2,1,2000,0,24,13,0,19,0,0,26,0,0
410366,3,1,2000,0,0,0,0,0,0,0,0,0,0
410366,4,1,2000,0,0,0,0,0,0,0,0,0,0
410367,1,1,2000,17,17,17,17,17,17,17,17,17,17
410368,0,1,2000,0,0,0,0,0,0,0,0,0,0
410368,0,2,2000,0,0,0,0,0,0,0,0,0,0
410368,1,1,2000,0,0,0,0,0,0,0,0,0,0
410369,1,1,2000,24,24,24,24,24,24,24,24,24,24
410369,2,1,2000,0,0,0,0,0,0,0,0,0,0
410370,1,1,2000,0,0,0,0,0,0,0,0,0,0
410370,2,1,2000,0,0,0,0,0,0,0,0,0,0
410371,1,1,2000,0,0,0,0,0,0,0,0,0,0
410371,2,1,2000,0,0,0,0,0,0,0,0,0,0
410371,3,1,2000,0,0,0,0,0,0,0,0,0,0
410372,1,1,2000,0,0,0,0,0,0,0,0,0,0
410373,1,1,2000,0,0,0,0,0,0,0,0,0,0
410373,2,1,2000,0,0,0,0,0,0,0,0,0,0
410374,1,1,2000,15,15,15,15,15,15,15,15,15,15
410375,1,1,2000,0,0,0,0,0,0,0,0,0,0
410376,0,1,2000,7,7,7,7,7,7,7,7,7,7
410376,1,1,2000,0,0,0,0,0,0,0,0,0,0
410377,1,1,2000,0,0,0,0,0,0,0,0,0,0
410378,1,1,2000,0,0,0,0,0,0,0,0,0,0
410379,1,1,2000,0,0,0,0,0,0,0,0,0,0
410379,2,1,2000,0,0,0,0,0,0,0,0,0,0
410380,1,1,2000,0,0,0,22,0,32,10,16,0,0
410380,2,1,2000,0,0,0,0,0,0,0,0,0,0
410381,0,1,2000,0,0,0,0,0,0,0,0,0,0
410381,1,1,2000,0,0,0,0,0,0,0,0,0,0
410382,1,1,2000,0,0,0,0,0,0,0,0,0,0
410382,2,1,2000,0,0,0,0,0,0,0,0,0,0
410383,0,1,2000,0,0,0,0,0,0,0,0,0,0
410383,1,1,2000,0,0,0,0,0,0,0,0,0,0
410384,0,1,2000,0,0,0,0,0,0,0,0,0,0
410384,1,1,2000,0,0,0,0,0,0,0,0,0,0
410385,1,1,2000,15,15,15,15,15,15,15,15,15,15
410385,2,1,2000,15,15,15,15,15,15,15,15,15,15
410386,1,1,2000,0,0,0,0,0,0,0,0,0,0
410387,1,1,2000,1,1,1,1,1,1,1,1,1,1
410387,2,1,2000,0,0,0,0,0,0,0,0,0,0
410389,1,1,2000,0,0,0,0,0,0,0,0,0,0
410389,2,1,2000,0,0,0,0,0,0,0,0,0,0
410390,1,1,2000,0,0,0,0,0,0,0,0,0,0
410390,2,1,2000,0,0,6,0,0,0,0,0,0,4
410390,3,1,2000,18,0,0,6,16,13,25,0,0,9
410390,4,1,2000,0,0,0,0,0,0,0,0,0,0
410391,0,1,2000,0,0,0,0,0,0,24,0,0,0
410391,1,1,2000,0,0,0,0,0,0,0,0,0,0
410392,1,1,2000,0,0,0,0,0,0,6,0,0,0
410392,2,1,2000,0,0,0,0,0,0,0,0,0,0
410392,3,1,2000,0,0,0,0,0,0,0,0,0,0
410393,1,1,2000,7,7,7,7,7,7,7,7,7,7
410394,0,1,2000,0,0,0,0,0,0,0,0,0,0
410394,1,1,2000,0,0,0,0,0,0,0,0,0,0
410395,1,1,2000,10,10,10,10,10,10,10,10,10,10
410395,2,1,2000,0,0,0,0,0,0,0,0,0,0
410396,1,1,2000,0,0,0,0,0,0,0,0,0,0
410398,1,1,2000,0,0,0,0,7,0,0,0,0,0
410398,2,1,2000,0,0,0,4,0,0,0,0,0,0
410399,1,1,2000,17,17,17,17,17,17,17,17,17,17
410400,1,1,2000,15,15,15,15,15,15,15,15,15,15
410401,1,1,2000,0,0,0,0,0,0,0,0,0,0
410402,1,1,2000,13,13,13,13,13,13,13,13,13,13
410403,1,1,2000,9,9,9,9,9,9,9,9,9,9
410404,1,1,2000,0,0,0,0,0,0,0,0,0,0
410404,2,1,2000,0,0,0,0,0,0,0,0,0,0
410405,1,1,2000,36,36,36,36,36,36,36,36,36,36
410406,1,1,2000,23,23,23,23,23,23,23,23,23,23
410406,2,1,2000,0,0,0,0,0,0,0,0,0,0
410407,0,1,2000,0,0,0,0,0,0,0,0,0,0
410407,1,1,2000,0,0,0,0,2,0,0,7,0,0
410408,1,1,2000,21,21,21,21,21,21,21,21,21,21
410409,1,1,2000,15,15,15,15,15,15,15,15,15,15
410410,0,1,2000,24,24,24,24,24,24,24,24,24,24
410410,1,1,2000,8,0,0,0,0,0,0,0,0,0
410411,1,1,2000,15,15,15,15,15,15,15,15,15,15
410411,2,1,2000,0,16,0,0,10,18,0,20,6,0
410412,1,1,2000,14,14,14,14,14,14,14,14,14,14
410412,2,1,2000,0,0,0,0,0,0,0,0,0,0
410413,1,1,2000,28,28,28,28,28,28,28,28,28,28
410414,1,1,2000,0,0,0,0,0,0,0,0,0,0
410414,2,1,2000,0,0,0,0,0,0,0,0,0,13
410414,3,1,2000,0,0,0,0,0,0,0,0,0,0
410414,4,1,2000,0,0,0,0,0,0,0,0,0,0
410415,1,1,2000,0,0,0,0,0,0,0,0,0,0
410416,1,1,2000,0,0,0,0,0,0,0,0,0,0
410416,2,1,2000,0,0,0,0,0,0,0,0,0,0
420001,1,1,2000,25,25,25,25,25,25,25,25,25,25
420002,1,1,2000,11,11,11,11,11,11,11,11,11,11
420003,1,1,2000,19,19,19,19,19,19,19,19,19,19
420004,1,1,2000,0,0,0,0,0,0,0,0,0,0
420004,2,1,2000,0,0,0,0,0,0,0,0,0,0
420005,1,1,2000,0,0,0,9,0,0,0,0,0,0
420006,1,1,2000,12,12,12,12,12,12,12,12,12,12
420007,1,1,2000,11,11,11,11,11,11,11,11,11,11
420008,1,1,2000,26,26,26,26,26,26,26,26,26,26
420008,2,1,2000,0,0,0,0,0,0,0,0,0,0
420008,3,1,2000,0,0,0,0,0,0,8,0,0,0
420009,1,1,2000,31,28,19,24,19,19,4,20,17,9
420010,1,1,2000,0,0,0,0,0,0,0,0,0,0
420011,1,1,2000,0,0,0,0,0,0,0,0,0,0
420012,0,1,2000,0,12,0,0,0,0,0,0,0,0
420012,1,1,2000,0,0,0,0,0,0,0,0,0,0
420013,1,1,2000,0,0,0,13,0,0,0,0,0,0
420014,0,1,2000,0,0,25,19,0,35,16,16,22,42
420014,1,1,2000,0,0,0,0,0,0,0,0,0,0
420015,1,1,2000,0,0,0,0,0,0,0,0,0,0
420015,2,1,2000,0,0,0,0,0,0,0,0,0,0
420015,3,1,2000,0,0,0,0,0,0,0,0,0,0
420016,1,1,2000,8,8,8,8,8,8,8,8,8,8
420017,1,1,2000,0,0,0,0,0,0,0,0,0,0
420018,1,1,2000,3,3,3,3,3,3,3,3,3,3
420019,1,1,2000,0,0,0,0,0,0,0,0,0,0
420020,0,1,2000,14,14,14,14,14,14,14,14,14,14
420020,1,1,2000,0,0,0,0,0,0,0,0,0,0
420021,1,1,2000,20,20,20,20,20,20,20,20,20,20
420022,1,1,2000,0,0,0,0,0,0,0,0,0,0
420023,1,1,2000,18,18,18,18,18,18,18,18,18,18
420024,0,1,2000,19,19,19,19,19,19,19,19,19,19
420024,1,1,2000,0,12,8,4,0,0,0,16,16,0
420025,1,1,2000,0,0,0,0,0,0,0,0,0,0
420025,2,1,2000,0,0,0,0,0,0,0,0,0,0
420026,1,1,2000,15,15,15,15,15,15,15,15,15,15
420027,0,1,2000,0,0,0,0,0,0,0,0,0,0
420027,1,1,2000,0,0,0,0,0,0,0,0,0,0
420028,1,1,2000,0,0,0,0,0,0,0,0,0,0
420028,2,1,2000,0,0,0,0,0,0,0,0,0,0
420029,1,1,2000,0,0,0,0,0,0,0,0,0,0
420029,2,1,2000,0,0,0,0,0,0,0,0,0,0
420029,3,1,2000,0,0,0,0,0,0,0,0,0,0
420030,1,1,2000,18,18,18,18,18,18,18,18,18,18
420031,1,1,2000,0,0,0,0,0,0,0,0,0,0
420031,2,1,2000,0,0,0,0,0,0,0,0,0,0
420032,1,1,2000,0,0,0,0,0,0,0,0,0,0
420032,2,1,2000,0,0,0,0,0,0,0,0,0,0
420033,1,1,2000,0,0,0,0,0,0,0,0,0,0
420033,2,1,2000,0,0,0,0,0,0,0,0,0,0
420033,3,1,2000,0,0,0,22,0,0,0,0,0,0
420034,1,1,2000,16,16,16,16,16,16,16,16,16,16
420034,2,1,2000,0,0,0,0,0,0,0,0,0,0
420035,1,1,2000,13,13,13,13,13,13,13,13,13,13
420036,0,1,2000,10,10,10,10,10,10,10,10,10,10
420036,1,1,2000,0,0,0,19,0,0,0,0,0,0
420037,1,1,2000,10,0,13,12,22,28,20,0,0,23
420038,0,1,2000,0,0,21,0,10,0,13,13,0,0
420038,1,1,2000,0,0,0,0,0,0,0,0,0,0
420039,1,1,2000,0,0,0,0,0,0,0,0,0,0
420039,2,1,2000,26,0,0,0,0,0,0,0,0,0
420040,1,1,2000,16,16,16,16,16,16,16,16,16,16
420041,1,1,2000,21,21,21,21,21,21,21,21,21,21
420042,1,1,2000,0,0,0,0,0,0,0,0,0,0
420042,2,1,2000,0,0,0,0,0,0,0,0,0,0
420043,1,1,2000,0,0,0,0,0,0,0,0,0,0
420043,2,1,2000,0,0,0,0,0,0,0,0,0,0
420044,1,1,2000,0,0,0,0,0,0,0,0,0,0
420044,2,1,2000,0,0,0,0,0,0,0,0,0,0
420045,1,1,2000,22,13,23,20,15,10,15,15,16,14
420045,2,1,2000,0,0,0,0,0,0,0,0,0,0
420046,1,1,2000,0,0,0,0,0,0,0,0,0,0
420046,2,1,2000,0,0,0,0,0,0,0,0,0,0
420047,1,1,2000,0,0,0,0,0,0,0,0,0,0
420047,2,1,2000,0,0,0,0,0,0,0,0,0,0
420048,1,1,2000,0,0,0,0,0,0,0,0,0,0
420049,1,1,2000,0,0,0,5,0,0,0,0,0,0
420049,2,1,2000,0,0,0,0,0,0,0,0,0,0
420049,3,1,2000,0,0,0,0,0,0,0,0,0,0
420050,0,1,2000,0,0,0,0,0,0,0,0,0,0
420050,1,1,2000,0,0,0,0,0,0,0,0,0,0
420051,1,1,2000,0,0,0,0,0,0,0,0,0,0
420051,2,1,2000,0,0,0,0,0,0,0,0,0,0
420052,1,1,2000,0,0,0,0,0,0,0,0,0,0
420053,1,1,2000,0,0,0,0,0,0,0,0,0,0
420053,2,1,2000,0,0,0,0,0,0,0,0,0,0
420054,1,1,2000,22,22,22,22,22,22,22,22,22,22
420054,2,1,2000,7,16,0,38,0,4,20,10,0,0
420055,1,1,2000,15,15,15,15,15,15,15,15,15,15
420055,2,1,2000,0,0,0,0,0,0,0,0,0,0
420055,3,1,2000,25,0,0,0,0,0,7,0,0,0
420056,1,1,2000,7,7,7,7,7,7,7,7,7,7
420056,2,1,2000,0,0,0,0,0,0,0,0,0,0
420057,1,1,2000,0,0,11,7,16,0,0,0,0,0
420058,1,1,2000,0,0,0,0,0,0,0,0,0,0
420058,2,1,2000,0,0,0,0,0,0,0,0,0,0
420059,1,1,2000,0,0,0,0,0,0,0,0,0,0
420059,2,1,2000,0,0,0,0,0,0,0,0,0,0
420060,1,1,2000,27,27,27,27,27,27,27,27,27,27
420060,2,1,2000,0,0,0,0,17,0,0,0,0,0
420060,3,1,2000,0,0,0,0,0,0,0,0,0,7
420061,1,1,2000,0,0,15,7,0,0,0,0,22,0
420062,1,1,2000,0,0,0,0,0,0,0,0,0,0
420062,2,1,2000,0,0,0,0,0,0,0,0,0,0
420063,1,1,2000,0,0,0,0,0,0,0,0,0,0
420063,2,1,2000,0,3,0,7,0,0,0,0,0,0
420063,3,1,2000,0,0,0,0,0,0,0,0,0,0
420064,1,1,2000,24,24,24,24,24,24,24,24,24,24
420065,1,1,2000,18,18,18,18,18,18,18,18,18,18
420065,2,1,2000,0,0,0,0,0,0,0,0,0,0
420066,1,1,2000,0,0,0,0,0,0,0,0,0,0
420066,2,1,2000,0,0,0,5,0,0,0,0,0,0
420067,0,1,2000,19,19,19,19,19,19,19,19,19,19
420067,1,1,2000,0,0,0,0,0,0,0,0,0,0
420068,1,1,2000,0,5,0,0,0,0,0,0,0,0
420069,1,1,2000,22,22,22,22,22,22,22,22,22,22
420070,1,1,2000,9,9,9,9,9,9,9,9,9,9
420071,1,1,2000,15,15,15,15,15,15,15,15,15,15
420071,2,1,2000,0,0,0,0,0,0,0,0,0,0
420072,1,1,2000,0,0,0,0,0,0,0,0,0,0
420072,2,1,2000,0,0,0,0,0,0,0,0,0,0
420073,1,1,2000,0,0,0,0,0,0,0,0,0,0
420073,2,1,2000,0,0,0,0,0,0,0,0,0,0
420074,1,1,2000,0,0,0,4,0,0,0,12,0,0
420074,2,1,2000,0,0,0,0,0,22,0,0,0,0
420075,1,1,2000,0,0,0,0,0,0,0,0,0,0
420075,2,1,2000,0,0,0,0,0,0,0,0,0,0
420075,3,1,2000,9,9,9,9,9,9,9,9,9,9
420076,0,1,2000,13,16,0,72,15,0,0,15,21,9
420076,1,1,2000,0,7,13,0,0,0,0,11,0,0
420077,1,1,2000,18,18,18,18,18,18,18,18,18,18
420078,0,1,2000,0,0,29,0,0,14,0,0,0,4
420078,1,1,2000,0,0,0,0,0,0,0,0,0,0
420078,2,1,2000,0,0,0,0,0,0,0,0,0,0
420079,1,1,2000,25,25,25,25,25,25,25,25,25,25
420080,1,1,2000,0,0,0,0,0,0,0,0,0,0
420081,1,1,2000,13,0,21,24,6,17,39,18,16,19
420081,2,1,2000,0,0,0,0,0,0,0,0,0,0
420082,1,1,2000,9,0,9,7,0,0,7,13,0,0
420083,0,1,2000,0,0,0,0,0,0,0,0,0,0
420083,0,2,2000,0,0,0,0,0,0,0,0,0,0
420083,0,3,2000,27,0,0,0,6,0,0,0,0,29
420083,1,1,2000,0,0,0,0,0,0,0,0,0,0
420084,0,1,2000,0,0,0,6,0,0,0,0,0,16
420084,1,1,2000,0,0,0,0,0,0,0,0,0,0
420085,0,1,2000,0,0,0,0,16,0,0,0,0,0
420085,1,1,2000,0,0,0,0,0,0,0,0,0,0
420086,0,1,2000,0,0,0,0,0,0,0,0,0,0
420086,1,1,2000,0,0,0,0,0,0,0,0,0,0
420087,1,1,2000,0,0,0,0,0,0,0,0,0,0
420087,2,1,2000,0,0,0,0,0,0,0,0,0,0
420088,1,1,2000,14,14,14,14,14,14,14,14,14,14
420089,1,1,2000,0,0,0,0,0,0,0,0,0,0
420089,2,1,2000,0,0,0,0,0,0,0,0,0,0
420090,0,1,2000,0,0,0,0,0,0,0,0,0,0
420090,0,2,2000,2,0,11,19,40,35,20,6,20,0
420090,1,1,2000,0,0,0,0,0,0,0,0,0,0
420091,1,1,2000,0,0,0,0,0,0,0,0,0,0
420091,2,1,2000,0,0,0,0,0,0,0,0,0,0
420092,1,1,2000,15,15,15,15,15,15,15,15,15,15
420092,2,1,2000,0,0,0,0,0,0,0,0,0,0
420093,1,1,2000,0,0,0,0,0,0,0,0,0,0
420094,1,1,2000,0,0,0,0,0,0,0,0,0,0
420095,1,1,2000,0,0,0,0,0,0,0,0,0,0
420095,2,1,2000,0,0,0,0,0,0,0,0,0,0
420096,1,1,2000,24,19,11,6,17,7,12,15,6,5
420096,2,1,2000,0,0,28,0,0,0,0,0,0,0
420097,1,1,2000,20,20,20,20,20,20,20,20,20,20
420098,0,1,2000,40,21,23,23,0,21,0,19,0,20
420098,1,1,2000,0,0,0,0,0,0,0,0,0,0
420099,1,1,2000,14,14,14,14,14,14,14,14,14,14
420099,2,1,2000,0,0,0,0,0,0,0,0,0,0
420100,1,1,2000,0,0,0,0,21,0,0,0,0,0
420100,2,1,2000,0,0,0,0,0,0,0,0,0,0
420101,1,1,2000,0,0,0,0,0,0,0,0,0,0
420101,2,1,2000,0,0,0,0,0,0,0,0,0,0
420102,1,1,2000,25,25,25,25,25,25,25,25,25,25
420102,2,1,2000,0,0,0,0,0,0,0,0,9,13
420103,1,1,2000,18,18,18,18,18,18,18,18,18,18
420104,2,1,2000,0,0,0,0,0,0,0,0,0,0
420105,0,1,2000,0,11,30,0,27,0,0,0,0,0
420105,1,1,2000,0,0,0,0,0,0,0,0,0,0
420106,1,1,2000,0,0,0,0,0,0,0,0,0,0
420106,2,1,2000,0,0,0,0,0,0,0,0,0,0
420107,1,1,2000,0,0,0,0,0,0,0,0,0,0
420107,2,1,2000,0,0,0,0,0,0,0,0,0,0
420108,1,1,2000,0,0,0,0,0,0,0,0,0,0
420108,2,1,2000,0,0,0,0,0,0,0,0,0,0
420108,3,1,2000,0,0,0,0,0,0,0,0,0,0
420109,1,1,2000,14,4,0,16,0,0,0,10,14,0
420110,1,1,2000,0,0,0,0,0,0,0,0,0,0
420110,2,1,2000,0,0,0,0,7,0,0,0,0,0
420111,1,1,2000,17,17,17,17,17,17,17,17,17,17
420112,1,1,2000,0,0,0,0,0,0,0,0,0,0
420112,2,1,2000,0,0,0,0,0,0,0,0,0,0
420113,1,1,2000,23,23,23,23,23,23,23,23,23,23
420114,1,1,2000,25,25,25,25,25,25,25,25,25,25
420115,1,1,2000,0,0,0,0,0,0,0,0,0,0
420115,2,1,2000,0,0,0,0,0,0,0,0,0,0
420116,1,1,2000,0,0,0,0,0,13,0,14,30,14
420116,2,1,2000,0,0,0,0,0,0,0,0,0,0
420117,1,1,2000,0,0,0,0,0,0,0,0,0,0
420117,2,1,2000,0,0,0,0,0,0,0,0,0,0
420118,1,1,2000,36,36,36,36,36,36,36,36,36,36
420119,1,1,2000,0,0,0,0,0,0,0,0,0,0
420120,1,1,2000,16,16,16,16,16,16,16,16,16,16
420121,1,1,2000,0,0,0,0,0,0,0,0,0,0
420122,1,1,2000,0,0,0,0,0,0,0,6,0,0
420122,2,1,2000,0,0,0,0,0,0,0,0,0,0
420123,1,1,2000,0,0,0,0,0,0,0,0,0,0
420124,1,1,2000,0,0,0,0,0,0,0,0,0,0
420125,1,1,2000,11,11,11,11,11,11,11,11,11,11
420126,1,1,2000,20,30,18,30,21,10,21,17,22,0
420127,1,1,2000,8,0,0,0,0,0,0,0,0,0
420127,2,1,2000,0,0,0,0,0,0,0,0,0,0
420128,1,1,2000,0,0,0,0,0,0,0,0,0,0
420129,1,1,2000,0,0,0,0,0,0,0,0,0,0
420129,2,1,2000,0,0,0,0,0,0,0,0,0,0
420130,0,1,2000,4,4,4,4,4,4,4,4,4,4
420130,1,1,2000,0,0,0,0,0,0,0,0,0,0
420131,0,1,2000,0,0,0,28,0,0,0,0,0,16
420131,1,1,2000,0,0,0,0,10,0,0,0,8,0
420132,1,1,2000,0,0,0,0,0,0,0,0,0,0
420132,2,1,2000,0,0,0,0,0,7,0,0,0,0
420132,3,1,2000,0,0,0,0,0,0,0,0,0,0
420132,4,1,2000,0,0,0,0,0,0,0,0,0,0
420133,1,1,2000,19,19,19,19,19,19,19,19,19,19
420134,1,1,2000,0,0,0,0,0,0,0,0,0,0
420134,2,1,2000,0,0,0,0,0,0,0,0,0,0
420134,3,1,2000,0,0,0,0,0,0,0,0,0,0
420134,4,1,2000,0,17,0,0,0,0,0,0,0,0
420135,1,1,2000,0,0,0,0,0,0,0,0,0,15
420136,1,1,2000,0,0,0,0,0,0,0,9,0,0
420136,2,1,2000,0,0,0,0,0,0,0,0,0,0
420137,1,1,2000,0,0,0,0,0,0,0,0,0,0
420138,0,1,2000,4,0,0,0,0,0,13,0,0,5
420138,1,1,2000,0,0,0,0,0,5,0,0,0,0
420139,0,1,2000,1,1,1,1,1,1,1,1,1,1
420139,1,1,2000,0,0,0,0,0,0,0,0,0,0
420140,1,1,2000,0,0,7,0,0,14,0,0,0,0
420140,2,1,2000,15,15,15,15,15,15,15,15,15,15
420141,1,1,2000,0,0,0,0,0,0,0,0,0,0
420142,1,1,2000,15,15,15,15,15,15,15,15,15,15
420143,1,1,2000,0,0,0,0,0,0,0,0,0,0
420144,1,1,2000,0,0,0,0,0,0,0,0,0,0
420144,2,1,2000,0,0,0,0,0,0,0,0,0,0
420144,3,1,2000,0,0,0,0,0,0,0,0,0,0
420145,1,1,2000,0,0,0,0,0,0,0,0,0,0
420145,2,1,2000,0,0,0,0,0,0,0,0,0,0
420146,1,1,2000,0,5,19,10,0,0,0,0,0,0
420147,1,1,2000,0,0,0,0,0,0,0,0,0,0
420147,2,1,2000,0,0,0,0,0,0,0,0,0,0
420148,1,1,2000,0,0,0,0,14,0,0,0,0,0
420149,1,1,2000,0,0,0,0,0,0,0,0,0,0
420150,1,1,2000,0,0,0,0,0,0,0,0,0,0
420151,1,1,2000,0,0,0,0,0,0,0,0,0,0
420151,2,1,2000,0,0,0,0,0,0,0,0,0,0
420152,1,1,2000,0,0,0,0,0,0,0,0,0,0
420153,1,1,2000,19,19,19,19,19,19,19,19,19,19
420154,0,1,2000,18,18,18,18,18,18,18,18,18,18
420154,1,1,2000,0,0,0,0,0,0,0,0,0,0
420155,1,1,2000,28,28,28,28,28,28,28,28,28,28
420156,1,1,2000,0,0,0,0,0,0,0,0,0,0
420156,2,1,2000,0,0,0,0,0,0,0,0,0,0
420157,1,1,2000,6,16,0,22,19,31,22,0,17,12
420158,0,1,2000,0,0,0,0,0,0,0,0,0,0
420158,1,1,2000,0,0,0,0,0,0,0,0,0,0
420159,1,1,2000,0,0,0,0,0,0,0,0,0,0
420159,2,1,2000,0,0,0,0,0,0,0,0,0,0
420160,1,1,2000,16,16,16,16,16,16,16,16,16,16
420160,2,1,2000,0,0,0,0,0,0,0,0,0,0
420161,1,1,2000,8,0,0,0,0,0,0,0,0,0
420161,2,1,2000,0,0,0,0,0,0,0,0,0,0
420162,1,1,2000,0,7,0,6,0,0,0,0,0,0
420163,1,1,2000,0,0,0,0,0,0,0,0,0,0
420163,2,1,2000,0,0,0,0,0,0,0,0,0,0
420164,1,1,2000,7,0,18,0,0,0,0,16,0,19
420165,1,1,2000,20,20,20,20,20,20,20,20,20,20
420166,1,1,2000,24,24,24,24,24,24,24,24,24,24
420166,2,1,2000,0,0,0,0,0,23,0,17,0,0
420167,1,1,2000,0,0,0,0,0,0,0,0,0,0
420168,1,1,2000,0,0,0,0,0,0,0,0,0,0
420168,2,1,2000,0,0,0,0,0,0,0,0,0,0
420169,1,1,2000,0,0,0,0,0,0,0,0,0,0
420170,1,1,2000,21,21,21,21,21,21,21,21,21,21
420171,1,1,2000,10,10,10,10,10,10,10,10,10,10
420171,2,1,2000,0,0,0,0,0,0,0,0,0,0
420171,3,1,2000,0,0,0,0,0,0,0,0,0,0
420172,1,1,2000,0,0,0,0,0,0,0,0,0,0
420172,2,1,2000,0,0,0,0,0,0,0,0,0,0
420173,1,1,2000,0,0,0,0,0,0,0,0,0,0
420173,2,1,2000,22,0,0,0,0,0,0,0,0,17
420174,1,1,2000,28,28,28,28,28,28,28,28,28,28
420175,1,1,2000,0,0,0,0,0,0,14,0,0,0
420175,2,1,2000,0,0,0,0,0,0,0,0,0,0
420176,0,1,2000,28,28,28,28,28,28,28,28,28,28
420176,1,1,2000,0,0,0,0,0,13,0,0,0,0
420177,1,1,2000,0,0,0,0,0,0,0,0,0,0
420177,2,1,2000,0,0,0,0,0,0,0,0,0,0
420178,1,1,2000,21,21,21,21,21,21,21,21,21,21
420178,2,1,2000,21,0,0,0,0,0,0,0,0,0
