ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,YEAR
291118,0,0,21,0,0,0,0,0,9,29,2005
291119,22,8,27,14,8,21,18,22,17,8,2005
291120,0,0,0,0,11,0,0,31,0,0,2005
291121,0,0,0,0,0,0,0,0,0,0,2005
291122,0,0,0,0,0,0,0,0,0,0,2005
291123,0,0,0,0,0,20,0,16,0,12,2005
291124,0,0,6,0,0,0,0,0,0,0,2005
291125,0,0,0,0,0,0,0,0,0,0,2005
291126,0,0,0,0,0,0,0,0,0,0,2005
291127,0,0,0,0,0,0,0,11,0,0,2005
300001,24,24,24,24,24,24,24,24,24,24,2005
300002,0,0,0,0,0,0,0,0,0,0,2005
300003,12,12,12,12,12,12,12,12,12,12,2005
300004,16,16,16,16,16,16,16,16,16,16,2005
300005,22,22,22,22,22,22,22,22,22,22,2005
300006,10,0,0,21,22,0,11,0,0,15,2005
300007,0,0,0,0,0,0,0,12,0,0,2005
300008,24,24,24,24,24,24,24,24,24,24,2005
300009,0,0,0,0,0,0,0,0,0,0,2005
300010,20,20,20,20,20,20,20,20,20,20,2005
300011,0,0,0,0,0,0,0,0,0,0,2005
300012,0,0,0,0,0,0,0,0,0,0,2005
300013,0,0,0,0,0,0,0,0,0,0,2005
300014,46,20,0,0,0,0,25,0,0,29,2005
300015,10,10,10,10,10,10,10,10,10,10,2005
300016,28,28,28,28,28,28,28,28,28,28,2005
300017,18,18,18,18,18,18,18,18,18,18,2005
300018,8,23,32,32,15,20,21,17,18,16,2005
300019,0,0,0,0,0,10,0,12,0,0,2005
300020,8,8,8,8,8,8,8,8,8,8,2005
300021,0,0,0,0,0,0,0,0,0,0,2005
300022,16,26,20,0,25,19,27,0,33,15,2005
300023,0,0,0,0,0,0,0,0,0,0,2005
300024,11,11,11,11,11,11,11,11,11,11,2005
300025,0,0,0,0,11,0,0,0,0,0,2005
300026,0,0,0,0,0,0,0,0,0,0,2005
300027,13,13,13,13,13,13,13,13,13,13,2005
300028,0,0,0,0,0,0,0,0,0,0,2005
300029,0,0,0,0,0,0,0,0,0,0,2005
300030,0,0,0,0,0,0,0,0,0,0,2005
300031,0,0,0,0,0,0,0,0,0,0,2005
300032,13,13,13,13,13,13,13,13,13,13,2005
300033,0,0,0,0,0,0,0,0,0,0,2005
300034,0,0,16,10,7,0,0,0,0,0,2005
300035,25,25,25,25,25,25,25,25,25,25,2005
300036,0,0,0,0,0,0,0,0,0,0,2005
300037,0,14,16,25,0,19,25,0,24,43,2005
300038,10,10,10,10,10,10,10,10,10,10,2005
300039,0,0,0,0,0,0,0,0,0,0,2005
300040,0,0,0,0,0,0,0,0,0,0,2005
300041,0,0,0,0,0,0,0,0,0,0,2005
300042,0,0,0,0,0,0,0,0,0,0,2005
300043,0,0,0,0,0,10,0,0,0,0,2005
300044,29,0,0,0,0,0,0,4,0,0,2005
300045,0,0,0,0,0,0,0,0,0,0,2005
300046,5,5,5,5,5,5,5,5,5,5,2005
300047,0,0,0,0,0,0,0,0,0,0,2005
300048,10,10,10,10,10,10,10,10,10,10,2005
300049,0,0,0,0,0,0,0,0,0,0,2005
300050,22,22,22,22,22,22,22,22,22,22,2005
300051,0,0,0,0,0,0,0,0,0,0,2005
300052,0,0,0,0,0,0,0,0,0,0,2005
300053,0,0,0,0,0,0,0,0,0,0,2005
300054,0,0,0,0,0,0,0,0,0,0,2005
300055,17,17,17,17,17,17,17,17,17,17,2005
300056,18,18,18,18,18,18,18,18,18,18,2005
300057,0,0,0,0,0,0,0,0,0,0,2005
300058,0,0,0,0,0,0,0,6,0,0,2005
300059,22,22,22,22,22,22,22,22,22,22,2005
300060,0,0,0,0,0,0,0,0,0,0,2005
300061,21,21,21,21,21,21,21,21,21,21,2005
300062,20,20,20,20,20,20,20,20,20,20,2005
300063,17,17,17,17,17,17,17,17,17,17,2005
300064,18,18,18,18,18,18,18,18,18,18,2005
300065,0,0,0,0,16,0,0,0,0,0,2005
300066,0,0,0,0,0,0,0,0,0,0,2005
300067,0,0,0,0,0,0,0,0,0,0,2005
300068,30,30,30,30,30,30,30,30,30,30,2005
300069,8,8,17,5,14,6,6,13,22,15,2005
300070,25,25,25,25,25,25,25,25,25,25,2005
300071,0,0,0,0,0,0,0,0,0,0,2005
300072,0,0,0,0,0,0,0,0,0,0,2005
300073,0,0,0,0,0,0,0,0,0,0,2005
300074,0,0,0,0,0,0,0,0,0,0,2005
300075,0,0,0,0,0,0,0,0,0,0,2005
300076,26,26,26,26,26,26,26,26,26,26,2005
300077,25,25,25,25,25,25,25,25,25,25,2005
300078,0,0,0,0,0,0,13,0,0,0,2005
300079,0,0,0,0,0,0,0,0,0,0,2005
300080,12,13,10,15,17,4,12,27,9,7,2005
300081,12,12,12,12,12,12,12,12,12,12,2005
300082,0,0,0,0,0,0,0,0,0,0,2005
300083,0,0,15,0,16,0,0,29,38,31,2005
300084,14,14,14,14,14,14,14,14,14,14,2005
300085,10,28,9,5,19,11,16,12,4,7,2005
300086,9,9,9,9,9,9,9,9,9,9,2005
300087,0,0,0,0,0,0,0,0,23,0,2005
300088,0,0,0,0,0,17,0,0,0,11,2005
300089,14,14,14,14,14,14,14,14,14,14,2005
300090,27,27,27,27,27,27,27,27,27,27,2005
300091,0,0,0,0,0,0,0,0,0,0,2005
300092,8,8,8,8,8,8,8,8,8,8,2005
300093,9,9,9,9,9,9,9,9,9,9,2005
300094,0,0,0,0,0,0,0,0,0,0,2005
300095,16,16,16,16,16,16,16,16,16,16,2005
300096,0,0,0,0,0,0,0,0,0,0,2005
300097,0,0,0,0,0,0,0,0,0,0,2005
300098,0,0,0,3,0,0,0,0,0,0,2005
300099,12,12,12,12,12,12,12,12,12,12,2005
300100,0,0,0,0,0,0,0,0,0,0,2005
300101,0,0,0,0,0,0,0,0,0,0,2005
300102,0,0,0,0,0,0,0,0,0,0,2005
300103,6,6,6,6,6,6,6,6,6,6,2005
300104,0,0,0,0,0,0,0,0,0,0,2005
300105,0,0,0,0,0,0,0,0,0,0,2005
300106,0,0,0,0,0,0,0,0,0,0,2005
300107,0,0,0,0,0,0,0,0,0,0,2005
300108,22,22,22,22,22,22,22,22,22,22,2005
300109,11,11,11,11,11,11,11,11,11,11,2005
300110,14,14,14,14,14,14,14,14,14,14,2005
300111,0,0,0,0,0,0,0,0,0,0,2005
300112,0,0,0,0,0,0,0,0,0,0,2005
300113,0,11,11,0,0,19,15,0,19,0,2005
300114,13,13,13,13,13,13,13,13,13,13,2005
300115,24,24,24,24,24,24,24,24,24,24,2005
300116,0,0,0,0,0,0,0,0,0,0,2005
300117,0,0,0,0,0,0,0,0,0,0,2005
300118,0,0,0,0,0,0,0,0,0,0,2005
300119,31,31,31,31,31,31,31,31,31,31,2005
300120,19,19,19,19,19,19,19,19,19,19,2005
300121,24,24,24,24,24,24,24,24,24,24,2005
300122,26,20,34,36,25,15,9,21,9,19,2005
300123,18,18,18,18,18,18,18,18,18,18,2005
300124,0,0,0,0,0,0,0,0,0,0,2005
300125,10,10,10,10,10,10,10,10,10,10,2005
300126,0,0,0,0,0,0,0,0,0,0,2005
300127,13,13,13,13,13,13,13,13,13,13,2005
300128,7,7,7,7,7,7,7,7,7,7,2005
300129,0,0,0,0,0,0,0,0,0,0,2005
300130,8,8,8,8,8,8,8,8,8,8,2005
300131,0,0,0,0,0,0,0,0,0,0,2005
300132,13,0,0,12,3,0,0,22,0,0,2005
300133,20,20,20,20,20,20,20,20,20,20,2005
300134,30,30,30,30,30,30,30,30,30,30,2005
300135,0,0,0,0,0,0,0,0,0,0,2005
300136,0,0,0,0,0,0,0,0,0,0,2005
300137,0,0,0,0,0,0,0,0,0,0,2005
300138,0,0,0,0,0,0,0,0,0,0,2005
300139,0,0,0,0,0,0,0,0,0,21,2005
300140,0,0,0,0,0,0,0,0,0,0,2005
300141,17,17,17,17,17,17,17,17,17,17,2005
300142,0,0,0,0,0,0,0,0,0,0,2005
300143,0,0,0,0,0,0,0,0,0,0,2005
300144,25,9,17,30,30,14,19,24,8,9,2005
300145,23,15,21,22,34,35,28,20,24,32,2005
300146,0,0,0,0,0,0,0,0,0,0,2005
300147,0,0,0,0,0,0,0,0,0,0,2005
300148,9,17,0,18,16,11,17,17,5,16,2005
300149,4,13,19,6,0,11,17,11,21,12,2005
300150,17,7,27,22,0,35,22,0,16,30,2005
300151,20,20,20,20,20,20,20,20,20,20,2005
300152,20,20,20,20,20,20,20,20,20,20,2005
300153,0,0,0,0,0,0,0,0,0,0,2005
300154,0,0,0,0,0,0,0,0,0,0,2005
300155,36,26,40,21,19,31,28,37,21,25,2005
300156,22,22,22,22,22,22,22,22,22,22,2005
300157,17,17,17,17,17,17,17,17,17,17,2005
300158,13,13,13,13,13,13,13,13,13,13,2005
300159,0,0,0,0,0,0,0,0,0,0,2005
300160,0,0,0,0,0,0,0,0,0,0,2005
300161,0,0,0,0,0,0,0,0,0,0,2005
300162,0,0,0,0,0,0,0,0,0,0,2005
300163,17,17,17,17,17,17,17,17,17,17,2005
300164,14,22,24,5,16,7,11,23,8,13,2005
300165,17,17,17,17,17,17,17,17,17,17,2005
300166,0,0,0,0,0,0,0,0,0,0,2005
300167,0,0,0,0,13,0,14,0,0,0,2005
300168,0,0,0,0,0,0,0,0,0,0,2005
300169,0,0,0,0,0,0,0,0,0,0,2005
300170,0,0,0,0,0,0,0,0,0,0,2005
300171,13,13,13,13,13,13,13,13,13,13,2005
300172,2,2,2,2,2,2,2,2,2,2,2005
300173,6,6,6,6,6,6,6,6,6,6,2005
300174,0,0,0,0,0,0,0,0,0,0,2005
300175,0,12,0,10,0,0,0,0,0,10,2005
300176,0,0,0,0,0,0,0,0,0,0,2005
300177,0,0,0,0,0,0,0,0,0,0,2005
300178,0,0,0,0,0,0,0,0,0,0,2005
300179,0,0,0,0,0,0,0,0,0,0,2005
300180,0,0,0,0,0,0,0,0,0,0,2005
300181,17,0,0,11,16,12,18,0,17,15,2005
300182,0,0,0,0,0,0,0,0,0,0,2005
300183,0,0,0,0,0,0,0,0,0,0,2005
300184,17,17,17,17,17,17,17,17,17,17,2005
300185,0,18,10,0,14,27,0,9,13,0,2005
300186,19,19,19,19,19,19,19,19,19,19,2005
300187,22,22,22,22,22,22,22,22,22,22,2005
300188,11,11,11,11,11,11,11,11,11,11,2005
300189,0,0,0,0,0,0,0,0,0,0,2005
300190,1,1,1,1,1,1,1,1,1,1,2005
300191,22,22,22,22,22,22,22,22,22,22,2005
300192,12,0,8,5,23,16,18,10,17,18,2005
300193,0,0,0,0,0,0,0,0,0,0,2005
300194,0,0,0,0,0,0,0,0,0,0,2005
300195,0,0,0,0,0,0,0,0,0,0,2005
300196,18,18,18,18,18,18,18,18,18,18,2005
300197,18,18,18,18,18,18,18,18,18,18,2005
300198,0,0,0,0,0,0,0,0,0,0,2005
300199,15,15,15,15,15,15,15,15,15,15,2005
300200,17,36,17,25,17,32,30,17,17,17,2005
300201,0,0,0,0,0,0,0,0,0,0,2005
300202,9,9,9,9,9,9,9,9,9,9,2005
300203,0,0,0,0,0,0,0,0,0,0,2005
300204,5,5,5,5,5,5,5,5,5,5,2005
300205,0,0,0,0,0,0,0,0,0,0,2005
300206,0,0,0,0,0,0,0,0,0,0,2005
300207,0,0,0,0,0,0,0,0,0,0,2005
300208,0,10,0,0,9,0,0,0,0,0,2005
300209,9,9,9,9,9,9,9,9,9,9,2005
300210,38,32,52,23,26,26,10,26,26,20,2005
300211,0,0,0,0,0,0,0,0,0,0,2005
300212,0,0,0,0,0,0,0,0,0,0,2005
300213,13,13,13,13,13,13,13,13,13,13,2005
300214,0,0,0,0,0,0,0,0,0,0,2005
300215,0,0,0,0,0,0,0,0,0,0,2005
300216,0,0,0,0,0,0,0,0,0,0,2005
300217,12,12,12,12,12,12,12,12,12,12,2005
300218,22,22,22,22,22,22,22,22,22,22,2005
300219,12,12,12,12,12,12,12,12,12,12,2005
300220,6,6,6,6,6,6,6,6,6,6,2005
300221,0,0,0,0,0,0,0,0,0,0,2005
300222,19,19,19,19,19,19,19,19,19,19,2005
300223,0,0,0,0,0,0,0,0,0,0,2005
300224,21,0,0,0,22,21,16,0,0,11,2005
310001,0,0,0,0,0,0,0,0,0,0,2005
310002,0,0,0,0,0,0,0,0,0,0,2005
310003,12,12,12,12,12,12,12,12,12,12,2005
310004,0,0,0,0,0,0,0,0,0,0,2005
310005,0,0,0,0,0,0,0,0,0,0,2005
310006,0,0,0,0,0,0,0,0,0,0,2005
310007,0,0,0,0,0,0,0,0,0,0,2005
310008,13,13,13,13,13,13,13,13,13,13,2005
310009,0,0,0,0,0,0,0,0,0,0,2005
310010,0,0,0,0,0,0,0,0,0,0,2005
310011,0,0,0,0,0,0,0,0,0,0,2005
310012,0,0,0,0,0,0,0,0,0,0,2005
310013,0,0,0,2,11,0,0,0,0,0,2005
310014,35,35,35,35,35,35,35,35,35,35,2005
310015,0,0,0,0,0,0,0,0,0,0,2005
310016,0,0,0,0,0,0,0,0,0,0,2005
310017,21,21,21,21,21,21,21,21,21,21,2005
310018,0,0,0,0,0,0,0,0,0,0,2005
310019,0,0,0,0,0,0,0,0,0,0,2005
310020,0,0,0,0,0,0,0,0,0,0,2005
310021,27,27,27,27,27,27,27,27,27,27,2005
310022,12,12,12,12,12,12,12,12,12,12,2005
310023,0,0,0,0,0,0,0,0,0,0,2005
310024,0,0,0,0,0,0,0,0,0,0,2005
310025,0,0,0,0,0,0,0,0,0,0,2005
310026,0,0,0,0,0,0,0,0,0,0,2005
310027,18,18,18,18,18,18,18,18,18,18,2005
310028,5,0,0,0,0,0,0,0,0,0,2005
310029,2,2,2,2,2,2,2,2,2,2,2005
310030,0,0,0,0,0,0,0,0,0,0,2005
310031,0,0,0,0,0,0,0,0,0,0,2005
310032,0,0,0,0,0,0,0,0,0,0,2005
310033,0,0,0,0,0,0,0,0,0,0,2005
310034,24,24,24,24,24,24,24,24,24,24,2005
310035,13,13,13,13,13,13,13,13,13,13,2005
310036,0,0,0,0,0,0,0,0,0,0,2005
310037,0,0,0,0,0,0,0,0,0,0,2005
310038,0,0,0,0,0,0,0,0,0,0,2005
310039,0,0,0,0,0,0,0,0,0,0,2005
310040,9,5,31,30,0,0,0,0,29,15,2005
310041,0,0,0,0,0,0,0,0,0,0,2005
310042,0,0,0,0,10,0,0,0,0,0,2005
310043,10,10,10,10,10,10,10,10,10,10,2005
310044,0,0,0,0,0,0,0,0,0,0,2005
310045,0,0,0,0,0,0,0,0,0,0,2005
310046,0,0,0,0,0,0,0,0,0,0,2005
310047,22,22,22,22,22,22,22,22,22,22,2005
310048,0,0,0,0,0,0,0,0,0,0,2005
310049,24,24,24,24,24,24,24,24,24,24,2005
310050,0,0,0,0,0,0,0,0,0,0,2005
310051,14,0,0,0,0,0,0,0,0,0,2005
310052,0,0,0,0,0,0,0,0,0,0,2005
310053,1,1,1,1,1,1,1,1,1,1,2005
310054,0,0,0,0,0,0,0,0,0,0,2005
310055,24,24,24,24,24,24,24,24,24,24,2005
310056,2,2,2,2,2,2,2,2,2,2,2005
310057,0,0,0,0,0,0,0,0,0,0,2005
310058,0,0,0,0,0,0,0,0,0,0,2005
310059,0,0,0,0,0,0,0,0,0,0,2005
310060,25,24,20,19,9,17,23,24,0,23,2005
310061,0,0,0,0,0,0,0,0,0,0,2005
310062,0,0,0,0,0,0,0,0,0,0,2005
310063,0,0,0,0,0,0,0,0,0,0,2005
310064,0,0,0,0,0,0,0,0,0,0,2005
310065,20,20,9,0,0,21,0,0,22,0,2005
310066,0,0,0,0,0,0,0,0,0,0,2005
310067,28,28,28,28,28,28,28,28,28,28,2005
310068,0,0,0,0,0,0,15,17,9,0,2005
310069,3,3,3,3,3,3,3,3,3,3,2005
310070,39,39,39,39,39,39,39,39,39,39,2005
310071,17,17,17,17,17,17,17,17,17,17,2005
310072,31,31,31,31,31,31,31,31,31,31,2005
310073,21,8,9,6,10,12,9,15,22,14,2005
310074,0,0,0,0,0,0,0,0,0,0,2005
310075,20,20,20,20,20,20,20,20,20,20,2005
310076,0,0,0,0,0,0,0,0,0,0,2005
310077,0,0,0,0,0,0,0,0,0,0,2005
310078,25,25,25,25,25,25,25,25,25,25,2005
310079,0,0,0,0,0,0,0,0,0,0,2005
310080,0,0,0,0,0,0,0,0,0,0,2005
310081,0,0,0,0,0,0,0,0,0,0,2005
310082,29,29,29,29,29,29,29,29,29,29,2005
310083,0,0,0,0,0,0,0,0,0,13,2005
310084,5,5,5,5,5,5,5,5,5,5,2005
310085,0,0,0,0,0,0,0,0,0,0,2005
310086,0,0,0,0,0,0,0,0,0,0,2005
310087,0,0,0,10,0,0,0,0,0,0,2005
310088,15,15,15,15,15,15,15,15,15,15,2005
310089,19,19,19,19,19,19,19,19,19,19,2005
310090,22,22,22,22,22,22,22,22,22,22,2005
310091,0,0,0,0,0,0,0,0,0,0,2005
310092,0,0,0,0,0,0,0,0,0,0,2005
310093,1,1,1,1,1,1,1,1,1,1,2005
310094,0,0,0,0,0,0,0,0,0,0,2005
310095,15,15,15,15,15,15,15,15,15,15,2005
310096,23,23,23,23,23,23,23,23,23,23,2005
310097,2,2,2,2,2,2,2,2,2,2,2005
310098,0,0,0,0,0,0,0,0,0,0,2005
310099,0,0,0,0,0,0,0,0,0,0,2005
310100,22,0,18,0,10,20,22,20,11,0,2005
310101,0,0,0,0,0,0,0,0,0,0,2005
310102,0,0,0,0,0,0,0,0,0,0,2005
310103,0,0,0,0,0,0,0,0,0,0,2005
310104,27,27,27,27,27,27,27,27,27,27,2005
310105,0,0,0,0,0,0,0,0,0,0,2005
310106,0,0,0,0,0,0,0,9,0,0,2005
310107,0,0,0,0,0,0,0,0,0,0,2005
310108,0,0,0,0,0,0,0,0,0,0,2005
310109,0,0,0,0,0,0,0,0,0,0,2005
310110,36,36,36,36,36,36,36,36,36,36,2005
310111,0,0,0,0,0,0,0,0,0,0,2005
310112,0,0,0,0,2,0,0,0,0,0,2005
310113,0,0,0,0,0,0,0,0,0,0,2005
310114,0,0,0,0,0,0,0,0,0,0,2005
310115,0,0,0,0,0,0,0,0,0,0,2005
310116,0,0,0,0,0,0,0,0,0,0,2005
310117,0,0,0,0,0,0,0,0,0,0,2005
310118,0,0,0,0,0,0,0,0,0,0,2005
310119,0,0,0,0,0,0,0,0,0,0,2005
310120,5,5,5,5,5,5,5,5,5,5,2005
310121,0,0,0,0,0,0,0,0,0,0,2005
310122,0,0,0,0,0,0,0,0,0,0,2005
310123,0,0,0,0,0,0,0,0,0,0,2005
310124,13,0,0,0,0,0,0,0,0,0,2005
310125,7,7,7,7,7,7,7,7,7,7,2005
310126,0,0,0,0,0,0,0,0,0,0,2005
310127,0,0,0,0,0,0,0,0,0,0,2005
310128,0,0,0,0,0,0,0,0,0,0,2005
310129,0,0,0,0,0,0,0,0,0,0,2005
310130,8,8,8,8,8,8,8,8,8,8,2005
310131,0,0,0,0,0,0,0,0,0,0,2005
310132,24,24,24,24,24,24,24,24,24,24,2005
310133,17,17,17,17,17,17,17,17,17,17,2005
310134,23,23,23,23,23,23,23,23,23,23,2005
310135,15,15,15,15,15,15,15,15,15,15,2005
310136,0,0,0,0,0,0,11,0,0,0,2005
310137,0,0,0,0,13,7,0,0,0,0,2005
310138,21,21,21,21,21,21,21,21,21,21,2005
310139,0,0,0,0,0,0,0,0,0,0,2005
310140,18,18,18,18,18,18,18,18,18,18,2005
310141,0,0,0,0,0,0,0,0,0,0,2005
310142,0,0,0,0,0,0,0,0,0,0,2005
310143,12,12,12,12,12,12,12,12,12,12,2005
310144,0,0,0,0,0,0,0,0,0,0,2005
310145,0,0,0,0,0,0,0,0,0,0,2005
310146,6,6,6,6,6,6,6,6,6,6,2005
310147,3,9,19,12,12,21,12,8,5,6,2005
310148,9,9,9,9,9,9,9,9,9,9,2005
310149,0,0,0,0,0,0,0,0,0,0,2005
310150,33,35,0,14,0,25,22,22,0,21,2005
310151,15,15,15,15,15,15,15,15,15,15,2005
310152,0,0,11,0,30,0,0,0,15,0,2005
310153,0,0,0,0,0,0,0,0,0,0,2005
310154,15,15,15,15,15,15,15,15,15,15,2005
310155,0,0,0,0,0,0,0,0,0,0,2005
310156,0,0,0,0,0,0,0,0,0,0,2005
310157,0,0,0,0,0,0,0,0,0,0,2005
310158,0,0,0,0,0,0,0,0,0,0,2005
310159,0,0,0,0,0,0,0,0,0,0,2005
310160,0,0,0,0,0,0,0,0,0,0,2005
310161,0,0,0,0,0,0,0,0,0,0,2005
310162,0,0,0,0,13,0,0,0,0,0,2005
310163,0,0,0,0,0,0,0,0,0,0,2005
310164,0,0,0,0,0,0,0,0,0,0,2005
310165,0,0,0,0,0,0,0,0,0,0,2005
310166,8,0,0,0,0,0,0,0,0,0,2005
310167,36,36,36,36,36,36,36,36,36,36,2005
310168,0,0,0,0,0,0,0,0,0,0,2005
310169,0,25,0,0,0,16,23,0,5,0,2005
310170,0,0,0,0,0,0,0,0,0,0,2005
310171,0,0,0,0,0,0,0,0,0,0,2005
310172,0,0,0,0,0,0,0,0,0,0,2005
310173,18,18,18,18,18,18,18,18,18,18,2005
310174,0,0,0,0,0,0,0,0,0,0,2005
310175,8,10,9,0,14,22,0,0,19,0,2005
310176,0,0,0,0,0,0,0,0,0,0,2005
310177,24,24,24,24,24,24,24,24,24,24,2005
310178,0,0,0,0,0,0,0,0,0,0,2005
310179,12,12,12,12,12,12,12,12,12,12,2005
310180,22,22,22,22,22,22,22,22,22,22,2005
310181,0,0,0,0,0,0,0,0,0,0,2005
310182,0,0,0,0,0,0,0,0,0,0,2005
310183,0,0,0,0,0,0,0,0,0,0,2005
310184,0,0,0,0,0,0,0,0,0,0,2005
310185,0,0,0,0,0,0,0,0,0,0,2005
310186,1,1,1,1,1,1,1,1,1,1,2005
310187,0,0,0,0,0,0,0,0,0,0,2005
310188,0,0,0,0,0,0,0,0,0,0,2005
310189,14,14,14,14,14,14,14,14,14,14,2005
310190,0,0,0,0,38,0,20,20,0,0,2005
310191,0,0,0,0,0,0,0,0,0,0,2005
310192,2,2,2,2,2,2,2,2,2,2,2005
310193,0,0,0,0,0,0,0,0,0,0,2005
310194,0,0,0,0,0,0,0,0,0,0,2005
310195,22,22,22,22,22,22,22,22,22,22,2005
310196,23,23,23,23,23,23,23,23,23,23,2005
310197,13,13,13,13,13,13,13,13,13,13,2005
310198,23,23,23,23,23,23,23,23,23,23,2005
310199,0,0,0,0,0,0,0,0,0,0,2005
310200,27,27,27,27,27,27,27,27,27,27,2005
310201,14,14,14,14,14,14,14,14,14,14,2005
310202,0,0,0,0,0,0,0,0,0,0,2005
310203,0,0,0,0,0,0,0,0,0,0,2005
310204,23,0,0,9,0,0,21,7,28,19,2005
310205,0,0,0,0,0,0,0,0,0,0,2005
310206,0,0,0,0,0,0,0,0,0,0,2005
310207,22,0,0,13,27,8,0,0,0,10,2005
310208,0,0,0,0,0,0,0,0,0,0,2005
310209,14,14,14,14,14,14,14,14,14,14,2005
310210,24,40,18,0,0,0,15,17,32,0,2005
310211,18,18,18,18,18,18,18,18,18,18,2005
310212,6,6,6,6,6,6,6,6,6,6,2005
310213,0,0,0,0,0,15,0,0,0,0,2005
310214,0,0,9,0,0,0,0,0,0,0,2005
310215,21,21,21,21,21,21,21,21,21,21,2005
310216,0,0,0,0,0,0,0,0,0,0,2005
310217,0,0,0,0,0,0,0,0,0,0,2005
310218,0,0,0,0,0,0,0,0,0,0,2005
310219,19,19,19,19,19,19,19,19,19,19,2005
310220,0,0,0,0,0,0,0,0,0,0,2005
310221,0,0,0,0,0,0,0,0,0,0,2005
310222,0,0,0,0,0,0,0,0,0,0,2005
310223,0,0,0,0,0,0,0,0,0,0,2005
310224,0,0,0,0,0,0,0,0,0,0,2005
310225,0,0,0,0,0,0,0,0,0,20,2005
310226,15,15,15,15,15,15,15,15,15,15,2005
310227,0,0,0,0,0,0,0,0,0,0,2005
310228,0,0,0,0,0,0,0,0,0,0,2005
310229,21,21,21,21,21,21,21,21,21,21,2005
310230,0,0,0,0,0,0,0,0,0,0,2005
310231,0,0,0,0,0,0,0,0,0,0,2005
310232,0,0,0,14,12,0,23,0,0,0,2005
310233,0,0,31,0,0,0,0,0,0,0,2005
310234,0,0,0,0,0,0,0,0,0,0,2005
310235,16,16,16,16,16,16,16,16,16,16,2005
310236,15,15,15,15,15,15,15,15,15,15,2005
310237,0,0,0,0,0,0,0,0,0,0,2005
310238,0,23,0,16,0,0,0,0,0,0,2005
320001,20,20,20,20,20,20,20,20,20,20,2005
320002,24,0,40,8,27,0,0,0,27,11,2005
320003,0,0,0,0,0,0,0,0,0,0,2005
320004,0,17,0,0,0,0,0,0,0,0,2005
320005,23,23,23,23,23,23,23,23,23,23,2005
320006,28,28,28,28,28,28,28,28,28,28,2005
320007,0,0,0,0,0,0,0,0,0,0,2005
320008,0,0,0,0,0,0,0,0,0,0,2005
320009,6,6,6,6,6,6,6,6,6,6,2005
320010,0,0,0,0,0,0,0,0,0,0,2005
320011,0,0,0,0,0,0,0,0,0,0,2005
320012,0,0,0,0,0,0,0,0,0,0,2005
320013,0,0,0,0,0,0,0,0,0,0,2005
320014,12,12,12,12,12,12,12,12,12,12,2005
320015,0,0,0,0,0,0,0,0,0,0,2005
320016,24,14,0,24,0,17,20,10,15,0,2005
320017,0,0,24,14,0,12,0,0,0,32,2005
320018,0,0,0,0,0,0,0,0,0,0,2005
320019,0,0,0,0,0,0,0,0,0,0,2005
320020,89,0,0,0,0,0,4,0,0,0,2005
320021,0,11,0,0,0,0,0,19,0,0,2005
320022,0,0,0,0,0,0,13,0,0,0,2005
320023,0,0,0,0,0,0,0,0,0,0,2005
320024,0,0,0,0,0,0,0,0,0,0,2005
320025,0,0,0,0,0,0,0,0,0,0,2005
320026,0,27,11,0,0,0,9,11,15,0,2005
320027,26,26,26,26,26,26,26,26,26,26,2005
320028,22,22,22,22,22,22,22,22,22,22,2005
320029,13,13,13,13,13,13,13,13,13,13,2005
320030,7,7,7,7,7,7,7,7,7,7,2005
320031,0,0,0,0,0,0,0,0,0,0,2005
320032,0,0,15,0,0,0,0,0,0,0,2005
320033,0,0,0,0,0,0,0,0,0,0,2005
320034,0,0,0,0,0,0,12,0,0,24,2005
320035,19,19,19,19,19,19,19,19,19,19,2005
320036,0,0,0,0,0,0,0,0,0,0,2005
320037,0,7,0,0,0,0,0,0,0,0,2005
320038,9,9,9,9,9,9,9,9,9,9,2005
320039,0,0,0,0,0,0,0,0,0,0,2005
320040,0,0,0,0,0,0,0,0,0,0,2005
320041,0,0,0,0,0,0,0,0,0,0,2005
320042,0,0,0,4,0,0,0,0,0,0,2005
320043,0,0,0,15,0,10,0,0,0,0,2005
320044,0,0,0,18,0,7,0,0,0,0,2005
320045,0,0,0,24,0,16,0,0,7,13,2005
320046,0,0,0,0,0,0,0,0,35,0,2005
320047,0,0,0,0,0,0,0,0,0,0,2005
320048,9,9,9,9,9,9,9,9,9,9,2005
320049,0,0,0,0,0,0,0,0,0,0,2005
320050,28,28,28,28,28,28,28,28,28,28,2005
320051,4,4,4,4,4,4,4,4,4,4,2005
320052,0,0,0,0,0,0,0,0,0,0,2005
320053,0,0,0,0,0,0,0,0,0,0,2005
320054,0,0,0,0,0,0,0,0,0,0,2005
320055,0,0,0,0,0,17,24,25,0,4,2005
320056,12,12,12,12,12,12,12,12,12,12,2005
320057,11,11,11,11,11,11,11,11,11,11,2005
320058,29,29,29,29,29,29,29,29,29,29,2005
320059,0,0,0,0,0,0,7,0,0,0,2005
320060,9,9,9,9,9,9,9,9,9,9,2005
320061,10,10,10,10,10,10,10,10,10,10,2005
320062,0,0,0,0,0,0,0,0,0,0,2005
320063,0,0,0,0,0,0,0,0,0,0,2005
320064,0,0,0,0,0,0,0,0,0,0,2005
