VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_CARG,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,ST_CASE,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_ID,FLDCD_TR,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
1G4NV54U0LM0,1,G,4,N,V,5,4,U,0,L,M,0,42,4,0,18,18,4,42,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421221,18018,1990,SKY,***,4D,00000000000,*,1034,0,,2509,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,30,0,0,1
1B3EJ46X1TN1,1,B,3,E,J,4,6,X,1,T,N,1,42,5,0,7,43,4,42,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421221,7043,1996,STR,***,4D,00000000000,*,1080,0,,2859,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,30,0,0,1
1N4DL01D2YC1,1,N,4,D,L,0,1,D,2,Y,C,1,42,6,0,35,47,4,42,6,0,0,99,0,0,0,0,0,0,0,11,11,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421221,35047,2000,AGS,***,4D,00000000000,*,1031,0,,2754,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,30,0,0,1
2G3AJ54N3L23,2,G,3,A,J,5,4,N,3,L,2,3,42,3,0,21,20,4,42,6,0,0,99,0,0,0,0,0,0,0,4,4,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421230,21020,1990,CIS,***,4D,00000000000,*,1049,0,,2642,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,5,1,2
1MELM5042RA6,1,M,E,L,M,5,0,4,2,R,A,6,42,4,0,14,17,4,42,6,0,0,99,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421230,14017,1994,SGS,***,4D,00000000000,*,1060,0,,3126,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,5,1,2
1FTCR10A0RPC,1,F,T,C,R,1,0,A,0,R,P,C,42,2,0,12,471,30,42,6,0,0,99,0,0,0,0,0,0,0,5,5,0,6,3,9,0,1,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421244,12471,1994,RNG,RNG,PK,00000000000,G,1080,1140,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,3,0,1
1MEBP89C1EG6,1,M,E,B,P,8,9,C,1,E,G,6,42,2,0,14,6,4,42,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421290,14006,1984,MAR,***,4D,00000000000,*,1056,0,,2928,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,14,1,0,1
1HGES16513L0,1,H,G,E,S,1,6,5,1,3,L,0,42,3,0,37,31,4,39,6,0,0,99,0,0,0,0,0,0,0,7,7,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421297,37031,2003,UCL,***,4D,00000000000,*,1031,0,,2513,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,12,1,0,2
1FDWX36F41EC,1,F,D,W,X,3,6,F,4,1,E,C,42,2,0,12,481,31,42,6,0,0,99,0,0,0,0,0,0,0,8,8,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421343,12481,2001,F3D,DRW,4B,00000000000,D,1620,0,,,3,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,33,0,0,1
WMWRF33545TF,W,M,W,R,F,3,3,5,4,5,T,F,42,2,0,98,398,1,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421344,98398,2005,COO,***,CV,00000000000,*,971,0,,2701,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,33,0,0,1
1D4GP21R25B4,1,D,4,G,P,2,1,R,2,5,B,4,42,3,0,7,442,20,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421344,7442,2005,CCV,CAR,CG,00000000000,G,1133,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,33,0,0,1
1D4GP21R15B4,1,D,4,G,P,2,1,R,1,5,B,4,42,4,0,7,442,20,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,16,0,99,99,99,99,99,99,17,0,0,3,421344,7442,2005,CCV,CAR,CG,00000000000,G,1133,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,33,0,0,1
1D4GP21R65B4,1,D,4,G,P,2,1,R,6,5,B,4,42,5,0,7,442,20,92,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,16,0,99,99,99,99,99,99,17,0,0,3,421344,7442,2005,CCV,CAR,CG,00000000000,G,1133,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,33,0,0,1
1FTNX21L8XED,1,F,T,N,X,2,1,L,8,X,E,D,42,2,0,12,481,31,42,6,0,0,99,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421378,12481,1999,F2S,SRW,4C,00000000000,G,1418,1580,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,24,0,0,1
1GCGK24K6NE1,1,G,C,G,K,2,4,K,6,N,E,1,42,2,1,20,481,31,42,6,0,0,99,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421425,20481,1992,GK2,GM4,PK,00000000000,G,1315,1555,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,11,2,1
1G6CB5337L43,1,G,6,C,B,5,3,3,7,L,4,3,42,2,0,19,3,4,42,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,421447,19003,1990,FFL,***,4D,00000000000,*,1138,0,,3451,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,8,0,0,1
JT3HN86R0W01,J,T,3,H,N,8,6,R,0,W,0,1,42,2,0,49,401,14,42,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421454,49401,1998,RUN,***,UT,00000000000,*,1053,0,,3850,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,53,0,0,1
9X92Y264704,9,X,9,2,Y,2,6,4,7,0,4,,42,2,0,12,12,4,42,6,0,0,99,0,0,0,0,0,0,0,2,2,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,11,0,0,3,421455,12012,1979,FMT,***,4D,00000000000,*,1055,0,,2491,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,4,0,1
1G1JC1445R71,1,G,1,J,C,1,4,4,5,R,7,1,42,3,0,20,16,2,42,6,0,0,99,0,0,0,0,0,0,0,5,5,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,421455,20016,1994,CRV,***,CP,00000000000,*,1013,0,,2509,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,4,0,1
1G1LD55M1SY1,1,G,1,L,D,5,5,M,1,S,Y,1,42,2,0,20,19,4,42,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,421463,20019,1995,CSA,***,4D,00000000000,*,1034,0,,2745,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,1,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,42,2,0,93,981,59,48,6,0,0,99,0,0,21,2,21,0,0,5,5,0,6,2,9,0,5,0,99,8,12,0,99,99,99,99,99,99,17,9,3,2,421470,93981,1997,999,999,99,57999999999,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,24,0,0,1
1XKWD29XXWJ9,1,X,K,W,D,2,9,X,X,W,J,9,42,2,1,85,881,66,97,6,0,0,99,0,1,6,5,1,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,421489,85881,1998,W90,CON,DS,571330571,D,1600,2850,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,14,1,0,1
1FTWW33P55EB,1,F,T,W,W,3,3,P,5,5,E,B,44,3,1,12,481,31,25,6,0,0,99,0,1,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,440079,12481,2005,F3D,DRW,CW,00000000000,D,1560,1720,,,3,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,0,0,0,0,0,0,999,999,0,0,99999,12,12,9,0,2
2GTEC19R7V15,2,G,T,E,C,1,9,R,7,V,1,5,45,1,0,23,481,31,45,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450147,23481,1997,SC1,SIE,PC,00000000000,G,1415,1555,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,1,0,1
1FABP27B5BA1,1,F,A,B,P,2,7,B,5,B,A,1,45,2,0,12,11,4,45,6,0,0,99,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450157,12011,1981,GRA,***,4D,00000000000,*,1055,0,,2707,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,5,0,1
1FAFP52U2WA2,1,F,A,F,P,5,2,U,2,W,A,2,45,3,0,12,17,4,45,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450266,12017,1998,TLS,***,4D,00000000000,*,1085,0,,3359,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,7,0,2
1B3EJ46X3XN5,1,B,3,E,J,4,6,X,3,X,N,5,45,4,0,7,43,4,45,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450266,7043,1999,STR,***,4D,00000000000,*,1080,0,,2857,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,7,0,2
1FALP66L0SK1,1,F,A,L,P,6,6,L,0,S,K,1,45,5,0,12,35,4,45,6,0,0,99,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450266,12035,1995,LXC,***,4D,00000000000,*,1065,0,,2808,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,7,0,2
WDBEA30DXGA1,W,D,B,E,A,3,0,D,X,G,A,1,45,6,0,42,36,4,45,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450266,42036,1986,30E,***,4D,00000000000,*,1102,0,,3190,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,7,0,2
1B3HD46F0TF1,1,B,3,H,D,4,6,F,0,T,F,1,45,7,0,7,41,4,45,6,0,0,99,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450266,7041,1996,INT,***,4D,00000000000,*,1130,0,,3311,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,7,0,2
1G1YY22P8S51,1,G,1,Y,Y,2,2,P,8,S,5,1,45,8,0,20,4,3,45,6,0,0,99,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450266,20004,1995,CVT,***,CP,00000000000,*,962,0,,3203,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,7,0,2
1FUYSSEB5YLA,1,F,U,Y,S,S,E,B,5,Y,L,A,45,2,0,82,881,66,47,6,0,0,99,0,1,6,5,1,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,450369,82881,2000,FC2,CON,DS,99999999999,D,9999,9999,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,7,0,2
1GNDT13W4T21,1,G,N,D,T,1,3,W,4,T,2,1,45,2,0,20,401,14,45,6,0,0,99,0,0,0,0,0,0,0,4,4,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450386,20401,1996,BZR,***,UT,00000000000,*,1070,0,,4023,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,8,0,2,1
1B7GL23X6TS5,1,B,7,G,L,2,3,X,6,T,S,5,45,3,0,7,472,30,45,6,0,0,99,0,0,0,0,0,0,0,12,12,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450457,7472,1996,DAK,DAK,PC,00000000000,G,1309,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,12,5,0,2
1FALP57U7TA2,1,F,A,L,P,5,7,U,7,T,A,2,45,4,0,12,17,4,45,6,0,0,99,0,0,0,0,0,0,0,12,12,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450457,12017,1996,TAG,***,SW,00000000000,*,1085,0,,3511,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,12,5,0,2
1G4CW53L1M16,1,G,4,C,W,5,3,L,1,M,1,6,45,5,0,18,3,6,45,6,0,0,99,0,0,0,0,0,0,0,12,12,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450457,18003,1991,PKA,***,4D,00000000000,*,1108,0,,3485,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,12,5,0,2
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,45,2,1,99,999,99,45,3,0,0,99,0,0,0,0,0,0,0,6,6,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,4,450696,99999,9999,999,999,99,00000000000,9,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,45,1,0,1
1G1JC52F9371,1,G,1,J,C,5,2,F,9,3,7,1,45,2,2,20,16,4,45,6,0,0,99,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450737,20016,2003,CAV,***,4D,00000000000,*,1041,0,,2971,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,34,0,0,1
WDBJF65J4YB0,W,D,B,J,F,6,5,J,4,Y,B,0,45,2,0,42,48,4,45,6,0,0,99,9,9,99,99,99,0,0,10,10,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,9,3,450750,42048,2000,E32,***,4D,,*,1115,0,,3440,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,12,3,0,2
X15HK206876,X,1,5,H,K,2,0,6,8,7,6,,45,3,0,12,481,31,45,6,0,0,99,9,9,99,99,99,0,0,7,7,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,11,0,9,3,450750,12481,1977,F15,COF,PK,,G,1170,1665,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,12,3,0,2
4T1BG22K3XU4,4,T,1,B,G,2,2,K,3,X,U,4,45,1,1,49,40,4,45,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,450916,49040,1999,UEX,***,4D,00000000000,*,1051,0,,2998,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,8,8,0,0,0,0,999,999,2005,2005,99999,12,8,0,0,1
1N4BU31D5SC2,1,N,4,B,U,3,1,D,5,S,C,2,46,2,0,35,47,4,46,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,460065,35047,1995,AGS,***,4D,00000000000,*,1031,0,,2800,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,1,0,0,1
4CDG33H28P25,4,C,D,G,3,3,H,2,8,P,2,5,47,2,0,98,805,58,47,6,0,0,99,0,0,99,99,99,0,0,12,12,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,3,470019,98805,1993,LBU,SHL,IC,88888888888,G,9999,9999,,,3,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,11,0,1
1FTDF15Y5NNA,1,F,T,D,F,1,5,Y,5,N,N,A,47,3,0,12,481,31,92,6,0,0,99,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470027,12481,1992,F15,COF,PK,00000000000,G,1170,1330,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,12,2,0,2
1GNEK13K6SJ4,1,G,N,E,K,1,3,K,6,S,J,4,47,2,0,20,421,15,98,6,0,0,99,0,0,0,0,0,0,0,1,1,0,2,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470031,20421,1995,KTA,***,UT,00000000000,*,1175,0,,5124,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,38,0,0,1
1GNGC26NXSJ4,1,G,N,G,C,2,6,N,X,S,J,4,47,3,0,20,431,16,98,6,0,0,99,0,0,0,0,0,0,0,1,1,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470031,20431,1995,C25,***,SW,00000000000,*,1315,0,,5176,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,38,0,0,1
2FMDA5141SBD,2,F,M,D,A,5,1,4,1,S,B,D,47,3,0,12,442,20,39,6,0,0,99,0,0,0,0,0,0,0,11,11,0,2,2,9,0,12,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470081,12442,1995,WIN,***,SV,00000000000,*,1207,0,,3720,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,5,0,2
1FTYS95W3TVA,1,F,T,Y,S,9,5,W,3,T,V,A,47,2,1,12,881,66,93,6,0,0,99,0,2,7,98,1,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,470144,12881,1996,9AS,COL,CC,5700241829,D,1310,2390,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,14,1,0,1
1GBKC34F5SJ1,1,G,B,K,C,3,4,F,5,S,J,1,47,2,0,20,481,31,47,6,0,0,99,0,0,0,0,0,0,0,6,12,0,4,3,9,0,99,99,99,8,12,0,99,99,99,99,99,99,17,0,0,2,470168,20481,1995,3HD,GM4,CB,00000000000,D,1355,1835,,,4,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
B21BF7K17345,B,2,1,B,F,7,K,1,7,3,4,5,47,3,0,7,461,21,47,6,0,0,99,0,0,0,0,0,0,0,6,6,0,4,2,9,0,99,99,99,8,12,0,99,99,99,99,99,99,13,0,0,2,470168,7461,1977,VB2,BVN,VN,00000000000,G,1090,1270,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
1D7HA16K72J1,1,D,7,H,A,1,6,K,7,2,J,1,47,2,0,7,482,31,28,6,0,0,99,0,0,0,0,0,0,0,5,5,0,4,2,9,0,99,99,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470268,7482,2002,150,RPC,PK,00000000000,G,1205,1405,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,18,0,0,1
1GNCT18WXN01,1,G,N,C,T,1,8,W,X,N,0,1,47,2,0,20,401,14,47,6,0,0,99,0,0,0,0,0,0,0,5,5,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470316,20401,1992,S10,***,UT,00000000000,*,1005,0,,3486,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,18,0,0,1
1FTCR15X6NPA,1,F,T,C,R,1,5,X,6,N,P,A,47,3,0,12,471,30,47,6,0,0,99,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470375,12471,1992,RNS,RNG,PS,00000000000,G,1250,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,12,5,0,2
1GCEK14H8GF3,1,G,C,E,K,1,4,H,8,G,F,3,47,2,0,20,481,31,47,6,0,0,99,0,0,0,0,0,0,0,10,10,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470386,20481,1986,K10,K10,PK,00000000000,G,1175,1315,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,32,0,0,1
1FTHX25H5SEA,1,F,T,H,X,2,5,H,5,S,E,A,47,3,0,12,481,31,40,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470440,12481,1995,F25,COF,PS,00000000000,G,1550,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,12,7,0,2
1FTRX17W72NA,1,F,T,R,X,1,7,W,7,2,N,A,47,4,0,12,481,31,47,6,0,0,99,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470440,12481,2002,F15,COF,4C,00000000000,G,1385,1571,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,12,7,0,2
2G2AF51W3H92,2,G,2,A,F,5,1,W,3,H,9,2,47,5,2,22,17,4,47,6,0,0,99,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470440,22017,1987,600,***,4D,00000000000,*,1049,0,,2755,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,12,7,0,2
JN8HD17Y3SW0,J,N,8,H,D,1,7,Y,3,S,W,0,47,6,1,35,401,14,47,6,0,0,99,0,0,0,0,0,0,0,5,5,0,4,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470440,35401,1995,PFI,***,UT,00000000000,*,1043,0,,3961,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,12,7,0,2
1GCCS1957Y82,1,G,C,C,S,1,9,5,7,Y,8,2,47,7,0,20,471,30,47,6,0,0,99,0,0,0,0,0,0,0,5,5,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,470440,20471,2000,S14,S,PC,00000000000,F,1229,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,12,7,0,2
2FAHP71W05X1,2,F,A,H,P,7,1,W,0,5,X,1,47,2,0,12,16,4,47,6,0,0,99,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,470483,12016,2005,CVP,***,4D,00000000000,*,1147,0,,9999,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,7,0,1
