STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
13,130930,3,1,12,42,9999,77
13,130931,1,1,12,8,9999,77
13,130932,1,1,55,61,5555,55
13,130932,2,1,55,64,5555,55
13,130932,3,1,12,25,9999,77
13,130933,1,1,12,12,2,12
13,130933,2,2,99,12,3,1
13,130934,1,2,12,12,1,11
13,130935,1,1,55,68,5555,55
13,130935,2,1,55,64,5555,55
13,130935,3,1,12,34,9999,77
13,130935,4,1,12,32,9999,77
13,130936,1,1,55,63,5555,55
13,130936,2,1,12,34,9999,77
13,130936,3,1,12,32,9999,77
13,130936,4,1,0,1,9999,77
13,130936,5,1,0,2,9999,77
13,130937,1,1,55,63,5555,55
13,130937,2,1,9,30,9999,77
13,130938,1,1,12,12,2,12
13,130939,1,1,55,63,5555,55
13,130939,2,1,55,69,5555,55
13,130939,3,1,55,63,5555,55
13,130939,4,1,12,35,9999,77
13,130939,5,1,12,42,9999,77
13,130939,6,1,12,42,9999,77
13,130940,1,1,12,8,9999,77
13,130942,1,1,55,63,5555,55
13,130942,2,1,12,52,9999,77
13,130942,3,1,11,52,9999,77
13,130942,4,1,0,1,9999,77
13,130943,1,2,11,12,1,5
13,130943,2,2,55,68,5555,55
13,130943,3,2,99,12,3,12
13,130944,1,1,55,68,5555,55
13,130944,2,1,12,12,2,12
13,130945,1,1,12,9,9999,77
13,130946,1,1,55,63,5555,55
13,130946,2,1,12,42,9999,77
13,130946,3,1,0,2,9999,77
13,130947,1,2,12,12,1,1
13,130948,1,2,12,12,1,11
13,130949,1,2,12,12,1,3
13,130950,1,2,12,12,1,9
13,130951,1,1,55,63,5555,55
13,130951,2,1,12,52,9999,77
13,130952,1,1,55,63,5555,55
13,130952,2,1,55,69,5555,55
13,130952,3,1,55,68,5555,55
13,130952,4,1,55,64,5555,55
13,130952,5,1,11,42,9999,77
13,130952,6,1,3,42,9999,77
13,130952,7,1,0,1,9999,77
13,130953,1,1,12,8,9999,77
13,130954,1,1,12,12,2,9
13,130954,2,2,55,63,5555,55
13,130954,3,2,14,33,9999,77
13,130955,1,1,55,68,5555,55
13,130955,2,1,55,64,5555,55
13,130955,3,1,55,69,5555,55
13,130955,4,1,55,68,5555,55
13,130955,5,1,55,63,5555,55
13,130955,6,1,12,24,9999,77
13,130955,7,1,0,1,9999,77
13,130956,1,1,55,68,5555,55
13,130956,2,1,11,12,2,11
13,130956,3,1,12,12,3,1
13,130956,4,2,55,63,5555,55
13,130956,5,2,12,34,9999,77
13,130956,6,2,0,1,9999,77
13,130957,1,1,12,12,2,2
13,130957,2,1,55,63,5555,55
13,130957,3,1,99,24,9999,77
13,130957,4,1,99,59,9999,77
13,130957,5,1,99,42,9999,77
13,130957,6,1,99,42,9999,77
13,130957,7,1,99,38,9999,77
13,130957,8,1,0,1,9999,77
13,130958,1,1,55,63,5555,55
13,130958,2,1,1,8,9999,77
13,130959,1,1,12,8,9999,77
13,130960,1,1,55,68,5555,55
13,130960,2,1,55,64,5555,55
13,130960,3,1,99,42,9999,77
13,130962,1,1,55,68,5555,55
13,130962,2,1,55,64,5555,55
13,130962,3,1,12,33,9999,77
13,130962,4,1,12,42,9999,77
13,130963,1,1,55,63,5555,55
13,130963,2,1,12,33,9999,77
13,130963,3,1,12,30,9999,77
13,130964,1,1,55,65,5555,55
13,130964,2,1,55,64,5555,55
13,130964,3,1,12,34,9999,77
13,130964,4,1,12,42,9999,77
13,130965,1,1,55,68,5555,55
13,130965,2,1,11,12,2,9
13,130965,3,1,12,12,3,12
13,130965,4,1,55,63,5555,55
13,130965,5,1,0,2,9999,77
13,130965,6,3,0,2,9999,77
13,130966,1,1,12,12,2,6
13,130966,2,1,55,63,5555,55
13,130966,3,1,0,2,9999,77
13,130967,1,1,98,8,9999,77
13,130968,1,1,12,8,9999,77
13,130969,1,1,7,12,2,12
13,130970,1,1,55,63,5555,55
13,130970,2,1,55,69,5555,55
13,130970,3,1,55,68,5555,55
13,130970,4,1,55,64,5555,55
13,130970,5,1,12,42,9999,77
13,130970,6,1,0,2,9999,77
13,130971,1,1,12,8,9999,77
13,130972,1,1,12,8,9999,77
13,130973,1,1,55,63,5555,55
13,130973,2,1,55,69,5555,55
13,130973,3,1,55,68,5555,55
13,130973,4,1,3,12,2,12
13,130974,1,1,12,8,9999,77
13,130975,1,1,12,9,9999,77
13,130976,1,1,12,15,9999,77
13,130976,2,1,55,64,5555,55
13,130976,3,1,3,20,9999,77
13,130977,1,1,55,63,5555,55
13,130977,2,1,12,8,9999,77
13,130978,1,1,11,8,9999,77
13,130979,1,1,98,8,9999,77
13,130980,1,1,98,12,2,98
13,130981,1,1,55,68,5555,55
13,130981,2,1,55,64,5555,55
13,130981,3,1,12,33,9999,77
13,130981,4,1,9,42,9999,77
13,130981,5,1,12,42,9999,77
13,130981,6,1,0,2,9999,77
13,130982,1,1,98,8,9999,77
13,130983,1,1,3,12,2,12
13,130983,2,1,0,1,9999,77
13,130983,3,2,0,1,9999,77
13,130984,1,1,55,63,5555,55
13,130984,2,1,12,35,9999,77
13,130984,3,1,55,67,5555,55
13,130984,4,1,14,35,9999,77
13,130985,1,1,55,68,5555,55
13,130985,2,2,12,12,1,3
13,130985,3,2,0,1,9999,77
13,130986,1,1,0,5,9999,77
13,130987,1,1,12,8,9999,77
13,130987,2,1,12,12,2,11
13,130987,3,2,55,64,5555,55
13,130987,4,2,12,31,9999,77
13,130988,1,2,12,12,1,1
13,130988,2,1,0,2,9999,77
13,130988,3,2,55,63,5555,55
13,130988,4,2,12,53,9999,77
13,130989,1,1,55,68,5555,55
13,130989,2,1,12,12,2,12
13,130990,1,1,55,68,5555,55
13,130990,2,1,12,12,2,12
13,130991,1,1,55,63,5555,55
13,130991,2,1,12,25,9999,77
13,130991,3,1,0,1,9999,77
13,130992,1,1,12,8,9999,77
13,130993,1,1,12,8,9999,77
13,130994,1,1,12,12,2,9
13,130995,1,1,0,1,9999,77
13,130996,1,1,55,63,5555,55
13,130996,2,1,11,42,9999,77
13,130996,3,1,98,42,9999,77
13,130997,1,1,55,68,5555,55
13,130997,2,1,55,64,5555,55
13,130997,3,1,12,32,9999,77
13,130997,4,1,55,67,5555,55
13,130997,5,1,12,42,9999,77
13,130997,6,1,12,42,9999,77
13,130998,1,1,12,9,9999,77
13,130999,1,1,55,68,5555,55
13,130999,2,1,12,12,2,12
13,131000,1,1,12,12,2,6
13,131001,1,1,12,12,2,6
13,131001,2,3,12,12,2,1
13,131002,1,2,12,12,1,4
13,131003,1,1,55,68,5555,55
13,131003,2,1,12,12,2,12
13,131004,1,1,55,63,5555,55
13,131004,2,1,12,35,9999,77
13,131004,3,1,0,2,9999,77
13,131005,1,1,12,11,9999,77
13,131005,2,1,55,63,5555,55
13,131005,3,1,12,30,9999,77
13,131005,4,1,0,2,9999,77
13,131006,1,2,12,12,1,1
13,131007,1,2,12,12,1,9
13,131008,1,1,55,65,5555,55
13,131008,2,1,55,64,5555,55
13,131008,3,1,10,42,9999,77
13,131009,1,1,12,8,9999,77
13,131010,1,1,0,1,9999,77
13,131011,1,1,12,12,2,6
13,131012,1,1,55,63,5555,55
13,131012,2,1,12,34,9999,77
13,131012,3,1,12,35,9999,77
13,131012,4,1,55,67,5555,55
13,131012,5,1,12,34,9999,77
13,131012,6,1,0,1,9999,77
13,131013,1,1,12,8,9999,77
13,131013,2,2,14,18,9999,77
13,131013,3,3,14,18,9999,77
13,131014,1,1,55,63,5555,55
13,131014,2,1,12,42,9999,77
13,131014,3,1,0,1,9999,77
13,131014,4,1,0,2,9999,77
13,131015,1,1,55,63,5555,55
13,131015,2,1,1,42,9999,77
13,131015,3,1,12,59,9999,77
13,131015,4,1,12,53,9999,77
13,131015,5,1,0,1,9999,77
13,131015,6,1,3,42,9999,77
13,131016,1,1,12,12,2,6
13,131017,1,1,12,12,2,5
13,131018,1,1,55,68,5555,55
13,131018,2,1,3,12,2,8
13,131018,3,1,3,12,3,12
13,131018,4,3,61,12,4,12
13,131020,1,1,55,63,5555,55
13,131020,2,1,12,33,9999,77
13,131020,3,1,12,41,9999,77
13,131020,4,1,12,42,9999,77
13,131021,1,2,12,12,1,9
13,131022,1,1,55,63,5555,55
13,131022,2,1,12,17,9999,77
13,131023,1,1,55,63,5555,55
13,131023,2,1,55,69,5555,55
13,131023,3,1,55,68,5555,55
13,131023,4,1,55,64,5555,55
13,131023,5,1,3,42,9999,77
13,131024,1,1,55,68,5555,55
13,131024,2,1,12,12,2,12
13,131025,1,1,0,16,9999,77
13,131026,1,1,55,68,5555,55
13,131026,2,1,55,64,5555,55
13,131026,3,1,11,38,9999,77
13,131026,4,1,12,19,9999,77
13,131027,1,1,12,8,9999,77
13,131028,1,1,55,68,5555,55
13,131028,2,1,55,64,5555,55
13,131028,3,1,4,34,9999,77
13,131028,4,1,3,30,9999,77
13,131029,1,1,12,12,2,6
13,131030,1,1,12,8,9999,77
13,131031,1,1,55,68,5555,55
13,131031,2,1,12,12,2,12
13,131032,1,1,55,64,5555,55
13,131032,2,1,55,69,5555,55
13,131032,3,1,55,63,5555,55
13,131032,4,1,12,24,9999,77
13,131033,1,1,12,12,2,5
13,131034,1,1,12,12,2,12
13,131035,1,1,55,63,5555,55
13,131035,2,1,55,69,5555,55
13,131035,3,1,55,68,5555,55
13,131035,4,1,55,64,5555,55
13,131035,5,1,9,30,9999,77
13,131035,6,1,0,1,9999,77
13,131036,1,1,55,68,5555,55
13,131036,2,1,12,12,2,12
13,131037,1,1,12,8,9999,77
13,131038,1,1,55,68,5555,55
13,131038,2,1,11,12,2,11
13,131039,1,1,55,68,5555,55
13,131039,2,1,12,12,2,12
13,131040,1,1,12,9,9999,77
13,131041,1,1,55,68,5555,55
13,131041,2,1,12,12,2,12
13,131041,3,2,12,12,3,12
13,131042,1,1,55,63,5555,55
13,131042,2,1,11,42,9999,77
13,131042,3,1,12,42,9999,77
13,131043,1,1,55,63,5555,55
13,131043,2,1,12,32,9999,77
13,131043,3,1,0,2,9999,77
13,131044,1,1,12,12,2,6
13,131044,2,1,12,12,3,8
13,131044,3,2,55,63,5555,55
13,131044,4,2,12,31,9999,77
13,131045,1,1,12,9,9999,77
13,131046,1,1,12,12,2,6
13,131047,1,1,55,64,5555,55
13,131047,2,1,12,42,9999,77
13,131048,1,1,12,12,2,6
13,131049,1,1,12,12,2,9
13,131050,1,1,55,64,5555,55
13,131050,2,1,12,53,9999,77
13,131050,3,1,11,42,9999,77
13,131050,4,1,12,34,9999,77
13,131050,5,1,11,42,9999,77
13,131050,6,1,12,41,9999,77
13,131051,1,1,98,8,9999,77
13,131052,1,1,2,8,9999,77
13,131053,1,1,12,12,2,12
13,131054,1,1,55,68,5555,55
13,131054,2,1,12,12,2,12
13,131055,1,1,55,63,5555,55
13,131055,2,1,55,69,5555,55
13,131055,3,1,55,68,5555,55
13,131055,4,1,55,64,5555,55
13,131055,5,1,12,42,9999,77
13,131055,6,1,12,42,9999,77
13,131055,7,1,12,42,9999,77
13,131056,1,1,12,12,2,6
13,131056,2,2,0,5,9999,77
13,131056,3,1,14,12,2,9
13,131057,1,1,12,8,9999,77
13,131058,1,1,55,64,5555,55
13,131058,2,1,55,65,5555,55
13,131058,3,1,55,64,5555,55
13,131058,4,1,55,67,5555,55
13,131058,5,1,3,42,9999,77
13,131059,1,1,12,9,9999,77
13,131061,1,1,55,68,5555,55
13,131061,2,1,0,1,9999,77
13,131061,3,1,12,12,2,12
13,131062,1,2,55,68,5555,55
13,131062,2,1,2,12,2,12
13,131062,3,1,0,1,9999,77
13,131063,1,1,55,61,5555,55
13,131063,2,1,10,12,2,2
13,131063,3,1,11,24,9999,77
13,131063,4,1,55,65,5555,55
13,131063,5,1,55,64,5555,55
13,131063,6,1,11,42,9999,77
13,131063,7,2,55,64,5555,55
13,131063,8,2,11,24,9999,77
13,131063,9,2,0,1,9999,77
13,131064,1,1,12,8,9999,77
13,131065,1,1,12,8,9999,77
13,131066,1,1,55,63,5555,55
13,131066,2,1,12,42,9999,77
13,131066,3,1,11,42,9999,77
13,131066,4,1,11,42,9999,77
13,131066,5,1,55,67,5555,55
13,131066,6,1,99,42,9999,77
13,131066,7,1,0,2,9999,77
13,131067,1,1,55,63,5555,55
13,131067,2,1,55,69,5555,55
13,131067,3,1,55,68,5555,55
13,131067,4,1,55,64,5555,55
13,131067,5,1,10,42,9999,77
13,131068,1,1,3,12,2,12
13,131069,1,1,55,68,5555,55
13,131069,2,1,2,12,2,8
13,131069,3,1,12,12,3,12
13,131070,1,1,12,12,2,3
13,131070,2,1,55,63,5555,55
13,131070,3,1,12,59,9999,77
13,131071,1,1,55,68,5555,55
13,131071,2,1,55,64,5555,55
13,131071,3,1,9,42,9999,77
13,131071,4,1,9,42,9999,77
13,131072,1,1,0,1,9999,77
13,131073,1,1,12,8,9999,77
13,131074,1,1,55,63,5555,55
13,131074,2,1,12,52,9999,77
13,131074,3,1,12,24,9999,77
13,131074,4,1,99,31,9999,77
13,131074,5,1,0,2,9999,77
13,131075,1,1,55,63,5555,55
13,131075,2,1,2,33,9999,77
13,131075,3,1,55,69,5555,55
13,131075,4,1,0,1,9999,77
13,131076,1,1,55,63,5555,55
13,131076,2,1,12,33,9999,77
13,131076,3,1,3,42,9999,77
13,131076,4,1,13,42,9999,77
13,131076,5,1,0,1,9999,77
13,131077,1,1,55,63,5555,55
13,131077,2,1,12,59,9999,77
13,131077,3,1,12,59,9999,77
13,131077,4,1,12,59,9999,77
13,131077,5,1,0,1,9999,77
13,131078,1,1,55,63,5555,55
13,131078,2,1,12,33,9999,77
13,131078,3,1,55,68,5555,55
13,131078,4,1,55,64,5555,55
13,131078,5,1,12,24,9999,77
13,131079,1,1,12,12,2,9
13,131080,1,1,0,16,9999,77
13,131080,2,1,55,61,5555,55
13,131080,3,1,55,64,5555,55
13,131080,4,1,55,69,5555,55
13,131080,5,1,55,63,5555,55
13,131080,6,1,99,30,9999,77
13,131080,7,1,0,1,9999,77
13,131081,1,1,3,10,9999,77
13,131081,2,1,55,64,5555,55
13,131081,3,1,0,1,9999,77
13,131082,1,1,12,8,9999,77
13,131083,1,1,55,63,5555,55
13,131083,2,1,55,67,5555,55
13,131083,3,1,14,31,9999,77
13,131083,4,1,99,14,2,4
13,131083,5,1,99,19,9999,77
13,131083,6,1,99,14,3,3
13,131084,1,1,12,12,2,10
13,131085,1,1,12,12,2,12
13,131085,2,1,1,12,3,12
13,131086,1,1,1,8,9999,77
13,131087,1,1,12,8,9999,77
13,131088,1,1,55,63,5555,55
13,131088,2,1,0,1,9999,77
13,131088,3,1,13,42,9999,77
13,131089,1,1,55,68,5555,55
13,131089,2,1,0,1,9999,77
13,131089,3,1,0,5,9999,77
13,131089,4,1,9,12,2,12
13,131090,1,1,55,61,5555,55
13,131090,2,1,55,63,5555,55
13,131090,3,1,0,1,9999,77
13,131090,4,1,13,42,9999,77
13,131090,5,1,13,42,9999,77
13,131091,1,1,55,63,5555,55
13,131091,2,1,12,33,9999,77
13,131091,3,1,12,42,9999,77
13,131092,1,1,55,64,5555,55
13,131092,2,1,12,25,9999,77
13,131092,3,1,55,69,5555,55
13,131092,4,1,6,12,2,12
13,131092,5,1,55,64,5555,55
13,131092,6,1,12,25,9999,77
13,131092,7,1,55,69,5555,55
13,131092,8,1,99,12,3,12
13,131092,9,1,55,64,5555,55
13,131092,10,1,99,25,9999,77
13,131092,11,1,99,12,4,12
13,131092,12,1,99,12,5,12
13,131092,13,4,6,12,7,12
13,131092,14,4,6,12,6,12
13,131092,15,4,6,12,5,12
13,131092,16,5,6,12,7,12
13,131093,1,1,12,12,2,1
13,131093,2,1,55,63,5555,55
13,131093,3,1,12,59,9999,77
13,131093,4,1,12,59,9999,77
13,131093,5,1,12,19,9999,77
13,131093,6,2,55,68,5555,55
13,131093,7,2,55,64,5555,55
13,131093,8,2,14,34,9999,77
13,131093,9,2,0,1,9999,77
13,131094,1,1,11,12,2,12
13,131094,2,1,55,64,5555,55
13,131094,3,1,12,33,9999,77
13,131094,4,1,12,19,9999,77
13,131094,5,2,55,64,5555,55
13,131094,6,2,14,33,9999,77
13,131094,7,2,12,42,9999,77
13,131095,1,1,2,12,2,11
13,131095,2,1,55,63,5555,55
13,131095,3,1,1,24,9999,77
13,131095,4,1,0,1,9999,77
13,131096,1,1,5,12,2,11
13,131096,2,1,55,63,5555,55
13,131096,3,1,99,42,9999,77
13,131096,4,1,0,1,9999,77
13,131096,5,1,55,60,5555,55
13,131096,6,1,18,54,3,11
13,131097,1,1,0,5,9999,77
13,131098,1,1,12,9,9999,77
13,131099,1,1,55,63,5555,55
13,131099,2,1,55,69,5555,55
13,131099,3,1,55,68,5555,55
13,131099,4,1,55,64,5555,55
13,131099,5,1,14,34,9999,77
13,131099,6,1,0,1,9999,77
13,131100,1,1,12,12,2,6
13,131100,2,2,12,12,3,6
13,131100,3,3,12,12,4,6
13,131100,4,4,12,12,5,6
13,131101,1,1,10,12,2,10
13,131101,2,2,6,12,3,12
13,131102,1,1,55,63,5555,55
13,131102,2,1,55,69,5555,55
13,131102,3,1,14,34,9999,77
13,131102,4,1,0,1,9999,77
13,131103,1,1,55,63,5555,55
13,131103,2,1,12,8,9999,77
13,131104,1,1,12,8,9999,77
13,131105,1,1,12,12,2,11
13,131105,2,1,55,68,5555,55
13,131105,3,1,0,5,9999,77
13,131105,4,1,9,12,3,13
13,131105,5,1,55,64,5555,55
13,131105,6,1,9,59,9999,77
13,131105,7,1,0,1,9999,77
13,131105,8,2,55,63,5555,55
13,131105,9,2,12,59,9999,77
13,131106,1,1,55,63,5555,55
13,131106,2,1,12,42,9999,77
13,131107,1,3,0,5,9999,77
13,131107,2,3,99,12,1,14
13,131107,3,3,9,12,2,14
13,131108,1,1,12,12,2,12
13,131108,2,2,55,63,5555,55
13,131108,3,2,0,1,9999,77
13,131109,1,1,98,8,9999,77
13,131110,1,1,55,63,5555,55
13,131110,2,1,12,33,9999,77
13,131111,1,1,55,63,5555,55
13,131111,2,1,55,69,5555,55
13,131111,3,1,55,68,5555,55
13,131111,4,1,55,64,5555,55
13,131111,5,1,9,30,9999,77
13,131111,6,1,0,1,9999,77
13,131112,1,1,12,8,9999,77
13,131113,1,1,55,68,5555,55
13,131113,2,1,12,12,2,12
13,131114,1,1,9,12,2,12
13,131114,2,2,55,68,5555,55
13,131114,3,2,12,12,3,12
13,131115,1,1,55,68,5555,55
13,131115,2,1,55,69,5555,55
13,131115,3,1,55,63,5555,55
13,131115,4,1,12,38,9999,77
13,131116,1,1,12,8,9999,77
13,131117,1,1,55,64,5555,55
13,131117,2,1,12,59,9999,77
13,131117,3,1,55,65,5555,55
13,131117,4,1,55,64,5555,55
13,131117,5,1,1,59,9999,77
13,131118,1,1,55,63,5555,55
13,131118,2,1,12,42,9999,77
13,131118,3,1,0,1,9999,77
13,131119,1,1,55,64,5555,55
13,131119,2,1,11,33,9999,77
13,131119,3,1,55,69,5555,55
13,131119,4,1,98,12,2,12
13,131120,1,1,9,12,2,12
13,131121,1,1,55,68,5555,55
13,131121,2,1,12,12,2,12
13,131122,1,1,12,8,9999,77
13,131123,1,1,55,68,5555,55
13,131123,2,1,55,64,5555,55
13,131123,3,1,12,43,9999,77
13,131123,4,1,12,42,9999,77
13,131124,1,1,55,68,5555,55
13,131124,2,1,55,68,5555,55
13,131124,3,1,55,63,5555,55
13,131124,4,1,12,32,9999,77
13,131124,5,1,0,1,9999,77
13,131125,1,1,2,12,2,12
13,131126,1,1,12,8,9999,77
13,131127,1,1,12,12,2,6
13,131127,2,1,98,12,3,12
13,131128,1,1,55,63,5555,55
13,131128,2,1,11,42,9999,77
13,131128,3,1,3,42,9999,77
13,131128,4,1,0,1,9999,77
13,131129,1,1,55,63,5555,55
13,131129,2,1,98,24,9999,77
13,131129,3,1,7,12,2,13
13,131129,4,2,12,12,3,12
13,131129,5,2,0,2,9999,77
13,131129,6,3,0,2,9999,77
13,131130,1,1,3,12,2,9
13,131130,2,2,55,68,5555,55
13,131130,3,2,12,12,3,12
13,131130,4,1,12,12,4,6
13,131131,1,1,55,68,5555,55
13,131131,2,1,12,12,2,12
13,131132,1,1,55,68,5555,55
13,131132,2,1,12,12,2,12
13,131133,1,1,3,12,2,12
13,131133,2,1,0,1,9999,77
13,131133,3,2,0,1,9999,77
13,131134,1,1,55,63,5555,55
13,131134,2,1,55,69,5555,55
13,131134,3,1,55,63,5555,55
13,131134,4,1,0,1,9999,77
13,131134,5,1,13,42,9999,77
13,131135,1,1,55,68,5555,55
13,131135,2,1,12,8,9999,77
13,131135,3,1,12,14,2,6
13,131136,1,1,12,12,2,6
13,131137,1,1,55,64,5555,55
13,131137,2,1,12,24,9999,77
13,131138,1,1,55,63,5555,55
13,131138,2,1,12,32,9999,77
13,131138,3,1,55,67,5555,55
13,131138,4,1,14,42,9999,77
13,131138,5,1,0,1,9999,77
13,131138,6,1,13,42,9999,77
13,131139,1,1,3,12,2,12
13,131140,1,1,12,11,9999,77
13,131140,2,1,55,63,5555,55
13,131140,3,1,12,42,9999,77
13,131141,1,1,55,68,5555,55
13,131141,2,1,12,12,2,12
13,131142,1,1,55,68,5555,55
13,131142,2,1,12,12,2,11
13,131143,1,1,55,64,5555,55
13,131143,2,1,12,42,9999,77
13,131144,1,1,12,8,9999,77
13,131144,2,1,12,8,9999,77
13,131145,1,1,8,8,9999,77
13,131146,1,1,55,63,5555,55
13,131146,2,1,1,42,9999,77
13,131147,1,1,55,63,5555,55
13,131147,2,1,98,33,9999,77
13,131147,3,1,9,42,9999,77
13,131147,4,1,3,43,9999,77
13,131148,1,1,12,8,9999,77
13,131148,2,1,12,8,9999,77
13,131148,3,1,12,8,9999,77
13,131148,4,1,12,12,2,6
13,131149,1,1,6,12,2,12
13,131150,1,1,55,64,5555,55
13,131150,2,1,12,24,9999,77
13,131150,3,1,55,69,5555,55
13,131150,4,1,55,63,5555,55
13,131150,5,1,12,24,9999,77
13,131151,1,1,55,68,5555,55
13,131151,2,1,3,12,2,12
13,131152,1,1,55,63,5555,55
13,131152,2,1,9,30,9999,77
13,131153,1,1,55,63,5555,55
13,131153,2,1,12,34,9999,77
13,131153,3,1,12,42,9999,77
13,131154,1,1,0,1,9999,77
13,131155,1,1,55,63,5555,55
13,131155,2,1,12,32,9999,77
13,131156,1,1,12,8,9999,77
13,131156,2,2,14,18,9999,77
13,131156,3,3,12,18,9999,77
13,131156,4,4,12,18,9999,77
13,131156,5,5,12,18,9999,77
13,131157,1,1,55,63,5555,55
13,131157,2,1,2,24,9999,77
13,131158,1,1,55,63,5555,55
13,131158,2,1,55,69,5555,55
13,131158,3,1,55,68,5555,55
13,131158,4,1,55,64,5555,55
13,131158,5,1,12,35,9999,77
13,131158,6,1,98,42,9999,77
13,131158,7,1,0,1,9999,77
13,131159,1,1,55,63,5555,55
13,131159,2,1,55,69,5555,55
13,131159,3,1,55,68,5555,55
13,131159,4,1,55,64,5555,55
13,131159,5,1,12,38,9999,77
13,131159,6,1,12,42,9999,77
13,131159,7,1,12,30,9999,77
13,131159,8,1,0,1,9999,77
13,131160,1,1,55,68,5555,55
13,131160,2,1,55,64,5555,55
13,131160,3,1,0,1,9999,77
13,131160,4,1,5,42,9999,77
13,131161,1,1,55,63,5555,55
13,131161,2,1,12,32,9999,77
13,131161,3,1,0,1,9999,77
13,131162,1,1,55,63,5555,55
13,131162,2,1,55,69,5555,55
13,131162,3,1,7,12,2,1
13,131162,4,1,55,68,5555,55
13,131162,5,1,9,12,3,12
13,131163,1,1,12,8,9999,77
13,131164,1,1,55,68,5555,55
13,131164,2,1,55,64,5555,55
13,131164,3,1,12,32,9999,77
13,131164,4,1,55,67,5555,55
13,131164,5,1,12,34,9999,77
13,131164,6,1,0,1,9999,77
13,131165,1,1,12,12,2,12
13,131166,1,1,55,63,5555,55
13,131166,2,1,0,1,9999,77
13,131167,1,1,3,12,2,12
13,131168,1,1,55,63,5555,55
13,131168,2,1,12,8,9999,77
13,131168,3,1,12,8,9999,77
13,131168,4,1,11,12,2,5
13,131169,1,1,10,12,2,12
13,131169,2,1,0,1,9999,77
13,131169,3,2,0,51,9999,77
13,131169,4,2,0,1,9999,77
13,131170,1,1,3,12,2,12
13,131171,1,1,55,68,5555,55
13,131171,2,1,12,12,2,12
13,131172,1,1,11,12,2,12
13,131172,2,1,55,68,5555,55
13,131172,3,1,12,12,3,12
13,131173,1,1,12,8,9999,77
13,131174,1,1,55,63,5555,55
13,131174,2,1,10,42,9999,77
13,131175,1,1,55,64,5555,55
13,131175,2,1,55,65,5555,55
13,131175,3,1,11,12,2,12
13,131176,1,1,55,64,5555,55
13,131176,2,1,11,24,9999,77
13,131176,3,1,55,69,5555,55
13,131176,4,1,55,63,5555,55
13,131176,5,1,12,34,9999,77
13,131177,1,1,11,8,9999,77
13,131178,1,1,55,63,5555,55
13,131178,2,1,12,42,9999,77
13,131178,3,1,12,42,9999,77
13,131179,1,1,12,12,2,9
13,131180,1,1,12,12,2,12
13,131181,1,1,12,12,3,6
13,131181,2,2,0,1,9999,77
13,131182,1,1,12,12,2,6
13,131183,1,1,3,12,2,12
13,131184,1,1,12,8,9999,77
13,131185,1,1,55,68,5555,55
13,131185,2,1,12,12,2,12
13,131185,3,2,55,68,5555,55
13,131185,4,2,55,64,5555,55
13,131185,5,2,0,1,9999,77
13,131186,1,1,55,63,5555,55
13,131186,2,1,55,69,5555,55
13,131186,3,1,55,68,5555,55
13,131186,4,1,55,64,5555,55
13,131186,5,1,0,1,9999,77
13,131186,6,1,13,30,9999,77
13,131187,1,1,55,64,5555,55
13,131187,2,1,12,24,9999,77
13,131187,3,1,55,69,5555,55
13,131187,4,1,0,1,9999,77
13,131188,1,1,55,63,5555,55
13,131188,2,1,0,1,9999,77
13,131189,1,1,3,12,2,12
13,131189,2,1,55,64,5555,55
13,131189,3,1,12,33,9999,77
13,131190,1,1,4,12,2,12
13,131190,2,2,55,63,5555,55
13,131190,3,2,1,39,9999,77
13,131191,1,1,55,63,5555,55
13,131191,2,1,55,69,5555,55
13,131191,3,1,55,68,5555,55
13,131191,4,1,55,64,5555,55
13,131191,5,1,12,34,9999,77
13,131191,6,1,0,1,9999,77
13,131192,1,1,12,8,9999,77
13,131193,1,1,12,12,2,6
13,131194,1,1,55,63,5555,55
13,131194,2,1,99,42,9999,77
13,131194,3,1,0,1,9999,77
13,131195,1,1,12,12,2,9
13,131196,1,1,12,12,2,12
13,131196,2,1,55,63,5555,55
13,131196,3,1,12,59,9999,77
13,131196,4,1,5,43,9999,77
13,131197,1,1,3,9,9999,77
13,131198,1,1,55,68,5555,55
13,131198,2,1,12,12,2,12
13,131199,1,1,55,63,5555,55
13,131199,2,1,55,69,5555,55
13,131199,3,1,55,71,9999,77
13,131199,4,1,12,42,9999,77
13,131200,1,1,55,63,5555,55
13,131200,2,1,12,32,9999,77
13,131200,3,1,14,53,9999,77
13,131200,4,1,55,69,5555,55
13,131200,5,1,55,68,5555,55
13,131200,6,1,55,64,5555,55
13,131200,7,1,12,30,9999,77
13,131201,1,1,55,68,5555,55
13,131201,2,1,55,68,5555,55
13,131201,3,1,55,63,5555,55
13,131201,4,1,3,32,9999,77
13,131201,5,1,3,53,9999,77
13,131201,6,1,0,1,9999,77
13,131201,7,1,0,5,9999,77
13,131202,1,1,12,8,9999,77
13,131203,1,1,12,8,9999,77
13,131204,1,1,55,68,5555,55
13,131204,2,1,12,12,2,12
13,131204,3,2,55,63,5555,55
13,131204,4,2,0,1,9999,77
13,131205,1,1,55,63,5555,55
13,131205,2,1,14,35,9999,77
13,131205,3,1,55,67,5555,55
13,131205,4,1,12,30,9999,77
13,131205,5,1,0,1,9999,77
13,131206,1,1,55,64,5555,55
13,131206,2,1,55,65,5555,55
