A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,ST_CASE,VEH_NO,PER_NO,YEAR,A_PTYPE,A_REST,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC
4,5,11,7,8,8,10,6,2,420501,1,2,2012,2,2,3,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,420501,1,3,2012,2,2,3,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,420501,2,1,2012,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420502,1,1,2012,1,1,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,420502,2,1,2012,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,420502,2,2,2012,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420502,2,3,2012,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420502,2,4,2012,2,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,420503,1,1,2012,1,2,1,3,8,9,2,1,1
3,5,8,5,5,5,7,4,2,420504,1,1,2012,1,1,2,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420504,1,2,2012,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,420504,2,1,2012,1,1,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,420505,1,1,2012,1,2,2,3,8,9,1,1,1
3,4,7,4,4,4,6,2,2,420505,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,420506,1,1,2012,1,1,2,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,420507,0,1,2012,3,3,1,3,8,9,1,1,3
2,3,6,3,3,3,5,2,2,420507,0,2,2012,3,3,1,3,8,9,1,1,3
3,5,9,6,6,6,8,5,2,420507,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420508,1,1,2012,1,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420508,1,2,2012,2,3,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,420508,1,3,2012,2,2,3,0,0,0,2,6,1
2,2,5,2,2,2,4,1,2,420508,1,4,2012,2,2,3,0,0,0,2,6,1
1,1,4,1,1,2,3,1,1,420508,1,5,2012,2,2,4,3,8,9,2,1,1
3,4,7,4,4,4,6,3,2,420509,1,1,2012,1,2,2,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,420510,1,1,2012,1,2,2,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,420510,2,1,2012,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420511,1,1,2012,1,2,3,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420511,1,2,2012,2,2,3,0,0,0,2,6,1
3,4,7,4,4,4,6,3,2,420511,2,1,2012,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,420512,1,1,2012,1,2,5,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,420512,2,1,2012,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,420513,1,1,2012,1,2,2,3,8,9,1,1,1
4,5,12,7,9,9,11,6,2,420514,1,1,2012,1,2,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420514,1,2,2012,2,2,3,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,420514,2,1,2012,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420515,1,1,2012,1,2,4,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,420515,2,1,2012,1,2,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,420515,2,2,2012,2,2,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,420515,2,3,2012,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,420516,1,1,2012,1,1,1,3,8,9,1,1,1
3,5,8,5,5,5,7,3,2,420516,2,1,2012,1,1,5,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420517,1,1,2012,1,2,1,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,420517,2,1,2012,1,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420518,1,1,2012,1,1,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420518,2,1,2012,1,3,1,3,8,9,1,1,1
3,5,9,6,6,6,8,4,2,420519,1,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,420519,1,2,2012,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,420519,2,1,2012,1,2,3,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420520,1,1,2012,1,2,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420520,2,1,2012,1,2,2,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,420521,1,1,2012,1,3,1,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,420521,2,1,2012,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420522,1,1,2012,1,2,1,3,8,9,2,1,1
2,3,6,3,3,3,5,2,2,420522,2,1,2012,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,420523,1,1,2012,1,2,2,3,8,9,2,1,1
3,4,7,4,4,4,6,3,2,420523,2,1,2012,1,1,4,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420524,1,1,2012,1,3,3,3,8,9,1,1,1
4,5,12,7,9,9,11,6,2,420525,0,1,2012,3,3,1,3,8,9,1,1,2
4,5,12,7,9,9,11,6,2,420525,1,1,2012,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420526,1,1,2012,1,3,2,3,8,9,2,1,1
4,5,10,6,7,7,9,5,2,420526,2,1,2012,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420527,1,1,2012,1,3,3,3,8,9,2,1,1
3,4,7,4,4,4,6,2,2,420528,1,1,2012,1,2,2,0,0,0,2,6,1
3,4,7,4,4,4,6,2,2,420528,1,2,2012,2,2,4,3,8,9,2,1,1
3,5,9,6,6,6,8,4,2,420529,1,1,2012,1,2,2,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,420530,1,1,2012,1,2,3,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,420531,1,1,2012,1,2,2,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420532,1,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420532,1,2,2012,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,420532,2,1,2012,1,2,1,3,8,9,1,1,1
4,5,10,6,7,7,9,6,2,420532,3,1,2012,1,1,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,420532,3,2,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420533,1,1,2012,1,2,1,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,420533,1,2,2012,2,2,1,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420533,1,3,2012,2,2,1,3,8,9,2,1,1
2,2,5,2,2,2,4,1,2,420533,1,4,2012,2,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,420534,0,1,2012,3,3,4,3,8,9,1,1,3
2,3,6,3,3,3,5,2,2,420534,1,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,420535,0,1,2012,3,3,4,3,8,9,1,1,4
3,4,7,4,4,4,6,3,2,420535,1,1,2012,1,1,1,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,420535,1,2,2012,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,420535,1,3,2012,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,420535,1,4,2012,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,420535,1,5,2012,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,420536,1,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,420536,1,2,2012,2,2,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420536,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420536,2,2,2012,2,1,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,420536,3,1,2012,1,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,420536,3,2,2012,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,420536,3,3,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,420537,1,1,2012,1,1,4,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,420538,1,1,2012,1,2,2,3,8,9,1,1,1
3,5,9,6,6,6,8,4,2,420538,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,420538,2,2,2012,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,420538,2,3,2012,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420539,1,1,2012,1,2,1,3,8,9,2,1,1
4,5,11,7,8,8,10,6,2,420539,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420539,2,2,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,420540,0,1,2012,5,3,4,3,8,9,1,1,2
2,2,5,2,2,2,4,2,2,420540,1,1,2012,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420541,0,1,2012,3,3,1,3,8,9,1,1,3
5,6,13,8,10,10,12,7,3,420541,1,1,2012,1,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420542,1,1,2012,1,1,1,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,420542,2,1,2012,1,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,420543,0,1,2012,3,3,3,3,8,9,1,1,3
5,6,13,8,10,10,12,7,3,420543,1,1,2012,1,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420544,0,1,2012,3,3,2,3,8,9,1,1,3
2,2,5,2,2,2,4,1,2,420544,1,1,2012,1,3,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420545,1,1,2012,1,2,1,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,420545,1,2,2012,2,2,1,3,8,9,2,1,1
2,3,6,3,3,3,5,2,2,420545,1,3,2012,2,3,1,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420545,1,4,2012,2,3,1,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,420545,2,1,2012,1,2,1,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,420545,2,2,2012,2,2,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420546,1,1,2012,1,2,2,3,8,9,2,1,1
2,3,6,3,3,3,5,2,2,420547,0,1,2012,3,3,4,3,8,9,1,1,3
3,5,8,5,5,5,7,4,2,420547,1,1,2012,1,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420548,1,1,2012,1,3,3,3,8,9,1,1,1
3,4,7,4,4,4,6,2,2,420548,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,420549,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,420549,1,2,2012,2,1,2,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,420549,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,420549,3,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,420550,1,1,2012,1,2,2,3,8,9,2,1,1
3,5,8,5,5,5,7,3,2,420551,1,1,2012,1,2,2,3,8,9,2,1,1
3,4,7,4,4,4,6,2,2,420552,1,1,2012,1,3,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420552,2,1,2012,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420552,2,2,2012,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,420552,2,3,2012,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,420552,2,4,2012,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,420552,3,1,2012,1,2,3,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,420552,4,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420553,1,1,2012,1,2,1,3,8,9,1,1,1
3,4,7,4,4,4,6,2,2,420553,2,1,2012,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420553,2,2,2012,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420553,3,1,2012,1,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,420553,3,2,2012,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,420553,3,3,2012,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420554,0,1,2012,3,3,1,3,8,9,1,1,3
4,5,12,7,9,9,11,6,2,420554,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420554,1,2,2012,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420555,1,1,2012,1,2,2,3,8,9,1,1,1
4,5,10,6,7,7,9,6,2,420556,1,1,2012,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420556,2,1,2012,1,1,1,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420557,1,1,2012,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420557,1,2,2012,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420557,2,1,2012,1,2,1,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420557,2,2,2012,2,1,3,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,420558,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,420558,2,1,2012,1,1,1,3,8,9,1,1,1
4,5,10,6,7,7,9,6,2,420559,1,1,2012,1,2,1,3,8,9,2,1,1
3,5,9,6,6,6,8,5,2,420559,2,1,2012,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420559,3,1,2012,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,420559,4,1,2012,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,420559,4,2,2012,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,420559,5,1,2012,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420559,6,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,420559,7,1,2012,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,420559,7,2,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,420560,1,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,420560,2,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,420560,2,2,2012,2,1,4,3,8,9,1,1,1
3,4,7,4,4,4,6,2,2,420561,1,1,2012,1,1,1,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,420561,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420562,1,1,2012,1,1,1,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,420563,1,1,2012,1,3,1,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,420564,1,1,2012,1,3,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420564,1,2,2012,2,3,1,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,420564,1,3,2012,2,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420564,1,4,2012,2,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420565,1,1,2012,1,2,2,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,420566,1,1,2012,1,2,2,3,8,9,1,1,1
2,2,5,2,2,2,4,2,2,420567,1,1,2012,1,2,1,3,8,9,2,1,1
4,5,11,7,8,8,10,6,2,420568,1,1,2012,1,1,1,3,8,9,1,1,1
4,5,10,6,7,7,9,6,2,420569,1,1,2012,1,2,2,3,8,9,2,1,1
4,5,12,7,9,9,11,6,2,420570,1,1,2012,1,1,1,3,8,9,1,1,1
4,5,12,7,9,9,11,6,2,420570,1,2,2012,2,2,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420571,1,1,2012,1,2,2,3,8,9,2,1,1
3,5,8,5,5,5,7,3,2,420572,1,1,2012,1,2,2,3,8,9,2,1,1
3,5,9,6,6,6,8,5,2,420573,1,1,2012,1,3,1,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,420573,2,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,420574,1,1,2012,1,1,3,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,420574,2,1,2012,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420575,1,1,2012,1,2,2,3,8,9,2,1,1
3,5,8,5,5,5,7,3,2,420576,1,1,2012,1,2,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,420576,1,2,2012,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,420576,1,3,2012,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,420576,2,1,2012,1,2,1,3,8,9,1,1,1
3,5,9,6,6,6,8,4,2,420577,1,1,2012,1,2,2,3,8,9,2,1,1
2,3,6,3,3,3,5,2,2,420578,1,1,2012,1,3,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,420579,1,1,2012,1,2,2,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,420580,1,1,2012,1,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,420580,2,1,2012,1,3,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420580,2,2,2012,2,3,1,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,420581,1,1,2012,1,1,1,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420581,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420581,2,2,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420581,2,3,2012,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,420582,1,1,2012,1,1,3,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,420582,2,1,2012,1,3,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420582,2,2,2012,2,3,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,420582,2,3,2012,2,3,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,420582,2,4,2012,2,3,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,420582,2,5,2012,2,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420583,1,1,2012,1,1,2,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,420584,1,1,2012,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420584,1,2,2012,2,1,3,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,420585,0,1,2012,4,3,1,3,8,9,1,1,2
2,2,5,2,2,2,4,1,2,420585,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420586,1,1,2012,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420586,1,2,2012,2,1,4,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,420587,1,1,2012,1,2,5,3,8,9,2,1,1
3,4,7,4,4,4,6,2,2,420588,1,1,2012,1,2,2,3,8,9,1,1,1
4,5,12,7,9,9,11,6,2,420589,1,1,2012,1,2,1,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,420589,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,420590,1,1,2012,1,1,5,3,8,9,1,1,1
4,5,10,6,7,7,9,6,2,420590,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420590,3,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420591,1,1,2012,1,2,1,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,420591,1,2,2012,2,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,420591,2,1,2012,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420592,1,1,2012,1,1,2,3,8,9,1,1,1
3,5,8,5,5,5,7,3,2,420592,2,1,2012,1,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,420592,2,2,2012,2,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,420593,1,1,2012,1,2,2,3,8,9,1,1,1
3,4,7,4,4,4,6,3,2,420594,1,1,2012,1,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,420594,1,2,2012,2,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,420594,1,3,2012,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,420594,1,4,2012,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420594,2,1,2012,2,2,1,3,8,9,2,1,1
4,5,10,6,7,7,9,6,2,420594,2,2,2012,1,2,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420595,1,1,2012,1,2,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420595,1,2,2012,2,2,5,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420595,1,3,2012,2,2,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420595,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420595,2,2,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,420596,1,1,2012,1,3,1,3,8,9,1,1,1
4,5,12,7,9,9,11,6,2,420596,2,1,2012,1,1,1,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,420596,2,2,2012,2,2,3,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420597,1,1,2012,1,2,1,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,420597,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,420598,1,1,2012,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,420598,2,1,2012,1,3,1,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,420599,1,1,2012,1,3,1,0,0,0,2,6,1
2,3,6,3,3,3,5,2,2,420599,2,1,2012,1,3,1,3,8,9,2,1,1
4,5,11,7,8,8,10,6,2,420600,1,1,2012,1,2,1,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420601,1,1,2012,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420601,1,2,2012,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420601,2,1,2012,1,1,1,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,420601,2,2,2012,2,1,3,3,8,9,1,1,1
2,3,6,3,3,3,5,2,2,420601,3,1,2012,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,420601,3,2,2012,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,420602,1,1,2012,1,2,1,3,8,9,1,1,1
3,4,7,4,4,4,6,2,2,420602,2,1,2012,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,420603,1,1,2012,1,3,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,420603,2,1,2012,1,1,1,3,8,9,1,1,1
3,5,9,6,6,6,8,4,2,420604,1,1,2012,1,2,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420604,1,2,2012,2,2,1,3,8,9,1,1,1
4,5,10,6,7,7,9,5,2,420604,2,1,2012,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,420605,1,1,2012,1,1,5,3,8,9,1,1,1
4,5,11,7,8,8,10,6,2,420605,2,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420606,1,1,2012,1,2,1,3,8,9,2,1,1
2,2,5,2,2,2,4,1,2,420606,1,2,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420606,1,3,2012,2,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,420606,1,4,2012,2,1,3,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,420606,1,5,2012,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420607,1,1,2012,1,3,5,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420607,1,2,2012,2,3,1,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,420607,2,1,2012,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,420608,1,1,2012,1,3,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,420608,2,1,2012,1,2,4,3,8,9,2,1,1
3,5,9,6,6,6,8,4,2,420608,2,2,2012,2,2,2,3,8,9,2,1,1
4,5,12,7,9,9,11,6,2,420609,0,1,2012,3,3,1,3,8,9,1,1,3
4,5,10,6,7,7,9,6,2,420609,1,1,2012,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420610,1,1,2012,1,1,1,3,8,9,1,1,1
3,5,9,6,6,6,8,4,2,420611,1,1,2012,1,3,5,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,420612,1,1,2012,1,2,2,3,8,9,2,1,1
2,3,6,3,3,3,5,2,2,420612,1,2,2012,2,2,3,0,0,0,2,6,1
3,5,8,5,5,5,7,4,2,420613,1,1,2012,1,1,2,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,420613,1,2,2012,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,420613,2,1,2012,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,420613,2,2,2012,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,420613,2,3,2012,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,420614,1,1,2012,1,2,2,3,8,9,2,1,1
3,5,8,5,5,5,7,4,2,420615,1,1,2012,1,2,1,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420615,1,2,2012,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420615,1,3,2012,2,2,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,420616,1,1,2012,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420616,1,2,2012,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,420616,2,1,2012,1,2,1,3,8,9,1,1,1
1,1,3,1,1,1,2,1,1,420616,2,2,2012,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420616,2,3,2012,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420616,2,4,2012,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420617,1,1,2012,1,2,2,3,8,9,1,1,1
2,2,5,2,2,2,4,1,2,420617,1,2,2012,2,2,4,3,8,9,2,1,1
2,2,5,2,2,2,4,1,2,420617,1,3,2012,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,420617,1,4,2012,2,2,3,0,0,0,2,6,1
2,2,5,2,2,2,4,2,2,420618,1,1,2012,1,1,1,3,8,9,1,1,1
2,2,5,2,2,2,4,2,2,420618,1,2,2012,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,420619,1,1,2012,1,3,2,0,0,0,1,6,1
