STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN
48,480141,4,1,0,21,1,18,6,59,0,3,0,91,6,19,18,19018,4,2012,1G6DC5E56C01,1,G,6,D,C,5,E,5,6,C,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480141,5,1,0,21,1,18,6,59,0,3,0,48,6,42,42,42042,4,2012,WDDGF4HB5CR1,W,D,D,G,F,4,H,B,5,C,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480141,6,1,0,21,1,18,6,59,0,3,0,91,6,37,32,37032,4,2012,1HGCP2E77CAC,1,H,G,C,P,2,E,7,7,C,A,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480144,2,1,1,21,1,23,24,14,0,2,0,27,6,82,898,82898,66,2005,1FUJA6CK35LN,1,F,U,J,A,6,C,K,3,5,L,N,1,57,1441340,571441340,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,1DW1A53204S6,777777777777,777777777777
48,480151,2,1,0,23,1,5,58,30,0,3,0,48,6,12,16,12016,4,1989,2FABP74F1KX2,2,F,A,B,P,7,4,F,1,K,X,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480155,2,1,0,24,1,22,3,14,0,2,0,48,6,20,37,20037,4,2011,1G1ZC5E1XBF2,1,G,1,Z,C,5,E,1,X,B,F,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480155,3,1,0,24,1,22,3,14,0,2,0,48,6,20,481,20481,31,1996,2GCEC19M7T12,2,G,C,E,C,1,9,M,7,T,1,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
48,480265,2,1,1,5,2,8,15,14,0,2,0,96,6,85,881,85881,66,2005,3BKMHD8X65F3,3,B,K,M,H,D,8,X,6,5,F,3,0,57,1148259,571148259,3,5,96,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480305,2,1,0,10,2,13,3,30,0,3,0,48,6,7,482,7482,31,2003,1D7HA18N53J5,1,D,7,H,A,1,8,N,5,3,J,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480339,2,1,2,4,2,16,20,14,0,2,0,48,6,84,884,84884,61,2001,1HTSCAAM01H3,1,H,T,S,C,A,A,M,0,1,H,3,0,57,110623,57110623,2,1,98,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480341,1,1,1,5,2,3,14,14,0,2,0,18,6,82,881,82881,66,2013,1FUJGLBG9DSB,1,F,U,J,G,L,B,G,9,D,S,B,1,57,74432,5774432,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,1,0,1GRAA0622DW7,777777777777,777777777777
48,480393,2,1,0,23,1,2,55,14,0,2,0,48,6,12,422,12422,15,1999,1FMRU17L9XLA,1,F,M,R,U,1,7,L,9,X,L,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480393,3,1,0,23,1,2,55,14,0,3,0,48,6,23,471,23471,30,2002,1GTCS1451281,1,G,T,C,S,1,4,5,1,2,8,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480394,2,1,0,24,1,21,58,43,0,3,0,91,6,54,421,54421,15,2016,5FRYD3H41GB0,5,F,R,Y,D,3,H,4,1,G,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480394,3,1,0,24,1,21,58,43,0,3,0,91,6,54,402,54402,14,2016,5J8TB3H53GL0,5,J,8,T,B,3,H,5,3,G,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480394,4,1,0,24,1,21,58,43,0,3,0,91,6,42,461,42461,21,2016,WDAPF4CC7G96,W,D,A,P,F,4,C,C,7,G,9,6,0,88,888888888,88888888888,2,99,1,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480407,3,2,0,14,2,21,40,12,7,2,0,48,6,49,472,49472,40,2002,5TEGN92N22Z8,5,T,E,G,N,9,2,N,2,2,Z,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480422,2,1,0,20,2,0,56,53,0,3,0,48,6,12,3,12003,2,2007,1ZVFT80N2753,1,Z,V,F,T,8,0,N,2,7,5,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480422,3,1,0,20,2,0,56,53,0,3,0,48,6,49,403,49403,14,2013,5TDZK3EH5DS0,5,T,D,Z,K,3,E,H,5,D,S,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,32,0,0,0,777777777777,777777777777,777777777777
48,480425,3,2,1,21,2,18,38,12,7,2,0,48,6,35,472,35472,30,2011,1N6AD0FR5BC4,1,N,6,A,D,0,F,R,5,B,C,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480425,4,2,0,21,2,18,38,12,7,2,0,48,6,20,481,20481,31,2015,1GCNCPEH7FZ3,1,G,C,N,C,P,E,H,7,F,Z,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480430,3,2,0,21,2,19,26,12,11,2,0,48,6,7,482,7482,31,2008,1D7HA18288J2,1,D,7,H,A,1,8,2,8,8,J,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480445,2,1,1,13,2,5,52,14,0,2,0,93,6,82,881,82881,66,2006,1FUJA6CK16PV,1,F,U,J,A,6,C,K,1,6,P,V,1,57,1888045,571888045,3,6,98,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,1UYVS2537HP8,777777777777,777777777777
48,480462,2,1,2,20,2,23,20,14,0,2,0,48,6,22,20,22020,4,1999,1G2WP52K1XF2,1,G,2,W,P,5,2,K,1,X,F,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480503,3,2,0,29,2,10,35,12,6,2,0,48,6,62,421,62421,15,1998,SALPV1242WA4,S,A,L,P,V,1,2,4,2,W,A,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480572,2,1,0,9,3,18,2,25,0,2,0,48,6,87,881,87881,66,2007,1XP5DU9XX7N6,1,X,P,5,D,U,9,X,X,7,N,6,1,57,513700,57513700,3,6,98,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,1PT01ANH8W90,777777777777,777777777777
48,480575,2,1,1,10,3,14,17,8,0,3,0,48,6,12,471,12471,30,2006,1FTYR44U16PA,1,F,T,Y,R,4,4,U,1,6,P,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480611,2,1,1,10,3,23,35,41,0,3,0,48,6,20,481,20481,31,2004,1GCEC14X24Z1,1,G,C,E,C,1,4,X,2,4,Z,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480626,2,1,0,17,3,1,43,14,0,2,0,48,6,30,46,30046,4,2010,WVWML7ANXAE5,W,V,W,M,L,7,A,N,X,A,E,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480626,3,1,0,17,3,1,43,14,0,2,0,48,6,20,481,20481,31,2012,1GCRCSE06CZ2,1,G,C,R,C,S,E,0,6,C,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480626,4,1,0,17,3,1,43,14,0,2,0,48,6,20,431,20431,16,2002,1GNEC16ZX2J1,1,G,N,E,C,1,6,Z,X,2,J,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,480639,2,1,1,6,3,2,20,14,0,2,0,48,6,85,884,85884,66,2016,1XKYD49XXGJ4,1,X,K,Y,D,4,9,X,X,G,J,4,1,57,1732955,571732955,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,1GRAP0626DT5,777777777777,777777777777
48,480649,2,1,0,16,3,15,16,14,0,3,0,48,6,20,481,20481,31,2002,1GCGK29U72Z1,1,G,C,G,K,2,9,U,7,2,Z,1,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,888888888888,777777777777,777777777777
48,480649,3,1,0,16,3,15,16,14,0,3,0,48,6,20,481,20481,31,2006,1GCHK23D56F2,1,G,C,H,K,2,3,D,5,6,F,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480704,2,1,1,27,3,19,26,14,0,2,0,48,6,7,482,7482,31,2008,1D7HA18K18J2,1,D,7,H,A,1,8,K,1,8,J,2,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,1H79US081X31,777777777777,777777777777
48,480727,2,1,0,18,3,11,53,42,0,3,0,48,6,63,33,63033,4,2003,KNAFB1216352,K,N,A,F,B,1,2,1,6,3,5,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480727,3,1,0,18,3,11,53,42,0,3,0,48,6,6,51,6051,4,2005,2C3JA43RX5H6,2,C,3,J,A,4,3,R,X,5,H,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480727,4,1,0,18,3,11,53,42,0,3,0,48,6,22,22,22022,4,2005,1G2ZG5285541,1,G,2,Z,G,5,2,8,5,5,4,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480741,2,1,0,26,3,11,30,14,0,2,0,48,6,7,482,7482,31,2005,1D7HA18NX5J5,1,D,7,H,A,1,8,N,X,5,J,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
48,480808,3,3,0,2,4,22,24,12,6,3,0,48,6,49,40,49040,4,2009,4T4BE46K89R0,4,T,4,B,E,4,6,K,8,9,R,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,480978,2,1,1,7,3,14,5,14,0,2,0,92,6,98,998,98998,97,2002,VG06X4X20180,V,G,0,6,X,4,X,2,0,1,8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
48,481032,2,1,0,26,4,15,4,8,0,3,0,48,6,85,881,85881,66,1996,2XKDDE9X9TM6,2,X,K,D,D,E,9,X,9,T,M,6,1,57,2523911,572523911,3,6,2,1,0,0,0,0,0,0,0,0,6,6,2,2,0,0,1,0,999999999999,777777777777,777777777777
48,481040,2,1,0,30,4,19,34,33,0,3,0,48,6,12,37,12037,4,2015,1FADP3F27FL3,1,F,A,D,P,3,F,2,7,F,L,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481041,3,2,0,30,4,16,23,12,6,3,0,31,6,7,850,7850,73,1977,F44CF7V01372,F,4,4,C,F,7,V,0,1,3,7,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481043,2,1,0,5,4,15,24,14,0,2,0,17,6,51,881,51881,66,2009,4V4NC9EH49N2,4,V,4,N,C,9,E,H,4,9,N,2,1,57,2014067,572014067,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,1GRAA0620FK2,777777777777,777777777777
48,481084,2,1,0,6,5,15,47,33,0,3,0,48,6,49,401,49401,14,2004,JTEZU14R8500,J,T,E,Z,U,1,4,R,8,5,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481151,2,1,3,15,5,0,41,14,0,2,0,48,6,41,49,41049,4,2007,JM1FE1732702,J,M,1,F,E,1,7,3,2,7,0,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481158,2,1,1,16,5,13,42,14,0,2,0,48,6,6,51,6051,4,2010,2C3CA5CV0AH2,2,C,3,C,A,5,C,V,0,A,H,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481158,3,1,1,16,5,13,42,14,0,2,0,48,6,6,441,6441,20,2005,2C8GP64L75R2,2,C,8,G,P,6,4,L,7,5,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481207,2,1,0,20,5,19,48,33,0,2,0,96,6,20,2,20002,4,1986,1G1BL6969GX1,1,G,1,B,L,6,9,6,9,G,X,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481227,2,1,1,21,5,0,1,18,0,4,0,42,6,7,881,7881,64,2014,3C7WRTCL0EG1,3,C,7,W,R,T,C,L,0,E,G,1,1,57,1833795,571833795,2,4,97,1,0,0,0,0,0,0,0,0,6,2,5,45,0,0,0,0,1B9G2HBEXEB6,777777777777,777777777777
48,481228,2,1,0,21,5,22,41,14,0,3,0,48,6,12,481,12481,31,2015,1FTBF2A68FEC,1,F,T,B,F,2,A,6,8,F,E,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
48,481231,2,1,1,30,1,23,27,30,0,2,0,48,6,49,40,49040,4,2002,4T1BE32K02U5,4,T,1,B,E,3,2,K,0,2,U,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
48,481239,2,1,0,8,5,22,16,14,0,3,0,48,6,12,481,12481,31,2001,1FTRW08L11KB,1,F,T,R,W,0,8,L,1,1,K,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481267,2,1,1,21,5,23,58,14,0,2,0,48,6,12,23,12023,4,2007,3FAHP07127R1,3,F,A,H,P,0,7,1,2,7,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481267,3,1,0,21,5,23,58,14,0,2,0,48,6,12,37,12037,4,2003,1FAFP34P43W3,1,F,A,F,P,3,4,P,4,3,W,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481286,2,1,0,26,5,0,56,8,0,3,0,48,6,7,402,7402,14,2002,1B4HR48N42F2,1,B,4,H,R,4,8,N,4,2,F,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481291,2,1,0,28,5,0,46,40,0,3,0,99,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,8,8,12,0,0,0,0,777777777777,777777777777,777777777777
48,481346,3,2,1,1,6,0,48,12,1,2,0,48,6,20,2,20002,4,2008,2G1WT58K5891,2,G,1,W,T,5,8,K,5,8,9,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481346,4,2,0,1,6,0,48,12,1,2,0,22,6,53,706,53706,80,2006,JS1GR7GA8621,J,S,1,G,R,7,G,A,8,6,2,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,8,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481372,3,2,0,21,5,15,28,12,7,3,0,48,6,37,32,37032,2,2003,1HGCM82253A0,1,H,G,C,M,8,2,2,5,3,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,0,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481439,2,1,0,19,2,17,46,14,0,2,0,48,6,20,481,20481,31,2001,1GCHC29U91E1,1,G,C,H,C,2,9,U,9,1,E,1,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,000000000000,777777777777,777777777777
48,481482,2,1,1,13,6,13,43,25,0,2,0,48,6,34,34,34034,1,2012,WBADW3C59CE8,W,B,A,D,W,3,C,5,9,C,E,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
48,481505,2,1,0,6,6,23,21,44,0,3,0,48,6,12,481,12481,31,1988,1FTDF15Y8JKB,1,F,T,D,F,1,5,Y,8,J,K,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481505,3,1,0,6,6,23,21,44,0,3,0,48,6,20,881,20881,61,2007,1GBJC39677E5,1,G,B,J,C,3,9,6,7,7,E,5,0,88,888888888,88888888888,2,1,98,1,0,0,0,0,0,0,0,0,82,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481506,3,2,0,8,6,23,49,46,0,3,0,48,6,12,481,12481,31,2014,1FT7W2B65EEB,1,F,T,7,W,2,B,6,5,E,E,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481510,2,1,0,19,6,3,25,14,0,2,0,48,6,30,40,30040,4,2014,3VWD07AJ4EM4,3,V,W,D,0,7,A,J,4,E,M,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
48,481541,3,2,0,13,6,23,46,12,1,3,0,48,6,58,35,58035,4,1998,JNKCA21A4WT6,J,N,K,C,A,2,1,A,4,W,T,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
48,481546,2,1,0,18,6,2,9,59,0,3,0,99,6,35,481,35481,31,2016,1N6BA1F24GN5,1,N,6,B,A,1,F,2,4,G,N,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481546,3,1,0,18,6,2,9,59,0,3,0,0,6,35,481,35481,31,2016,1N6BA1F43GN5,1,N,6,B,A,1,F,4,3,G,N,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481546,4,1,0,18,6,2,9,59,0,3,0,0,6,35,481,35481,31,2016,1N6BA1F23GN5,1,N,6,B,A,1,F,2,3,G,N,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481546,5,1,0,18,6,2,9,59,0,3,0,0,6,35,481,35481,31,2016,1N6BA1F41GN5,1,N,6,B,A,1,F,4,1,G,N,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481546,6,1,0,18,6,2,9,59,0,3,0,0,6,35,481,35481,31,2016,1N6BA1F49GN5,1,N,6,B,A,1,F,4,9,G,N,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481546,7,1,0,18,6,2,9,59,0,3,0,0,6,35,481,35481,31,2016,1N6BA1F48GN5,1,N,6,B,A,1,F,4,8,G,N,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481546,8,1,0,18,6,2,9,59,0,3,0,0,6,35,481,35481,31,2016,1N6AD0ER2GN7,1,N,6,A,D,0,E,R,2,G,N,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481556,2,1,4,21,6,1,20,14,0,2,0,48,6,49,32,49032,4,2012,5YFBU4EE6CP0,5,Y,F,B,U,4,E,E,6,C,P,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,2,777777777777,777777777777,777777777777
48,481588,2,1,0,18,6,17,29,8,0,2,0,48,6,20,443,20443,20,2000,1GNDX03E0YD1,1,G,N,D,X,0,3,E,0,Y,D,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481591,2,1,1,13,3,5,4,14,0,2,0,93,6,87,881,87881,66,2006,1XP7DB9X26D6,1,X,P,7,D,B,9,X,2,6,D,6,1,57,2488033,572488033,3,6,98,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0,1JJV532W2XL6,777777777777,777777777777
48,481629,3,2,0,29,6,20,9,44,0,3,0,48,6,23,402,23402,14,2015,2GKALMEK0F64,2,G,K,A,L,M,E,K,0,F,6,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481630,2,1,1,29,6,3,26,25,0,2,0,48,6,35,48,35048,2,2014,JN1AZ4EH1EM6,J,N,1,A,Z,4,E,H,1,E,M,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481649,2,1,0,3,7,5,5,30,0,3,0,48,6,20,481,20481,31,2010,1GCSCREAXAZ2,1,G,C,S,C,R,E,A,X,A,Z,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,6,2,14,0,0,0,0,777777777777,777777777777,777777777777
48,481649,3,1,0,3,7,5,5,30,0,3,0,48,6,12,3,12003,2,2006,1ZVFT82H4652,1,Z,V,F,T,8,2,H,4,6,5,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,0,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481649,4,1,0,3,7,5,5,30,0,3,0,48,6,20,481,20481,31,2008,2GCEK13J5813,2,G,C,E,K,1,3,J,5,8,1,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481656,2,1,1,15,6,10,50,14,0,2,0,93,6,82,881,82881,66,2005,1FUJA6CK15LM,1,F,U,J,A,6,C,K,1,5,L,M,1,57,1942130,571942130,3,6,3,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,1RNF48A25VR0,777777777777,777777777777
48,481709,2,1,1,9,7,3,46,14,0,2,0,48,6,12,401,12401,14,2001,1FMYU60E91UC,1,F,M,Y,U,6,0,E,9,1,U,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
48,481717,2,1,0,2,7,23,43,1,0,3,0,48,6,20,482,20482,31,2005,3GNEC12Z45G2,3,G,N,E,C,1,2,Z,4,5,G,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,8,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481725,2,1,0,12,7,13,45,1,0,2,0,48,6,12,481,12481,31,2002,1FTRW07L72KC,1,F,T,R,W,0,7,L,7,2,K,C,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,44CPL10123T0,777777777777,777777777777
48,481813,2,1,0,18,7,7,32,14,0,2,0,48,6,18,7,18007,4,2000,2G4WY55J7Y13,2,G,4,W,Y,5,5,J,7,Y,1,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481813,3,1,0,18,7,7,32,14,0,2,0,48,6,6,51,6051,4,2007,2C3KK63H57H8,2,C,3,K,K,6,3,H,5,7,H,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
48,481850,2,1,1,25,7,11,45,14,0,2,0,48,6,84,881,84881,62,1994,1HTSAZRM8RH5,1,H,T,S,A,Z,R,M,8,R,H,5,0,99,999999999,99999999999,2,1,98,1,0,0,0,0,0,99,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
48,481863,2,1,0,16,6,10,1,14,0,2,0,48,6,12,481,12481,31,2015,1FT7W2BT9FEC,1,F,T,7,W,2,B,T,9,F,E,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
