ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
10325,1,1,0,0,0,0,0,0,0,0,0,0
10325,2,1,0,0,0,0,0,0,0,0,0,0
10326,1,1,15,15,15,15,15,15,15,15,15,15
10326,2,1,0,0,0,0,0,0,0,0,0,0
10327,1,1,5,5,5,5,5,5,5,5,5,5
10328,1,1,0,0,0,0,0,0,0,0,0,0
10329,1,1,21,6,8,10,18,22,28,23,20,29
10330,1,1,0,0,0,0,0,0,0,0,0,0
10331,1,1,0,0,0,0,0,0,0,0,0,0
10332,0,1,1,1,1,1,1,1,1,1,1,1
10332,1,1,0,0,0,0,0,0,0,0,0,0
10333,1,1,10,6,13,0,4,13,22,19,10,11
10333,2,1,0,0,0,0,0,0,0,0,0,0
10333,3,1,0,19,0,0,0,0,0,20,0,9
10333,4,1,0,0,0,18,0,0,0,0,0,0
10334,1,1,0,0,0,0,0,0,0,0,0,0
10335,1,1,0,0,0,0,0,0,0,0,0,0
10336,0,1,0,0,0,0,0,0,0,0,7,0
10336,1,1,0,0,0,0,0,0,21,0,0,7
10337,1,1,21,21,21,21,21,21,21,21,21,21
10338,1,1,25,16,27,26,19,6,15,0,16,17
10338,2,1,0,0,0,0,0,0,0,22,0,0
10339,1,1,14,14,14,14,14,14,14,14,14,14
10340,1,1,0,0,0,0,0,0,0,0,0,0
10340,2,1,0,0,0,0,0,0,0,0,0,0
10341,1,1,0,0,0,0,0,0,0,0,0,0
10342,1,1,2,4,23,18,0,8,7,17,16,3
10343,1,1,1,1,1,1,1,1,1,1,1,1
10343,2,1,3,3,3,3,3,3,3,3,3,3
10344,1,1,0,0,0,0,0,0,0,0,0,0
10345,1,1,0,0,0,0,0,0,0,0,0,0
10345,2,1,0,0,0,0,0,0,0,0,0,0
10346,1,1,19,0,0,0,0,0,0,0,0,0
10347,1,1,0,0,0,0,0,0,0,0,0,0
10348,1,1,0,0,0,0,0,0,0,0,0,0
10349,1,1,0,0,0,0,0,0,0,0,0,0
10350,1,1,0,0,3,2,0,0,0,0,8,0
10351,1,1,15,15,15,15,15,15,15,15,15,15
10351,2,1,0,0,0,0,0,0,0,0,0,0
10353,1,1,0,0,0,0,0,0,0,0,0,0
10354,1,1,0,0,0,0,0,0,0,0,0,0
10355,1,1,1,1,1,1,1,1,1,1,1,1
10356,1,1,0,17,0,16,0,21,0,0,0,0
10357,1,1,0,0,0,0,0,0,0,0,0,0
10357,2,1,0,0,0,0,0,0,0,0,0,0
10357,3,1,16,0,0,0,0,0,0,0,0,0
10358,1,1,0,0,0,0,0,0,0,0,0,0
10359,1,1,0,0,0,0,0,0,0,0,0,0
10359,2,1,0,0,0,0,0,0,0,0,0,0
10360,1,1,0,0,0,0,0,0,0,0,0,0
10361,1,1,0,0,0,0,0,0,0,0,0,0
10362,1,1,0,0,0,0,0,0,0,0,0,0
10362,2,1,4,4,4,4,4,4,4,4,4,4
10363,1,1,0,0,0,0,0,0,0,0,0,0
10363,2,1,0,0,0,0,0,0,0,0,0,0
10364,1,1,7,7,7,7,7,7,7,7,7,7
10365,1,1,0,0,0,18,0,0,0,0,0,0
10366,1,1,0,0,0,0,0,0,0,0,0,0
10367,1,1,48,48,48,48,48,48,48,48,48,48
10368,1,1,4,4,4,4,4,4,4,4,4,4
10369,1,1,29,29,29,29,29,29,29,29,29,29
10370,1,1,0,0,0,0,0,0,0,0,0,0
10370,2,1,0,0,0,0,0,0,0,0,0,35
10371,1,1,0,0,0,0,0,0,0,0,0,0
10372,1,1,0,0,0,0,0,0,0,0,0,0
10373,1,1,23,23,23,23,23,23,23,23,23,23
10374,1,1,0,0,0,0,0,0,0,0,0,0
10374,2,1,11,0,0,0,0,0,0,0,0,0
10374,3,1,0,0,0,0,0,0,0,0,0,0
10375,1,1,0,0,0,0,0,0,0,0,0,0
10376,1,1,0,0,0,0,0,0,12,0,0,0
10376,2,1,0,0,0,0,9,0,0,0,0,0
10377,1,1,0,0,0,0,27,0,0,0,0,0
10378,1,1,7,7,7,7,7,7,7,7,7,7
10379,1,1,0,0,0,0,0,0,0,0,0,0
10379,2,1,0,0,0,0,0,0,0,0,0,0
10380,1,1,0,0,13,0,0,0,19,0,0,0
10381,0,1,0,0,0,0,0,0,0,0,0,0
10381,0,2,0,0,0,0,0,0,0,0,0,0
10381,0,3,0,0,0,0,0,0,0,0,0,0
10381,0,4,0,0,0,0,0,0,0,0,0,0
10381,0,5,0,0,0,0,0,0,0,0,0,0
10381,0,6,0,0,0,0,0,0,0,0,0,0
10381,0,7,0,13,19,0,26,14,0,0,0,19
10381,1,1,0,0,0,0,0,0,0,0,0,0
10382,1,1,0,0,0,0,0,0,0,0,0,0
10383,1,1,5,5,5,5,5,5,5,5,5,5
10384,1,1,0,0,0,0,0,0,0,0,0,0
10384,2,1,0,0,27,0,0,0,25,0,0,0
10385,1,1,0,0,0,0,0,0,0,0,0,0
10386,1,1,0,0,0,0,0,0,0,0,0,0
10387,1,1,0,0,0,15,0,0,0,0,0,0
10387,2,1,14,14,14,14,14,14,14,14,14,14
10388,0,1,0,0,0,0,0,0,0,0,0,0
10388,1,1,0,0,0,0,0,0,0,0,0,0
10389,1,1,0,0,0,0,0,0,0,0,0,0
10389,2,1,0,0,0,0,0,0,0,0,0,0
10390,1,1,14,0,12,0,0,0,0,0,0,15
10391,1,1,24,24,24,24,24,24,24,24,24,24
10391,2,1,0,0,0,0,0,0,0,0,0,0
10392,1,1,1,1,1,1,1,1,1,1,1,1
10392,2,1,0,0,0,0,0,0,0,0,0,0
10393,1,1,0,0,0,0,0,0,0,0,0,0
10393,2,1,0,0,0,0,0,0,0,0,0,0
10394,1,1,0,0,0,0,0,0,0,0,0,0
10394,2,1,8,8,8,8,8,8,8,8,8,8
10395,1,1,0,0,0,0,0,0,0,0,0,0
10395,2,1,0,0,0,0,0,0,0,0,0,0
10396,1,1,4,4,4,4,4,4,4,4,4,4
10396,2,1,0,0,0,0,0,0,0,0,0,0
10397,1,1,0,0,0,0,0,0,0,0,0,0
10397,2,1,0,0,0,0,0,0,0,0,0,0
10398,0,1,0,0,0,0,0,0,0,0,0,0
10398,1,1,0,0,0,0,0,0,0,0,0,0
10399,1,1,0,0,0,0,0,0,0,0,0,0
10399,2,1,0,0,0,0,0,0,0,0,6,0
10400,1,1,0,0,12,0,0,0,0,12,30,0
10400,2,1,0,0,0,0,0,0,0,0,0,0
10401,0,1,0,0,0,0,0,0,0,0,0,0
10401,1,1,0,0,0,0,0,0,0,0,0,10
10402,0,1,0,0,0,0,0,0,0,0,0,0
10402,1,1,0,0,0,0,0,0,0,8,0,0
10403,1,1,0,0,0,0,0,0,0,0,0,0
10403,2,1,0,0,0,0,0,0,0,0,0,0
10404,1,1,0,36,0,14,10,0,12,0,0,12
10405,1,1,0,0,0,0,0,0,0,0,0,0
10405,2,1,0,0,0,0,0,0,0,0,0,0
10406,1,1,0,0,0,0,0,0,0,0,0,0
10406,2,1,0,0,0,0,0,0,0,0,0,0
10407,1,1,0,0,0,0,0,0,0,0,0,0
10407,2,1,0,0,0,0,16,0,18,0,0,0
10408,0,1,27,27,27,27,27,27,27,27,27,27
10408,1,1,0,0,0,0,0,0,0,0,0,0
10409,1,1,16,16,16,16,16,16,16,16,16,16
10409,2,1,0,0,0,0,0,0,0,0,0,0
10410,1,1,0,0,31,0,0,15,0,0,0,0
10411,1,1,16,16,16,16,16,16,16,16,16,16
10411,2,1,0,19,0,0,18,0,0,0,0,0
10412,1,1,15,15,15,15,15,15,15,15,15,15
10413,1,1,0,0,0,0,0,0,0,0,0,0
10414,1,1,15,15,15,15,15,15,15,15,15,15
10415,1,1,0,0,0,0,0,0,0,0,0,0
10416,1,1,0,13,12,0,0,0,0,15,0,0
10417,1,1,0,0,0,0,0,0,0,0,0,0
10417,2,1,0,0,0,0,0,0,3,7,0,0
10417,3,1,0,0,0,0,0,0,0,0,0,0
10417,4,1,0,0,0,0,0,0,0,0,0,0
10418,1,1,0,14,6,0,12,12,0,26,22,0
10418,2,1,0,0,0,0,0,0,0,0,0,0
10419,1,1,16,0,20,25,0,0,21,33,0,0
10420,1,1,0,0,0,0,31,33,0,19,0,0
10421,1,1,0,0,0,0,0,0,0,0,0,0
10422,1,1,0,0,0,0,0,0,0,0,0,0
10423,1,1,0,0,0,0,0,0,0,0,0,0
10424,1,1,3,3,3,3,3,3,3,3,3,3
10425,1,1,9,2,0,8,31,22,10,7,7,8
10425,2,1,0,0,0,0,0,0,0,0,0,0
10426,1,1,20,20,20,20,20,20,20,20,20,20
10427,1,1,0,0,0,0,0,0,0,0,0,0
10428,1,1,0,0,0,0,0,0,0,0,0,0
10429,1,1,16,16,16,16,16,16,16,16,16,16
10429,2,1,0,0,0,0,0,0,0,0,0,0
10430,1,1,5,5,5,5,5,5,5,5,5,5
10430,2,1,0,0,0,0,0,0,0,0,0,0
10431,0,1,0,0,0,0,0,0,0,0,0,0
10431,1,1,0,0,0,0,0,0,0,0,0,0
10432,1,1,0,0,0,0,0,0,0,0,0,0
10433,1,1,0,0,0,0,0,0,0,0,0,0
10433,2,1,0,0,0,0,0,0,0,0,0,0
10434,1,1,8,8,8,8,8,8,8,8,8,8
10434,2,1,0,0,0,18,0,0,14,0,0,0
10435,1,1,14,14,14,14,14,14,14,14,14,14
10435,2,1,27,27,27,27,27,27,27,27,27,27
10436,0,1,3,3,3,3,3,3,3,3,3,3
10436,1,1,0,0,0,0,0,0,0,16,0,0
10437,1,1,0,0,0,0,0,0,0,0,0,0
10437,2,1,0,0,0,0,0,0,0,0,7,0
10438,1,1,11,11,11,11,11,11,11,11,11,11
10439,1,1,0,0,0,0,0,0,0,0,0,0
10439,2,1,0,0,0,0,0,0,0,0,0,0
10440,0,1,0,18,0,28,0,30,0,53,0,0
10440,1,1,16,32,21,17,13,11,14,28,12,13
10441,0,1,0,0,0,0,0,0,0,0,0,0
10441,1,1,0,0,0,0,0,0,0,0,0,0
10442,1,1,0,0,24,0,0,0,0,0,0,0
10443,1,1,0,0,0,0,0,0,19,0,0,0
10444,0,1,27,27,27,27,27,27,27,27,27,27
10444,1,1,0,0,0,0,0,0,10,0,0,0
10445,1,1,6,6,6,6,6,6,6,6,6,6
10445,2,1,0,0,0,0,0,0,0,0,0,5
10446,1,1,0,0,0,0,0,0,0,0,0,0
10447,1,1,17,17,17,17,17,17,17,17,17,17
10447,2,1,0,0,0,0,0,0,0,0,0,0
10448,1,1,0,0,0,0,0,0,0,0,0,0
10449,1,1,0,0,0,0,0,0,0,0,0,0
10450,1,1,0,0,0,0,0,0,0,0,0,0
10451,1,1,0,0,0,0,0,0,0,0,0,0
10451,2,1,0,0,0,0,0,0,0,0,0,0
10452,1,1,0,0,0,0,0,0,0,0,0,0
10452,2,1,0,0,0,0,0,0,0,0,0,0
10453,0,1,0,0,0,0,0,0,0,0,0,0
10453,1,1,0,0,0,0,0,0,0,0,0,0
10454,1,1,7,7,7,7,7,7,7,7,7,7
10454,2,1,0,0,0,0,0,0,0,0,0,0
10455,1,1,25,25,25,25,25,25,25,25,25,25
10456,1,1,0,0,0,0,0,0,0,0,0,0
10457,1,1,14,28,14,21,9,11,6,0,12,6
10458,0,1,0,0,0,0,0,0,0,0,0,0
10458,1,1,0,0,0,0,0,0,0,0,0,0
10458,2,1,0,0,0,0,0,0,0,0,0,0
10459,1,1,0,0,0,0,0,0,0,0,0,0
10459,2,1,0,0,0,0,0,0,0,0,0,0
10460,1,1,0,0,0,0,0,0,0,0,0,0
10460,2,1,0,0,0,0,0,0,0,0,0,0
10460,3,1,0,0,0,0,0,0,0,0,0,0
10461,1,1,0,0,0,0,0,0,0,0,0,0
10461,2,1,0,0,0,0,0,0,0,0,0,0
10462,1,1,0,0,0,0,0,0,0,0,0,0
10463,1,1,5,0,16,20,14,12,0,18,0,0
10464,1,1,25,25,25,25,25,25,25,25,25,25
10465,1,1,0,0,0,0,0,0,0,0,0,0
10466,1,1,0,0,0,0,0,0,0,0,0,0
10467,0,1,0,0,0,0,0,0,0,0,0,0
10467,1,1,0,0,23,0,0,17,0,0,0,0
10468,1,1,6,6,6,6,6,6,6,6,6,6
10468,2,1,0,0,0,0,0,0,0,0,0,0
10468,3,1,17,0,0,0,0,0,0,10,42,0
10469,1,1,21,21,21,21,21,21,21,21,21,21
10469,2,1,0,0,0,0,0,16,0,0,0,8
10470,1,1,0,0,0,0,0,0,0,0,0,0
10471,1,1,0,8,0,20,0,0,0,0,19,13
10472,1,1,0,0,0,14,0,0,0,0,0,28
10473,1,1,0,0,0,0,0,0,0,0,0,0
10473,2,1,0,0,0,0,0,0,0,0,0,0
10474,1,1,27,27,27,27,27,27,27,27,27,27
10474,2,1,0,0,0,0,0,0,0,0,20,0
10475,0,1,17,17,17,17,17,17,17,17,17,17
10475,1,1,0,0,23,0,0,0,22,0,0,0
10476,1,1,0,0,0,0,0,0,0,0,0,0
10477,1,1,0,0,0,0,0,0,0,0,0,0
10478,1,1,10,10,10,10,10,10,10,10,10,10
10479,1,1,0,0,0,0,0,0,0,0,0,0
10480,1,1,0,0,0,0,0,0,0,0,0,0
10480,2,1,0,0,0,0,0,0,0,0,0,0
10481,0,1,8,8,8,8,8,8,8,8,8,8
10481,1,1,0,0,0,0,0,0,0,0,0,0
10482,1,1,0,0,0,0,0,0,0,0,0,0
10483,1,1,22,23,11,7,7,13,15,17,9,10
10483,2,1,6,6,6,6,6,6,6,6,6,6
10483,3,1,0,0,0,0,0,0,0,0,0,0
10483,4,1,0,0,0,0,14,22,0,0,0,0
10484,1,1,10,10,10,10,10,10,10,10,10,10
10485,1,1,0,0,0,0,0,0,0,0,0,0
10485,2,1,0,0,0,0,0,0,0,0,0,0
10485,3,1,0,0,0,0,0,0,0,0,0,0
10486,1,1,13,13,13,13,13,13,13,13,13,13
10486,2,1,0,0,0,0,0,15,18,0,0,0
10487,1,1,0,0,0,0,0,0,0,0,0,18
10487,2,1,0,0,0,0,0,20,0,0,0,0
10488,1,1,29,29,29,29,29,29,29,29,29,29
10489,1,1,0,0,0,0,0,0,0,0,0,0
10489,2,1,0,0,0,0,0,0,0,0,0,0
10490,1,1,32,32,32,32,32,32,32,32,32,32
10490,2,1,0,0,0,0,0,0,0,0,0,0
10491,1,1,0,0,0,0,0,0,0,0,0,0
10491,2,1,0,0,0,0,0,0,0,0,0,0
10492,1,1,0,0,0,0,0,0,0,0,0,0
10492,2,1,0,0,13,0,0,0,0,0,0,0
10493,1,1,0,0,0,0,0,0,0,0,0,0
10494,1,1,14,0,0,0,14,0,0,0,0,25
10495,1,1,19,8,14,33,31,21,22,20,17,25
10496,0,1,17,17,17,17,17,17,17,17,17,17
10496,1,1,0,0,0,0,0,0,0,0,0,0
10497,1,1,4,4,4,4,4,4,4,4,4,4
10498,1,1,0,8,18,0,0,0,0,16,0,0
10499,1,1,3,3,3,3,3,3,3,3,3,3
10499,2,1,0,0,0,0,0,0,0,0,0,0
10500,0,1,0,0,0,0,0,0,0,0,0,0
10500,1,1,0,0,0,0,0,0,0,0,0,0
10501,1,1,0,0,0,0,0,0,0,0,0,0
10502,1,1,26,26,26,26,26,26,26,26,26,26
10503,1,1,25,25,25,25,25,25,25,25,25,25
10504,0,1,12,0,0,0,25,0,0,0,0,0
10504,1,1,0,0,16,0,0,0,0,0,4,0
10505,1,1,0,0,0,0,0,0,0,0,0,0
10506,1,1,0,14,0,0,15,0,37,11,0,18
10507,1,1,5,5,5,5,5,5,5,5,5,5
10508,1,1,0,0,0,0,0,0,0,0,21,0
10509,1,1,0,0,0,0,0,0,0,0,0,0
10510,1,1,0,10,14,0,0,14,0,12,0,17
10510,2,1,0,12,0,0,0,0,0,0,0,0
10511,1,1,0,5,0,0,0,0,0,0,0,0
10512,0,1,20,20,20,20,20,20,20,20,20,20
10512,1,1,0,0,0,0,0,0,0,0,0,0
10513,1,1,0,0,0,0,0,0,0,0,0,0
10514,1,1,0,0,0,0,0,0,0,0,0,0
10515,1,1,0,0,0,0,0,0,0,0,21,0
10515,2,1,4,4,4,4,4,4,4,4,4,4
10516,1,1,0,18,20,22,15,7,13,16,7,19
10517,1,1,0,0,0,0,0,0,0,0,0,0
10518,1,1,0,0,0,0,0,0,0,0,0,0
10519,1,1,0,0,0,0,0,0,0,0,0,0
10519,2,1,0,22,0,0,0,17,0,16,0,0
10520,1,1,14,13,6,14,16,11,6,21,2,28
10521,0,1,18,22,23,29,13,34,9,18,12,18
10521,1,1,18,0,21,0,0,0,0,0,8,19
10522,1,1,0,0,0,0,0,0,0,0,0,0
10523,1,1,0,0,0,0,0,0,0,3,0,0
10523,2,1,0,0,22,0,0,0,0,0,0,0
10524,0,1,12,12,12,12,12,12,12,12,12,12
10524,1,1,0,0,11,6,0,21,13,8,0,10
10525,1,1,0,0,0,0,0,0,0,0,0,0
10525,2,1,0,0,0,0,0,0,0,0,10,0
10526,1,1,0,0,0,0,0,0,0,0,0,0
10527,1,1,0,15,0,0,16,0,0,0,0,0
10527,2,1,0,0,9,0,0,0,0,0,0,0
10528,0,1,16,16,16,16,16,16,16,16,16,16
10528,1,1,0,0,0,0,0,11,0,0,0,0
10529,1,1,0,0,0,0,0,0,0,0,0,0
10529,2,1,0,0,0,0,0,0,0,0,0,0
10530,1,1,0,0,0,0,0,0,0,0,0,0
10531,1,1,20,20,20,20,20,20,20,20,20,20
10532,1,1,0,0,0,0,0,0,0,0,0,0
10532,2,1,0,0,0,0,0,0,0,0,0,0
10533,1,1,0,0,0,0,0,0,0,0,0,0
10533,2,1,0,0,0,31,14,0,0,0,0,0
10534,1,1,0,0,0,8,15,16,9,18,18,21
10535,1,1,19,17,21,17,22,0,0,17,0,10
10536,1,1,0,0,0,0,0,0,0,0,0,0
10537,1,1,0,0,0,0,0,0,0,0,0,0
10538,1,1,13,13,13,13,13,13,13,13,13,13
10539,1,1,11,11,11,11,11,11,11,11,11,11
10539,2,1,0,0,0,0,0,0,0,0,0,0
10539,3,1,0,0,0,0,0,0,0,0,0,0
10539,4,1,0,0,0,0,0,0,0,0,0,0
10540,1,1,0,0,0,0,0,0,0,0,0,0
10540,2,1,0,0,0,0,0,0,0,0,0,0
10541,1,1,0,0,0,0,0,0,0,0,0,0
10541,2,1,0,0,0,0,0,0,0,0,16,0
10542,0,1,20,20,20,20,20,20,20,20,20,20
10542,1,1,3,0,0,0,0,0,0,0,0,0
10543,1,1,0,0,7,0,0,0,0,0,0,0
10544,1,1,18,18,18,18,18,18,18,18,18,18
10545,1,1,0,0,0,0,0,0,0,0,0,0
10545,2,1,25,0,5,0,0,0,0,0,0,0
10546,1,1,0,0,0,0,0,0,0,0,0,0
10547,1,1,10,10,10,10,10,10,10,10,10,10
10548,1,1,0,0,0,0,0,0,0,0,0,0
10548,2,1,0,0,0,0,0,0,0,0,0,0
10550,1,1,0,0,0,0,0,0,0,0,0,0
10550,2,1,0,0,0,0,0,0,0,0,0,0
10551,1,1,0,0,0,0,0,0,0,10,0,0
10551,2,1,0,0,0,0,0,0,0,0,0,0
10552,1,1,0,0,0,0,0,0,0,0,0,0
10553,1,1,0,0,0,0,0,0,0,0,0,0
10554,0,1,0,0,0,5,0,0,0,0,0,0
10554,1,1,0,0,0,0,0,0,0,0,0,0
10555,1,1,0,0,0,0,0,0,0,0,0,0
10556,1,1,0,0,0,0,0,0,0,0,0,0
10557,1,1,0,0,0,0,0,0,0,0,0,0
10557,2,1,0,0,0,0,0,0,0,0,0,0
10558,1,1,11,11,11,11,11,11,11,11,11,11
10559,1,1,0,0,0,0,0,0,0,0,0,0
10559,2,1,24,24,24,24,24,24,24,24,24,24
10559,3,1,0,0,0,0,0,8,0,0,0,0
10560,1,1,0,0,0,0,9,0,0,0,0,0
10560,2,1,0,0,0,0,0,0,0,0,0,0
10561,1,1,0,0,20,0,0,0,0,0,0,0
10562,1,1,9,0,0,0,0,0,0,0,34,10
10562,2,1,7,21,16,8,17,0,24,5,6,10
10563,1,1,13,13,13,13,13,13,13,13,13,13
10563,2,1,0,0,0,0,0,0,0,0,0,0
10564,1,1,0,0,0,0,0,0,0,0,0,0
10565,1,1,0,0,0,0,0,0,8,0,0,0
10565,2,1,0,0,0,0,0,0,0,0,0,0
10566,1,1,0,0,0,0,16,0,0,0,0,0
10567,1,1,1,1,1,1,1,1,1,1,1,1
10567,2,1,0,0,7,0,0,0,0,27,6,11
10568,1,1,1,1,1,1,1,1,1,1,1,1
10568,2,1,0,0,0,0,0,0,0,0,0,0
10569,1,1,0,0,0,0,0,0,0,0,0,0
10569,2,1,0,0,0,0,0,0,0,0,0,0
10570,1,1,0,0,0,0,0,0,0,0,0,0
10570,2,1,0,0,0,0,0,0,0,0,0,0
10570,3,1,0,0,14,13,0,9,0,0,18,12
10571,1,1,0,0,0,0,0,0,0,0,0,0
10571,2,1,0,0,0,0,0,0,0,0,0,0
10572,1,1,1,1,1,1,1,1,1,1,1,1
10572,2,1,0,0,0,0,0,0,0,0,0,0
10572,3,1,0,0,6,0,0,0,0,0,4,0
10573,1,1,3,3,3,3,3,3,3,3,3,3
10574,1,1,0,0,0,0,0,0,0,0,0,0
10575,1,1,25,25,25,25,25,25,25,25,25,25
10576,1,1,26,26,26,26,26,26,26,26,26,26
10577,1,1,0,0,0,0,0,0,0,0,0,0
10578,1,1,0,0,0,0,0,0,0,0,0,0
10579,1,1,0,0,0,0,0,0,0,0,0,0
10580,1,1,0,0,0,0,0,0,0,0,0,0
10580,2,1,8,8,8,8,8,8,8,8,8,8
10581,1,1,0,0,0,0,0,0,0,0,0,0
10581,2,1,0,0,0,0,0,0,0,0,0,0
10582,0,1,0,0,0,0,0,0,0,0,0,0
10582,1,1,0,0,0,0,0,0,0,0,0,0
10583,1,1,0,0,0,0,0,0,0,0,0,0
10583,2,1,0,0,0,0,0,4,0,0,0,0
10584,1,1,0,0,0,0,0,0,0,0,0,0
10584,2,1,0,0,0,0,0,0,0,0,0,0
10584,3,1,0,18,0,0,0,21,0,0,0,0
10585,1,1,0,0,0,0,0,0,0,0,0,0
10586,1,1,19,19,19,19,19,19,19,19,19,19
10586,2,1,0,0,0,0,0,0,0,0,0,0
10587,0,1,21,21,21,21,21,21,21,21,21,21
10587,0,2,29,29,29,29,29,29,29,29,29,29
10587,1,1,0,0,0,0,0,0,0,0,0,0
10588,1,1,11,11,11,11,11,11,11,11,11,11
10589,1,1,0,0,0,0,0,0,0,0,0,0
10590,1,1,22,22,22,22,22,22,22,22,22,22
10591,1,1,0,0,0,27,14,0,12,21,0,28
10591,2,1,0,10,11,18,0,0,0,0,0,0
10591,3,1,0,0,0,0,0,0,0,0,0,0
10591,4,1,0,0,0,0,28,11,0,0,0,0
10592,1,1,4,4,4,4,4,4,4,4,4,4
10592,2,1,0,0,0,0,0,0,0,0,0,0
10592,3,1,0,35,0,0,0,0,0,0,0,0
10592,4,1,0,0,0,0,0,0,0,0,0,0
10593,0,1,0,0,0,0,0,0,0,0,0,0
10593,1,1,0,12,0,0,0,0,0,0,0,0
10594,1,1,0,0,0,0,0,0,0,0,0,0
10595,1,1,0,0,0,0,0,0,0,0,0,0
10595,2,1,0,0,0,0,0,0,0,0,0,0
10596,1,1,0,0,0,0,0,0,0,0,0,0
10596,2,1,0,0,0,0,0,0,0,0,0,0
10597,1,1,0,0,0,0,0,0,0,0,0,0
10597,2,1,0,0,0,0,18,0,0,0,0,0
10598,1,1,0,16,0,0,0,0,0,11,0,19
10599,1,1,0,11,16,15,10,20,16,0,29,0
10600,1,1,0,0,0,0,0,0,0,0,0,0
10600,2,1,0,0,0,0,0,0,0,0,0,0
10600,3,1,0,5,0,0,0,0,0,0,0,0
10600,4,1,0,0,0,0,0,0,0,0,0,0
10601,1,1,0,0,0,0,0,0,0,0,0,0
10601,2,1,0,0,0,0,0,0,0,0,0,0
10602,1,1,0,0,0,0,0,0,0,0,0,0
10602,2,1,0,0,0,0,0,0,0,0,0,0
10603,1,1,0,0,0,18,0,0,0,0,0,0
10604,1,1,0,17,0,30,0,0,0,12,0,0
10605,1,1,0,24,0,0,0,0,0,0,0,23
10606,1,1,0,0,0,0,0,0,0,0,0,0
10607,1,1,34,34,34,34,34,34,34,34,34,34
10608,0,1,30,30,30,30,30,30,30,30,30,30
10608,1,1,0,0,0,0,0,0,0,0,0,0
10609,1,1,0,0,0,0,0,0,0,0,0,0
10609,2,1,0,0,0,0,0,0,0,0,0,0
10610,1,1,0,0,0,0,0,0,0,0,0,0
10610,2,1,0,0,16,0,0,0,0,0,0,0
10611,1,1,35,35,35,35,35,35,35,35,35,35
10611,2,1,24,24,24,24,24,24,24,24,24,24
10612,0,1,0,0,0,0,0,0,0,0,0,0
10612,1,1,0,0,0,0,0,0,0,0,0,11
10613,1,1,0,0,0,0,0,0,0,0,0,0
10614,1,1,0,0,0,0,0,0,0,0,0,0
10615,1,1,0,0,0,11,0,0,0,0,0,0
10616,1,1,9,9,9,9,9,9,9,9,9,9
10616,2,1,6,6,6,6,6,6,6,6,6,6
10618,1,1,0,0,0,0,0,0,0,0,0,0
10618,2,1,0,0,0,0,0,0,0,0,0,0
10619,0,1,0,0,0,0,0,0,0,0,0,0
10619,1,1,0,0,0,0,0,0,0,0,0,0
10620,1,1,10,10,10,10,10,10,10,10,10,10
10621,1,1,0,0,0,0,0,0,0,0,0,0
10622,1,1,0,0,0,0,0,0,0,0,0,0
10623,1,1,14,14,14,14,14,14,14,14,14,14
10624,1,1,32,32,32,32,32,32,32,32,32,32
10625,1,1,0,0,0,0,0,0,0,0,0,0
10626,0,1,28,28,28,28,28,28,28,28,28,28
10626,1,1,1,1,1,1,1,1,1,1,1,1
10627,1,1,0,0,0,0,0,0,0,0,0,0
10628,1,1,0,0,0,0,0,0,0,0,0,0
10628,2,1,0,0,0,0,0,0,0,0,0,0
10629,0,1,0,0,0,0,0,0,0,0,17,0
10629,1,1,0,0,0,0,0,0,0,0,0,14
10630,1,1,0,0,0,29,0,0,0,0,0,0
10630,2,1,0,0,0,0,0,0,0,0,0,0
10631,1,1,0,0,0,0,0,0,0,0,0,0
10632,0,1,26,23,23,42,0,16,8,17,19,25
10632,1,1,0,16,0,0,0,11,12,11,0,0
10633,1,1,0,0,0,0,0,0,0,0,0,0
10633,2,1,0,0,0,0,0,0,0,0,0,0
10634,1,1,0,0,0,0,0,0,0,0,0,0
10635,1,1,0,0,0,0,0,0,0,0,0,0
10636,1,1,0,0,0,0,0,0,0,0,0,0
10636,2,1,0,0,0,0,0,0,0,0,0,0
10637,1,1,0,0,0,0,0,0,0,0,0,0
10637,2,1,0,0,10,0,0,0,0,0,0,0
10638,1,1,0,0,0,0,0,0,0,0,0,0
10639,1,1,0,0,0,0,0,0,0,0,0,0
10639,2,1,0,0,0,0,0,0,0,0,0,0
10640,1,1,26,26,26,26,26,26,26,26,26,26
10641,1,1,10,10,10,10,10,10,10,10,10,10
10642,1,1,16,16,16,16,16,16,16,16,16,16
10642,2,1,0,0,0,0,0,0,0,0,0,0
10643,0,1,0,0,28,23,22,30,0,31,25,6
10643,1,1,13,13,13,13,13,13,13,13,13,13
10644,1,1,0,0,0,0,0,0,0,0,0,0
10645,1,1,16,0,0,0,0,0,0,0,0,0
10646,1,1,23,23,23,23,23,23,23,23,23,23
10646,2,1,0,0,0,0,0,0,0,0,0,0
10647,1,1,23,23,23,23,23,23,23,23,23,23
10648,1,1,0,0,0,0,0,0,0,0,0,0
10649,1,1,0,0,0,0,0,0,0,0,0,0
10649,2,1,0,0,0,0,0,0,0,0,0,0
10650,1,1,0,0,0,0,0,0,0,0,0,0
10651,1,1,0,8,0,23,0,11,17,0,0,0
10651,2,1,0,0,0,0,0,0,0,0,0,0
10652,1,1,0,0,0,0,0,0,0,0,0,0
10653,1,1,0,0,0,0,0,0,0,0,0,0
