YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
2010,40,400339,103,1,1,6,1,1,2,2,1,2,1,2,1,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400340,131,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400341,17,1,1,6,1,2,1,2,6,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,0,0,0
2010,40,400342,23,1,1,6,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400343,123,1,1,6,1,2,1,2,5,2,5,1,1,3,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2,2,2,0,0,0
2010,40,400345,17,1,1,6,2,2,1,1,6,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400346,41,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400347,75,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,40,400348,109,1,1,6,2,2,4,1,6,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,0,0,0
2010,40,400349,65,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,0,0,0
2010,40,400350,85,1,1,6,1,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,40,400351,135,1,1,6,1,2,4,2,5,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400352,87,1,1,6,1,2,1,2,5,2,3,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400353,143,1,1,6,1,1,4,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400354,143,1,1,6,1,2,1,2,6,2,3,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400355,143,1,1,6,1,2,1,1,6,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,1,1,2,0,0,0
2010,40,400356,111,1,1,6,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400357,151,2,1,6,1,2,1,2,4,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,40,400358,1,1,1,6,1,2,4,2,6,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400359,97,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400360,89,1,1,6,1,2,4,2,3,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400361,89,1,1,6,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400362,73,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,0,0,0
2010,40,400363,137,1,1,6,2,2,1,2,6,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,40,400364,15,1,1,6,1,1,3,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400365,25,1,1,6,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,40,400366,125,1,1,6,1,1,4,2,1,3,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400367,27,1,1,6,2,2,1,2,6,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,40,400368,19,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400369,97,1,1,6,1,2,1,2,5,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,40,400370,17,1,1,6,2,2,1,1,3,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400371,109,1,1,6,2,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400372,115,1,1,6,1,2,4,1,4,1,1,2,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400373,109,1,1,6,2,2,1,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400374,81,1,1,6,1,2,1,2,5,2,4,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400375,95,2,1,6,1,2,1,1,3,1,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400376,5,1,1,6,1,2,1,2,5,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400377,71,1,1,6,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,1,2,0,0,0
2010,40,400378,113,1,1,6,1,2,1,2,4,2,3,1,2,3,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400379,21,1,1,6,2,2,1,2,6,2,2,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2010,40,400380,119,1,1,6,1,2,2,2,4,2,3,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400381,109,1,1,6,2,2,1,1,6,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400382,109,1,1,6,2,2,1,2,6,2,2,2,2,3,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,1,2,0,0,0
2010,40,400384,61,1,1,6,1,2,4,2,6,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400385,97,1,1,6,1,2,1,1,3,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400386,9,1,1,6,2,2,4,1,6,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400387,109,1,1,6,2,2,1,1,6,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400388,113,1,1,6,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400389,133,1,1,6,1,2,1,1,3,1,4,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,40,400390,133,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,40,400391,71,2,1,6,1,2,1,1,4,1,4,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400392,125,1,1,6,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,40,400393,143,1,1,6,2,2,1,1,4,1,4,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400394,111,2,1,6,1,2,1,2,5,2,4,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,40,400395,17,1,1,6,2,1,4,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400396,145,1,1,6,1,2,1,2,5,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400397,53,2,1,6,1,2,4,2,4,2,1,3,3,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400398,41,1,1,6,1,2,4,2,4,2,1,1,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400399,113,1,1,6,2,2,4,2,6,2,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400400,131,1,1,6,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400401,39,1,1,6,1,2,4,2,4,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400402,109,1,1,6,2,2,1,2,6,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,40,400403,109,1,1,6,2,2,1,2,3,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400404,37,2,1,6,1,2,1,1,5,1,4,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2010,40,400405,41,1,1,6,1,2,1,2,5,2,4,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,40,400406,37,1,1,6,2,1,1,1,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400407,41,1,1,6,1,2,1,2,4,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400408,57,1,1,6,1,2,1,2,6,2,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400409,121,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,40,400410,149,1,1,6,1,1,1,2,1,2,4,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2010,40,400411,145,1,1,6,1,2,1,2,5,3,4,1,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2010,40,400412,117,1,1,6,1,2,1,2,4,2,3,1,1,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400413,145,1,1,6,1,2,1,1,5,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,40,400414,33,1,1,6,1,1,4,2,1,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,0,0,0
2010,40,400415,17,1,1,6,2,2,1,2,6,3,4,2,2,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,40,400416,109,1,1,6,2,2,1,2,6,2,1,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,40,400417,109,1,1,6,2,2,1,1,6,1,4,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,0,0,0
2010,40,400418,75,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400419,73,1,1,6,1,2,1,1,4,1,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2010,40,400420,97,2,1,6,1,2,1,2,5,3,4,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400421,109,1,1,6,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400422,101,1,1,6,1,2,1,1,6,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400423,143,1,1,6,2,2,1,2,6,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,40,400424,143,1,1,6,2,2,1,2,2,2,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,40,400425,37,1,1,6,1,2,4,2,6,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400426,143,1,1,6,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,40,400427,143,1,1,6,2,2,1,1,6,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2010,40,400428,123,1,1,6,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400429,31,1,1,6,1,2,1,2,4,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400430,121,1,1,6,1,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,40,400431,77,1,1,6,1,2,4,2,4,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400432,99,1,1,6,1,2,4,2,4,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400433,109,1,1,6,2,2,1,2,3,2,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400434,51,1,1,6,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400435,45,1,1,6,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,0,0,0
2010,40,400436,143,1,1,6,2,2,4,2,6,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,40,400437,15,1,1,6,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2010,40,400438,143,1,1,6,2,2,1,1,5,1,4,1,1,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400439,87,5,1,6,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,40,400440,83,1,1,6,1,2,1,2,5,2,1,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,0,0,0
2010,40,400441,39,1,1,6,1,2,4,2,5,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400442,143,1,1,6,2,2,4,1,6,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400443,127,1,1,6,1,2,4,2,3,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400444,109,1,1,6,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400445,109,1,1,6,2,2,1,2,6,2,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400446,135,1,1,6,1,2,1,2,5,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400447,51,1,1,6,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400448,81,1,1,6,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400449,119,1,1,6,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,1,2,1,2,0,0,0
2010,40,400450,31,1,1,6,2,2,1,1,6,1,1,1,1,1,2,2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400451,23,1,1,6,1,2,1,2,3,2,3,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400452,21,1,1,6,1,2,4,2,5,2,1,1,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400453,143,1,1,6,2,2,3,2,6,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,40,400454,127,1,1,6,1,2,1,2,6,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400455,115,1,1,6,1,2,1,1,5,1,4,2,1,2,1,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400456,131,1,1,6,2,2,4,2,6,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,0,0,0
2010,40,400457,97,1,1,6,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400458,41,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400459,97,1,1,6,1,2,1,2,5,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0
2010,40,400460,119,1,1,6,2,2,4,2,6,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,40,400461,97,1,1,6,1,2,4,2,5,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400463,67,1,1,6,1,2,4,2,6,2,1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400464,13,1,1,6,1,2,1,2,5,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2010,40,400465,137,1,1,6,1,2,4,2,6,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400466,17,1,1,6,2,2,1,2,6,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400467,109,1,1,6,2,2,1,2,6,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2010,40,400468,75,1,1,6,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400469,143,1,1,6,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400470,103,1,1,6,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400471,125,1,1,6,1,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,40,400472,7,1,1,6,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400473,109,1,1,6,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400474,7,1,1,6,1,2,1,2,4,2,4,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400475,107,1,1,6,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2010,40,400476,123,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400477,127,1,1,6,1,2,1,2,3,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400478,3,1,1,6,1,2,1,2,5,2,1,2,1,3,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400479,135,1,1,6,2,2,1,2,6,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400480,87,1,1,6,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400481,119,1,1,6,1,2,2,2,4,2,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,2,0,0,0
2010,40,400482,113,1,1,6,1,2,1,1,5,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400483,137,1,1,6,1,2,1,2,5,2,1,2,1,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2010,40,400484,109,1,1,6,1,2,1,2,6,2,4,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400485,31,1,1,6,2,1,3,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400486,123,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400487,37,1,1,6,1,2,1,2,5,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400488,139,1,1,6,1,2,1,2,6,2,1,1,1,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2010,40,400489,49,1,1,6,1,2,4,1,5,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400490,91,1,1,6,1,2,1,2,3,2,6,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2010,40,400491,109,1,1,6,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400492,107,1,1,6,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2010,40,400493,139,3,1,6,1,2,1,2,3,2,3,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400494,51,1,1,6,2,2,1,2,3,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2010,40,400495,143,1,1,6,2,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400496,143,1,1,6,2,2,4,2,6,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400497,103,1,1,6,1,1,3,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400498,119,1,1,6,1,2,4,1,4,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400499,143,1,1,6,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2010,40,400500,9,1,1,6,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400501,147,1,1,6,1,2,4,2,3,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2010,40,400502,51,1,1,6,2,2,1,1,6,1,4,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2010,40,400503,115,1,1,6,1,1,1,2,1,2,4,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,1,0,0,0
2010,40,400504,89,1,1,6,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2010,40,400505,119,1,1,6,1,1,3,2,1,2,1,2,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2010,40,400506,109,1,1,6,2,2,1,1,6,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400507,143,1,1,6,2,2,1,1,6,1,4,2,1,3,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400508,119,1,1,6,2,2,1,1,6,1,4,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2010,40,400509,27,1,1,6,2,2,4,2,6,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2010,40,400510,119,1,1,6,2,2,1,1,3,1,4,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2010,40,400511,109,1,1,6,2,2,1,2,6,2,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2010,40,400512,109,1,1,6,2,2,1,2,6,2,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
