STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PIMPACT2,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
13,130145,3,2,0,23,2,19,21,12,6,2,0,13,6,12,37,12037,4,2007,1FAFP34N67W1,1,F,A,F,P,3,4,N,6,7,W,1,P,FORD,FMS,4D,7,17,2636,,0,1029,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,1,12,0,0,0,0
13,130234,2,1,0,4,1,13,43,30,0,3,0,13,6,35,47,35047,4,1995,1N4BU31D9SC2,1,N,4,B,U,3,1,D,9,S,C,2,P,NISS,AGS,4D,95,17,2800,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
13,130234,3,1,1,4,1,13,43,30,0,3,0,1,6,22,18,22018,4,2001,1G2NF52T31M5,1,G,2,N,F,5,2,T,3,1,M,5,P,PONT,SE1,4D,1,17,3116,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,6,2,12,0,0,0,0
13,130234,4,1,1,4,1,13,43,30,0,3,0,13,6,2,404,2404,14,2001,1J4GW48S91C6,1,J,4,G,W,4,8,S,9,1,C,6,T,JEEP,LRO,4W,1,17,,1,0,1059,GCK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,6,2,12,0,0,0,0
13,130234,5,1,0,4,1,13,43,30,0,3,0,13,6,12,481,12481,31,2003,1FTRW07673KD,1,F,T,R,W,0,7,6,7,3,K,D,T,FORD,F1S,CW,3,17,,2,0,1385,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,6,2,12,0,0,0,0
13,130285,2,1,0,17,4,4,42,59,0,3,0,13,6,52,472,52472,31,2006,1Z7HC22K96S5,1,Z,7,H,C,2,2,K,9,6,S,5,T,MITS,RLS,4C,6,17,,2,0,1313,RAI,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,13,6,2,12,0,0,0,0
13,130285,3,1,0,17,4,4,42,59,0,3,0,13,6,37,441,37441,20,2007,5FNRL38757B0,5,F,N,R,L,3,8,7,5,7,B,0,P,HOND,UDY,SV,7,17,0,,0,1181,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,4,12,0,0,0,0
13,130285,4,1,0,17,4,4,42,59,0,3,0,13,6,20,421,20421,15,2005,1GNEC13V15J1,1,G,N,E,C,1,3,V,1,5,J,1,P,CHEV,CTA,UT,5,17,4975,,0,1160,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,9,12,0,0,0,0
13,130285,5,1,0,17,4,4,42,59,0,3,0,13,6,2,405,2405,14,2007,1J4GK58K47W5,1,J,4,G,K,5,8,K,4,7,W,5,T,JEEP,LMD,4W,7,17,,1,0,1043,LIB,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,4,12,0,0,0,0
13,130285,6,1,0,17,4,4,42,59,0,3,0,13,6,35,472,35472,30,2009,1N6BD06T09C4,1,N,6,B,D,0,6,T,0,9,C,4,T,NISS,KXS,4C,9,17,,1,0,1259,FRT,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,4,12,0,0,0,0
13,130408,3,2,0,8,1,15,26,12,7,2,0,13,6,12,471,12471,30,1998,1FTYR14X6WPA,1,F,T,Y,R,1,4,X,6,W,P,A,T,FORD,RNS,PS,98,17,,1,0,1257,RNG,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,0,1,12,0,0,0,0
13,130473,2,1,0,4,7,21,47,53,0,3,0,48,6,7,43,7043,2,2003,4B3AG42G23E1,4,B,3,A,G,4,2,G,2,3,E,1,P,DODG,SSE,2P,3,17,2960,,0,1037,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,2,6,9,12,0,0,0,0
13,130481,3,2,2,1,6,12,10,12,6,3,0,13,6,37,32,37032,4,1999,1HGCG5546XA0,1,H,G,C,G,5,5,4,6,X,A,0,P,HOND,ULX,4D,99,17,2987,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,1
13,130481,4,2,0,1,6,12,10,12,6,3,0,13,6,12,13,12013,2,1996,3FASP11JXTR1,3,F,A,S,P,1,1,J,X,T,R,1,P,FORD,LXE,2H,96,17,2356,,0,984,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
13,130481,5,2,0,1,6,12,10,12,6,3,0,92,6,32,32,32032,4,1991,WAUBC5447MN0,W,A,U,B,C,5,4,4,7,M,N,0,P,AUDI,A10,4D,91,17,3153,,0,1056,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4,3,12,0,0,0,0
13,130617,2,1,0,18,7,16,42,38,0,3,0,13,6,12,481,12481,31,1984,1FTDF15Y4ELA,1,F,T,D,F,1,5,Y,4,E,L,A,T,FORD,F15,PK,84,17,,1,1390,1170,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
13,130638,2,1,1,31,7,7,11,18,0,2,0,24,6,86,881,86881,66,2009,1M1AW07Y59N0,1,M,1,A,W,0,7,Y,5,9,N,0,T,MACK,CXU,DS,9,17,,8,0,0,600,D,,1,57,204935,57204935,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,3,12,0,0,0,0
13,130673,2,1,0,22,8,5,45,8,0,2,0,13,6,6,17,6017,1,1995,1C3EU4535SF5,1,C,3,E,U,4,5,3,5,S,F,5,P,CHRY,LGC,CV,95,17,3122,,0,1006,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
13,130701,2,1,0,6,8,19,26,14,0,2,0,13,6,12,481,12481,31,2008,1FTRW12W38FB,1,F,T,R,W,1,2,W,3,8,F,B,T,FORD,F1S,CW,8,17,,2,1500,1390,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,12,0,0,0,0
13,130701,3,1,0,6,8,19,26,14,0,2,0,13,6,21,441,21441,20,1998,1GHDX03E9WD3,1,G,H,D,X,0,3,E,9,W,D,3,T,OLDS,SIL,ES,98,17,,1,0,1200,SIL,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,6,2,14,0,0,0,0
13,130701,4,1,0,6,8,19,26,14,0,2,0,13,6,54,35,54035,4,2007,19UUA66297A0,1,9,U,U,A,6,6,2,9,7,A,0,P,ACUR,ATL,4D,7,17,3623,,0,1079,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
13,130710,2,1,0,14,5,23,24,34,0,3,0,13,6,23,421,23421,15,2005,1GKEC13T55J1,1,G,K,E,C,1,3,T,5,5,J,1,T,GMC,YUK,4W,5,17,,2,0,1160,YUK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,9,12,0,0,0,0
13,130725,2,2,1,2,8,15,22,45,0,4,0,13,3,84,881,84881,63,2009,1HTMKAAR19H0,1,H,T,M,K,A,A,R,1,9,H,0,T,INTL,440,CC,9,17,,8,0,0,40S,D,,0,88,888888888,88888888888,3,1,1,1,0,0,0,0,0,0,0,0,4,4,2,3,12,0,0,0,0
13,130775,2,1,0,29,8,8,17,33,0,3,0,13,6,12,471,12471,30,2006,1FTYR44U26PA,1,F,T,Y,R,4,4,U,2,6,P,A,T,FORD,RNS,4C,6,17,,1,0,1260,RNG,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4,4,12,0,0,0,0
13,130841,2,1,1,17,9,23,5,8,0,2,0,13,6,20,481,20481,31,1995,1GCEK19KXSE1,1,G,C,E,K,1,9,K,X,S,E,1,T,CHEV,GK1,PC,95,17,,2,1555,1415,GM4,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
13,130846,3,2,0,20,9,11,54,12,2,3,0,99,6,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,9,9,12,0,0,0,0
13,130861,2,1,0,5,9,22,5,8,0,2,0,13,6,7,482,7482,31,2004,1D7HA18D24J2,1,D,7,H,A,1,8,D,2,4,J,2,T,DODG,SQ1,CW,4,17,,2,1605,1405,RPC,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,14,0,1,14,0,0,0,0
13,130949,2,1,0,31,10,4,3,35,0,3,0,13,6,12,441,12441,20,1987,1FMCA11U7HZB,1,F,M,C,A,1,1,U,7,H,Z,B,P,FORD,ARO,SV,87,17,3116,,0,1190,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,14,0,0,0,0
13,131051,2,1,1,11,11,23,41,14,0,2,0,13,6,20,481,20481,31,2001,2GCEC19T7111,2,G,C,E,C,1,9,T,7,1,1,1,T,CHEV,SC1,4C,1,17,,2,1575,1435,SIL,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,2,12,0,0,0,0
13,131142,2,1,1,28,3,17,30,8,0,2,0,13,6,12,16,12016,4,2007,2FAFP71W77X1,2,F,A,F,P,7,1,W,7,7,X,1,P,FORD,CVP,4D,7,17,4129,,0,1146,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,82,2,1,12,0,0,0,0
15,150001,2,1,0,1,1,0,1,14,0,2,0,15,6,49,32,49032,4,2010,1NXBU4EE5AZ2,1,N,X,B,U,4,E,E,5,A,Z,2,P,TOYT,CBL,4D,10,17,2723,,0,1024,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,9,12,0,0,0,0
15,150032,2,1,0,3,4,19,55,14,0,2,0,15,6,49,472,49472,30,2007,5TEJU62N37Z4,5,T,E,J,U,6,2,N,3,7,Z,4,T,TOYT,DCP,CW,7,17,,1,0,1278,TAC,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,9,12,0,0,0,0
15,150098,2,1,0,21,11,22,23,38,0,3,0,15,6,30,40,30040,4,2006,3VWSG71K56M6,3,V,W,S,G,7,1,K,5,6,M,6,P,VOLK,JOP,4D,6,17,3118,,0,1015,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,6,2,14,0,0,0,0
15,150098,3,1,0,21,11,22,23,38,0,3,0,15,6,49,472,49472,30,2001,5TEWN72N91Z8,5,T,E,W,N,7,2,N,9,1,Z,8,T,TOYT,XTR,PC,1,17,,1,0,1219,TAC,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,9,14,0,0,0,0
15,150098,4,1,0,21,11,22,23,38,0,3,0,15,6,37,32,37032,4,2005,1HGCM564X5A1,1,H,G,C,M,5,6,4,X,5,A,1,P,HOND,ULX,4D,5,17,3177,,0,1079,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,14,0,0,0,0
15,150102,2,1,0,28,11,19,52,14,0,2,0,15,6,12,401,12401,14,2004,1FMDU64W94UA,1,F,M,D,U,6,4,W,9,4,U,A,P,FORD,EPR,UT,4,17,4094,,0,1137,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,0,0,6,6,4,1,14,0,0,0,0
16,160177,2,2,2,28,11,15,29,8,0,2,0,49,6,49,32,49032,4,1998,1NXBR18E3WZ0,1,N,X,B,R,1,8,E,3,W,Z,0,P,TOYT,UVL,4D,98,17,2414,,0,970,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,6,2,14,0,0,0,0
17,170007,2,1,1,7,1,8,2,34,0,2,0,18,6,82,883,82883,66,2007,1FUJA6AV27LW,1,F,U,J,A,6,A,V,2,7,L,W,T,FRHT,COL,TR,7,17,,8,0,0,CON,D,,1,57,74432,5774432,3,6,1,1,0,0,0,0,0,0,0,0,7,7,6,2,12,0,0,0,0
17,170046,2,1,0,15,2,23,55,8,0,2,0,17,6,20,20,20020,4,1997,2G1WL52M7V92,2,G,1,W,L,5,2,M,7,V,9,2,P,CHEV,L/S,4D,97,17,3360,,0,1075,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,2,12,0,0,1,0
17,170095,2,1,0,19,1,2,26,14,0,2,0,17,6,2,407,2407,14,2008,1J8FF28W98D6,1,J,8,F,F,2,8,W,9,8,D,6,T,JEEP,SPO,4W,8,17,,1,0,1037,PRT,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,2,12,0,0,0,0
17,170109,2,1,1,23,3,7,35,14,0,2,0,17,6,12,881,12881,66,1986,1FDYA90W9GVA,1,F,D,Y,A,9,0,W,9,G,V,A,T,FORD,TL9,CC,86,17,,8,2460,1740,COL,D,,1,57,1451462,571451462,3,6,1,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
17,170204,3,2,0,25,3,3,38,12,6,2,0,17,6,20,461,20461,21,2004,1GCHG35U9411,1,G,C,H,G,3,5,U,9,4,1,1,T,CHEV,E35,CG,4,17,,2,0,1350,EXP,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,4,12,0,0,0,0
17,170213,3,2,0,6,5,13,52,12,1,2,0,99,6,12,13,12013,2,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
17,170213,4,2,0,6,5,13,52,12,1,2,0,17,6,12,471,12471,30,1995,1FTCR14UXSPA,1,F,T,C,R,1,4,U,X,S,P,A,T,FORD,RNS,PS,95,17,,1,0,1250,RNG,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
17,170213,5,2,0,6,5,13,52,12,1,2,0,99,6,20,441,20441,20,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,12,0,0,0,0
17,170283,2,1,0,31,3,23,30,14,0,3,0,17,6,7,898,7898,61,1992,1B6ME3655NS5,1,B,6,M,E,3,6,5,5,N,S,5,T,DODG,D30,CB,92,17,,3,1590,1310,D30,G,,0,99,999999999,99999999999,2,1,96,1,0,0,0,0,0,0,0,0,4,4,2,4,14,0,0,0,0
17,170287,2,1,0,29,5,5,47,14,0,2,0,17,6,12,401,12401,14,2002,1FMZU73E22ZA,1,F,M,Z,U,7,3,E,2,2,Z,A,P,FORD,EPR,UT,2,17,4378,,0,1137,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
17,170287,3,1,0,29,5,5,47,14,0,2,0,17,6,49,401,49401,14,1997,JT3HN86RXV00,J,T,3,H,N,8,6,R,X,V,0,0,P,TOYT,RUN,UT,97,17,3850,,0,1053,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
17,170287,4,1,0,29,5,5,47,14,0,2,0,17,6,35,47,35047,4,1996,1N4BU31D7TC1,1,N,4,B,U,3,1,D,7,T,C,1,P,NISS,AGS,4D,96,17,2756,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
17,170321,3,2,0,4,6,9,18,12,2,2,0,17,6,20,404,20404,14,2005,2CNDL63F7561,2,C,N,D,L,6,3,F,7,5,6,1,P,CHEV,EQU,UT,5,17,3660,,0,1125,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,2,4,12,0,0,0,0
17,170321,4,2,0,4,6,9,18,12,2,2,0,17,6,20,22,20022,2,2006,1G1AK15F6677,1,G,1,A,K,1,5,F,6,6,7,7,P,CHEV,BLS,CP,6,17,2991,,0,1033,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,63,2,4,12,0,0,0,0
17,170321,5,2,0,4,6,9,18,12,2,2,0,17,6,18,3,18003,4,1996,1G4CU5210TH6,1,G,4,C,U,5,2,1,0,T,H,6,P,BUIC,PAU,4D,96,17,3629,,0,1108,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
17,170362,2,1,0,24,6,16,30,42,0,2,0,17,6,20,2,20002,4,2007,2G1WT58KX793,2,G,1,W,T,5,8,K,X,7,9,3,P,CHEV,IMT,4D,7,17,3674,,0,1105,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,12,0,0,0,0
17,170362,3,1,0,24,6,16,30,42,0,2,0,17,6,22,16,22016,4,2002,1G2JB52FX273,1,G,2,J,B,5,2,F,X,2,7,3,P,PONT,SFS,4D,2,17,2644,,0,1041,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,12,0,0,0,0
17,170447,2,1,0,16,7,19,9,33,0,3,0,17,6,7,472,7472,30,1999,1B7GL22Y6XS2,1,B,7,G,L,2,2,Y,6,X,S,2,T,DODG,DAK,PC,99,17,,1,0,1309,DAK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,83,4,9,14,0,0,0,0
17,170453,1,1,1,10,8,23,40,14,0,2,0,17,6,12,3,12003,2,2007,1ZVFT82H0752,1,Z,V,F,T,8,2,H,0,7,5,2,P,FORD,MGT,CP,7,17,3356,,0,1071,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,98,6,2,12,0,0,0,0
17,170453,3,1,0,10,8,23,40,14,0,2,0,17,6,12,471,12471,30,2000,1FTYR11X9YPB,1,F,T,Y,R,1,1,X,9,Y,P,B,T,FORD,RNG,PK,0,17,,1,1176,1116,RNG,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,98,6,2,8,0,0,0,0
17,170527,4,3,0,31,8,13,50,12,1,2,0,17,6,12,402,12402,14,2007,1FMCU03Z87KB,1,F,M,C,U,0,3,Z,8,7,K,B,P,FORD,SPE,UT,7,17,3156,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,6,2,12,0,0,0,0
17,170565,2,1,0,9,9,11,41,38,0,3,0,17,6,85,881,85881,63,2005,2NKMHD7X45M0,2,N,K,M,H,D,7,X,4,5,M,0,T,KW,T30,CC,5,17,,7,2800,1450,CON,D,,0,99,999999999,99999999999,3,1,7,1,0,0,0,0,0,0,0,0,63,98,4,4,14,0,0,0,0
17,170618,2,1,0,28,9,15,38,14,0,2,0,17,6,12,481,12481,40,2002,3FDXX75792MA,3,F,D,X,X,7,5,7,9,2,M,A,T,FORD,F7S,4B,2,17,,7,2600,1790,COF,D,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,98,6,2,14,0,0,0,0
17,170650,2,1,0,12,9,18,47,14,0,2,0,17,6,20,23,20023,6,2010,3GNBABDB6AS5,3,G,N,B,A,B,D,B,6,A,S,5,P,CHEV,HHR,UT,10,17,3208,,0,1035,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,98,6,2,14,0,0,0,0
17,170650,3,1,0,12,9,18,47,14,0,2,0,17,6,12,35,12035,4,1998,1FAFP6635WK2,1,F,A,F,P,6,6,3,5,W,K,2,P,FORD,LSS,4D,98,17,2864,,0,1065,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,98,6,2,14,0,0,0,0
17,170650,4,1,0,12,9,18,47,14,0,2,0,17,6,12,442,12442,20,2001,2FMZA504X1BB,2,F,M,Z,A,5,0,4,X,1,B,B,T,FORD,WLX,ES,1,17,,1,0,1207,WIN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,98,6,2,14,0,0,0,0
17,170730,2,1,0,13,11,7,5,14,0,2,0,26,6,82,883,82883,66,2002,1FUJA6CG72LJ,1,F,U,J,A,6,C,G,7,2,L,J,T,FRHT,COL,DS,2,17,,8,0,0,CON,D,,1,57,1411057,571411057,3,6,4,1,0,0,0,0,0,0,0,0,63,98,6,2,14,0,0,0,0
17,170781,3,2,1,28,11,21,53,12,7,2,0,42,6,87,881,87881,66,2005,1XP5DB9X25N8,1,X,P,5,D,B,9,X,2,5,N,8,T,PTRB,379,DS,5,17,,8,0,0,CON,D,,1,57,311140,57311140,3,6,97,1,0,0,0,0,0,0,0,0,7,7,2,1,12,0,0,0,0
17,170870,2,1,0,5,11,23,10,14,0,2,0,17,6,19,3,19003,2,1983,1G6AB4785D92,1,G,6,A,B,4,7,8,5,D,9,2,P,CADI,FBR,CP,83,17,3986,,0,1215,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
18,180084,3,3,0,21,2,22,38,12,6,3,0,18,6,22,401,22401,14,2001,3G7DA03E91S5,3,G,7,D,A,0,3,E,9,1,S,5,P,PONT,AZT,UT,1,17,3779,,0,1083,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
18,180117,2,2,0,24,3,6,57,14,0,3,0,21,6,22,441,22441,20,2001,1GMDX03E71D2,1,G,M,D,X,0,3,E,7,1,D,2,T,PONT,MON,ES,1,17,,1,0,1200,MON,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
18,180153,2,1,0,22,3,20,30,30,0,3,0,18,6,7,24,7024,4,2008,2B3KA43H18H1,2,B,3,K,A,4,3,H,1,8,H,1,P,DODG,CHA,4D,8,17,3727,,0,1200,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,1,12,0,0,0,0
18,180182,2,2,0,2,5,19,13,1,0,3,0,18,6,20,20,20020,4,1997,2G1WL52M7V11,2,G,1,W,L,5,2,M,7,V,1,1,P,CHEV,L/S,4D,97,17,3360,,0,1075,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,0,1,12,0,0,0,0
18,180187,2,1,0,2,5,21,32,14,0,3,0,18,6,22,18,22018,4,1997,1G2NE52T5VM5,1,G,2,N,E,5,2,T,5,V,M,5,P,PONT,GAS,4D,97,17,2752,,0,1034,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,1,12,0,0,0,0
18,180218,3,2,0,19,5,6,5,12,6,3,0,18,6,20,36,20036,2,2000,2G1WX12K7Y91,2,G,1,W,X,1,2,K,7,Y,9,1,P,CHEV,MSS,CP,0,17,3391,,0,1075,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,0,1,12,0,0,0,0
18,180233,2,1,0,30,4,15,3,33,0,3,0,18,6,20,2,20002,4,2009,2G1WC57M2911,2,G,1,W,C,5,7,M,2,9,1,1,P,CHEV,IL2,4D,9,17,3649,,0,1105,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,0,1,12,0,0,0,0
18,180242,2,1,0,6,5,7,35,14,0,3,0,18,6,98,809,98809,62,2001,2FZHAJBC41AF,2,F,Z,H,A,J,B,C,4,1,A,F,T,STRG,M75,TM,1,17,,6,0,0,STE,D,,0,99,999999999,99999999999,2,1,1,1,0,0,0,0,0,0,0,0,7,7,6,2,12,0,0,0,0
18,180288,2,1,1,15,6,23,45,14,0,2,0,17,6,82,883,82883,66,2003,1FUJA6CG33LK,1,F,U,J,A,6,C,G,3,3,L,K,T,FRHT,COL,DS,3,17,,8,0,0,CON,D,,1,57,1977704,571977704,3,6,1,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
18,180318,2,1,0,2,7,13,0,33,0,2,0,18,6,20,443,20443,20,1998,1GNDX03E5WD2,1,G,N,D,X,0,3,E,5,W,D,2,T,CHEV,VTR,ES,98,17,,1,0,1200,VTR,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,63,6,2,12,0,0,0,0
18,180338,2,1,0,5,7,15,16,14,0,3,0,18,6,12,481,12481,31,2004,1GTEK19T64Z2,1,G,T,E,K,1,9,T,6,4,Z,2,T,GMC,NK1,4C,4,17,,2,1575,1435,SIE,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,1,12,0,0,0,0
18,180338,3,1,0,5,7,15,16,14,0,3,0,18,6,23,481,23481,31,2009,1FTPW14V99KC,1,F,T,P,W,1,4,V,9,9,K,C,T,FORD,F1S,CW,9,17,,2,1570,1450,COF,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,1,14,0,0,0,0
18,180371,2,1,1,1,8,15,58,14,0,2,0,17,6,52,401,52401,14,2000,JA4MT31H1YP8,J,A,4,M,T,3,1,H,1,Y,P,8,P,MITS,MNS,UT,0,17,4075,,0,1073,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4,1,12,0,0,0,0
18,180375,2,1,0,6,7,21,55,18,0,3,0,18,6,7,442,7442,20,2003,2D4GP44L93R1,2,D,4,G,P,4,4,L,9,3,R,1,P,DODG,CAR,SV,3,17,3975,,0,1193,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,9,9,12,0,0,0,0
18,180552,3,2,0,14,10,21,3,12,2,3,0,18,6,20,20,20020,4,1995,2G1WL52M1S91,2,G,1,W,L,5,2,M,1,S,9,1,P,CHEV,LUM,4D,95,17,3330,,0,1075,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,1,12,0,0,0,0
18,180553,2,1,2,15,10,16,23,14,0,3,0,18,6,20,481,20481,31,2008,1GBHK33668F2,1,G,B,H,K,3,3,6,6,8,F,2,T,CHEV,SK3,CW,8,17,,2,0,1670,SIL,D,,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,61,6,2,12,0,0,0,0
