YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
2011,19,190291,153,1,1,7,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190292,29,2,1,7,1,2,1,2,5,3,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,19,190293,13,1,1,7,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,19,190294,13,1,1,7,1,2,1,2,3,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190295,25,1,1,7,1,2,4,2,3,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190297,153,1,1,7,2,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190298,127,1,1,7,2,2,1,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,19,190299,155,1,1,7,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190300,67,1,1,7,1,2,3,2,3,2,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190301,83,1,1,7,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190302,27,1,1,7,1,2,1,2,5,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190303,79,1,1,7,1,2,1,2,5,2,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190304,115,1,1,7,1,2,4,2,5,2,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,19,190305,81,1,1,7,1,2,1,1,3,1,3,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190306,25,1,1,7,1,2,4,1,5,1,1,1,1,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190307,89,1,1,7,1,2,1,2,6,3,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,19,190308,169,1,1,7,1,2,1,2,5,3,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,19,190309,113,1,1,7,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,19,190310,103,1,1,7,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,19,190311,7,1,1,7,1,2,1,2,4,3,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,19,190312,45,1,1,7,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190313,79,1,1,7,1,2,4,2,5,2,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,19,190314,153,1,1,7,2,1,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,19,190315,95,1,1,7,1,2,4,2,3,2,1,1,1,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,19,190316,27,1,1,7,1,2,1,1,6,1,4,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,19,190317,47,1,1,7,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190318,155,1,1,7,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190319,73,1,1,7,1,2,1,2,3,2,4,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,19,190320,19,1,1,7,1,2,4,2,4,2,1,1,1,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190321,133,1,1,7,1,2,4,2,4,2,1,2,1,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190322,151,1,1,7,1,2,4,1,4,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190323,189,1,1,7,1,2,1,2,6,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,19,190324,7,1,1,7,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190325,187,1,1,7,1,2,1,1,3,1,4,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2011,19,190326,103,1,1,7,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190327,153,1,1,7,2,2,4,1,3,1,1,1,1,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190328,61,1,1,7,2,2,1,2,3,2,5,1,1,3,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2011,19,190329,127,1,1,7,1,2,4,1,6,1,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,19,190330,187,1,1,7,1,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190331,21,1,1,7,1,2,1,1,6,1,4,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,19,190332,83,1,1,7,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190333,33,1,1,7,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,19,190334,155,1,1,7,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,19,190335,127,1,1,7,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,19,190336,97,1,1,7,1,2,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,20,200001,79,2,1,7,1,2,1,2,3,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200002,173,1,1,7,1,2,1,1,5,1,4,1,2,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,20,200003,151,1,1,7,1,2,4,2,5,2,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200004,169,1,1,7,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
2011,20,200005,121,2,1,7,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200006,173,1,1,7,1,2,4,2,3,3,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200007,111,1,1,7,1,1,3,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200008,125,1,1,7,1,2,1,2,3,2,4,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200009,103,1,1,7,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200010,79,1,1,7,1,2,1,2,5,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2011,20,200011,173,1,1,7,2,2,1,1,4,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,20,200012,109,1,1,7,1,2,4,2,4,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200013,63,1,1,7,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200014,59,1,1,7,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200015,129,2,1,7,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,20,200016,173,1,1,7,1,2,4,2,5,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200017,139,1,1,7,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200018,151,2,1,7,1,2,4,2,5,2,1,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,20,200019,15,1,1,7,1,2,1,1,5,1,4,1,1,2,1,2,1,2,2,1,2,3,1,1,1,1,1,2,1,2,2,1,2,0,0,0
2011,20,200020,15,2,1,7,1,2,1,2,6,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,20,200021,155,1,1,7,1,2,3,2,3,2,1,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200022,51,1,1,7,2,2,4,1,4,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,20,200023,89,1,1,7,1,2,4,2,4,2,1,3,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,20,200024,183,1,1,7,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200025,99,1,1,7,1,2,1,2,3,2,3,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,20,200026,173,1,1,7,2,2,1,2,6,3,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,20,200027,9,1,1,7,1,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200028,145,1,1,7,1,2,1,1,4,1,4,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,20,200029,45,1,1,7,1,2,1,2,6,3,1,1,1,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,20,200030,91,1,1,7,2,2,1,1,4,1,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,20,200031,175,1,1,7,1,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200032,91,1,1,7,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200033,173,1,1,7,1,2,3,2,3,2,1,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200034,119,1,1,7,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200035,173,2,1,7,2,2,1,1,6,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,20,200036,21,1,1,7,1,2,1,1,3,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2011,20,200037,7,1,1,7,1,2,1,1,6,1,4,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,20,200038,53,1,1,7,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,0,0,0
2011,20,200039,57,1,1,7,2,2,1,1,3,1,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2011,20,200040,35,2,1,7,1,2,1,2,6,2,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200041,167,1,1,7,1,2,4,2,6,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200042,173,1,1,7,1,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,20,200043,99,1,1,7,1,2,1,2,5,2,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,20,200044,205,2,1,7,1,2,1,2,3,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,0,0,0
2011,20,200045,121,1,1,7,1,2,4,2,3,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200046,121,2,1,7,1,2,1,2,3,2,3,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
2011,20,200047,161,1,1,7,1,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200048,35,1,1,7,1,2,4,2,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200049,85,1,1,7,1,2,1,2,3,2,3,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,20,200050,173,1,1,7,1,1,4,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200051,173,1,1,7,2,2,1,1,4,1,4,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2011,20,200052,1,1,1,7,1,2,1,2,6,2,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200053,185,1,1,7,1,2,1,1,4,1,4,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2011,20,200054,91,1,1,7,1,2,1,1,5,1,4,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,20,200055,113,1,1,7,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200056,57,3,1,7,1,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,20,200057,19,1,1,7,1,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200058,91,1,1,7,1,1,1,2,1,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,20,200059,35,1,1,7,1,2,4,1,4,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200060,155,1,1,7,2,2,1,2,5,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,20,200061,193,1,1,7,1,2,4,2,4,2,1,2,1,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,20,200062,23,1,1,7,1,2,1,2,4,2,4,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,20,200063,103,1,1,7,2,2,1,2,4,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,0,0,0
2011,20,200064,77,1,1,7,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,20,200065,3,1,1,7,1,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,20,200066,7,1,1,7,1,2,1,2,6,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,20,200067,9,1,1,7,1,2,4,2,6,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200068,5,1,1,7,2,2,4,2,4,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200069,91,1,1,7,2,2,4,2,4,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200070,1,1,1,7,1,2,1,2,5,3,3,1,1,3,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
2011,20,200071,149,1,1,7,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2011,20,200072,15,1,1,7,1,2,4,2,6,2,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200073,103,1,1,7,2,2,1,2,4,3,4,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,20,200074,53,3,1,7,1,1,1,2,1,2,3,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2011,20,200075,57,1,1,7,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,20,200076,157,1,1,7,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,20,200077,17,1,1,7,1,1,4,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,20,200078,209,1,1,7,1,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200079,87,2,1,7,1,2,1,2,5,2,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200080,9,1,1,7,1,2,1,2,3,2,1,2,1,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200081,173,1,1,7,2,2,1,1,4,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,20,200082,91,1,1,7,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
2011,20,200084,111,1,1,7,1,1,4,2,1,2,1,1,1,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200085,173,1,1,7,2,2,4,2,6,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,0,0,0
2011,20,200086,173,1,1,7,2,2,3,2,4,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200087,15,1,1,7,1,2,1,2,6,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200089,57,1,1,7,2,2,4,2,3,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200090,115,2,1,7,1,2,1,2,3,2,5,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200091,167,1,1,7,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,0,0,0
2011,20,200092,103,1,1,7,1,2,4,2,4,2,1,1,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200093,121,1,1,7,1,2,1,1,6,1,4,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,20,200094,35,1,1,7,1,2,4,2,5,2,1,1,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200095,191,1,1,7,1,2,4,2,4,2,1,1,1,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,20,200096,197,1,1,7,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2011,20,200097,111,1,1,7,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,20,200099,209,1,1,7,2,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200100,209,1,1,7,2,2,4,2,3,2,1,1,1,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200101,5,1,1,7,1,2,4,2,6,2,1,2,1,1,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,20,200102,149,1,1,7,1,2,1,1,3,1,4,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2011,20,200103,189,1,1,7,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,2,1,0,0,0
2011,20,200104,91,1,1,7,2,2,4,2,6,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,20,200105,45,2,1,7,1,2,1,2,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0
2011,20,200106,171,1,1,7,1,2,1,1,3,1,4,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2011,20,200107,111,1,1,7,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200108,173,1,1,7,2,2,1,1,5,1,4,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2011,20,200109,155,2,1,7,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2011,20,200110,173,1,1,7,2,2,4,2,4,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200111,157,1,1,7,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200112,113,1,1,7,1,2,2,2,4,2,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200113,77,1,1,7,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,20,200114,177,1,1,7,1,2,1,2,3,2,1,1,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2011,20,200115,37,1,1,7,2,2,1,1,3,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,0,0,0
2011,20,200116,91,1,1,7,2,2,4,2,3,3,1,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200117,77,1,1,7,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200118,79,1,1,7,1,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2011,20,200119,209,1,1,7,1,1,4,2,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,0,0,0
2011,20,200120,113,1,1,7,1,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2011,20,200121,17,1,1,7,1,2,1,2,6,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2011,20,200122,51,1,1,7,1,1,3,2,1,2,1,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2011,20,200123,91,1,1,7,2,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2011,20,200124,49,1,1,7,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200125,87,2,1,7,1,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2011,20,200126,9,1,1,7,1,2,1,2,4,2,5,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2011,20,200127,169,1,1,7,2,2,1,1,3,1,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0
2011,20,200128,59,1,1,7,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2011,20,200129,55,2,1,7,1,2,4,2,3,2,1,1,1,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
